P,n,Paper,Min Time,Time opt,mast
500,100,576704.5313748613,434240.0694961375,405794.8557498415,1.4211726028640927
500,200,1157349.7221761385,838068.93930799,807346.2460973266,1.433523383270452
1000,100,298392.6311144438,242075.71741450255,202897.42787492074,1.4706575348919286
1500,100,188342.7116287576,189170.39750987221,135264.95191661385,1.392398466565562
500,400,2264880.8598800506,1666277.3659971608,1581058.717776285,1.432509010838979
500,300,1771007.3365135724,1356033.6757790477,1256359.0656989503,1.409634701468332
1000,200,571794.9905891091,470542.5340521294,403673.1230486633,1.416480211193497
1000,300,889573.8927674049,778109.2795017138,628179.5328494752,1.4161140983569187
1500,200,388278.019770929,338079.5903923713,269115.4153657755,1.4427936773640053
500,500,2948227.0583706205,2245368.154113755,2042983.7272256636,1.443098649823443
1500,300,589270.6295341199,585969.9471604731,418786.3552329834,1.4070912821557686
500,600,3478287.217491252,2608342.383176972,2432257.9294879134,1.4300651157599757
1000,400,1113641.8151348257,960857.1420319407,790529.3588881425,1.4087292301213605
2000,100,135623.77858808002,152738.76867786096,101448.71393746037,1.336870358668986
500,700,4069189.973259648,3081564.704691735,2850482.8994442355,1.4275440747436254
1500,400,754606.6712911065,744284.169328088,527019.572592095,1.431838038916935
1000,500,1417029.5804419143,1286964.3598715952,1021491.8636128318,1.3872157291886176
2000,200,282285.0662338881,254345.5155318191,201836.56152433166,1.3985824178829873
1500,500,942347.001509241,961512.7778691312,680994.5757418879,1.3837804808982963
1000,600,1732374.273351937,1499856.311500776,1216128.9647439567,1.4244988184428864
1000,700,2006099.8606954287,1754950.7752069936,1425241.4497221177,1.4075508827550323
500,800,4676740.368992228,3511228.9147414253,3267304.075750519,1.4313759174428702
2000,300,440555.63614451175,506796.69610721956,314089.7664247376,1.402642439323403
500,900,5178229.113585619,3816847.3897128114,3601261.257292789,1.4378932111907647
1500,600,1096915.4316612184,1100304.4427566002,810752.6431626378,1.3529594271593093
2500,100,114531.91031147007,141148.84264452537,81158.9711499683,1.4112045617216378
1000,800,2305437.3180617997,1996007.6924642941,1633652.0378752595,1.411216871531755
2000,400,538713.5946300189,626163.3451817544,395264.67944407125,1.3629186280638699
500,1000,5903645.535104262,4389699.92806428,4093849.1535162446,1.442076958315273
2500,200,224242.84898658865,222499.10001140228,161469.24921946533,1.3887650439360306
1500,700,1326784.9242816502,1331784.4186897273,950160.9664814118,1.3963791095259714
1000,900,2571942.9590250617,2152117.686625586,1800630.6286463945,1.428356775736117
2500,300,342139.9779818932,441934.67565403454,251271.81313979006,1.3616329412624981
2000,500,713834.8728870857,834255.6793584567,510745.9318064159,1.3976320288296393
3000,100,101497.64487919351,121188.9403626658,67632.47595830692,1.500723482927984
1500,800,1535008.561828244,1526413.1962643834,1089101.3585835064,1.4094267257408326
1000,1000,2936008.542546273,2488404.57466057,2046924.5767581223,1.434351111850083
2500,400,436911.95622610976,494359.3630263106,316211.743555257,1.3817069262317287
3000,200,177916.32746251242,212262.63104837382,134557.70768288776,1.3222306661303116
2000,600,841442.6866328628,936749.1700401425,608064.4823719783,1.3838050256619285
2500,500,560750.5427587276,679315.7359398298,408596.74544513266,1.3723813246427987
1500,900,1656030.378128703,1617634.7045652166,1200420.4190975963,1.379541993607212
3000,300,313198.9778632433,384460.7169270532,209393.1776164917,1.4957458568056798
2000,700,988703.6134065621,1096145.7446025177,712620.7248610589,1.3874191121782653
3500,100,87677.50812638144,92525.86221423601,57970.693678548785,1.5124453851209516
3000,400,357008.6565114736,473045.18472799036,263509.7862960475,1.3548212441354346
3500,200,156022.9475703408,174310.72957636413,115335.1780139038,1.352778486642922
2500,600,644671.9513972949,784364.8893845197,486451.5858975827,1.3252540850653611
1500,1000,1896750.2221811505,1873213.910509079,1364616.3845054149,1.3899512300437458
2000,800,1140828.0954853825,1278426.2538128097,816826.0189376298,1.3966598382470141
2500,700,773410.6018260457,937220.2423166609,570096.5798888471,1.3566308395971067
3000,500,466919.2777366558,581545.8715849603,340497.2878709439,1.3712863343382302
4000,100,72116.17971575855,82604.12651608362,50724.356968730186,1.4217268394395948
3500,300,256703.18436602195,342199.3753115592,179479.86652842147,1.430261729804506
2000,900,1232865.590754645,1310962.123857526,900315.3143231972,1.3693708983295914
4000,200,140602.45675238833,147688.11504613934,100918.28076216583,1.3932307971411664
2500,800,917764.9530127696,1060532.8749528378,653460.8151501039,1.4044682278339113
2000,1000,1392225.7703721807,1496287.0701943645,1023462.2883790612,1.3603097897990553
3500,400,315471.1037157502,383011.73784467444,225865.53111089783,1.3967208815091705
3500,500,401812.4645593785,535626.2936910423,291854.8181750948,1.3767546037849405
3000,600,534448.5680175747,686591.0769884187,405376.3215813189,1.318401049999078
4500,100,66308.611912129,74021.38400614924,45088.317305537945,1.4706384242018427
2500,900,965328.5556359753,1094388.539845843,720252.2514585578,1.3402645443747272
4000,300,224955.6686018975,265270.6641987197,157044.8832123688,1.432429150192014
3000,700,665423.0722712855,836127.0540688613,475080.4832407059,1.4006533540005262
2500,1000,1111252.5653767553,1376420.668779682,818769.8307032489,1.3572221688020556
3000,800,767826.7762424628,911116.3536505292,544550.6792917532,1.4100189485413996
3500,600,462188.1899075286,553040.1461845409,347465.41849827336,1.3301703286188329
4000,400,262022.37775511612,313589.29211357195,197632.33972203563,1.3258071939220235
4500,200,116454.81053431006,121620.56460852189,89705.13845525852,1.298195538624504
3500,700,554030.5090539426,712484.7288445105,407211.8427777479,1.3605461601378988
4000,500,357487.6943558121,429412.3626246088,255372.96590320792,1.399865068298999
5000,100,68025.74277132117,68833.49899112465,42511.79157511906,1.6001617492671067
4500,300,208796.66564919744,222925.8020836057,142348.1066563424,1.4668032512246583
3000,900,797540.3970743367,958680.286800702,600210.2095487982,1.3287684620924383
5000,200,117388.12535199335,116158.76558110201,80734.62460973267,1.4539997667598255
3500,800,660877.0103349579,801706.8844980114,466757.72510721703,1.4158887465293701
4500,400,244678.17570403925,244124.13949765425,175673.19086403167,1.3928031619429988
4000,600,409722.1927740535,464026.57841567154,304032.2411859892,1.3476274462727438
4500,500,338093.88724636263,330452.4538145777,226998.1919139626,1.4894122477174083
5000,300,193227.58973572974,191257.09824886266,142348.1066563424,1.3574299952033846
3000,1000,923148.4679603147,1103901.2948039619,682308.1922527074,1.3529787249255347
3500,900,684411.4540285703,814370.4060716996,514465.89389896987,1.3303339679947261
4000,700,495496.88285338326,576852.8668722379,356310.36243052944,1.390632816495735
5000,400,223014.84143897297,206030.96330432856,158105.8717776285,1.410541170492625
4500,600,368039.3615735142,362482.85463455267,270250.88105421263,1.3618433365983553
4000,800,555277.9364372329,644829.3553239945,408413.0094688149,1.3595990420565487
