P,n,Paper,Min Time,Time opt,mtpa
300,100,733888.7042607086,692134.7208722328,676324.7595830691,1.085112874934707
1800,100,129375.13566233315,154804.87668933917,112720.79326384487,1.1477486266398567
300,100,707839.539176124,708320.1813862087,660372.9778401948,1.0718784125467589
300,100,755033.4946200015,696899.6676971121,678287.9602926127,1.1131459480635346
900,300,728869.6454868695,833557.9007714861,697977.258721639,1.0442598757756243
300,100,783614.0332162603,720735.0506386233,678523.9981816225,1.154880351050617
1800,100,139354.15294662028,176966.02721834465,110062.16297336579,1.266140417214433
300,100,773877.202609939,701526.0408838557,696079.4643997771,1.111765598884958
300,100,686853.4865256348,641781.8182384025,614923.8920349259,1.116973165984293
1800,100,134873.7198899704,215909.8798595381,113047.99338210211,1.1930660231544081
300,100,777454.8620473563,718406.2090666876,678903.829991927,1.1451619915836992
900,300,685446.7459720358,787259.984980939,662710.9650525221,1.0343072351575047
300,100,712003.2727554517,671845.7604286298,662906.8832070059,1.0740622714775983
4700,100,59774.03060482067,65608.64626761606,43169.66550530229,1.3846303858314342
300,100,699859.0525533485,651030.5507982328,628969.2522897491,1.112707894711111
1800,100,137589.30757359456,187348.72564900244,113087.33303027043,1.2166641823338924
1600,200,269708.8979775323,325396.8440717106,252295.70190541458,1.0690189961248167
3900,100,71707.31169620884,90020.51041084078,52024.98150638994,1.378324597528236
300,100,761355.4598652654,767908.3212922725,710949.1481564087,1.0709000240587774
1800,100,126023.86630809374,154354.32698800488,116013.24406662953,1.0862886157697205
900,300,745693.1683673636,856478.8229788942,702313.9860746431,1.0617660806317903
2300,500,479842.1908566518,739060.9584036836,444126.8972229703,1.080416867019317
1800,100,139245.3529126647,160471.14589452228,102487.31533915432,1.3586593858163765
2800,200,154584.29235558165,205704.1698577768,144168.97251737976,1.0722438376048378
4700,100,86765.53276382745,86132.1253434956,82739.16147748545,1.0486634287131087
3900,100,91249.517583878,90865.6978739049,82739.16147748545,1.1028576547601143
1800,100,159990.72001969797,213576.73619294775,113150.63833198782,1.4139621515017862
1600,200,300344.6941179879,386788.3750307834,268406.2354106167,1.1189929833727994
3200,300,235579.87522678365,353523.9926482477,196306.104015461,1.2000639328475975
