density,Paper,Min Time,Time opt
0.1,5503278.948077506,7085214.034433271,1795134.8494513738
0.2,7261722.331920341,7282738.701230846,2393246.4724384015
0.3,8561253.59994638,7557047.138466105,2734004.8918101443
0.4,9784292.892091168,7500101.007315433,3167823.58990593
0.5,10328063.76058267,7380890.846932322,3327395.5774612105
0.6,9968024.539963013,7353264.98039118,3170742.5968893464
0.7,11082475.732585147,7282889.049163892,3565020.226298074
0.8,9979873.011363123,7340535.547324359,3178785.4793792283
0.9,11473536.684343707,7258013.546088662,3741379.793220399
1,13142000.564619778,7042166.624561096,4212732.13543975
0.1,5224579.0520071415,8279747.975276499,1627114.9197855187
0.2,6267389.638869,7885931.916965173,1959484.8692685321
0.3,8909612.535265319,8429809.508500408,2779949.130570887
0.4,8206360.987187865,8366050.729609227,2551699.4433746603
0.5,9428474.551431317,8401102.130606122,2953893.9975096094
0.6,9729019.271777797,8570720.79336553,3053476.2949982556
0.7,10698048.967025112,8323855.919731524,3333582.3062549257
0.8,10689152.82780165,8791427.26587879,3354103.5055379914
0.9,13652199.43393143,8642311.88968645,4253365.648467059
1,11827523.023124833,8425725.238922086,3715420.0850297958
0.1,5181826.072758852,9013449.091296656,1618078.766163326
0.2,6814363.327577999,8914027.187573083,2172381.944152692
0.3,8690495.751456054,9000565.91069161,2742082.7112123026
0.4,9449266.453060564,8789353.937410558,2997068.301931713
0.5,9515639.852524638,9111782.411003748,3076084.667716298
0.6,10518713.38862341,8721925.086243685,3335794.5325160436
0.7,10550560.33440477,8783364.889680354,3316641.5702466816
0.8,9522686.419827208,9202378.308127426,2985401.0044711763
0.9,11557164.981501106,9031262.925977975,3690733.503008376
1,11591880.630394178,9261135.898656957,3719822.845619263
0.1,5258702.448814862,7567213.763145537,1672074.584588112
0.2,6244877.485334966,7479734.420780391,1982460.358834113
0.3,8389648.80481871,7435005.408994777,2662347.6410666434
0.4,8416726.022804389,7920284.865086263,2709311.4519980242
0.5,9946766.481374906,7536887.138540752,3195223.281512647
0.6,10548118.081813222,7692784.549676644,3400386.8759215
0.7,10985552.937205506,7463209.075420443,3523132.4471023274
0.8,11615103.273525864,7134060.326129874,3688311.024263693
0.9,9697828.841924315,7478145.644196818,3113100.934301085
1,10033162.380450321,7688823.039220106,3228802.0006964495
0.1,5544317.09080986,8426630.543853406,1728565.4180815034
0.2,8489093.446862265,9006078.667071532,2658454.305526923
0.3,8379912.055687608,8979049.453833984,2649008.21057832
0.4,9169408.669730937,8896092.293569803,2848199.6747713448
0.5,11593751.945536355,8936958.905316526,3643897.7936968915
0.6,10709117.525122235,8728476.148602879,3349095.391281555
0.7,10792199.185129039,8907796.007082598,3399353.9888991383
0.8,12308941.825789496,8411851.691510815,3883954.435438818
0.9,11265425.692417629,8752839.733950349,3567181.835253078
1,11283275.390366182,8479520.895093517,3521410.758270251
