P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
1,128,900,84,0.748051,0.140104,7.0,0.458301,3106685.883314249,110167.76507564442,28.19959069861413,Roofline
2,512,400,38,0.502704,0.684461,5.0,0.297657,348192.63742741785,10699.281702643733,32.54355265189264,Roofline
3,2048,200,75,0.254907,0.440818,7.0,0.761682,396411.9897128446,1833.435812793698,216.21263583196392,Roofline
4,2048,200,64,0.187872,0.775944,8.0,0.177849,167804.06161467193,3331.151264730722,50.37419446884127,Roofline
5,256,700,3,0.289703,0.476441,7.0,0.68405,1016002.1325367108,36038.07556312843,28.192463572505833,Roofline
6,1024,300,56,0.443562,0.629253,1.0,0.240215,532755.9173862322,12420.433608911451,42.89350389538645,Roofline
7,8192,100,73,0.677161,0.750159,7.0,0.360249,221024.56526079294,4381.662305208172,50.44308526425614,Roofline
8,1024,400,38,0.502704,0.684461,5.0,0.297657,348192.63742741785,5349.640851321867,65.08710530378528,Roofline
9,8192,200,55,0.781683,0.567207,7.0,0.774825,330260.10675303725,7513.109726671892,43.957844190748126,Roofline
