P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
39,2048,200,22,0.81636,0.60347,9.0,0.214718,266296.0727194268,1443.118402629961,184.52822182443575,Roofline
40,512,600,12,0.428009,0.498308,10.0,0.506425,794237.1117733642,16466.931178128707,48.23224820592351,Roofline
41,2048,900,43,0.238553,0.709156,3.0,0.720007,645962.524996734,57414.53305517278,11.250853932330914,Roofline
42,8192,500,56,0.178558,0.3637,3.0,0.260735,1006227.1774394701,16909.55641454567,59.50642067546546,Roofline
43,4096,200,90,0.517281,0.702481,8.0,0.62128,261336.2157339011,2099.0704445124884,124.50092678742698,Roofline
44,512,900,13,0.562432,0.233763,7.0,0.153198,1176278.523697826,36229.89010099189,32.46707402144789,Roofline
45,256,200,50,0.733229,0.521202,1.0,0.840543,946819.0039098831,14079.70693242848,67.24706760260491,Roofline
46,512,300,76,0.699195,0.767005,6.0,0.690699,255884.1469347651,18792.747664677147,13.616111464941607,Roofline
47,512,200,19,0.278484,0.749344,3.0,0.268131,220112.88366506013,5961.120315784115,36.92475105430025,Roofline
48,512,800,67,0.467215,0.250236,2.0,0.546734,3553591.97102703,56763.63041900519,62.60332443143457,Roofline
49,128,500,88,0.614454,0.398912,3.0,0.295666,908063.2541713624,54786.42545726555,16.574603044319236,Roofline
50,8192,800,36,0.54861,0.334123,4.0,0.231242,1458037.4717618837,42807.93117912615,34.059984484203405,Roofline
51,1024,900,57,0.861978,0.65095,2.0,0.852374,868381.7655278578,17795.006342265573,48.79918269348027,Roofline
52,256,900,9,0.16733,0.639422,10.0,0.553734,514021.1956992107,51014.16896254326,10.076047618782667,Roofline
53,4096,500,26,0.485154,0.675732,9.0,0.478628,376311.88277124264,17249.52878958448,21.815777541614082,Roofline
54,512,100,51,0.859956,0.135467,8.0,0.542046,539795.3418279472,3896.8886889867795,138.51956904837795,Roofline
55,128,400,66,0.277529,0.465338,10.0,0.361489,394621.5456842338,45264.30388508128,8.718162256203339,Roofline
56,512,100,57,0.773757,0.558521,9.0,0.472199,216768.72407069054,3096.4620972678213,70.00528902386937,Roofline
57,8192,300,67,0.593592,0.272399,5.0,0.6807,1235071.4943349466,28645.470223905646,43.115769602700965,Roofline
58,4096,800,87,0.759213,0.430835,5.0,0.751711,1582571.7707742758,16015.811319686769,98.81308784082424,Roofline
59,1024,800,34,0.613512,0.287316,6.0,0.205666,1137719.7402397092,12813.837719051546,88.78836810522061,Roofline
60,128,200,70,0.413382,0.599422,3.0,0.517703,496123.78345863614,25822.58447709562,19.21278576506132,Roofline
61,8192,700,43,0.506619,0.290083,7.0,0.498927,1477979.7012209762,42057.71094135505,35.1417057214992,Roofline
62,8192,200,82,0.668572,0.457403,7.0,0.2616,397925.62444361905,27366.490666336336,14.540615722172571,Roofline
63,1024,200,52,0.366465,0.552069,5.0,0.56244,429698.0267497548,8182.643203768256,52.513352476602066,Roofline
64,512,200,91,0.863484,0.245115,7.0,0.256471,479237.3939116086,8686.753216160692,55.168758912137996,Roofline
65,1024,500,48,0.273445,0.855023,3.0,0.357455,262172.6516765719,16598.594764545996,15.79487031254979,Roofline
66,256,500,66,0.649432,0.723637,6.0,0.240238,309194.5413289508,31117.703597957374,9.936290457797371,Roofline
67,2048,100,89,0.430902,0.107302,3.0,0.825334,845700.5092804118,5081.77982600681,166.41817202555805,Roofline
68,4096,300,79,0.404985,0.191272,6.0,0.600165,1083259.3578351417,35029.15878819715,30.924503907874,Roofline
69,8192,700,81,0.865154,0.543164,2.0,0.152786,926157.6198717942,16443.27112892882,56.32441456507978,Roofline
70,512,600,10,0.770175,0.560932,6.0,0.477471,734387.3937878225,40054.95007407979,18.33449779439512,Roofline
71,256,300,11,0.144749,0.21835,8.0,0.625963,558777.0103814636,15083.889852994305,37.04462282788021,Roofline
72,1024,900,72,0.816699,0.891594,7.0,0.412868,228498.06948631455,13481.79412590145,16.948639576636186,Roofline
73,512,500,8,0.753593,0.823164,5.0,0.346657,225017.44258188497,13026.928703063508,17.273253558912028,Roofline
74,2048,300,56,0.443562,0.629253,1.0,0.240215,532755.9173862322,12420.433608911451,42.89350389538645,Roofline
75,512,700,74,0.324086,0.508721,3.0,0.80494,1200896.9365879719,19644.292134079446,61.13210536635339,Roofline
76,256,600,49,0.247127,0.32032,7.0,0.237052,712194.3085852154,31009.277688916878,22.9671363431907,Roofline
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,297984.584325065,14103.20000120165,21.128863257960994,Roofline
78,128,200,21,0.898587,0.167287,1.0,0.177836,1955065.0812823847,26968.878790134037,72.49337640234424,Roofline
79,8192,900,28,0.384945,0.566966,10.0,0.577573,767701.7262437078,50700.94643714276,15.141763225179185,Roofline
80,512,1000,76,0.100781,0.684158,2.0,0.294628,623188.8688446532,29014.173311503764,21.47877391349167,Roofline
81,8192,900,9,0.16733,0.639422,10.0,0.553734,514021.1956992107,15866.527460540487,32.396578077815946,Roofline
82,2048,200,77,0.406022,0.478461,3.0,0.397584,511477.26224047417,4901.059495665019,104.36054952870397,Roofline
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,261801.71624348132,21167.63514755145,12.368019120632143,Roofline
84,1024,600,11,0.845114,0.635967,2.0,0.127899,544445.2365497993,11292.003116207285,48.2151156838031,Roofline
85,1024,500,68,0.561295,0.346421,1.0,0.244844,1573303.3527996433,80736.82160889733,19.486813097758393,Roofline
86,256,700,41,0.724393,0.109709,6.0,0.825871,2976760.2775430353,40503.138792011596,73.49455786202277,Roofline
87,512,500,23,0.751468,0.820332,7.0,0.432396,244349.11266291857,14934.213368488849,16.3616995842911,Roofline
88,4096,500,43,0.741385,0.816935,1.0,0.424356,265324.324333299,6105.911710920453,43.45367848322555,Roofline
89,1024,400,75,0.345105,0.130823,1.0,0.425734,4231811.990262798,58362.21078370841,72.50945317931809,Roofline
90,2048,400,60,0.626911,0.411008,5.0,0.21605,419950.37895198126,10906.01561072105,38.50630642222383,Roofline
91,4096,200,14,0.519277,0.703969,4.0,0.221614,236157.94567472674,3456.572890379028,68.32141348213577,Roofline
92,128,800,5,0.195699,0.78373,4.0,0.299127,371684.33488258976,79920.49096406845,4.650676320916194,Roofline
93,4096,400,29,0.767607,0.842156,5.0,0.359853,236451.31499503652,3432.42666990155,68.88750663442971,Roofline
94,256,400,94,0.788038,0.172852,3.0,0.585806,2370699.7465934292,48906.94562664695,48.47368234138411,Roofline
95,1024,100,82,0.706248,0.373687,6.0,0.690721,251366.8635382287,1445.4324047141868,173.90426748315002,Roofline
96,8192,400,26,0.439094,0.227314,4.0,0.2362,1208734.4398359256,8144.403100633454,148.41289470825834,Roofline
97,128,100,78,0.440845,0.226428,9.0,0.831527,372471.8503592475,11482.19776307621,32.439072906148766,Roofline
98,2048,600,47,0.881356,0.15646,7.0,0.475287,1215731.5630021028,8993.305120377117,135.18184324108904,Roofline
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,2606287.8476618673,68482.03936773472,38.057976539901624,Roofline
100,4096,800,30,0.71568,0.506146,8.0,0.308233,640175.001686582,9310.762513902644,68.75645262465727,Roofline
101,128,300,99,0.605718,0.676056,6.0,0.285135,306343.7118209688,33300.69501494735,9.199318863569165,Roofline
102,256,300,1,0.798583,0.47718,7.0,0.485837,543519.6589462841,17059.506465367984,31.860221750826604,Roofline
103,8192,200,73,0.211051,0.283267,10.0,0.696614,447642.437437703,3631.3880687245173,123.27033877019159,Roofline
104,128,600,61,0.788197,0.176221,7.0,0.780394,1723384.176717635,57210.54205881443,30.12354217769753,Roofline
105,8192,600,54,0.577908,0.247989,10.0,0.167351,779522.5680350348,70364.7320429823,11.078313601178264,Roofline
106,8192,800,58,0.766024,0.833216,2.0,0.844884,351755.44280712935,32298.32002706368,10.890827836010773,Roofline
107,1024,500,17,0.25781,0.330995,10.0,0.74025,920631.7068330239,6637.9827855458525,138.69148754613994,Roofline
108,128,700,69,0.218954,0.8015,6.0,0.699292,411264.51117214165,75264.85518519944,5.464230418834518,Roofline
109,4096,300,74,0.520132,0.200871,9.0,0.204427,430578.1342382058,53617.705801541546,8.030521407087626,Roofline
110,128,500,44,0.524843,0.312441,9.0,0.211628,657945.0824386318,59399.090920628536,11.076686061034243,Roofline
111,2048,400,49,0.367808,0.551241,2.0,0.447351,743680.0674971885,12577.99138526197,59.12550300905611,Roofline
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,824706.4085293069,24653.74296094643,33.45157000442935,Roofline
113,128,1000,37,0.69814,0.787848,3.0,0.798775,364066.8658703427,121274.05392595759,3.0020177777896278,Roofline
114,4096,200,96,0.206086,0.277858,4.0,0.596968,669523.8417235444,5905.9841014637495,113.36363766329957,Roofline
115,1024,200,74,0.585612,0.255356,2.0,0.266588,698454.296544515,4909.981711961932,142.25191406373412,Roofline
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,2650098.3945582667,13356.28080120019,198.41589391562732,Roofline
117,1024,700,79,0.711499,0.498632,4.0,0.505429,1155680.6165718052,71889.015710936,16.075899845656103,Roofline
118,8192,300,75,0.870783,0.549104,10.0,0.865733,559287.349452991,2694.130364115943,207.59476115273904,Roofline
119,512,800,17,0.567406,0.24067,1.0,0.65081,5666529.990144679,41970.32014631833,135.0127892851385,Roofline
120,1024,900,14,0.188686,0.265268,1.0,0.276621,3648955.5204521473,20648.04489824338,176.72159947514353,Roofline
121,512,1000,61,0.379896,0.567787,9.0,0.575405,775957.5347035103,91275.84525076073,8.501236362936263,Roofline
122,2048,100,90,0.561706,0.345543,3.0,0.548995,472099.64284833387,2334.0400782371253,202.2671535293025,Roofline
123,2048,800,90,0.793372,0.180407,6.0,0.499656,1835686.039399308,14761.957584328837,124.3524802799905,Roofline
124,4096,100,56,0.381611,0.365799,10.0,0.375934,292700.2761168486,4415.2897739298605,66.29242724794676,Roofline
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,288839.1618008999,63187.478500993195,4.571145560055223,Roofline
126,1024,400,13,0.174513,0.248114,5.0,0.256869,904138.1400203927,11959.03189406946,75.60295415457158,Roofline
127,128,1000,83,0.323485,0.107092,7.0,0.804113,3177485.5211525857,103823.15647746391,30.60478634014848,Roofline
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,1242576.530878968,21242.000587215385,58.49621017461131,Roofline
129,4096,200,38,0.479715,0.864142,7.0,0.473108,180922.85456432198,14353.700848534972,12.604613714154986,Roofline
130,8192,900,5,0.247729,0.836127,5.0,0.441715,301246.8254072781,34516.58400674619,8.72759672128621,Roofline
131,8192,800,2,0.863552,0.250801,2.0,0.6604,3712603.442797779,55237.86550546984,67.21120392369514,Roofline
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,664484.9504802566,13544.82072602688,49.05823147614083,Roofline
133,1024,400,78,0.102245,0.689565,9.0,0.607296,352792.3337477836,11489.321071542121,30.706108006818116,Roofline
134,8192,800,15,0.215799,0.686416,5.0,0.298573,563193.2255805414,14795.02099803586,38.066402586066566,Roofline
135,8192,700,71,0.336017,0.524537,2.0,0.841195,1449076.3149404952,26720.66534538916,54.230547638311094,Roofline
136,128,700,20,0.702088,0.779851,3.0,0.388685,374233.9083329741,83870.66672405912,4.46203569078844,Roofline
137,128,200,72,0.394906,0.175942,1.0,0.186823,2090222.7320702244,23942.634921338562,87.30128237503803,Roofline
138,2048,900,5,0.247729,0.836127,5.0,0.441715,301246.8254072781,34516.58400674619,8.72759672128621,Roofline
139,2048,700,96,0.25451,0.838536,4.0,0.8474,377696.2002424364,7484.086791654446,50.46657137429351,Roofline
140,256,700,51,0.31475,0.897052,7.0,0.415316,193704.26884584012,42996.977603587016,4.505067091731592,Roofline
141,8192,500,70,0.57611,0.361377,2.0,0.279473,1331534.7292858222,19820.759038636777,67.17879606377586,Roofline
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,712951.6991334031,57555.45208145488,12.387213953673825,Roofline
143,8192,500,32,0.249996,0.435999,6.0,0.749528,837805.2881735627,19402.377590349275,43.18054755259924,Roofline
144,4096,300,46,0.741354,0.414512,7.0,0.735342,690617.6792003938,8948.403648529578,77.17775218084599,Roofline
145,4096,900,58,0.775592,0.449467,8.0,0.362687,958272.9659328334,14997.042260923685,63.89746386390541,Roofline
146,128,600,38,0.193398,0.268482,9.0,0.585857,1113875.7805192792,92125.98568924166,12.090788198202757,Roofline
147,512,100,27,0.193416,0.782401,10.0,0.387746,136943.84390015886,2630.436831333006,52.061255480049255,Roofline
148,8192,800,14,0.47263,0.659025,1.0,0.559553,764018.8432765933,96739.53420165837,7.897689911179001,Roofline
149,256,200,90,0.517281,0.702481,8.0,0.62128,261336.2157339011,9905.542323121674,26.382827634170617,Roofline
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,858186.5501039528,14355.924063056385,59.77926229858061,Roofline
151,4096,200,55,0.781683,0.567207,7.0,0.774825,330260.10675303725,7513.109726671892,43.957844190748126,Roofline
152,2048,100,66,0.841653,0.118329,10.0,0.436519,328690.42894822336,1722.6255313737258,190.8078238490438,Roofline
153,8192,300,51,0.697882,0.371851,7.0,0.779373,667753.8684460494,8042.6307285996,83.02679694984829,Roofline
154,2048,200,44,0.227299,0.301321,3.0,0.308966,521970.8829385705,5033.390368545871,103.70164932972725,Roofline
155,256,700,82,0.290622,0.870233,9.0,0.792526,191730.8462226155,36521.749469970164,5.249771684137565,Roofline
156,8192,200,93,0.704732,0.778132,3.0,0.294163,255046.80659394682,2593.427486474571,98.34352721411537,Roofline
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,1028947.7131898968,51301.82468203397,20.056746900666027,Roofline
158,256,300,74,0.520132,0.200871,9.0,0.204427,430578.1342382058,53834.3508089452,7.998204264899583,Roofline
159,1024,600,51,0.521,0.712088,6.0,0.601461,419292.84886431275,8494.927626447261,49.35802484754881,Roofline
160,4096,900,14,0.188686,0.265268,1.0,0.276621,3648955.5204521473,20648.04489824338,176.72159947514353,Roofline
161,4096,400,84,0.823799,0.897809,6.0,0.510039,186399.6356723252,13797.745697877883,13.509426811728657,Roofline
162,512,1000,11,0.103925,0.694013,7.0,0.897745,712951.6991334031,57614.69946621695,12.374475710863521,Roofline
163,1024,900,48,0.501161,0.686315,3.0,0.181487,547466.1597503447,17955.428283484118,30.49028689858201,Roofline
164,2048,600,7,0.319557,0.394072,2.0,0.311008,1598318.3794857166,23502.678934164418,68.00579559304357,Roofline
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,917135.7575415896,15655.412821944752,58.582661982314995,Roofline
166,512,700,35,0.797893,0.185489,4.0,0.384491,2198283.00531297,20934.092531935385,105.009710927734,Roofline
167,512,100,64,0.835771,0.109518,6.0,0.426156,368519.9995735616,2646.199390981218,139.26388193933994,Roofline
168,128,200,86,0.435028,0.623038,3.0,0.230753,328634.0305372278,26888.76902988789,12.221981235806613,Roofline
169,2048,900,77,0.571137,0.35821,7.0,0.677157,1673456.8305173628,37946.014087232514,44.100991125716725,Roofline
170,256,900,3,0.534845,0.213005,5.0,0.132059,1363186.449508832,52332.66199794363,26.048482868354707,Roofline
171,2048,300,43,0.340829,0.525727,8.0,0.841364,515788.9179013255,6112.042014901981,84.38896798218381,Roofline
172,1024,500,77,0.704449,0.783432,6.0,0.298018,311492.14138197375,23782.77478459115,13.097384312943559,Roofline
173,2048,400,72,0.883618,0.15996,9.0,0.172318,627126.8933734702,10832.51323803786,57.893018876851556,Roofline
174,4096,400,58,0.686599,0.875606,6.0,0.881213,262668.231834487,3251.405476284542,80.7860581371242,Roofline
175,8192,900,98,0.545468,0.62051,3.0,0.6274,893044.8169211997,19486.791298873377,45.82821272237009,Roofline
176,2048,700,58,0.220126,0.806248,6.0,0.301839,281968.4933379118,50354.223476320665,5.599698970047844,Roofline
177,256,100,100,0.384945,0.643933,8.0,0.250803,166760.26405928287,6477.04446032214,25.746351608491032,Roofline
178,1024,300,60,0.159302,0.750772,6.0,0.152271,195306.98502089333,3764.555455389693,51.880490893359905,Roofline
179,512,100,9,0.402947,0.593761,5.0,0.506631,207194.76986910013,1880.7124121824588,110.16823652940244,Roofline
180,4096,800,88,0.806927,0.191161,7.0,0.201831,1548881.1753029907,17329.60230789093,89.3777680401654,Roofline
181,4096,200,67,0.782643,0.855943,10.0,0.467253,185979.17638869764,1161.3843977376505,160.13576275949694,Roofline
182,256,400,72,0.883618,0.15996,9.0,0.172318,627126.8933734702,21388.825990083515,29.32030461439186,Roofline
183,256,600,68,0.696447,0.37295,6.0,0.689092,1183900.25100854,34851.16853343638,33.97017376541336,Roofline
184,1024,500,2,0.169233,0.756732,8.0,0.67342,379621.4777919712,29106.02302684893,13.042712068281825,Roofline
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,2030254.4923004673,9192.378974958712,220.86279273636956,Roofline
186,4096,700,66,0.291652,0.767727,6.0,0.373913,375306.32232716907,48386.069668901415,7.756495307333984,Roofline
187,512,500,45,0.624476,0.809804,2.0,0.330095,276568.39574916265,20595.470325205024,13.42860305601734,Roofline
188,2048,800,97,0.877666,0.546156,6.0,0.465663,919788.5152583327,27975.713921449507,32.87810698382619,Roofline
189,8192,500,93,0.441353,0.229046,6.0,0.124186,786709.3735675452,9100.404610956824,86.44773580949935,Roofline
190,256,300,58,0.498927,0.568496,8.0,0.582033,503564.7797445155,19049.081053200334,26.435121901059592,Roofline
191,256,300,46,0.741354,0.414512,7.0,0.735342,690617.6792003938,16709.584050768517,41.33063259397115,Roofline
192,8192,200,12,0.845326,0.118076,10.0,0.125299,394093.030158377,3711.7599194817644,106.17417039553578,Roofline
193,128,500,3,0.893572,0.680991,4.0,0.576443,467635.703318272,57856.90789028665,8.082625227830079,Roofline
194,128,500,38,0.15137,0.33787,3.0,0.636078,1669182.4685315304,57441.69446562033,29.058726140653107,Roofline
195,128,700,83,0.591571,0.26118,6.0,0.272775,984615.1432806709,81990.87854229895,12.008837577861904,Roofline
196,256,400,91,0.654566,0.838252,3.0,0.336082,273668.88871048315,22400.817661149387,12.216915152392753,Roofline
197,4096,800,62,0.727254,0.803596,4.0,0.719382,350988.6168889258,20928.70695834475,16.77067855111702,Roofline
198,512,800,94,0.317036,0.386954,7.0,0.797791,1464678.605615158,40810.215976887834,35.88999887784602,Roofline
199,512,800,55,0.706365,0.382068,4.0,0.389507,1732421.4519596826,38085.30820624425,45.48791997633472,Roofline
200,128,800,35,0.551232,0.338544,8.0,0.654431,1414113.686528161,93511.25803490353,15.122389712694659,Roofline
201,128,400,80,0.119984,0.303838,5.0,0.31317,690813.9273442229,41136.22764878971,16.793322257019057,Roofline
202,256,600,15,0.832195,0.109359,8.0,0.114569,1044450.1697881243,34231.34565572595,30.511513637016982,Roofline
203,256,600,87,0.701721,0.485789,10.0,0.896196,871979.7589905779,35546.324493194,24.53079949679564,Roofline
204,512,200,41,0.721395,0.106057,9.0,0.823169,566603.1360706909,5737.797191048172,98.7492442142565,Roofline
205,128,1000,58,0.364897,0.550257,7.0,0.86565,1193936.522247546,116757.07484371259,10.225817354928704,Roofline
206,2048,700,42,0.233968,0.821963,3.0,0.338724,336265.1449845719,20292.961102872483,16.57053119453195,Roofline
207,512,400,39,0.365001,0.438371,2.0,0.357296,1026065.1835762792,11090.186805792544,92.52009921423077,Roofline
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,507731.53737428156,16073.252104701176,31.588600369540522,Roofline
209,256,100,46,0.325311,0.799592,4.0,0.318062,155911.56342135655,4604.319494062464,33.86202100493102,Roofline
210,2048,900,99,0.531782,0.205223,8.0,0.525002,1698077.6509014207,64312.381034325845,26.403588602870965,Roofline
211,4096,900,55,0.633656,0.413141,4.0,0.333687,1403194.1906581768,16784.898555453463,83.59861014484802,Roofline
212,512,900,20,0.577605,0.764293,1.0,0.259277,409330.4804182611,39234.60108057627,10.432895177846138,Roofline
213,1024,100,28,0.887865,0.559718,7.0,0.171747,178144.31294083656,1561.1197836766214,114.11316082439598,Roofline
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,1031063.1578566203,11706.78763223605,88.07396104269148,Roofline
215,512,900,76,0.749151,0.132192,4.0,0.849332,4409637.944267193,45875.67683526703,96.12147980075737,Roofline
216,128,700,34,0.540316,0.726719,1.0,0.216357,452329.5182726213,78660.47431710923,5.750404154049658,Roofline
217,256,900,70,0.311977,0.384731,2.0,0.7021,2682381.2112133144,143972.40342962564,18.63121783977493,Roofline
218,512,900,56,0.267938,0.451841,10.0,0.257167,649292.6303480939,28006.187442832947,23.18389933201187,Roofline
219,8192,700,92,0.130883,0.201247,8.0,0.211027,1106656.3561355832,6703.423908885665,165.0882252379511,Roofline
220,4096,700,33,0.421324,0.608456,3.0,0.220844,609243.7785371706,6490.689863818363,93.86425654587705,Roofline
221,128,300,93,0.667712,0.743423,4.0,0.748051,322746.02873113484,34227.91484030465,9.429321950722201,Roofline
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,2415714.1722142925,37923.6402241004,63.69942753225231,Roofline
223,128,500,37,0.168277,0.240408,9.0,0.157412,420428.39283997426,51495.58120647193,8.16435863019515,Roofline
224,1024,600,83,0.838923,0.223213,3.0,0.233695,1338214.1927627688,9376.76089917932,142.71604098168837,Roofline
225,512,800,27,0.825223,0.895451,9.0,0.105794,194608.82385811713,23623.755678738333,8.237844418331308,Roofline
226,1024,300,94,0.40044,0.473125,1.0,0.480569,1217627.2350170754,9389.525055214952,129.67932114317156,Roofline
227,256,400,20,0.742696,0.134324,4.0,0.54066,1911294.8146033697,23518.87271481939,81.26642963627465,Roofline
228,8192,400,90,0.85929,0.240624,8.0,0.845339,1150417.8020059643,13926.914881122386,82.60392282323268,Roofline
229,8192,200,27,0.585032,0.769977,1.0,0.690259,339513.0669142121,7479.733511501313,45.3910645870144,Roofline
230,1024,500,75,0.114038,0.697068,3.0,0.307851,409751.1840017849,18315.062598146134,22.372360553289084,Roofline
231,256,100,94,0.771953,0.560014,10.0,0.568692,244385.18959939177,6870.079496840111,35.57239617267844,Roofline
232,2048,800,74,0.690544,0.869602,5.0,0.881814,282418.5570940726,10868.37833355673,25.985344678523877,Roofline
233,2048,800,42,0.470686,0.549977,8.0,0.558031,703415.8875749022,7004.310606132063,100.42614143340285,Roofline
234,128,400,47,0.412762,0.595044,4.0,0.800959,601110.1064772191,44383.12546289486,13.543663277606681,Roofline
235,1024,300,55,0.610289,0.392224,5.0,0.311971,386520.6231135308,4271.608920895634,90.48595746271842,Roofline
236,2048,500,18,0.329123,0.117396,7.0,0.83432,1964996.364513997,19831.541764871494,99.08439736111107,Roofline
237,4096,200,80,0.274224,0.347897,5.0,0.755677,780033.6051987116,9477.660058218595,82.30234049408662,Roofline
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,261801.71624348132,21167.63514755145,12.368019120632143,Roofline
239,4096,500,88,0.614454,0.398912,3.0,0.295666,908063.2541713624,11212.29949202623,80.98813760880569,Roofline
240,256,900,32,0.614524,0.28622,7.0,0.203586,998437.2544637666,49289.578009550016,20.256559191282104,Roofline
241,8192,600,24,0.455551,0.526882,4.0,0.445138,768656.5241444764,17666.451675091896,43.509389337543816,Roofline
242,4096,900,21,0.247249,0.828856,1.0,0.839932,386517.34864308196,9255.838236033032,41.75930248417347,Roofline
243,2048,200,91,0.863484,0.245115,7.0,0.256471,479237.3939116086,8661.561723202904,55.32921304801307,Roofline
244,128,800,1,0.687643,0.760544,5.0,0.677523,494426.3664899066,93185.60998966866,5.3058231474229,Roofline
