mu,beta,average,max
0.25,4.0,1.8334111501550376,3.813120970848827
0.25,4.05,1.925128924470426,3.841019159865177
0.25,4.1,1.8760612559853667,3.9209415526970073
0.25,4.15,1.9131997541104853,3.899433962736979
0.25,4.2,1.94790627676647,3.901321434065889
0.25,4.25,1.9983196247400314,3.915903484016108
0.25,4.3,1.9374836886680662,3.999338841329665
0.25,4.35,1.8972371419253633,4.034193698081851
0.25,4.4,2.0735954093158244,4.186482937431622
0.25,4.45,2.0953672741897424,4.0951953317725485
0.25,4.5,2.096627000473924,4.298387438743827
0.25,4.55,2.034084743364762,4.341082867058617
0.25,4.6,2.201365480159161,4.348189839939447
0.25,4.65,2.027424856079471,4.398167799997573
0.25,4.7,2.098050392183553,4.408802582244324
0.25,4.75,2.2670815414404704,4.422347368658494
0.25,4.8,2.1174355802532077,4.562855648368121
0.25,4.85,2.103367599621444,4.510415697774019
0.25,4.9,2.223760484455215,4.715975976841657
0.25,4.95,2.2987484024138283,4.763303578251272
0.3,3.35,1.771849118694295,3.145007432368078
0.3,3.4,1.7550710328393746,3.179670620814734
0.3,3.45,1.8189462863724648,3.278553233791434
0.3,3.5,1.8081521723700402,3.384695392002475
0.3,3.55,1.7657661047163655,3.346226487335392
0.3,3.6,1.808339113316398,3.436774543068133
0.3,3.65,1.8907912670666438,3.416713407922117
0.3,3.7,1.8009856926949515,3.47291146272505
0.3,3.75,1.8657061861595787,3.644249033638169
0.3,3.8,1.869719536346615,3.611709163611755
0.3,3.85,1.8363073206122236,3.6274214991219815
0.3,3.9,1.9350896851060493,3.6363532453187073
0.3,3.95,1.934115056616463,3.677175853949296
0.3,4.0,1.915216948164755,3.8120634561854585
0.3,4.05,1.846696264879984,3.87310254519212
0.3,4.1,1.8914708766800792,3.848435653441573
0.3,4.15,1.9813458378115594,3.901834801353536
0.3,4.2,1.9935336038810838,3.9329035173990663
0.3,4.25,1.8975026350541015,3.877048666183123
0.3,4.3,2.0753935480809997,3.999338841329665
0.3,4.35,2.0729691116273394,4.071966987220295
0.3,4.4,2.0947488578448428,4.186482937431622
0.3,4.45,2.0828844079409654,4.194920614133896
0.3,4.5,2.090492128286872,4.232883177715228
0.3,4.55,2.067550292669156,4.3443839721362725
0.3,4.6,2.1586622917725267,4.348189839939447
0.3,4.65,2.2015915201110343,4.398167799997573
0.3,4.7,2.186174400770747,4.5044617363016695
0.3,4.75,2.1274037050376244,4.511145370912403
0.3,4.8,2.2815045098046878,4.48055903666763
0.3,4.85,2.252687340250702,4.586431063253944
0.3,4.9,2.132365888231519,4.715975976841657
0.3,4.95,2.3332247719774495,4.57364643846388
0.35,2.9,1.6565737684955006,2.8596960105985283
0.35,2.95,1.7385370563145925,2.852143720878064
0.35,3.0,1.7750232689196304,2.928272024699321
0.35,3.05,1.5995039675319438,2.9913343010174924
0.35,3.1,1.6442719976149163,3.024761110586536
0.35,3.15,1.7263296329791988,3.050003046880219
0.35,3.2,1.6702109945755665,3.128874471644037
0.35,3.25,1.610464865818213,3.1195524132858017
0.35,3.3,1.738395778528393,3.1666015209188747
0.35,3.35,1.6910227404470197,3.2117951080588303
0.35,3.4,1.7607657597989175,3.2288763195279317
0.35,3.45,1.8724974867321968,3.288824841664005
0.35,3.5,1.79793417889086,3.2857447526590158
0.35,3.55,1.6975111020427838,3.302417240583829
0.35,3.6,1.7402800310015152,3.434387414026682
0.35,3.65,1.842329222141182,3.456121686984765
0.35,3.7,1.9203712773544184,3.53383348211897
0.35,3.75,1.9230707567998917,3.566581344976787
0.35,3.8,1.9624027768574963,3.625241943148872
