fat,Paper,Min Time,Time opt
0.9,2962401,9458910,654464.7830271883
0.9,3322348,10706024,684994.7565661398
0.9,3453471,11222302,687968.1991749887
0.9,3214185,10235725,689580.9764586004
0.9,2950368,8988649,648486.2089159007
0.9,3128484,10168916,654292.812703227
0.9,3071661,9611635,680483.9164037626
0.9,3080726,9439614,810351.2747246469
0.9,3355323,10763977,994143.1351808661
0.9,3380272,11041016,676624.4427130695
0.9,3115145,9387986,705587.8103228756
0.9,3647212,11534488,721041.0854470988
0.9,2841497,8979934,640319.276471287
0.9,3233090,10361387,860820.1070734267
0.9,3761785,11919939,685089.6095134421
0.9,2927439,9230930,650443.6048645978
0.9,2887298,9161463,662512.3984567322
0.9,3163142,9371202,668547.9561378651
0.9,3320937,10320805,680043.2235309207
0.9,3390933,10917568,868753.3057431837
0.9,3476727,10925801,773014.4064875254
0.9,2919082,8714170,985981.9607997221
1,2816170,8732862,680994.575741888
1,2998637,9308307,665668.3560278681
1,2799484,8887051,651305.3816708077
1,3320890,10542539,695183.7690020413
1,2996302,9383096,661962.9561917708
1,2697116,8332544,656760.4495093515
1,3104638,9560579,688680.4760887198
1,3241667,10477204,682388.2379183229
1,2992977,9458910,654464.7830271883
1,3284520,10706024,671094.6253296196
1,3453223,11222302,687968.1991749887
1,3318931,10235725,689580.9764586004
1,2863907,8988649,648486.2089159007
1,3130612,10168916,654292.812703227
1,3077371,9611635,680483.9164037626
1,2970462,9439614,648587.8302313236
1,3328329,10763977,677632.4893569172
1,3357553,11041016,676624.4427130695
1,3012155,9387986,705587.8103228756
1,3528090,11534488,721041.0854470988
1,2845776,8979934,640319.276471287
1,3284238,10361387,690307.7181537312
1,3634095,11919939,685089.6095134421
1,3028903,9230930,630414.4107754435
1,2907906,9161463,662512.3984567322
1,3057517,9371202,668547.9561378651
1,3214985,10320805,680043.2235309207
1,3345530,10917568,693004.7815155316
1,3556141,10925801,669099.2209609596
1,2893770,8714170,708630.5724702912
