eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.28,2.2,3.2493538899966308,3.2493538899966308,0.28,2.2
2,0.54,3.2,3.6688302442123883,3.2493538899966308,0.28,2.2
3,0.44,1.0,48.62742266889515,3.2493538899966308,0.28,2.2
4,0.18,4.0,2.8084939686006165,2.8084939686006165,0.18,4.0
5,0.72,2.0,3.6557425456333794,2.8084939686006165,0.18,4.0
6,0.84,3.6,6.682720958389575,2.8084939686006165,0.18,4.0
7,0.62,4.2,4.809534134875387,2.8084939686006165,0.18,4.0
8,0.8,3.0,5.198351492411316,2.8084939686006165,0.18,4.0
9,0.34,5.0,4.041010421989729,2.8084939686006165,0.18,4.0
10,0.54,2.6,3.426248273958813,2.8084939686006165,0.18,4.0
11,0.38,2.2,3.2488143796088704,2.8084939686006165,0.18,4.0
12,0.84,4.2,7.250916323990959,2.8084939686006165,0.18,4.0
13,0.2,2.4,3.1359144936959598,2.8084939686006165,0.18,4.0
14,0.16,4.0,2.854163302042986,2.8084939686006165,0.18,4.0
15,0.4,1.6,4.330509219157992,2.8084939686006165,0.18,4.0
16,0.1,4.6,3.362104238200601,2.8084939686006165,0.18,4.0
17,0.12,4.2,2.8718840408036344,2.8084939686006165,0.18,4.0
18,0.52,4.0,4.388492179326646,2.8084939686006165,0.18,4.0
19,0.62,3.0,3.8166838531136813,2.8084939686006165,0.18,4.0
20,0.6,2.2,3.2488011989045815,2.8084939686006165,0.18,4.0
21,0.1,1.8,3.808105594559436,2.8084939686006165,0.18,4.0
22,0.1,3.4,3.369608040004667,2.8084939686006165,0.18,4.0
23,0.1,3.0,3.383869636237649,2.8084939686006165,0.18,4.0
24,0.9,5.0,10.055348805458294,2.8084939686006165,0.18,4.0
25,0.1,5.0,3.362104238200601,2.8084939686006165,0.18,4.0
26,0.1,3.8,3.3622801766737873,2.8084939686006165,0.18,4.0
27,0.54,1.8,3.802797373301407,2.8084939686006165,0.18,4.0
28,0.28,2.8,2.8929219609518313,2.8084939686006165,0.18,4.0
29,0.14,4.8,2.781091657386801,2.781091657386801,0.14,4.8
30,0.22,4.8,3.343917488970057,2.781091657386801,0.14,4.8
31,0.1,4.0,3.362104238200601,2.781091657386801,0.14,4.8
32,0.14,4.2,2.7367767691332343,2.7367767691332343,0.14,4.2
33,0.1,4.8,3.362104238200601,2.7367767691332343,0.14,4.2
34,0.1,4.2,3.362104238200601,2.7367767691332343,0.14,4.2
35,0.22,2.6,2.9995746893190716,2.7367767691332343,0.14,4.2
36,0.26,2.8,2.893181993579268,2.7367767691332343,0.14,4.2
37,0.3,2.8,2.892799535142343,2.7367767691332343,0.14,4.2
38,0.22,4.2,3.14895499898755,2.7367767691332343,0.14,4.2
39,0.24,2.8,2.8935065902196992,2.7367767691332343,0.14,4.2
40,0.1,2.8,3.393050997138184,2.7367767691332343,0.14,4.2
41,0.1,2.6,3.4051796646172265,2.7367767691332343,0.14,4.2
42,0.12,4.0,2.8755691993065375,2.7367767691332343,0.14,4.2
