P,n,Paper,Min Time,Time opt,mast
200,300,4185349.880469584,3186201.3555993903,3140897.664247376,1.332533029684837
3500,100,107693.42139260583,91906.46664923649,57970.693678548785,1.85772179973855
1700,200,308679.7630862034,295610.5564538128,237454.7782639196,1.2999517859485676
3200,200,164008.60526498896,196663.17584144408,126147.85095270729,1.3001299984608983
2800,200,179398.49915601232,215701.54404504993,144168.97251737976,1.2443627503441186
2600,200,192140.35381812666,217793.07410857573,155258.89348025512,1.2375481333863938
600,100,394667.85914586106,373930.6386270168,338162.37979153456,1.167095699377205
1600,400,638506.1942798118,722296.821015174,494080.84930508904,1.2923111575319162
4800,100,106652.18114589147,65746.125723853,42511.79157511906,2.5087670313173054
700,700,2571257.2463350105,2329250.750588896,2036059.2138887395,1.2628597581030454
2500,500,602119.6971200532,680139.0920129603,408596.74544513266,1.4736282259519546
2900,200,175230.47488676556,209624.83128667314,139197.6286374701,1.2588610639563431
3100,400,365482.94383623335,451948.74798183655,255009.4706090782,1.4332132173887284
3300,600,555706.7415713618,632103.6445684446,368523.92871028994,1.5079258042107302
300,100,873765.0504462527,692134.7208722327,676324.7595830691,1.2919311884794795
3500,600,518449.23730946315,598155.0032841428,347465.41849827336,1.4920887366293099
4200,600,498606.32835187967,416382.51338307693,289554.5154152278,1.7219773887375467
3200,600,552298.9033732009,688687.4338412186,380040.3014824865,1.4532640386263158
300,200,1671406.7678100322,1358888.661995222,1345577.0768288777,1.2421486636418015
100,500,13309368.135557711,10214918.636128321,10214918.63612832,1.3029343267096503
100,800,20769037.570662465,16336520.3787526,16336520.378752597,1.2713256611043582
2100,800,1063434.1031396447,1220625.050700662,777929.5418453617,1.36700568102482
4100,200,141308.43461514916,153302.95322085317,98456.85928016178,1.4352319954981705
4400,400,312082.8631236599,256975.58720636865,179665.76338366873,1.7370191028394208
5000,600,472657.2160789605,333042.54663301853,243225.79294879135,1.9432857442815432
1100,1000,2279385.4352417486,2280594.8458201275,1860840.5243255657,1.2249225043440402
900,700,2022244.1117021432,1899122.0968390794,1583601.610802353,1.2769904361726092
1500,1000,1743530.7226211033,1866978.450172278,1364616.3845054149,1.2776709575072414
3800,800,753827.0897651694,704151.0675736468,429908.43101980514,1.753459656459824
500,500,2471232.6247771783,2244380.590863857,2042983.7272256636,1.2096193385412175
2800,800,837692.6572895136,997327.7685992225,583447.1563840213,1.4357644014947424
4900,100,106292.14733322762,69122.4284816321,42511.79157511906,2.500297997213493
1400,900,1598765.3534075813,1659641.5482519718,1286164.7347474247,1.2430486625972874
4700,900,607026.322669958,509519.0532619071,383112.8997119988,1.584458062169882
2800,900,832565.321686171,1003959.4484068771,643082.3673737124,1.2946480325471978
1800,1000,1451667.213312571,1651172.1443010373,1137180.320421179,1.2765497144506641
1800,200,278650.3815018409,285346.96781965235,224262.8461381463,1.2425169228887418
2000,200,250549.26103444432,257800.4677104947,201836.56152433166,1.2413472521639262
3300,100,115396.18175204912,107461.39694868389,61484.06905300629,1.8768468569079972
400,300,2061062.058770036,1650690.0155353216,1570448.832123688,1.312403191120147
3100,300,360023.54995219,365562.2820156067,202638.55898370166,1.776678396045774
4500,100,105452.69721301289,69932.09398048358,45088.317305537945,2.338803120516115
1700,1000,1555002.3269254698,1724825.6936841232,1204073.2804459543,1.2914515687529762
4700,400,306647.40607908246,234852.65510156745,168197.73593364735,1.8231363482802907
400,800,5356788.232189334,4325326.457917426,4084130.094688149,1.3116105775270024
1800,600,881407.2647601775,1029476.0941841144,675627.2026355315,1.3045763422815502
4200,400,300507.3246068951,270428.21540097485,188221.2759257482,1.5965640607252225
3700,1000,828127.9442047973,895021.1677188759,553222.8585832763,1.4969156305751956
100,300,8024780.368323357,6281795.328494753,6281795.328494752,1.2774660664161213
4700,1000,726158.5701785503,588527.3711450379,435515.8673953451,1.6673527293538781
1100,700,1586976.3821224002,1657784.4411328353,1295674.045201925,1.224826867528304
2700,400,373599.05256594636,522602.1998669948,292788.6514400528,1.276002504634095
2100,300,435546.32482162036,464306.68919914163,299133.11088070244,1.456028466856419
3800,500,526120.4232287072,477794.9192377682,268813.6483191662,1.9571938646658187
2800,400,366002.3713148828,490651.3245488554,282331.9138886223,1.2963549400910725
2400,700,821250.8919635912,966818.8808693652,593850.6040508824,1.3829250763769951
3600,700,647057.6482880168,687661.1903813705,395900.4027005882,1.6343950242894143
2300,500,660509.2940725689,739322.7968563128,444126.8972229703,1.4872084942447552
800,600,2013887.6128403726,1772340.7057242382,1520161.205929946,1.324785558916032
3800,100,110519.83875576024,92834.20385086986,53394.05996708441,2.0698901492767527
3600,1000,817406.6770100218,939442.3517113569,568590.1602105895,1.4376025724878492
3900,1000,804741.8332769414,829247.1104959258,524852.4555790056,1.533272493484227
4500,600,479327.04744464427,373994.34422448365,270250.88105421263,1.7736373164625898
4300,400,318778.5300572586,258181.79834869297,183844.0369507308,1.7339617609827047
2500,300,395873.8990819744,408765.3324464579,251271.81313979006,1.575480727962662
4600,300,317909.2512800897,205935.07627864633,142348.1066563424,2.233322653511564
2400,600,682555.662465359,823265.1069947848,506720.40197664866,1.3470064749767336
4000,400,315756.59046979196,309556.26631432155,197632.33972203563,1.5976969706167259
2300,700,854462.3814984469,980599.3311028454,619670.1955313554,1.3788986264956016
2100,900,1074961.8047149198,1225184.5370631993,857443.1564982831,1.2536828786469791
2900,100,116877.47094068248,122298.18729861097,69964.63030169682,1.670522240118918
500,300,1554840.2869456478,1369933.3504963804,1256359.0656989503,1.23757636602132
3600,600,515077.1486367382,565667.1721004152,337813.6013177658,1.5247377448021364
3900,500,518416.8772766473,436694.38576139975,261920.99066995684,1.9792872497565404
4400,500,489535.6090878295,340162.38710621087,232157.24173018904,2.108638117163552
1300,900,1677247.7688684587,1809728.3561954878,1385100.4835741497,1.2109213654596702
4200,700,601011.9601463153,499043.088923857,339343.20231478993,1.7711035790508918
1100,600,1370248.4788180336,1376232.7845652306,1105571.7861308698,1.239402539036785
800,900,2942038.252797117,2575030.9173912113,2250788.2858079933,1.307114610177997
1400,200,364092.7558220675,336614.61264140316,288337.9450347595,1.2627292456363162
4700,800,706511.5713102743,502613.0741082565,347585.5399734595,2.0326264762458797
2900,600,582020.056993544,728255.331837309,419354.81542895065,1.3878940591112705
3900,900,664413.3106444855,741300.786192186,461700.1611913832,1.4390580001748667
1400,500,956905.2213979841,1025069.5798307154,729637.045437737,1.3114811362461731
2700,300,369651.0320312801,388986.3087481811,232659.08624054634,1.5888097817469193
1600,500,857071.0414553487,918022.3194243689,638432.4147580198,1.3424616633542923
4100,600,487472.61267056287,435631.954867301,296616.8206692578,1.6434422416458931
600,800,3221832.8652258012,3014892.5411477955,2722753.396458766,1.1832995486907267
2500,400,420379.3174332537,547240.1436847768,316211.743555257,1.3294234828435263
4100,700,608856.1951447884,585223.0942739934,347619.86578588234,1.751500000635221
3700,800,760672.5466955353,726893.6354109196,441527.5778041242,1.722820011557679
3000,600,585977.0110301123,688905.2540250601,405376.3215813189,1.445513661834747
300,1000,8061033.383745259,7005975.139013827,6823081.922527074,1.1814358196595833
500,1000,4867853.1031532725,4425568.329447946,4093849.1535162446,1.1890650877969524
4900,900,603442.1194408389,493938.3690831249,367475.6384992642,1.6421282289765917
4400,1000,742606.9223232766,628518.4889411406,465210.1310813914,1.5962827821420615
700,1000,3655392.1511352854,3289515.513507546,2924177.9667973174,1.250058030886138
1200,900,1774616.1925540047,1877923.719115059,1500525.5238719955,1.182663116569146
4300,1000,770102.4067963453,667802.4485746643,476028.9713390982,1.6177637353247656
4400,800,702567.6418652472,532296.6274653894,371284.55406255904,1.8922619704424037
2500,1000,1056484.9733003674,1318590.004265219,818769.8307032489,1.290332073414262
