eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.22,1.4,3.881216627929992,3.881216627929992,0.22,1.4
2,0.76,1.6,3.302119495491568,3.302119495491568,0.76,1.6
3,0.9,4.8,8.68938919012673,3.302119495491568,0.76,1.6
4,0.18,3.6,6.487010022912839,3.302119495491568,0.76,1.6
5,0.86,4.4,7.867920731529825,3.302119495491568,0.76,1.6
6,0.12,1.8,6.961149939018716,3.302119495491568,0.76,1.6
7,0.18,1.8,4.668670464481417,3.302119495491568,0.76,1.6
8,0.34,4.2,7.861049825159607,3.302119495491568,0.76,1.6
9,0.64,2.0,3.9863241304173256,3.302119495491568,0.76,1.6
10,0.42,2.0,3.9863241304173256,3.302119495491568,0.76,1.6
11,0.34,3.2,5.913615137497226,3.302119495491568,0.76,1.6
12,0.38,1.6,3.302119495491568,3.302119495491568,0.76,1.6
13,0.7,1.4,2.889953563611063,2.889953563611063,0.7,1.4
14,0.48,4.4,7.867920731529825,2.889953563611063,0.7,1.4
15,0.84,2.0,3.9863241304173256,2.889953563611063,0.7,1.4
16,0.14,3.6,6.487162281495769,2.889953563611063,0.7,1.4
17,0.7,2.4,4.656980373680261,2.889953563611063,0.7,1.4
18,0.88,3.0,5.830652201337649,2.889953563611063,0.7,1.4
19,0.16,4.2,7.861049825159607,2.889953563611063,0.7,1.4
20,0.16,3.8,7.248274011779965,2.889953563611063,0.7,1.4
21,0.6,1.0,2.3817685006310327,2.3817685006310327,0.6,1.0
22,0.62,1.0,2.3488840399474937,2.3488840399474937,0.62,1.0
23,0.58,1.0,2.4082917118141536,2.3488840399474937,0.62,1.0
24,0.56,1.0,2.4647251958860954,2.3488840399474937,0.62,1.0
25,0.82,1.0,2.36682393007132,2.3488840399474937,0.62,1.0
26,0.9,1.0,2.3523122255788187,2.3488840399474937,0.62,1.0
27,0.72,1.0,2.3202965239883446,2.3202965239883446,0.72,1.0
28,0.68,1.0,2.311273174007631,2.311273174007631,0.68,1.0
29,0.76,1.0,2.3353603680245136,2.311273174007631,0.68,1.0
30,0.66,1.0,2.32301466135718,2.311273174007631,0.68,1.0
31,0.7,1.0,2.297631642994382,2.297631642994382,0.7,1.0
32,0.74,1.0,2.308215440533129,2.297631642994382,0.7,1.0
33,0.86,1.0,2.3557226371664894,2.297631642994382,0.7,1.0
34,0.64,1.0,2.3335417290316127,2.297631642994382,0.7,1.0
35,0.78,1.0,2.337703707804292,2.297631642994382,0.7,1.0
36,0.88,1.0,2.359853948505316,2.297631642994382,0.7,1.0
37,0.8,1.0,2.369017817224178,2.297631642994382,0.7,1.0
38,0.84,1.0,2.357196405042119,2.297631642994382,0.7,1.0
39,0.9,1.2,2.551257819631399,2.297631642994382,0.7,1.0
40,0.36,1.0,2.4237236277979086,2.297631642994382,0.7,1.0
41,0.4,1.0,2.2934296495821194,2.2934296495821194,0.4,1.0
42,0.42,1.0,2.3003843641626545,2.2934296495821194,0.4,1.0
43,0.44,1.0,2.2110992860791843,2.2110992860791843,0.44,1.0
44,0.46,1.0,2.242942547592798,2.2110992860791843,0.44,1.0
45,0.48,1.0,2.212473383781203,2.2110992860791843,0.44,1.0
46,0.5,1.0,2.2738325114700477,2.2110992860791843,0.44,1.0
47,0.52,1.0,2.5828307428710247,2.2110992860791843,0.44,1.0
48,0.38,1.0,2.3295032736677506,2.2110992860791843,0.44,1.0
49,0.34,1.0,2.581114446628961,2.2110992860791843,0.44,1.0
50,0.54,1.0,2.5092664031662606,2.2110992860791843,0.44,1.0
51,0.46,1.2,2.551257819631399,2.2110992860791843,0.44,1.0
52,0.64,1.2,2.551257819631399,2.2110992860791843,0.44,1.0
53,0.86,1.2,2.551257819631399,2.2110992860791843,0.44,1.0
