eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.66,2.2,4.216044428947125,4.216044428947125,0.66,2.2
2,0.84,1.2,4.428908998882099,4.216044428947125,0.66,2.2
3,0.6,3.4,5.883600193858457,4.216044428947125,0.66,2.2
4,0.12,1.4,3.275398469153493,3.275398469153493,0.12,1.4
5,0.34,2.4,4.236086214565901,3.275398469153493,0.12,1.4
6,0.18,2.6,4.836800208529909,3.275398469153493,0.12,1.4
7,0.44,4.2,7.037000322879531,3.275398469153493,0.12,1.4
8,0.28,4.8,7.571466995503873,3.275398469153493,0.12,1.4
9,0.22,3.8,6.143226262383906,3.275398469153493,0.12,1.4
10,0.56,4.0,6.260790428034235,3.275398469153493,0.12,1.4
11,0.28,2.2,4.216044428947125,3.275398469153493,0.12,1.4
12,0.16,1.6,3.219070647328117,3.219070647328117,0.16,1.6
13,0.4,1.2,2.8404529429130023,2.8404529429130023,0.4,1.2
14,0.14,5.0,7.690984506282161,2.8404529429130023,0.4,1.2
15,0.72,1.4,3.0790484517338665,2.8404529429130023,0.4,1.2
16,0.42,3.6,5.887574918577347,2.8404529429130023,0.4,1.2
17,0.52,4.8,7.571466995503873,2.8404529429130023,0.4,1.2
18,0.12,4.4,7.075997088708127,2.8404529429130023,0.4,1.2
19,0.84,3.8,6.117986271261052,2.8404529429130023,0.4,1.2
20,0.26,1.8,3.445795506725996,2.8404529429130023,0.4,1.2
21,0.32,1.0,4.468286077525884,2.8404529429130023,0.4,1.2
22,0.1,1.6,3.8599698047170286,2.8404529429130023,0.4,1.2
23,0.12,1.6,3.5444690691280516,2.8404529429130023,0.4,1.2
24,0.14,1.6,3.392595785510616,2.8404529429130023,0.4,1.2
25,0.18,1.6,3.0995459451646483,2.8404529429130023,0.4,1.2
26,0.2,1.6,3.0881932994954178,2.8404529429130023,0.4,1.2
27,0.42,1.4,2.761243470853997,2.761243470853997,0.42,1.4
28,0.22,1.6,3.0871969481277977,2.761243470853997,0.42,1.4
29,0.24,1.6,3.0864917350190075,2.761243470853997,0.42,1.4
30,0.48,1.0,6.33651521170983,2.761243470853997,0.42,1.4
31,0.18,1.0,3.210127151854544,2.761243470853997,0.42,1.4
32,0.4,1.8,3.4443649287523312,2.761243470853997,0.42,1.4
33,0.38,1.4,2.780050943846453,2.761243470853997,0.42,1.4
34,0.4,1.4,2.7709643468077085,2.761243470853997,0.42,1.4
35,0.22,1.2,2.58295730364756,2.58295730364756,0.22,1.2
36,0.86,1.6,3.084517820047635,2.58295730364756,0.22,1.2
37,0.66,1.6,3.0907497005980784,2.58295730364756,0.22,1.2
38,0.3,1.2,3.0074151822613,2.58295730364756,0.22,1.2
39,0.12,1.2,3.037758518468551,2.58295730364756,0.22,1.2
40,0.22,1.4,2.7349184277816176,2.58295730364756,0.22,1.2
41,0.2,1.2,2.7069313450976464,2.58295730364756,0.22,1.2
42,0.54,1.4,2.843327891639439,2.58295730364756,0.22,1.2
43,0.18,1.2,2.734666158392275,2.58295730364756,0.22,1.2
44,0.26,1.4,2.736948453309325,2.58295730364756,0.22,1.2
45,0.24,1.2,2.813133688294695,2.58295730364756,0.22,1.2
