eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.42,0.45,3.7279561536780843,3.7279561536780843,0.42,0.45
2,0.48,0.75,5.289491950850089,3.7279561536780843,0.42,0.45
3,0.6,0.75,5.289491950850089,3.7279561536780843,0.42,0.45
4,0.38,0.05,4.150793223285908,3.7279561536780843,0.42,0.45
5,0.26,0.8,5.6016309475608415,3.7279561536780843,0.42,0.45
6,0.3,0.15,2.9085832972027146,2.9085832972027146,0.3,0.15
7,0.1,0.85,5.898274782578458,2.9085832972027146,0.3,0.15
8,0.88,0.2,6.524187591516884,2.9085832972027146,0.3,0.15
9,0.16,0.95,9.722129822519978,2.9085832972027146,0.3,0.15
10,0.36,0.7,4.949149899114055,2.9085832972027146,0.3,0.15
11,0.36,0.85,5.897964125703659,2.9085832972027146,0.3,0.15
12,0.26,0.35,3.420086193547474,2.9085832972027146,0.3,0.15
13,0.4,0.55,4.0521170734038785,2.9085832972027146,0.3,0.15
14,0.9,0.35,5.794230956845405,2.9085832972027146,0.3,0.15
15,0.5,1.0,48.62742266889515,2.9085832972027146,0.3,0.15
16,0.7,0.9,7.944171613476448,2.9085832972027146,0.3,0.15
17,0.38,0.3,3.2099096505670612,2.9085832972027146,0.3,0.15
18,0.38,0.15,3.172601784057221,2.9085832972027146,0.3,0.15
19,0.4,0.5,3.7887889907435772,2.9085832972027146,0.3,0.15
20,0.32,0.65,4.461519853508124,2.9085832972027146,0.3,0.15
21,0.3,0.1,3.258092401459015,2.9085832972027146,0.3,0.15
22,0.1,0.4,3.5151937028737463,2.9085832972027146,0.3,0.15
23,0.1,0.0,3.362104238200601,2.9085832972027146,0.3,0.15
24,0.9,0.6,5.0726766429636445,2.9085832972027146,0.3,0.15
25,0.1,0.25,3.4293333170223224,2.9085832972027146,0.3,0.15
26,0.9,0.0,22.242228447986644,2.9085832972027146,0.3,0.15
27,0.1,0.05,3.362104238200601,2.9085832972027146,0.3,0.15
28,0.7,0.45,3.7279561536780843,2.9085832972027146,0.3,0.15
29,0.1,0.9,7.944171613476448,2.9085832972027146,0.3,0.15
30,0.9,1.0,48.62742266889515,2.9085832972027146,0.3,0.15
