regular,Paper,Min Time,Time opt
0.1,1292028.6736953636,1477192.2940953742,680996.5163027159
0.2,1277560.830352988,1485602.9655370116,680996.5163027159
0.3,1303948.057354595,1477260.282248154,680996.5163027159
0.4,1271350.8244953817,1457435.9235875187,680996.5163027159
0.5,1272898.6775097663,1453000.7621429204,680996.5163027159
0.6,1262833.5929122285,1472404.3378741995,680996.5163027159
0.7,1293015.7028106595,1501107.420995213,680996.5163027159
0.8,1257806.603756299,1468142.3651728833,680996.5163027159
0.9,1282563.8111257134,1472893.4291187755,680996.5163027159
1,1275266.6977876076,1448465.1840373003,680996.5163027159
0.1,1273310.9435094544,1470422.1231209016,665670.2079130015
0.2,1230119.3927337567,1383658.223059415,665670.2079130015
0.3,1212537.3023271104,1442395.2263356547,665670.2079130015
0.4,1251813.8511849209,1454103.2576691434,665670.2079130015
0.5,1248411.217546674,1471745.174127704,665670.2079130015
0.6,1263789.5652653265,1467405.8989052807,665670.2079130015
0.7,1276922.3943022573,1413728.8899969144,665670.2079130015
0.8,1228345.3715905466,1430746.1328486637,665670.2079130015
0.9,1254856.7059684785,1427951.5059520127,665670.2079130015
1,1273577.8420771286,1479157.313549824,665670.2079130015
0.1,1182956.8542997448,1373815.0435170038,651307.2591571598
0.2,1174452.8571734806,1360038.3199997456,651307.2591571598
0.3,1175660.0615032385,1367033.5613986505,651307.2591571598
0.4,1206002.6098941627,1360793.435392412,651307.2591571598
0.5,1187258.0633630527,1406583.318084311,651307.2591571598
0.6,1214914.0780725721,1402583.003529317,651307.2591571598
0.7,1223743.2514803724,1403141.826590927,651307.2591571598
0.8,1209110.0817538346,1407125.1699013556,651307.2591571598
0.9,1216196.3437541546,1361470.0139655995,651307.2591571598
1,1212024.3061121232,1367363.5379595289,651307.2591571598
0.1,1257400.0413069762,1432914.4602389398,695185.5852770898
0.2,1325434.1418260247,1499761.6766196727,695185.5852770898
0.3,1285737.002400324,1471279.4554181702,695185.5852770898
0.4,1297680.3753837969,1448509.0198950814,695185.5852770898
0.5,1249906.5268135732,1466900.5274301872,695185.5852770898
0.6,1278918.3878110247,1517037.9017947302,695185.5852770898
0.7,1272676.3664849764,1451018.464018448,695185.5852770898
0.8,1258467.3044532053,1495981.3773621456,695185.5852770898
0.9,1266878.886261034,1474847.096685728,695185.5852770898
1,1294609.3251859078,1486906.2091217614,695185.5852770898
0.1,1250726.4226277699,1392531.6285518077,661964.7892956203
0.2,1235156.7456742646,1374734.8247673584,661964.7892956203
0.3,1262538.4926711984,1406374.4996931793,661964.7892956203
0.4,1256959.4831328888,1421618.501824226,661964.7892956203
0.5,1263229.5355693097,1426814.3480373777,661964.7892956203
0.6,1243064.3352972963,1392410.0442169518,661964.7892956203
0.7,1254934.1865607188,1422582.5026596622,661964.7892956203
0.8,1234434.30992619,1402599.473615139,661964.7892956203
0.9,1232044.3326742782,1406602.2728953212,661964.7892956203
1,1242170.1398555676,1422308.9141538544,661964.7892956203
0.1,1190506.8863714654,1377892.8896092724,656762.2775112868
0.2,1219164.770121434,1349954.450838918,656762.2775112868
0.3,1193472.3193394272,1371509.898484315,656762.2775112868
0.4,1244736.5490523512,1398685.6181448344,656762.2775112868
0.5,1204282.2419307712,1385432.6459679601,656762.2775112868
0.6,1199516.2876264143,1396252.409228789,656762.2775112868
0.7,1227305.0733481052,1414108.9356895054,656762.2775112868
0.8,1175200.6725133662,1369323.2804231367,656762.2775112868
0.9,1241291.5047102247,1406548.9627585746,656762.2775112868
1,1231048.0770133093,1406486.3673119666,656762.2775112868
0.1,1237531.0710704364,1408916.9558277396,688682.2888688851
0.2,1263092.5413431923,1416302.7028891817,688682.2888688851
0.3,1209336.7045455812,1446172.27668789,688682.2888688851
0.4,1268789.488602987,1474261.1258115242,688682.2888688851
0.5,1264732.3405761397,1437107.9034009292,688682.2888688851
0.6,1256795.3754901758,1430514.1446831003,688682.2888688851
0.7,1223855.9202355547,1392981.199029912,688682.2888688851
0.8,1306267.7715400085,1458878.167689052,688682.2888688851
0.9,1277593.827618192,1459505.5878895323,688682.2888688851
1,1248952.2217356616,1397443.6842459834,688682.2888688851
0.1,1242634.130445257,1442960.284874857,682390.0572946991
0.2,1275751.719313531,1405311.0434123946,682390.0572946991
0.3,1262183.2072064113,1427998.6147427915,682390.0572946991
0.4,1247903.588485293,1412324.322001912,682390.0572946991
0.5,1264534.1640403,1405213.7151205826,682390.0572946991
0.6,1295979.883852278,1410625.0594478326,682390.0572946991
0.7,1276913.8469503394,1437064.636349451,682390.0572946991
0.8,1254884.4369653575,1399225.9595227598,682390.0572946991
0.9,1280207.8864705912,1425893.5423550198,682390.0572946991
1,1245564.0691609392,1435342.975054593,682390.0572946991
0.1,1242832.2417293948,1410758.7200283972,654466.7297662625
0.2,1217939.9826555888,1368752.493398777,654466.7297662625
0.3,1167307.0644618997,1350471.470777633,654466.7297662625
0.4,1235073.8441974877,1476944.0827940651,654466.7297662625
0.5,1223922.4308134068,1409364.744070019,654466.7297662625
0.6,1206191.812874209,1440269.8232702038,654466.7297662625
0.7,1240912.4733323625,1399864.8487221568,654466.7297662625
