P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
1,128,900,84,0.748051,0.140104,7.0,0.458301,3287046.7628295715,321307.823467954,10.230210790859902,General
2,512,400,38,0.502704,0.684461,5.0,0.297657,378533.04965923796,74066.52558882261,5.110716975717874,General
3,2048,200,75,0.254907,0.440818,7.0,0.761682,416034.99331839266,57878.44888732125,7.18808125159568,General
4,2048,200,64,0.187872,0.775944,8.0,0.177849,179786.79842444067,20700.962951012414,8.684948562532831,General
5,256,700,3,0.289703,0.476441,7.0,0.68405,1080619.3254498944,131945.33125856164,8.189901947589945,General
6,1024,300,56,0.443562,0.629253,1.0,0.240215,563996.0495698408,73704.1031609804,7.652166234734476,General
7,8192,100,73,0.677161,0.750159,7.0,0.360249,235139.55326587212,50440.03416874034,4.661764353276297,General
8,1024,400,38,0.502704,0.684461,5.0,0.297657,378533.04965923796,74066.52558882261,5.110716975717874,General
9,8192,200,55,0.781683,0.567207,7.0,0.774825,339282.23361120466,35895.9151129629,9.451834074810408,General
