n,Paper,Min Time,Time opt
100,2112735,2606403,1079723.6792415574
100,1188586,1743815,592396.3306295157
100,1125500,1273210,553503.4531720568
100,1942250,2185662,972671.2378176406
100,2062376,2463931,1029539.914417069
100,1794943,2347410,880961.1683245673
100,1553808,1942282,772360.5321718067
100,1847218,1987722,922100.5029065368
100,1337895,1309500,663607.9376548245
100,2120892,2399907,1052746.6962905277
200,2946297,3860320,1458821.3186898292
200,3935379,5219372,1957434.7416384663
200,2812606,3792299,1390912.6822931762
200,4559153,4924679,2315524.9230190013
200,2219361,3926746,1112234.3469200148
200,2235866,2839204,1093498.0015917444
200,2996345,3397214,1486982.8490535303
200,2702146,3358879,1343716.9944222036
200,3749921,5009408,1883379.458949216
200,3048291,4247493,1546552.0436082871
300,4238190,6148196,2127247.4609801252
300,4724525,6712197,2367140.849521286
300,3924801,5697377,1936403.216873784
300,3631265,4695838,1832485.36535629
300,4481898,7463762,2220235.8751083305
300,4357202,5734550,2162696.935477796
300,3979036,6826890,1974461.3674553274
300,3591531,5790814,1791016.2523410537
300,4091937,6835838,2042947.916644419
300,4753461,7076683,2368757.1557257185
400,4618905,6611044,2318688.3586312896
400,5709283,8045008,2870929.862229905
400,5026335,8774801,2522231.2886915826
400,4208632,6248931,2089336.5265773719
400,4246963,6796247,2125698.3362860107
400,4884169,9840693,2403937.651387354
400,5230685,7459522,2613230.537413013
400,5078870,9038882,2532514.502647448
400,4540403,7520470,2247459.169733621
400,5002241,8432498,2521387.6859401213
500,5444054,8732862,2731507.445667894
500,5465644,9308307,2718915.698283106
500,5458317,8887051,2723001.5669795102
500,6288378,10542539,3142669.1079426724
500,5342893,9383096,2679601.8410390792
500,5798587,8332544,2895423.382710828
500,5680421,9560579,2807507.3294283
500,6241412,10477204,3097935.8836667743
500,5614185,9458910,2789715.535468213
500,6336668,10706024,3212905.019722738
600,5600006,11053133,2831535.6675103214
600,6576254,12766320,3278189.309794822
600,8157363,12087567,4110375.017428364
600,7196899,11373088,3606263.367868138
600,7080502,13099904,3586587.886616233
600,7133899,12571491,3562888.9414081895
600,6810469,10945472,3385676.415104532
600,7257718,11334794,3634056.5363090113
600,6728466,11736395,3400969.428013816
600,6174997,11365958,3124196.4644510453
700,6499595,13539402,3236667.6044345642
700,6584114,12696230,3264512.8012480508
700,7857214,12803999,3949027.8075443623
700,8725415,16602724,4383308.531263337
700,7397441,15047669,3690111.2630933668
700,7490424,14025425,3766720.6220191075
700,9325062,16806591,4726408.046160072
700,7602771,13519075,3825664.9794409233
700,7489505,15003829,3776110.2701605237
700,9210684,14854650,4613103.047090153
800,8186071,17878353,4104226.6575616333
800,7861795,15434429,3944747.8435629765
800,8305995,15294163,4143146.2030461463
800,8104657,14182292,4068527.4347248618
800,10612780,17909621,5315696.489306995
800,8149346,16090388,4071040.9442210984
800,8186873,15243059,4078950.863728473
800,7184140,13239726,3604753.6651605023
800,7115516,16580370,3591744.4337665956
800,8321840,15902324,4184173.1831389796
900,8958616,19397119,4525034.604559596
900,10853704,22921071,5470715.611376583
900,9481747,17516542,4737655.376702885
900,9198695,18478211,4635824.510357467
900,9315885,19621800,4654814.691656491
900,9038939,18198481,4518121.76291103
900,7056951,15031381,3484971.2658623625
900,9416997,17239647,4738202.892276368
900,8412896,16818004,4190266.950907785
900,9114582,17286583,4552563.408030332
1000,10217833,20943923,5148458.703339609
1000,9854229,19136162,4930256.764404072
1000,11274772,22019973,5642269.088843122
1000,9792198,18438347,4934568.309130408
1000,10073627,22061950,5040873.36662108
1000,9352082,18453272,4708842.561350857
1000,10357128,20513876,5193135.168889121
1000,10176248,21848481,5136179.374925437
1000,11358968,23520293,5707263.777720811
1000,8892324,17157181,4490150.680989324
