P,n,Paper,Min Time,Time opt,mast
800,200,611541.4614318818,536878.6842511955,504591.40381082916,1.2119537844151385
1000,100,293143.1016566099,230968.07475495499,202897.42787492074,1.4447847108112308
4200,100,182732.15090498741,80631.25705985789,48308.91139879065,3.7825764566816935
4800,100,182732.15090498741,70659.66323406344,42511.79157511906,4.298387438743827
2700,100,190430.83613060616,135257.30812079724,75147.1955092299,2.534104364642811
500,200,974113.8520710298,833116.3698668887,807346.2460973266,1.206562682095631
900,400,1034382.6612508029,1052186.6993186,878365.9543201583,1.177621532532416
4000,100,182732.15090498741,89000.18161326066,50724.356968730186,3.6024537682682793
2600,100,191794.5344969662,131958.40523268824,78037.4722595849,2.457723564635439
3100,200,213951.44811448923,198301.7220141802,130217.13646731075,1.6430360390254692
3300,500,766381.6684355553,533062.7958831926,309542.98897358536,2.4758488989745913
2400,300,558714.5526330448,432605.98252735275,261741.47202061463,2.1346046093491853
1900,500,870722.3946390107,845326.9764503567,537627.2966383325,1.6195650780446786
1500,600,1029025.7331405132,1069022.7450782072,810752.6431626378,1.2692227917092211
2000,500,830249.8633935086,807226.6957006234,510745.9318064159,1.6255633411646866
3100,600,793130.562629409,677456.0333566741,392299.6660464377,2.0217467188348914
300,400,3388527.486993613,2701397.1208933834,2635097.862960475,1.2859209271213465
700,200,743986.9142138963,619605.2827527613,576675.890069519,1.2901300835105274
2100,800,1278016.848871596,1217367.4497999602,777929.5418453617,1.6428439596726905
3200,200,207891.4033304459,195780.60319090338,126147.85095270729,1.64799797824843
2900,600,809610.2100895654,719521.000326562,419354.81542895065,1.9306090697001521
4500,900,999426.0220428947,528162.9201305972,400140.1396991988,2.4976899912970563
3000,300,532417.1898211464,342849.9504034968,209393.1776164917,2.542667320309167
800,900,2613097.6009048433,2536399.6421687743,2250788.2858079933,1.160969966558533
2500,600,834767.4270539979,786697.9480633483,486451.5858975827,1.716033930722449
4100,300,507641.80379698076,257535.8335994183,153214.52020718905,3.3132747673686964
400,400,2391901.921358532,2073140.7566390298,1976323.3972203562,1.2102786035537885
2700,600,834440.7626014071,735180.5982063615,450418.13509035436,1.8525913980661934
3200,400,539480.533819987,402979.5738362732,247040.42465254452,2.1837743137737533
4300,700,882651.274822048,479127.63965478126,331451.4999353762,2.66298772216792
2500,500,792293.3655380791,693378.0037552967,408596.74544513266,1.9390594133953278
5000,600,761859.0201854234,330684.768982706,243225.79294879135,3.13231179534411
3700,800,1134643.2973314917,769384.7279309898,441527.5778041242,2.5698129728939736
3300,800,1145806.5109658528,841123.904629237,495046.07208341203,2.3145452021136164
300,1000,8311200.202678555,7019181.804071776,6823081.922527074,1.218100602784544
5000,800,1133017.5198112195,460387.0804937085,326730.40757505194,3.4677443346039305
1800,1000,1486660.8686596341,1684295.21369452,1137180.320421179,1.307322015658007
200,100,1339165.4576851719,1025215.9451056285,1014487.1393746038,1.3200418277463044
3200,100,184932.80112076513,112465.2944478947,63405.446210912734,2.9166706043768253
2800,400,545641.1310489434,489457.8507785689,282331.9138886223,1.9326229314061691
3500,1000,1218455.0860724538,952174.4786476825,584835.5933594635,2.083414723569231
3400,500,761714.0857031951,524959.9944019972,300438.7834155387,2.5353387370420273
1700,1000,1522583.9388388768,1764042.8775352533,1204073.2804459543,1.264527635954977
2100,900,1168994.7401287174,1272386.1944011112,857443.1564982831,1.3633495483278233
5000,300,507254.368809856,189315.94991196893,142348.1066563424,3.5634781573489587
2300,700,1086555.9206810892,1024859.9061536518,619670.1955313554,1.753442280291354
3400,600,792969.1079312124,605265.402974332,357684.9896305755,2.2169482391481043
300,300,2802976.8702403274,2166299.0155325877,2093931.776164917,1.3386190047576634
4400,200,202972.86083740057,127131.33014552193,91743.89160196893,2.2123855582451064
2700,400,554326.0961264453,505627.24647845916,292788.6514400528,1.8932635995283487
1000,700,1704675.0870123315,1786900.404214699,1425241.4497221177,1.196060560366593
3800,200,204464.14698433786,158241.51306803362,106229.76922333245,1.924734925804857
2900,300,534576.7181667807,368050.0370592774,216613.6320170604,2.4678812371544447
