P,n,Paper,Min Time,Time opt,mast
200,300,3917973.573337541,3186201.3555993903,3140897.664247376,1.247405675751734
1700,100,257780.96102213062,172388.83322996213,119351.4281617181,2.1598481475466227
4100,200,251819.66909262195,136146.9532039562,98456.85928016178,2.5576650619746255
700,300,1199829.9780749492,1015071.4745898191,897399.3326421074,1.3370078786914525
2000,200,321996.75312777364,264737.2187140922,201836.56152433166,1.5953341193288042
3100,400,591951.4068713232,479911.75975207554,255009.4706090782,2.321291854210257
4800,300,610440.4660093344,199094.75227045306,142348.1066563424,4.2883637889407495
1500,400,743781.6790214957,736820.336596638,527019.572592095,1.4112980194706568
3400,300,627489.4632447246,347539.92314411805,184758.68613219858,3.396265022125905
400,500,2807623.498163647,2712949.370284776,2553729.6590320794,1.0994207974338988
2600,200,278485.07088963996,224127.03875763033,155258.89348025512,1.7936819247333873
2800,100,223865.62575988594,114361.94937760314,72463.36709818599,3.08936273215891
4100,400,573157.6589991278,315056.0080671544,192812.03875320547,2.972623819059115
600,100,518234.3878851372,363135.4493910661,338162.37979153456,1.5325015993931994
2900,200,269773.3234479295,223223.0660383008,139197.6286374701,1.9380597650160702
2700,500,842081.1879699025,664860.0549229726,378330.3198566043,2.2257829832117872
1800,600,963699.5303755773,942766.997087011,675627.2026355315,1.4263776334290774
2100,700,1135376.4943574576,1058062.0751985894,678686.4046295799,1.6729029587341366
1400,600,1098691.5190347908,1185654.65327226,868663.5462456835,1.264806752606663
3000,500,839900.0803666505,587596.4059112617,340497.2878709439,2.4666865501877107
3700,600,874160.5105632405,555947.2512523688,328683.5039848532,2.6595813296536006
2600,100,228088.86014391962,130080.15696853664,78037.4722595849,2.9228119971031576
1900,100,248217.19252642337,163858.1890531419,106788.11993416882,2.324389573291867
400,100,713566.1085108478,528687.192820374,507243.5696873019,1.4067523989525124
200,200,2720864.5804054285,2023855.8499795937,2018365.6152433166,1.3480533753927555
1700,500,979465.0983328584,915588.8013282476,600877.5668310776,1.630057689619509
800,300,1113740.4659562572,925257.4100750508,785224.416061844,1.4183721789269215
1700,900,1316467.6502366378,1479591.6711390566,1059194.4874390557,1.2428951111892803
3600,700,1006012.9240174659,698741.1042947703,395900.4027005882,2.5410757785419427
1400,300,767400.2372099814,597113.1080051152,448699.6663210537,1.7102759257701141
1600,900,1373048.3065300107,1563941.5202573182,1125394.1429039966,1.2200599365009672
3200,800,1260215.1412231494,886827.319519096,510516.26183601865,2.4685112609163844
4600,700,974579.8438131935,449753.8331709598,309835.0977656777,3.1454791624357847
1900,1000,1460318.791256581,1609798.6853124169,1077328.724609538,1.3554997262194528
1900,600,976064.0654783224,945025.1893942672,640067.87618103,1.5249383726332533
1100,100,335728.551609052,240056.11605813823,184452.20715901887,1.8201384346657106
3700,800,1250820.2661135474,773770.2056898075,441527.5778041242,2.832938029226458
2500,1000,1361831.157409593,1296681.8984496596,818769.8307032489,1.6632649449722687
3000,100,221709.698406838,117520.51737201787,67632.47595830692,3.278154396469447
600,500,1925203.84838452,1908623.9704308922,1702486.4393547198,1.130818903388279
3400,1000,1318987.981994839,971276.5590792435,602036.6402229771,2.190876591010015
3000,400,595657.8067328535,480571.5475282319,263509.7862960475,2.2604769830584015
4900,400,566470.9289946908,213480.54573640059,161332.52222206988,3.5112010969180707
2800,400,603440.3810301289,485956.46983190754,282331.9138886223,2.137343854326654
2900,400,599952.2207974917,511126.64976485725,272596.3306510836,2.2008814988981467
2400,900,1187513.6996478084,1190318.9171176539,750262.7619359978,1.5827970677679868
4700,800,1235864.181036622,491595.4378305907,347585.5399734595,3.5555684541163264
