0.02,16.27105227262026,2.452954022397654
0.04,14.112739805952987,2.452954022397654
0.06,11.766118491360576,2.452954022397654
0.08,9.264281455230352,2.452954022397654
0.1,6.827567624481266,2.452954022397654
0.12,6.176569585700675,2.452954022397654
0.14,5.29608351889151,2.452954022397654
0.16,4.484857308391569,2.452954022397654
0.18,3.9880659637889755,2.452954022397654
0.2,3.4757203844513365,2.452954022397654
0.22,3.0817801770947475,2.452954022397654
0.24,2.7367472808327222,2.452954022397654
0.26,2.4205496617874354,2.452954022397654
0.28,1.1838642356395215,2.452954022397654
0.3,1.8789403756427774,2.452954022397654
0.32,1.643436322234979,2.452954022397654
0.34,1.427469689141671,2.452954022397654
0.36,1.2299732475642162,2.452954022397654
0.38,1.2299732475642162,2.452954022397654
