mu,alpha,average,max
0.28,2.8,1.2336169564673103,2.4637977798705224
0.28,3.0,1.232103328169828,2.4637977798705224
0.28,3.2,1.234304036216544,2.4637977798705224
0.28,3.4,1.232578007192108,2.4637977798705224
0.28,3.6,1.230351048547259,2.4637977798705224
0.28,3.8,1.2352143710644885,2.4637977798705224
0.28,4.0,1.233526070123608,2.4637977798705224
0.28,4.2,1.233508129279217,2.4637977798705224
0.28,4.4,1.2332969269216112,2.4637977798705224
0.28,4.6,1.2341435673270582,2.4637977798705224
0.28,4.8,1.2331398642083389,2.4637977798705224
0.28,5.0,1.2344143996162271,2.4637977798705224
0.3,2.0,1.237850424313147,2.4637977798705224
0.3,2.2,1.2395535475118273,2.4637977798705224
0.3,2.4,1.2420320366611397,2.4637977798705224
0.3,2.6,1.2389725140651227,2.4637977798705224
0.3,2.8,1.2397982199931048,2.4637977798705224
0.3,3.0,1.238462166240938,2.4637977798705224
0.3,3.2,1.2380617523493993,2.4637977798705224
0.3,3.4,1.2393363417516268,2.4637977798705224
0.3,3.6,1.2399109990947035,2.4637977798705224
0.3,3.8,1.2378086233809544,2.4637977798705224
0.3,4.0,1.2398305706993933,2.4637977798705224
0.3,4.2,1.2376663891677109,2.4637977798705224
0.3,4.4,1.2401375440333042,2.4637977798705224
0.3,4.6,1.2385766039960244,2.4637977798705224
0.3,4.8,1.2402449312502066,2.4637977798705224
0.3,5.0,1.2402937471771251,2.4637977798705224
0.32,2.0,1.2418740131927617,2.4637977798705224
0.32,2.2,1.2426510298539801,2.4637977798705224
0.32,2.4,1.2428976954814719,2.4637977798705224
0.32,2.6,1.2416403677308754,2.4637977798705224
0.32,2.8,1.2423612993519797,2.4637977798705224
0.32,3.0,1.2402573138499142,2.4637977798705224
0.32,3.2,1.2431468043084892,2.4637977798705224
0.32,3.4,1.2429758591179665,2.4637977798705224
0.32,3.6,1.242541325844871,2.4637977798705224
0.32,3.8,1.2417087016342376,2.4637977798705224
0.32,4.0,1.2429495737118323,2.4637977798705224
0.32,4.2,1.2431447777956879,2.4637977798705224
0.32,4.4,1.2431155404055068,2.4637977798705224
0.32,4.6,1.2423138027481895,2.4637977798705224
0.32,4.8,1.242934783380424,2.4637977798705224
0.32,5.0,1.2439739115721027,2.4637977798705224
0.34,2.0,1.251240904771677,2.4637977798705224
0.34,2.2,1.2531908232403162,2.4637977798705224
0.34,2.4,1.2544395535257855,2.4637977798705224
0.34,2.6,1.2532094716738642,2.4637977798705224
0.34,2.8,1.2536084232770588,2.4637977798705224
0.34,3.0,1.252357517579152,2.4637977798705224
0.34,3.2,1.252436749909105,2.4637977798705224
0.34,3.4,1.2519129561710716,2.4637977798705224
0.34,3.6,1.2521481369232195,2.477537651248958
0.34,3.8,1.2524816544490103,2.4637977798705224
0.34,4.0,1.2524724281544173,2.4637977798705224
0.34,4.2,1.2530242908313736,2.4637977798705224
0.34,4.4,1.2508296667979595,2.4637977798705224
0.34,4.6,1.2527776589987647,2.4637977798705224
0.34,4.8,1.2526388655817837,2.4637977798705224
0.34,5.0,1.25018611987544,2.4637977798705224
0.36,2.0,1.2558177606466838,2.4637977798705224
0.36,2.2,1.2567494566913366,2.4637977798705224
0.36,2.4,1.256082352325205,2.4637977798705224
0.36,2.6,1.2557126669579206,2.4637977798705224
0.36,2.8,1.2560991678132196,2.4637977798705224
0.36,3.0,1.2581499498999353,2.4637977798705224
0.36,3.2,1.258590981290412,2.4637977798705224
0.36,3.4,1.256714953611325,2.4637977798705224
0.36,3.6,1.2576968580024512,2.4637977798705224
0.36,3.8,1.2537450817177391,2.4637977798705224
0.36,4.0,1.2574660890867617,2.4637977798705224
0.36,4.2,1.2563346640506043,2.4637977798705224
0.36,4.4,1.256614742412989,2.4637977798705224
0.36,4.6,1.2555790214328344,2.4637977798705224
0.36,4.8,1.25697269067882,2.4637977798705224
0.36,5.0,1.256324658739181,2.4637977798705224
0.38,2.0,1.2607001749404143,2.4637977798705224
0.38,2.2,1.2607969034751965,2.4637977798705224
0.38,2.4,1.2602931833108018,2.4637977798705224
0.38,2.6,1.2606649464467918,2.4637977798705224
0.38,2.8,1.2623566902358136,2.4637977798705224
0.38,3.0,1.2598798724509988,2.4637977798705224
0.38,3.2,1.262484181295237,2.4637977798705224
0.38,3.4,1.2607771771890233,2.4637977798705224
0.38,3.6,1.2606919422839056,2.4637977798705224
0.38,3.8,1.2610973258623488,2.4637977798705224
0.38,4.0,1.260087601818696,2.4637977798705224
0.38,4.2,1.260215599638478,2.4637977798705224
0.38,4.4,1.2624407148325232,2.4637977798705224
0.38,4.6,1.2613077548273064,2.4637977798705224
0.38,4.8,1.2606820762042048,2.4637977798705224
0.38,5.0,1.2618023457644991,2.4637977798705224
0.4,2.0,1.2687615678354438,2.4637977798705224
0.4,2.2,1.2678674279405313,2.506632687649532
0.4,2.4,1.2689806013332876,2.4637977798705224
0.4,2.6,1.2676051322291855,2.4637977798705224
0.4,2.8,1.2663917143171748,2.4637977798705224
0.4,3.0,1.269210525775704,2.4637977798705224
0.4,3.2,1.2662863766855958,2.4637977798705224
0.4,3.4,1.266037110467823,2.4637977798705224
0.4,3.6,1.2671159630420261,2.4637977798705224
0.4,3.8,1.266668912485306,2.4637977798705224
0.4,4.0,1.2660945888951796,2.4637977798705224
0.4,4.2,1.2694820724968958,2.4637977798705224
0.4,4.4,1.266765625768685,2.4637977798705224
0.4,4.6,1.2677291541625666,2.4637977798705224
0.4,4.8,1.2682400796056112,2.4637977798705224
0.4,5.0,1.2682273882619843,2.483958159166288
0.42,2.0,1.2723695447260435,2.4637977798705224
0.42,2.2,1.2726808171067063,2.4637977798705224
0.42,2.4,1.2723351241184846,2.4637977798705224
0.42,2.6,1.274860575711964,2.4637977798705224
0.42,2.8,1.2707099652118847,2.4637977798705224
0.42,3.0,1.2717654797406024,2.4637977798705224
0.42,3.2,1.2717449351305017,2.4637977798705224
0.42,3.4,1.2714117864696008,2.4637977798705224
0.42,3.6,1.2700277720897317,2.4637977798705224
0.42,3.8,1.2724360457131165,2.4637977798705224
0.42,4.0,1.2723799629137797,2.4637977798705224
0.42,4.2,1.2711477024983888,2.4637977798705224
0.42,4.4,1.2704306569975135,2.4637977798705224
0.42,4.6,1.2730671019527058,2.507035318814532
0.42,4.8,1.2728473258540698,2.474263699200052
0.42,5.0,1.2725332725536505,2.4637977798705224
0.44,2.0,1.280327623122159,2.4801034905893
0.44,2.2,1.28080088563984,2.4637977798705224
0.44,2.4,1.2783068395014408,2.4637977798705224
0.44,2.6,1.2809577828765042,2.4637977798705224
0.44,2.8,1.2776724766970244,2.4637977798705224
0.44,3.0,1.2783415396813393,2.4637977798705224
0.44,3.2,1.2789701687775146,2.582559472179668
0.44,3.4,1.2797723324889851,2.4637977798705224
0.44,3.6,1.2780787453046314,2.4637977798705224
0.44,3.8,1.279619190201499,2.4637977798705224
0.44,4.0,1.2780737525877712,2.4637977798705224
0.44,4.2,1.279850471815775,2.4637977798705224
0.44,4.4,1.280201875225813,2.4866458617131992
0.44,4.6,1.279725232464772,2.4637977798705224
0.44,4.8,1.2796314596094736,2.4637977798705224
0.44,5.0,1.279480357516878,2.4637977798705224
0.46,2.0,1.28697242294135,2.4637977798705224
0.46,2.2,1.28769650140812,2.4637977798705224
0.46,2.4,1.2879067875591164,2.4637977798705224
0.46,2.6,1.288628904799821,2.4637977798705224
0.46,2.8,1.2857621246661495,2.476895094946653
0.46,3.0,1.2883040384498434,2.4637977798705224
0.46,3.2,1.288876814346461,2.4637977798705224
0.46,3.4,1.2877957243320752,2.4637977798705224
0.46,3.6,1.2882900842849612,2.4637977798705224
0.46,3.8,1.2861335324320349,2.4637977798705224
0.46,4.0,1.2872203354363492,2.4637977798705224
0.46,4.2,1.2885159127597798,2.4637977798705224
0.46,4.4,1.2906069379727132,2.4637977798705224
0.46,4.6,1.2885690705650137,2.4637977798705224
0.46,4.8,1.287883571043847,2.5201935099488604
0.46,5.0,1.2877940685660558,2.4637977798705224
0.48,2.0,1.293481312847032,2.53743977712222
0.48,2.2,1.2924851526009753,2.4637977798705224
0.48,2.4,1.2899535190685165,2.4637977798705224
0.48,2.6,1.2918210546142561,2.4637977798705224
0.48,2.8,1.2895764946064119,2.4637977798705224
0.48,3.0,1.2918446304094469,2.4637977798705224
0.48,3.2,1.2932748108587129,2.4637977798705224
0.48,3.4,1.2897919512572313,2.4637977798705224
0.48,3.6,1.294253666653505,2.4637977798705224
0.48,3.8,1.2915019962639258,2.4637977798705224
0.48,4.0,1.2911501486525,2.4637977798705224
0.48,4.2,1.2898373174791986,2.4637977798705224
0.48,4.4,1.2921489426950616,2.4637977798705224
0.48,4.6,1.29076538097737,2.4637977798705224
0.48,4.8,1.291755211846921,2.4637977798705224
0.48,5.0,1.2925105610361156,2.4637977798705224
0.5,2.0,1.3115162910135405,2.629048471527025
0.5,2.2,1.3096689956084224,2.4637977798705224
0.5,2.4,1.3136679695139433,2.4652500160580777
0.5,2.6,1.3107793279164757,2.4637977798705224
0.5,2.8,1.308964110515134,2.4637977798705224
0.5,3.0,1.3130080235300658,2.4684304437793565
0.5,3.2,1.3104712912954672,2.4637977798705224
0.5,3.4,1.3103657033785157,2.525175229300608
0.5,3.6,1.310463227175101,2.4637977798705224
0.5,3.8,1.3131159969158464,2.4637977798705224
0.5,4.0,1.3123592078082231,2.5431228843280382
0.5,4.2,1.3100306395147046,2.4637977798705224
0.5,4.4,1.309827578216912,2.4637977798705224
0.5,4.6,1.3135076819378477,2.5919236565385573
0.5,4.8,1.3110089861349765,2.4637977798705224
0.5,5.0,1.3108997101043203,2.4900498407307654
