P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
93,4096,400,29,0.767607,0.842156,5.0,0.359853,236451.31499503652,28824.379087289086,8.203171151718106,Communication
94,256,400,94,0.788038,0.172852,3.0,0.585806,2370699.7465934292,123682.71454580303,19.167591488424968,Communication
95,1024,100,82,0.706248,0.373687,6.0,0.690721,251366.8635382287,26872.954657817776,9.353897505464738,Communication
96,8192,400,26,0.439094,0.227314,4.0,0.2362,1208734.4398359256,35230.280282919535,34.30953231507353,Communication
97,128,100,78,0.440845,0.226428,9.0,0.831527,372471.8503592475,19204.766043902266,19.394761149798622,Communication
98,2048,600,47,0.881356,0.15646,7.0,0.475287,1215731.5630021028,75893.85334892175,16.018840912093115,Communication
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,2606287.8476618673,209614.87581570004,12.433696976513238,Communication
100,4096,800,30,0.71568,0.506146,8.0,0.308233,640175.001686582,48235.14390825591,13.271962096852164,Communication
101,128,300,99,0.605718,0.676056,6.0,0.285135,306343.7118209688,33300.695014947356,9.199318863569163,Communication
102,256,300,1,0.798583,0.47718,7.0,0.485837,543519.6589462841,21515.230474413613,25.262088621018943,Communication
103,8192,200,73,0.211051,0.283267,10.0,0.696614,447642.437437703,21228.428234486382,21.086932696717085,Communication
104,128,600,61,0.788197,0.176221,7.0,0.780394,1723384.176717635,82529.43843233021,20.88205383986369,Communication
105,8192,600,54,0.577908,0.247989,10.0,0.167351,779522.5680350348,86765.25402755744,8.984271143693665,Communication
106,8192,800,58,0.766024,0.833216,2.0,0.844884,351755.44280712935,51040.91184281157,6.89163712220532,Communication
107,1024,500,17,0.25781,0.330995,10.0,0.74025,920631.7068330239,57888.8463754861,15.903438476930493,Communication
108,128,700,69,0.218954,0.8015,6.0,0.699292,411176.06178323185,75264.85518519946,5.463055243665546,Communication
109,4096,300,74,0.520132,0.200871,9.0,0.204427,430578.1342382058,61412.6461758017,7.011229136839662,Communication
110,128,500,44,0.524843,0.312441,9.0,0.211628,657945.0824386318,59399.09092062855,11.076686061034241,Communication
111,2048,400,49,0.367808,0.551241,2.0,0.447351,743680.0674971885,45833.3872530713,16.22572783876789,Communication
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,824706.4085293069,45809.33523320091,18.003020657928914,Communication
113,128,1000,37,0.69814,0.787848,3.0,0.798775,366397.94696327177,121274.0539259576,3.021239375629115,Communication
114,4096,200,96,0.206086,0.277858,4.0,0.596968,669523.8417235444,44311.444499564175,15.109501603589779,Communication
115,1024,200,74,0.585612,0.255356,2.0,0.266588,698454.296544515,32540.902931029297,21.463888018869493,Communication
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,2650098.3945582667,75796.72432283711,34.96323117171711,Communication
117,1024,700,79,0.711499,0.498632,4.0,0.505429,1155680.6165718052,122288.61167366114,9.45043533289796,Communication
118,8192,300,75,0.870783,0.549104,10.0,0.865733,559287.349452991,16760.521743464207,33.3693281159989,Communication
119,512,800,17,0.567406,0.24067,1.0,0.65081,5666529.990144679,326594.3355200687,17.350362127748785,Communication
120,1024,900,14,0.188686,0.265268,1.0,0.276621,3648955.5204521473,167059.29723648782,21.84227744767006,Communication
121,512,1000,61,0.379896,0.567787,9.0,0.575405,775957.5347035103,109604.41266510548,7.0796194773146235,Communication
122,2048,100,90,0.561706,0.345543,3.0,0.548995,472099.64284833387,13694.708664932434,34.47314246685824,Communication
123,2048,800,90,0.793372,0.180407,6.0,0.499656,1835686.039399308,86910.82841486754,21.121488229713886,Communication
124,4096,100,56,0.381611,0.365799,10.0,0.375934,292700.2761168486,13181.537665125481,22.205321075040317,Communication
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,288839.1618008999,71261.14520805598,4.05324894734146,Communication
126,1024,400,13,0.174513,0.248114,5.0,0.256869,904138.1400203927,53254.65091878826,16.97763715321646,Communication
127,128,1000,83,0.323485,0.107092,7.0,0.804113,3177485.5211525857,112807.58025298266,28.167305016442565,Communication
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,1242576.530878968,70250.77350904822,17.68772739162688,Communication
129,4096,200,38,0.479715,0.864142,7.0,0.473108,180922.85456432198,17681.013352571765,10.232606636090013,Communication
130,8192,900,5,0.247729,0.836127,5.0,0.441715,301246.8254072781,38891.783213405324,7.745770456301513,Communication
131,8192,800,2,0.863552,0.250801,2.0,0.6604,3712603.442797779,206183.8232640919,18.006278979716402,Communication
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,664484.9504802566,47249.096640427226,14.063442430171472,Communication
133,1024,400,78,0.102245,0.689565,9.0,0.607296,352792.3337477836,29221.896516498935,12.072876021191643,Communication
134,8192,800,15,0.215799,0.686416,5.0,0.298573,563193.2255805414,46379.37991347244,12.143181444669189,Communication
135,8192,700,71,0.336017,0.524537,2.0,0.841195,1449076.3149404952,97381.59161392016,14.880392597047651,Communication
136,128,700,20,0.702088,0.779851,3.0,0.388685,374233.9083329741,83870.66672405912,4.46203569078844,Communication
137,128,200,72,0.394906,0.175942,1.0,0.186823,2090222.7320702244,99721.48075669742,20.960606643717956,Communication
138,2048,900,5,0.247729,0.836127,5.0,0.441715,301246.8254072781,38891.783213405324,7.745770456301513,Communication
139,2048,700,96,0.25451,0.838536,4.0,0.8474,377696.2002424364,40106.49652901174,9.417332176327672,Communication
140,256,700,51,0.31475,0.897052,7.0,0.415316,193704.26884584012,42996.97760358702,4.505067091731591,Communication
141,8192,500,70,0.57611,0.361377,2.0,0.279473,1331534.7292858222,64270.60609284131,20.717631437338092,Communication
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,712951.6991334031,75814.97735381457,9.403837131101268,Communication
143,8192,500,32,0.249996,0.435999,6.0,0.749528,837805.2881735627,60465.592473464516,13.855901412712292,Communication
144,4096,300,46,0.741354,0.414512,7.0,0.735342,690617.6792003938,37333.10524919449,18.498800852235426,Communication
145,4096,900,58,0.775592,0.449467,8.0,0.362687,958272.9659328334,64596.28612620529,14.834799698245858,Communication
146,128,600,38,0.193398,0.268482,9.0,0.585857,1113875.7805192792,92918.22772901684,11.987699375495449,Communication
147,512,100,27,0.193416,0.782401,10.0,0.387746,136943.84390015886,7830.717849825031,17.488031943740474,Communication
148,8192,800,14,0.47263,0.659025,1.0,0.559553,764018.8432765933,122108.51700799899,6.256884138774239,Communication
149,256,200,90,0.517281,0.702481,8.0,0.62128,261336.2157339011,17444.605877280243,14.980918317808712,Communication
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,858186.5501039528,49557.77241888677,17.31689113970128,Communication
151,4096,200,55,0.781683,0.567207,7.0,0.774825,330260.10675303725,26688.32812098575,12.374701976679644,Communication
152,2048,100,66,0.841653,0.118329,10.0,0.436519,328690.42894822336,10418.20543356947,31.549620617877174,Communication
153,8192,300,51,0.697882,0.371851,7.0,0.779373,667753.8684460494,42586.891465992514,15.679798300828788,Communication
154,2048,200,44,0.227299,0.301321,3.0,0.308966,521970.8829385705,29430.461021684747,17.735735860677668,Communication
155,256,700,82,0.290622,0.870233,9.0,0.792526,191730.8462226155,36521.74946997018,5.2497716841375635,Communication
156,8192,200,93,0.704732,0.778132,3.0,0.294163,255046.80659394682,13077.143533780867,19.503250532894292,Communication
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,1028947.7131898968,93286.52965676959,11.02997096124937,Communication
158,256,300,74,0.520132,0.200871,9.0,0.204427,430578.1342382058,61436.44432610881,7.008513252372938,Communication
159,1024,600,51,0.521,0.712088,6.0,0.601461,419292.84886431275,37266.28202591371,11.251265918417907,Communication
160,4096,900,14,0.188686,0.265268,1.0,0.276621,3648955.5204521473,167059.29723648782,21.84227744767006,Communication
161,4096,400,84,0.823799,0.897809,6.0,0.510039,186399.6356723252,24898.237602795067,7.4864590275819385,Communication
162,512,1000,11,0.103925,0.694013,7.0,0.897745,712951.6991334031,75814.97735381457,9.403837131101268,Communication
163,1024,900,48,0.501161,0.686315,3.0,0.181487,547466.1597503447,46304.128599874144,11.823268816505333,Communication
164,2048,600,7,0.319557,0.394072,2.0,0.311008,1598318.3794857166,89543.21392105386,17.84968742460909,Communication
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,917135.7575415896,81704.81311790232,11.22499057941834,Communication
166,512,700,35,0.797893,0.185489,4.0,0.384491,2198283.00531297,101978.82985486845,21.556268182734243,Communication
167,512,100,64,0.835771,0.109518,6.0,0.426156,368519.9995735616,22891.717296792387,16.09839903209005,Communication
168,128,200,86,0.435028,0.623038,3.0,0.230753,328634.0305372278,26888.7690298879,12.22198123580661,Communication
169,2048,900,77,0.571137,0.35821,7.0,0.677157,1673456.8305173628,121311.60907349786,13.794696511720343,Communication
170,256,900,3,0.534845,0.213005,5.0,0.132059,1363186.449508832,73251.85085997256,18.609583696590608,Communication
171,2048,300,43,0.340829,0.525727,8.0,0.841364,515788.9179013255,25716.074539829526,20.057062640041046,Communication
172,1024,500,77,0.704449,0.783432,6.0,0.298018,311492.14138197375,26912.634566018536,11.574197264777709,Communication
173,2048,400,72,0.883618,0.15996,9.0,0.172318,627126.8933734702,44368.75302208522,14.134426835509851,Communication
174,4096,400,58,0.686599,0.875606,6.0,0.881213,262668.231834487,17151.890334246575,15.31424389474008,Communication
175,8192,900,98,0.545468,0.62051,3.0,0.6274,893044.8169211997,72227.30001714897,12.364366613581893,Communication
176,2048,700,58,0.220126,0.806248,6.0,0.301839,281968.4933379118,62690.77299864583,4.497767053279157,Communication
177,256,100,100,0.384945,0.643933,8.0,0.250803,166760.26405928287,17969.030500864377,9.280426345275616,Communication
178,1024,300,60,0.159302,0.750772,6.0,0.152271,195306.98502089333,19674.24141386905,9.927040179715123,Communication
179,512,100,9,0.402947,0.593761,5.0,0.506631,207194.76986910013,9011.915100790524,22.991203040841455,Communication
180,4096,800,88,0.806927,0.191161,7.0,0.201831,1548881.1753029907,78733.61137126268,19.672426405024822,Communication
181,4096,200,67,0.782643,0.855943,10.0,0.467253,185979.17638869764,20330.555626091365,9.14776653472372,Communication
182,256,400,72,0.883618,0.15996,9.0,0.172318,627126.8933734702,44505.86062323956,14.090883416059686,Communication
183,256,600,68,0.696447,0.37295,6.0,0.689092,1183900.25100854,94961.903825476,12.467107369544207,Communication
184,1024,500,2,0.169233,0.756732,8.0,0.67342,379621.4777919712,40632.216651472016,9.342869010770997,Communication
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,2030254.4923004673,95559.88911688185,21.245885811119024,Communication
186,4096,700,66,0.291652,0.767727,6.0,0.373913,375306.32232716907,52873.15239103022,7.09823994513402,Communication
187,512,500,45,0.624476,0.809804,2.0,0.330095,276568.39574916265,32606.571048902944,8.481983442367143,Communication
188,2048,800,97,0.877666,0.546156,6.0,0.465663,919788.5152583327,64680.34916575621,14.220524890816412,Communication
189,8192,500,93,0.441353,0.229046,6.0,0.124186,786709.3735675452,28232.30305107327,27.865575548135734,Communication
190,256,300,58,0.498927,0.568496,8.0,0.582033,503564.7797445155,24631.067620281345,20.444293666340215,Communication
191,256,300,46,0.741354,0.414512,7.0,0.735342,690617.6792003938,37342.3237245487,18.49423416428647,Communication
192,8192,200,12,0.845326,0.118076,10.0,0.125299,394093.030158377,20983.392416218016,18.78118763359653,Communication
193,128,500,3,0.893572,0.680991,4.0,0.576443,467635.703318272,57856.90789028666,8.082625227830077,Communication
194,128,500,38,0.15137,0.33787,3.0,0.636078,1669182.4685315304,102294.8970041014,16.317358122611008,Communication
195,128,700,83,0.591571,0.26118,6.0,0.272775,984615.1432806709,81990.87854229896,12.008837577861902,Communication
196,256,400,91,0.654566,0.838252,3.0,0.336082,273668.88871048315,22400.81766114939,12.216915152392751,Communication
197,4096,800,62,0.727254,0.803596,4.0,0.719382,350988.6168889258,35597.83621265971,9.85983009731651,Communication
198,512,800,94,0.317036,0.386954,7.0,0.797791,1464678.605615158,76638.84971024984,19.11143775190651,Communication
199,512,800,55,0.706365,0.382068,4.0,0.389507,1732421.4519596826,77475.67439343776,22.360843781263295,Communication
200,128,800,35,0.551232,0.338544,8.0,0.654431,1414113.686528161,93511.25803490354,15.122389712694657,Communication
201,128,400,80,0.119984,0.303838,5.0,0.31317,690813.9273442229,41136.22764878972,16.793322257019053,Communication
202,256,600,15,0.832195,0.109359,8.0,0.114569,1044450.1697881243,54695.76403720911,19.09563177648625,Communication
203,256,600,87,0.701721,0.485789,10.0,0.896196,871979.7589905779,60144.36411673883,14.49811252968084,Communication
204,512,200,41,0.721395,0.106057,9.0,0.823169,566603.1360706909,52803.37805987971,10.730433485300045,Communication
205,128,1000,58,0.364897,0.550257,7.0,0.86565,1193936.522247546,116757.07484371262,10.225817354928703,Communication
206,2048,700,42,0.233968,0.821963,3.0,0.338724,336265.1449845719,36367.46158537439,9.246318833531262,Communication
207,512,400,39,0.365001,0.438371,2.0,0.357296,1026065.1835762792,65093.08835076349,15.763043505436077,Communication
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,507731.53737428156,60543.78817954,8.386187132338424,Communication
209,256,100,46,0.325311,0.799592,4.0,0.318062,155911.56342135655,9574.086555025397,16.28474554990515,Communication
210,2048,900,99,0.531782,0.205223,8.0,0.525002,1698077.6509014207,92125.50537537725,18.432220740416938,Communication
211,4096,900,55,0.633656,0.413141,4.0,0.333687,1403194.1906581768,62977.93240232957,22.28072813972331,Communication
212,512,900,20,0.577605,0.764293,1.0,0.259277,409330.4804182611,53309.00486140186,7.678449100343926,Communication
213,1024,100,28,0.887865,0.559718,7.0,0.171747,178144.31294083656,12149.56448419292,14.662608949696065,Communication
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,1031063.1578566203,71753.33995595953,14.36954932675555,Communication
215,512,900,76,0.749151,0.132192,4.0,0.849332,4409637.944267193,212442.71641988965,20.75683279981985,Communication
216,128,700,34,0.540316,0.726719,1.0,0.216357,452329.5182726213,78660.47431710923,5.750404154049658,Communication
217,256,900,70,0.311977,0.384731,2.0,0.7021,2682381.2112133144,236406.36927764048,11.346484527508949,Communication
218,512,900,56,0.267938,0.451841,10.0,0.257167,649292.6303480939,35519.535219141486,18.279874056409106,Communication
219,8192,700,92,0.130883,0.201247,8.0,0.211027,1106656.3561355832,38798.57077569107,28.523121702950714,Communication
220,4096,700,33,0.421324,0.608456,3.0,0.220844,609243.7785371706,49201.53957608187,12.382616149543004,Communication
221,128,300,93,0.667712,0.743423,4.0,0.748051,322746.02873113484,34227.91484030466,9.4293219507222,Communication
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,2415714.1722142925,164826.80934945482,14.65607556045483,Communication
223,128,500,37,0.168277,0.240408,9.0,0.157412,420428.39283997426,51495.58120647193,8.16435863019515,Communication
224,1024,600,83,0.838923,0.223213,3.0,0.233695,1338214.1927627688,57234.00896316298,23.38145129103348,Communication
225,512,800,27,0.825223,0.895451,9.0,0.105794,194608.82385811713,23623.75567873834,8.237844418331306,Communication
226,1024,300,94,0.40044,0.473125,1.0,0.480569,1217627.2350170754,74981.41813521364,16.239053158761735,Communication
227,256,400,20,0.742696,0.134324,4.0,0.54066,1911294.8146033697,78534.00877885001,24.33716098697486,Communication
228,8192,400,90,0.85929,0.240624,8.0,0.845339,1150417.8020059643,51713.80244658222,22.245855991624065,Communication
229,8192,200,27,0.585032,0.769977,1.0,0.690259,339513.0669142121,27814.232772578187,12.206450909152348,Communication
230,1024,500,75,0.114038,0.697068,3.0,0.307851,409751.1840017849,31663.06987732136,12.940980946868603,Communication
231,256,100,94,0.771953,0.560014,10.0,0.568692,244385.18959939177,25440.224664257337,9.606251234987903,Communication
232,2048,800,74,0.690544,0.869602,5.0,0.881814,282418.5570940726,29621.494906863416,9.534243898967945,Communication
233,2048,800,42,0.470686,0.549977,8.0,0.558031,703415.8875749022,48425.21287150835,14.525819214080661,Communication
234,128,400,47,0.412762,0.595044,4.0,0.800959,601110.1064772191,56792.0335809228,10.584408913984374,Communication
235,1024,300,55,0.610289,0.392224,5.0,0.311971,386520.6231135308,27248.226586824265,14.185166211896917,Communication
236,2048,500,18,0.329123,0.117396,7.0,0.83432,1964996.364513997,75542.36324346077,26.01184660031263,Communication
237,4096,200,80,0.274224,0.347897,5.0,0.755677,780033.6051987116,22182.840058981747,35.163829479214,Communication
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,261801.71624348132,28003.028411344018,9.349050124072493,Communication
239,4096,500,88,0.614454,0.398912,3.0,0.295666,908063.2541713624,59133.6005633289,15.356129941705063,Communication
240,256,900,32,0.614524,0.28622,7.0,0.203586,998437.2544637666,49289.57800955002,20.2565591912821,Communication
241,8192,600,24,0.455551,0.526882,4.0,0.445138,768656.5241444764,45332.77707679335,16.955866675504538,Communication
242,4096,900,21,0.247249,0.828856,1.0,0.839932,386517.34864308196,47268.417986599445,8.177073934495953,Communication
243,2048,200,91,0.863484,0.245115,7.0,0.256471,479237.3939116086,17264.052041610656,27.759264902383716,Communication
244,128,800,1,0.687643,0.760544,5.0,0.677523,494829.96430349903,93185.6099896687,5.310154264787878,Communication
245,8192,500,72,0.848655,0.634481,6.0,0.125755,314179.691573027,18951.21109794996,16.57834372427065,Communication
246,8192,200,32,0.540817,0.725476,8.0,0.624229,258108.12022316855,24576.88970803912,10.502066099061395,Communication
247,128,900,45,0.571137,0.35821,1.0,0.16391,1972359.0412578601,130530.00731513437,15.110387885722382,Communication
248,512,400,10,0.84137,0.627967,7.0,0.520604,394285.05097652297,30789.862711091,12.80567746196852,Communication
249,2048,200,61,0.117421,0.190289,3.0,0.202452,580597.1329571418,28416.530226854054,20.431668761883838,Communication
