P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
1,128,900,84,0.748051,0.140104,7.0,0.458301,3106685.883314249,134738.74243536845,23.057109092468085,Communication
2,512,400,38,0.502704,0.684461,5.0,0.297657,348192.63742741785,34415.68964887445,10.117264566825419,Communication
3,2048,200,75,0.254907,0.440818,7.0,0.761682,396411.9897128446,21367.38536442374,18.552199202288104,Communication
4,2048,200,64,0.187872,0.775944,8.0,0.177849,167804.06161467193,10040.691196847953,16.712401399950455,Communication
5,256,700,3,0.289703,0.476441,7.0,0.68405,1016002.1325367108,55468.49120593444,18.316743622332584,Communication
6,1024,300,56,0.443562,0.629253,1.0,0.240215,532755.9173862322,43030.76519823377,12.380814399463654,Communication
7,8192,100,73,0.677161,0.750159,7.0,0.360249,221024.56526079294,17402.954696611207,12.70040456427965,Communication
8,1024,400,38,0.502704,0.684461,5.0,0.297657,348192.63742741785,34415.68964887445,10.117264566825419,Communication
9,8192,200,55,0.781683,0.567207,7.0,0.774825,330260.10675303725,26688.32812098575,12.374701976679644,Communication
