regular,Paper,Min Time,Time opt
0.1,1064264.1893131125,1076833.3965470372,680996.5163027159
0.2,1072723.10945597,1116079.3593700582,680996.5163027159
0.3,1051867.13164415,1117651.7922559283,680996.5163027159
0.4,1079472.281961277,1123096.6593589275,680996.5163027159
0.5,1103148.1049229868,1125468.1143779182,680996.5163027159
0.6,1056080.8709269653,1121277.2376429474,680996.5163027159
0.7,1104059.9274300116,1141969.1979872873,680996.5163027159
0.8,1091153.2896314887,1139297.3984281307,680996.5163027159
0.9,1081164.2530278577,1090930.4072907572,680996.5163027159
1,1064290.8795036606,1085405.90680068,680996.5163027159
0.1,1032725.8689422153,1039620.6145466397,665670.2079130015
0.2,1014226.326750486,1045135.6727556696,665670.2079130015
0.3,1001122.8393401148,1039156.5045011115,665670.2079130015
0.4,1039902.2212323657,1069049.1248312697,665670.2079130015
0.5,1058279.560143964,1055449.7651658196,665670.2079130015
0.6,1041938.9888130873,1060661.2596931986,665670.2079130015
0.7,1060307.7703048799,1077590.16553715,665670.2079130015
0.8,1067408.1024529033,1061220.4224011572,665670.2079130015
0.9,1017842.0000980629,1043590.5256882055,665670.2079130015
1,1031542.978948973,1036982.4270318528,665670.2079130015
0.1,998043.7919292593,1013052.0471915726,651307.2591571598
0.2,1002344.496212311,992894.994476726,651307.2591571598
0.3,1030777.7281886366,1032099.4480777844,651307.2591571598
0.4,1002449.9061982639,1004928.2306652255,651307.2591571598
0.5,982228.4574279132,1013907.0465638802,651307.2591571598
0.6,997911.7812899852,1019115.5492607564,651307.2591571598
0.7,1036018.5465313809,1056140.0301834827,651307.2591571598
0.8,966721.2299699206,1000940.7336785025,651307.2591571598
0.9,1000699.1839430531,1019259.8336764502,651307.2591571598
1,1017780.4031608294,1027045.8181469912,651307.2591571598
0.1,1146119.141187234,1195029.098838488,695185.5852770898
0.2,1132271.5595252549,1241148.0265807633,695185.5852770898
0.3,1119524.374994812,1151695.8416676295,695185.5852770898
0.4,1172014.399502565,1213614.0255246453,695185.5852770898
0.5,1183004.0468247617,1200369.4203287803,695185.5852770898
0.6,1159773.7596628955,1197103.145014229,695185.5852770898
0.7,1135953.6971765375,1221472.4029381957,695185.5852770898
0.8,1186754.0412488948,1226661.9816475655,695185.5852770898
0.9,1185522.3556955322,1225291.8839231527,695185.5852770898
1,1158477.003498358,1194823.5947051127,695185.5852770898
0.1,1056519.1641421576,1065162.9848140648,661964.7892956203
