regular,Paper,Min Time,Time opt
0.1,1091314,1441959,680994.575741888
0.1,1078666,1489747,665668.3560278681
0.1,1044522,1403764,651305.3816708077
0.1,1069250,1464922,695183.7690020413
0.1,1038060,1453058,661962.9561917708
0.1,1040173,1443992,656760.4495093515
0.1,1070022,1469594,688680.4760887198
0.1,1072563,1493818,682388.2379183229
0.1,1054019,1409614,654464.7830271883
0.1,1032596,1442718,671094.6253296196
0.1,1079729,1501974,687968.1991749887
0.1,1080626,1489593,689580.9764586004
0.1,1057638,1401599,648486.2089159007
0.1,1049135,1436498,654292.812703227
0.1,1102022,1504609,680483.9164037626
0.1,1029984,1412936,648587.8302313236
0.1,1057403,1475623,677632.4893569172
0.1,1084903,1471952,676624.4427130695
0.1,1102336,1514800,705587.8103228756
0.1,1064309,1431937,664365.370392963
0.1,1016989,1383222,640319.276471287
0.1,1092934,1529115,690307.7181537312
0.1,1079638,1467932,685089.6095134421
0.1,997717,1359624,630414.4107754435
0.1,1054805,1421797,662512.3984567322
0.1,1066993,1490880,668547.9561378651
0.1,1079124,1475648,680043.2235309207
0.1,1086914,1503315,693004.7815155316
0.1,1043240,1451253,669099.2209609596
0.1,1100800,1560873,708630.5724702912
0.2,1075914,1456501,680994.575741888
0.2,1068086,1470466,665668.3560278681
0.2,1040004,1427424,651305.3816708077
0.2,1077359,1488070,695183.7690020413
0.2,1030905,1431465,661962.9561917708
0.2,1048304,1402331,656760.4495093515
0.2,1066352,1502345,688680.4760887198
0.2,1084292,1525184,682388.2379183229
0.2,1049217,1412874,654464.7830271883
0.2,1036361,1422767,671094.6253296196
0.2,1077679,1513187,687968.1991749887
0.2,1076613,1494182,689580.9764586004
0.2,1046766,1423852,648486.2089159007
0.2,1039151,1413990,654292.812703227
0.2,1087784,1489228,680483.9164037626
0.2,1023744,1412831,648587.8302313236
0.2,1067029,1459310,677632.4893569172
0.2,1087098,1475785,676624.4427130695
0.2,1104265,1516289,705587.8103228756
0.2,1064140,1431669,664365.370392963
0.2,1022811,1409700,640319.276471287
0.2,1087329,1486559,690307.7181537312
0.2,1078850,1469907,685089.6095134421
0.2,996377,1369731,630414.4107754435
0.2,1058870,1489961,662512.3984567322
0.2,1069552,1472420,668547.9561378651
0.2,1084288,1480409,680043.2235309207
0.2,1083912,1521308,693004.7815155316
0.2,1038810,1441064,669099.2209609596
0.2,1106816,1527195,708630.5724702912
0.3,1078391,1492553,680994.575741888
0.3,1068483,1456477,665668.3560278681
0.3,1045372,1418699,651305.3816708077
0.3,1080544,1489100,695183.7690020413
0.3,1036151,1450538,661962.9561917708
0.3,1047016,1425061,656760.4495093515
0.3,1073116,1513805,688680.4760887198
0.3,1072265,1503415,682388.2379183229
0.3,1047446,1438117,654464.7830271883
0.3,1052065,1458342,671094.6253296196
0.3,1071182,1495786,687968.1991749887
0.3,1081524,1498859,689580.9764586004
0.3,1043047,1408150,648486.2089159007
0.3,1040236,1432622,654292.812703227
0.3,1092106,1510936,680483.9164037626
0.3,1026863,1401577,648587.8302313236
0.3,1055501,1459467,677632.4893569172
0.3,1080532,1495299,676624.4427130695
0.3,1092189,1510193,705587.8103228756
0.3,1061735,1430303,664365.370392963
0.3,1019779,1416613,640319.276471287
0.3,1088179,1490060,690307.7181537312
0.3,1082988,1488119,685089.6095134421
0.3,989623,1373372,630414.4107754435
0.3,1044989,1433314,662512.3984567322
0.3,1074897,1471324,668547.9561378651
0.3,1076253,1479307,680043.2235309207
0.3,1082941,1492430,693004.7815155316
0.3,1038636,1423354,669099.2209609596
0.3,1118229,1553730,708630.5724702912
0.4,1080424,1463405,680994.575741888
0.4,1068008,1491322,665668.3560278681
0.4,1039639,1390276,651305.3816708077
0.4,1078781,1483435,695183.7690020413
0.4,1038213,1467436,661962.9561917708
0.4,1033380,1420246,656760.4495093515
0.4,1071547,1510795,688680.4760887198
0.4,1074897,1496086,682388.2379183229
0.4,1052128,1407408,654464.7830271883
0.4,1042252,1440884,671094.6253296196
0.4,1081227,1501165,687968.1991749887
0.4,1077512,1491885,689580.9764586004
0.4,1045888,1445072,648486.2089159007
0.4,1037254,1427896,654292.812703227
0.4,1093320,1486587,680483.9164037626
0.4,1025650,1431961,648587.8302313236
0.4,1060943,1471792,677632.4893569172
0.4,1082567,1476330,676624.4427130695
0.4,1111996,1516197,705587.8103228756
0.4,1065544,1427719,664365.370392963
0.4,1016874,1394527,640319.276471287
0.4,1081073,1502450,690307.7181537312
0.4,1086108,1503310,685089.6095134421
0.4,996818,1384566,630414.4107754435
0.4,1050077,1452815,662512.3984567322
0.4,1067788,1449541,668547.9561378651
0.4,1085334,1480921,680043.2235309207
0.4,1078672,1526618,693004.7815155316
0.4,1031547,1419619,669099.2209609596
0.4,1109734,1554489,708630.5724702912
0.5,1090013,1451433,680994.575741888
0.5,1063114,1472105,665668.3560278681
0.5,1045108,1419764,651305.3816708077
0.5,1084990,1488633,695183.7690020413
0.5,1044749,1482886,661962.9561917708
0.5,1036500,1399178,656760.4495093515
0.5,1069375,1521084,688680.4760887198
0.5,1070370,1508888,682388.2379183229
0.5,1050219,1423354,654464.7830271883
0.5,1028274,1437882,671094.6253296196
0.5,1076188,1502686,687968.1991749887
0.5,1082913,1490310,689580.9764586004
0.5,1052719,1426358,648486.2089159007
0.5,1042036,1429300,654292.812703227
0.5,1086144,1493809,680483.9164037626
0.5,1030013,1381626,648587.8302313236
0.5,1061559,1523123,677632.4893569172
0.5,1085038,1483925,676624.4427130695
0.5,1101029,1548566,705587.8103228756
0.5,1056883,1438142,664365.370392963
0.5,1024410,1414345,640319.276471287
0.5,1079931,1501541,690307.7181537312
0.5,1082542,1504171,685089.6095134421
0.5,998560,1348517,630414.4107754435
0.5,1047093,1425544,662512.3984567322
0.5,1069237,1465859,668547.9561378651
0.5,1082827,1486804,680043.2235309207
0.5,1079193,1512935,693004.7815155316
0.5,1042566,1438104,669099.2209609596
0.5,1107764,1545815,708630.5724702912
0.6,1095381,1461755,680994.575741888
0.6,1071821,1467473,665668.3560278681
0.6,1041165,1419217,651305.3816708077
0.6,1076270,1474164,695183.7690020413
0.6,1034251,1456501,661962.9561917708
0.6,1041833,1411848,656760.4495093515
0.6,1075935,1513621,688680.4760887198
0.6,1075857,1514640,682388.2379183229
0.6,1046483,1393159,654464.7830271883
0.6,1035439,1411322,671094.6253296196
0.6,1078477,1529491,687968.1991749887
0.6,1079144,1481897,689580.9764586004
0.6,1051898,1438192,648486.2089159007
0.6,1040982,1421735,654292.812703227
0.6,1098617,1489122,680483.9164037626
0.6,1032056,1417776,648587.8302313236
0.6,1054350,1496423,677632.4893569172
0.6,1089062,1502216,676624.4427130695
0.6,1099640,1534582,705587.8103228756
0.6,1065582,1459560,664365.370392963
0.6,1017948,1403821,640319.276471287
0.6,1074190,1488997,690307.7181537312
0.6,1082349,1492485,685089.6095134421
0.6,998318,1357949,630414.4107754435
0.6,1056953,1454765,662512.3984567322
0.6,1063198,1479290,668547.9561378651
0.6,1080548,1454766,680043.2235309207
0.6,1085211,1512626,693004.7815155316
0.6,1043744,1454439,669099.2209609596
0.6,1117610,1541832,708630.5724702912
0.7,1088596,1482246,680994.575741888
0.7,1073296,1475575,665668.3560278681
0.7,1038921,1395335,651305.3816708077
0.7,1082178,1468810,695183.7690020413
0.7,1033131,1471594,661962.9561917708
0.7,1043006,1431456,656760.4495093515
0.7,1074526,1490985,688680.4760887198
0.7,1074644,1513486,682388.2379183229
0.7,1046832,1420922,654464.7830271883
0.7,1034579,1445212,671094.6253296196
0.7,1072798,1502513,687968.1991749887
0.7,1077088,1489417,689580.9764586004
0.7,1046474,1411725,648486.2089159007
0.7,1034208,1434905,654292.812703227
0.7,1093140,1463259,680483.9164037626
0.7,1034275,1397032,648587.8302313236
0.7,1055350,1476778,677632.4893569172
0.7,1082046,1475031,676624.4427130695
0.7,1106315,1535118,705587.8103228756
0.7,1064176,1442816,664365.370392963
0.7,1022892,1391278,640319.276471287
0.7,1080238,1481675,690307.7181537312
0.7,1084900,1463639,685089.6095134421
0.7,989802,1391095,630414.4107754435
0.7,1056417,1460390,662512.3984567322
0.7,1062821,1479285,668547.9561378651
0.7,1080402,1482937,680043.2235309207
0.7,1077100,1519329,693004.7815155316
0.7,1040488,1445901,669099.2209609596
0.7,1112195,1541973,708630.5724702912
0.8,1089977,1469604,680994.575741888
0.8,1060051,1455390,665668.3560278681
0.8,1041061,1391475,651305.3816708077
0.8,1079198,1482045,695183.7690020413
0.8,1039850,1454626,661962.9561917708
0.8,1049418,1401900,656760.4495093515
0.8,1074239,1480555,688680.4760887198
0.8,1070595,1511315,682388.2379183229
0.8,1042249,1418844,654464.7830271883
0.8,1040628,1417721,671094.6253296196
0.8,1072979,1515947,687968.1991749887
0.8,1084414,1480139,689580.9764586004
0.8,1043412,1410702,648486.2089159007
0.8,1045877,1419257,654292.812703227
0.8,1090455,1501606,680483.9164037626
0.8,1027788,1409795,648587.8302313236
0.8,1057451,1494952,677632.4893569172
0.8,1087229,1498438,676624.4427130695
0.8,1109357,1522368,705587.8103228756
0.8,1063415,1428765,664365.370392963
0.8,1014116,1399297,640319.276471287
0.8,1070860,1499542,690307.7181537312
0.8,1080069,1478025,685089.6095134421
0.8,994426,1373886,630414.4107754435
0.8,1062138,1469953,662512.3984567322
0.8,1067370,1464336,668547.9561378651
0.8,1084449,1503672,680043.2235309207
0.8,1077786,1495906,693004.7815155316
0.8,1035210,1437548,669099.2209609596
0.8,1112940,1549778,708630.5724702912
0.9,1086709,1447425,680994.575741888
