eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.4,3.5,5.551421807964983,5.551421807964983,0.4,3.5
2,0.9,1.5,2.7591567287608054,2.7591567287608054,0.9,1.5
3,0.3,3.0,5.038928614854603,2.7591567287608054,0.9,1.5
4,0.1,2.5,4.176944757060281,2.7591567287608054,0.9,1.5
5,0.2,3.5,5.551421807964983,2.7591567287608054,0.9,1.5
6,0.9,4.0,6.351835405428835,2.7591567287608054,0.9,1.5
7,0.1,1.0,2.8092168934070836,2.7591567287608054,0.9,1.5
8,0.1,1.5,2.7591567287608054,2.7591567287608054,0.9,1.5
9,0.2,1.5,2.7591567287608054,2.7591567287608054,0.9,1.5
10,0.8,1.5,2.7591567287608054,2.7591567287608054,0.9,1.5
