P,n,Paper,Min Time,Time opt,mtsa
700,100,479941.3205516442,330988.67752588034,289853.46839274396,1.655806719212123
4700,100,70094.1411016061,63286.44768334759,43169.66550530229,1.6236896969469645
600,100,556952.481028163,369637.8774381169,338162.37979153456,1.6469971655969093
1200,200,544431.1902375615,387938.8047378164,336394.2692072194,1.6184318226366423
3200,100,94538.3529257612,124779.07685468289,63405.446210912734,1.4910131317629647
900,300,1116072.7288404703,828199.6714607138,697977.258721639,1.5990101609966239
2200,300,419458.09322847496,456650.7443374954,285536.151295216,1.4690192163961648
400,700,5860926.593307026,3782872.928788218,3563103.6243052944,1.6448936689147633
4000,400,266531.277708196,341190.42391203536,197632.33972203563,1.3486217796291073
900,700,2497731.776826148,1901741.566810341,1583601.610802353,1.5772475601111815
4400,600,372698.3926228693,364843.6879695779,276392.94653271744,1.3484366996273978
700,800,3760097.3773885025,2676945.1810682383,2333788.625536085,1.6111559274245695
1200,800,2118978.2314676326,1727614.1700679716,1361376.698229383,1.55649662156227
4700,200,116482.75722391755,117096.25369950317,85887.8985209922,1.3562185037679964
200,1000,17063104.47978747,10313243.519546814,10234622.88379061,1.6671942555706347
2900,100,111931.21001992947,133329.24581875338,69964.63030169682,1.5998256481491742
1900,700,1121167.9385346216,1135153.4806672772,750127.0788011146,1.4946373357518576
3500,800,654104.3238801506,797911.0878300198,466757.72510721703,1.4013786782637585
1900,800,1287992.3598663232,1277352.7627804368,859816.8620396103,1.497984532207264
2600,800,899331.7061155306,1026914.9808278603,628327.7068750999,1.4313099617844822
1700,900,1580677.4534143494,1442915.9830547962,1059194.4874390557,1.4923391994195012
3100,800,738962.9043196033,863990.7167409367,526984.528346858,1.4022478167200052
1500,1000,2059135.7220798102,1864663.5681370446,1364616.3845054149,1.50894840884247
1600,900,1670137.5898429977,1567123.861032881,1125394.1429039966,1.4840468118425876
3100,700,662128.1582345583,852077.6382269401,459755.30636197346,1.4401751302751753
2300,200,252489.64290904734,251706.2047885126,175510.05349941883,1.4386050136431838
700,500,2304419.3350831857,1670382.8705293816,1459274.090875474,1.5791545601283696
3500,100,92533.60821926923,103456.04888190613,57970.693678548785,1.596213575300203
2400,1000,1218792.1023279375,1355906.2690663596,852885.2403158842,1.42902238743929
4500,900,529586.2133732944,535585.2493064081,400140.1396991988,1.3235018455569227
1400,100,215395.9728717167,188591.0658698776,144926.73419637198,1.4862404377363578
2100,700,995371.1504104938,1076850.7470947388,678686.4046295799,1.466614247199717
5000,1000,538954.4906373014,542430.9804558737,409384.9153516244,1.3164981669497726
3500,600,472687.6220623517,590757.9244891023,347465.41849827336,1.3603875289382232
900,600,2143482.4946104093,1587702.704300273,1351254.405271063,1.5862908466747416
3200,200,182004.15540628124,186378.05473093208,126147.85095270729,1.4427844313773877
2900,300,307945.7204603761,376423.81092257856,216613.6320170604,1.4216359219539907
3700,100,91523.00049054666,94152.20843164017,54837.142668897504,1.6689965238188207
4200,500,346263.27219607704,374937.33313223027,243212.34847924564,1.4237076133723743
1400,200,453463.48926014965,336020.17452859227,288337.9450347595,1.5726805891104065
3900,1000,703502.1589491867,808156.1629252792,524852.4555790056,1.3403808088753222
2000,700,1041875.7832859501,1081803.1675115975,712620.7248610589,1.4620340763862667
3700,900,654289.00137778,746996.7418524394,486656.9266611877,1.3444563624454446
600,500,2768541.7533402364,1909439.4968715322,1702486.4393547198,1.6261755097383186
2600,500,552572.5205817027,679828.2788024977,392881.4860049353,1.4064610837242695
3800,700,538976.9063223335,629578.0556052842,375063.5394005573,1.4370282624212143
1700,200,366875.9734732563,296866.83296360547,237454.7782639196,1.545035126922109
800,300,1270651.4590861667,909001.9489284494,785224.416061844,1.6182016670583135
4000,800,569195.1261059903,665109.0117140105,408413.0094688149,1.393675306392149
2100,800,1165533.7313806796,1216315.8304415797,777929.5418453617,1.4982510223430576
4300,100,73014.79571518902,72185.6483376141,47185.44834300483,1.5474006982920476
1500,900,1791919.5828610775,1601824.1450234763,1200420.4190975963,1.4927433375451367
4800,200,114307.64867815745,125329.065978776,84098.56730180485,1.3592104163670369
2200,500,667672.7478876355,784477.1635193488,464314.4834603781,1.4379752768246585
3000,100,100249.35090736594,119313.92050117202,67632.47595830692,1.4822664627739812
300,100,1114708.0070345947,692134.7208722326,676324.7595830691,1.6481845315285717
2900,400,384033.0134937332,460407.9675384164,272596.3306510836,1.408797442637941
2800,400,403728.47304501204,492642.8008000859,282331.9138886223,1.429978168193482
1600,800,1582869.5221540194,1444283.7758336586,1021032.5236720373,1.5502635669835412
3700,300,252334.3334448567,303765.5574532435,169778.25212147977,1.4862582827411037
