P,n,Paper,Min Time,Time opt,mtsa
500,100,1539097.653664503,2873587.9808530966,1106694.4701290948,1.3907159520594414
500,100,1108123.4754166345,2005760.0885927249,615154.7634399323,1.801373477496999
1000,100,1411605.9764766947,2673163.291580483,1086466.3769634417,1.2992633793435777
500,200,5217727.573415837,4393662.766853682,1509473.6471981127,3.456653637578232
500,300,3241098.090370026,6977971.933838037,2188047.432377275,1.4812741453454827
1000,100,880930.0124263264,1809260.9570662056,597895.9916167998,1.473383372322267
500,400,3640613.6503356043,7656752.983527114,2386640.0624029622,1.5254137847120912
1500,100,1380883.7851356482,2606355.061822944,1079723.6792415574,1.2789233131440056
500,500,4246218.873063263,10083853.76958311,2819430.41047668,1.5060555696940774
500,200,2817382.017294987,5785293.024651699,2009757.1166541807,1.4018519919388719
1000,200,4971324.185096853,3993583.1473328304,1471484.4008169002,3.3784416486759925
1000,300,2940558.0623385916,6355525.480014753,2142447.453829413,1.372522839280205
1500,100,817033.3430464786,1743761.2465573663,592396.3306295157,1.379200546664849
500,300,3434671.825479942,7498872.451501319,2434693.172465335,1.4107206050945806
500,600,5266530.18386966,12660677.091287958,2914774.4431601795,1.8068397011741746
1000,400,3137332.8987314934,6872311.494644741,2335534.791797359,1.343303859034827
1500,200,4908731.943278287,3860223.274159215,1458821.3186898292,3.3648616731806675
1000,200,2580762.660205515,5360779.313597256,1970515.335392395,1.3096892035562868
500,800,12011405.228161149,20033749.192995895,4216020.396633853,2.8489912519757428
500,700,7886639.583750689,15422572.659555882,3331549.466630945,2.3672587373364484
500,400,4303454.067986133,9049795.256734159,2942531.346202846,1.4625006709068613
1000,500,3677636.3491759454,9070418.889980648,2753488.18687009,1.3356281558470535
1500,300,2855084.133082994,6148043.328740323,2127247.4609801252,1.3421495079691006
1000,300,3121459.459815848,6908751.21292841,2384028.9302572976,1.309321132893703
500,500,10396284.274010407,10627863.5929734,2802980.000314475,3.709011221215997
1000,600,4573800.362054313,11454797.043539781,2852345.3614227856,1.6035226392686346
500,900,10885018.456456825,21773220.310902636,4627675.2084536,2.352156961355592
1500,200,2526550.340284667,5219274.743245774,1957434.7416384663,1.2907456307686782
500,1000,7741453.792408697,23646526.320736002,5266438.096146218,1.4699600851804568
1000,400,3826564.5261388733,8296054.892180699,2888830.23322314,1.3246069229445443
500,600,5143990.502628699,14380934.656454692,3362562.3976504817,1.529782913834685
1000,700,7098903.113004769,14009928.494162533,3260354.282163421,2.177341018379838
1500,400,3051556.551032854,6610830.998350611,2318688.3586312896,1.3160701565061432
1000,800,7719603.0979392,18416897.200328287,4132175.0923296865,1.868169408471738
1000,500,7492567.468686001,9638009.213766152,2739931.7737909486,2.7345817659975316
2000,100,1369717.7380953603,2572950.946944176,1076352.3303806153,1.2725551842406533
