P,n,Paper,Min Time,Time opt,mtsa
2100,100,143815.7160355566,139168.92642360972,96617.8227975813,1.488500898399015
200,200,3363942.6920721955,2023855.8499795941,2018365.6152433166,1.6666666666666672
3700,100,84306.67946821611,97561.2450526855,54837.142668897504,1.5374010272062026
900,100,365634.3794989462,263669.1804342322,225441.58652768974,1.6218586159303725
800,400,1582499.9694674306,1162150.1416120243,988161.6986101781,1.6014585180676126
1500,100,206191.73932717042,185474.89884701034,135264.95191661385,1.524354508729508
100,100,3381623.7979153474,2028974.2787492091,2028974.2787492075,1.6666666666666674
4800,200,117941.88003069433,116819.37551674657,84098.56730180485,1.4024243672004049
3400,200,165757.6771513654,185474.65362555737,118727.3891319598,1.3961199548246925
4400,100,68752.64147705067,69909.33754448842,46113.05178975472,1.490958390490346
4900,300,191714.80522265006,194041.0022617513,142348.1066563424,1.346802635636658
1100,500,1426167.480645048,1208112.044653111,928628.9669207562,1.5357775079686362
3100,200,185548.58502993608,183041.49000967864,130217.13646731075,1.4249167971568437
4000,500,358863.0446167254,452616.51679021586,255372.96590320792,1.4052507216160952
4400,500,340398.75775671535,344954.1596618727,232157.24173018904,1.4662422555498984
4500,400,238455.66567127817,242936.95336557133,175673.19086403167,1.3573822192131704
3500,200,159494.49042835706,172931.65242997665,115335.1780139038,1.382878087803617
1900,600,939102.1599836856,976546.7577913332,640067.87618103,1.4671915197288858
3100,600,535216.7825974013,680674.095569409,392299.6660464377,1.3643059857564244
2000,600,888254.553420372,874872.269941552,608064.4823719783,1.4607900628489425
4600,200,117877.8969071012,122075.13730623486,87755.02674970942,1.3432609079284625
2000,700,1043457.0850141658,1091574.142913887,712620.7248610589,1.4642530712499426
200,500,8516752.573865915,5163874.915286065,5107459.31806416,1.6675125622134084
600,300,1707151.3663939568,1164136.3228531454,1046965.8880824585,1.6305701893694386
4800,700,419302.5547633885,421184.4917138031,296925.3020254412,1.4121482807398535
4400,400,245782.8440572095,248166.81883163907,179665.76338366873,1.3680004438706026
900,500,1769644.0424793845,1409935.0868938698,1134990.9595698132,1.5591701656814243
1600,200,389088.1831960952,317439.0585300465,252295.70190541458,1.5421910887010037
1900,800,1305455.2130083921,1272403.436920933,859816.8620396103,1.5182945004261292
500,900,5896427.637255573,3843329.7503575888,3601261.257292789,1.6373229310467055
3500,400,315181.1922666691,405986.3148989864,225865.53111089783,1.395437323776146
1900,300,499022.76614263846,496755.6800008032,330620.80676288164,1.5093507605543206
2600,800,889149.9510438014,1060861.156392184,628327.7068750999,1.415105431950255
3400,500,451110.4178590112,587778.9553987061,300438.7834155387,1.501505274154561
500,600,3977652.559735913,2617231.32535156,2432257.9294879134,1.6353744853751453
3100,800,736079.6710126302,876235.3948921544,526984.528346858,1.3967766251538738
1700,200,369354.3384108918,287038.9728847274,237454.7782639196,1.5554723350328716
2300,100,130471.92343377811,137517.59607981943,88216.27298909597,1.4790006312089967
3700,800,620182.8724780636,770309.8490310552,441527.5778041242,1.4046299793151236
1000,600,1917149.7059762538,1487923.5498922055,1216128.9647439567,1.5764361852691255
500,100,666292.4970277301,434240.0694961375,405794.8557498415,1.6419441685541634
4200,900,573204.892635776,604461.2569939514,428721.5782491416,1.3370096624869936
100,200,6727885.384144388,4036731.230486634,4036731.2304866333,1.6666666666666665
300,500,5626836.025809005,3529964.082916173,3404972.8787094397,1.652534756148102
4500,600,370824.5698113941,392584.1273909678,270250.88105421263,1.372149346432681
4200,600,399594.3595464263,416074.746897011,289554.5154152278,1.3800315252324724
2900,400,392310.1300525309,478184.64289456594,272596.3306510836,1.4391614484153785
900,900,3151355.755514985,2332562.913136629,2000700.6984959939,1.5751260335361428
3900,600,423276.80782856967,494963.80632040236,311827.93967793765,1.357405010807366
2000,500,733048.1943855647,826432.7735147355,510745.9318064159,1.4352501874912755
1600,1000,1927215.7025368933,1760241.2724118424,1279327.8604738263,1.5064283066759039
200,100,1693146.4240786976,1025215.9451056282,1014487.1393746038,1.6689678541636948
800,200,822552.0540379987,538398.9834371437,504591.40381082916,1.6301348929566242
4700,400,231367.71208902902,224919.68143349644,168197.73593364735,1.3755697174205825
