p,Paper,Min Time,Time opt
500,2454397,3311549,2042983.7272256638
500,2395398,3268610,1997005.0680836043
500,2345540,3150768,1953916.145012423
500,2492629,3312504,2085551.3070061237
500,2369705,3138688,1985888.8685753127
500,2359921,3152375,1970281.3485280548
500,2477636,3256920,2066041.4282661595
500,2454583,3228865,2047164.713754969
500,2348015,3200183,1963394.349081565
500,2416750,3176017,2013283.8759888588
1000,1340980,2136691,1021491.8636128319
1000,1323920,2160330,998502.5340418022
1000,1300230,2059668,976958.0725062115
1000,1376673,2105950,1042775.6535030619
1000,1303224,2079009,992944.4342876563
1000,1295719,2097032,985140.6742640274
1000,1352290,2169869,1033020.7141330797
1000,1346890,2135351,1023582.3568774845
1000,1307200,2066454,981697.1745407825
1000,1300363,2057211,1006641.9379944294
1500,905830,1474762,680994.575741888
1500,898902,1502502,665668.3560278681
1500,876827,1405905,651305.3816708077
1500,922752,1482464,695183.7690020413
1500,892362,1450487,661962.9561917708
1500,874638,1432607,656760.4495093515
1500,919499,1525927,688680.4760887198
1500,917375,1514451,682388.2379183229
1500,878720,1438300,654464.7830271883
1500,891980,1423232,671094.6253296196
2000,696192,1089841,510745.93180641596
2000,690590,1104330,499251.2670209011
2000,667255,1034271,488479.03625310573
2000,719046,1104826,521387.8267515309
2000,699544,1066550,496472.21714382817
2000,680080,1080631,492570.3371320137
2000,712368,1114556,516510.3570665399
2000,703667,1113907,511791.17843874224
2000,686307,1060582,490848.58727039123
2000,679626,1051348,503320.9689972147
2500,574515,850490,408596.7454451328
2500,560217,868008,399401.01361672085
2500,543622,811378,390783.2290024846
2500,585676,862587,417110.26140122476
2500,564077,836120,397177.77371506253
2500,553514,830354,394056.26970561093
2500,579433,863709,413208.2856532319
2500,578466,863069,409432.94275099377
2500,568123,842644,392678.869816313
2500,559273,834353,402656.7751977717
3000,487970,704081,340497.287870944
3000,474012,704122,332834.17801393406
3000,464922,666634,325652.69083540386
3000,490813,711290,347591.88450102066
3000,484552,687852,330981.4780958854
3000,480071,680970,328380.22475467576
3000,493407,706298,344340.2380443599
3000,493579,718781,341194.11895916145
3000,491612,683898,346721.3199086948
3000,479318,678962,366539.0935592429
3500,430616,601271,321573.03990320547
3500,418939,602609,298114.6231300793
3500,423716,560908,309596.8020211565
3500,447779,614810,334328.799561022
3500,420319,585760,304400.9441372635
3500,427882,580103,281468.7640754364
3500,424547,609354,308610.0844865572
3500,441875,609880,330690.53879226855
3500,446054,592212,346721.3199086948
3500,429273,584047,366539.0935592429
4000,408473,526192,321573.03990320547
4000,385937,520171,298114.6231300793
4000,391409,496474,309596.8020211565
4000,420548,526907,334328.799561022
4000,390940,520105,304400.9441372635
4000,381264,509237,278254.0644819865
4000,392340,530950,308610.0844865572
4000,410502,530632,330690.53879226855
4000,427576,525291,346721.3199086948
4000,412027,509335,366539.0935592429
4500,386896,465391,321573.03990320547
4500,366120,461840,298114.6231300793
4500,372084,441797,309596.8020211565
4500,398697,476280,334328.799561022
4500,365308,462527,304400.9441372635
4500,357681,448318,278254.0644819865
4500,376860,475414,308610.0844865572
4500,399373,476434,330690.53879226855
4500,409549,466384,346721.3199086948
4500,397512,460459,366539.0935592429
5000,371213,425586,321573.03990320547
5000,357907,413535,298114.6231300793
5000,364498,412624,309596.8020211565
5000,381604,435048,334328.799561022
5000,358325,427942,304400.9441372635
5000,337363,407987,278254.0644819865
5000,364121,435610,308610.0844865572
5000,388336,435310,330690.53879226855
5000,392238,437234,346721.3199086948
5000,391423,428115,366539.0935592429
