regular,Paper,Min Time,Time opt
0.1,3050178,6379875,2207417.9607509864
0.1,3783715,7098554,2972295.546628759
0.1,3170112,6716722,2490744.999180799
0.1,3811047,8081914,2885636.8017198727
0.1,3478508,7254804,2635325.56951759
0.1,3524883,6781307,3159278.3087372975
0.1,3467921,7504942,2733691.8395335744
0.1,3579205,8343573,2625763.834045397
0.1,3602940,7276481,2754110.18147033
0.1,4000195,8114268,3433261.415062634
0.1,3993863,8392706,2984071.5511859576
0.1,3673786,8016939,2862441.477079704
0.1,3730228,7004382,3018144.424434648
0.1,3661343,7588637,3056446.6578100985
0.1,3589257,6779426,2951683.194389333
0.1,3890000,6765856,3365837.342787365
0.1,3805829,8076728,3393463.2551227976
0.1,3736173,7847499,2753282.540770156
0.1,3256456,6758392,2357220.979833168
0.1,4217429,8394169,3374922.4594345097
0.1,3213427,6436600,2470338.558572777
0.1,3875218,8385209,2993224.8111320073
0.1,4071244,8746627,3233330.8348034606
0.1,3187753,6824583,2496175.801787228
0.1,3508783,7232957,2967149.413880072
0.1,3555265,7181436,2693395.616046867
0.1,3954976,8392377,3270647.863358199
0.1,4083368,7981689,3491814.55535209
0.1,3765323,7714623,2953632.6997566726
0.1,3442160,6573363,2654104.500122727
0.2,2991812,6081759,2279740.1649958384
0.2,3379152,6897058,2358302.500279064
0.2,3210564,7134765,2751312.667642269
0.2,4255308,8016593,3568109.4458980146
0.2,3336998,7351690,2679317.5638776952
0.2,3790019,7006498,3277187.484085157
0.2,3527068,7819068,2884381.3870771835
0.2,3806379,8385179,3125397.2267391887
0.2,3817145,6973783,3092069.8046031534
0.2,3877547,8138337,3138060.000594723
0.2,3821590,8132588,3293432.5870352527
0.2,3841296,8095217,3195847.1386759086
0.2,3686314,6995611,3204540.1670084605
0.2,3620205,7908267,3213216.947314274
0.2,3645585,7143259,2795447.4432227286
0.2,3649739,6717222,3185922.9590604766
0.2,3872194,8048666,3196102.629996572
0.2,3748678,8666304,3155003.093797511
0.2,3389424,6500573,2605345.9444724345
0.2,4242095,8449445,3565394.0133002866
0.2,3325807,6933455,2764489.4584148885
0.2,3919883,8305611,3326703.960015336
0.2,3999525,8782789,3105362.0387752904
0.2,3311357,7034494,2738800.8558521145
0.2,3565018,6949611,2889301.3153551472
0.2,3260091,7056719,2374506.351753211
0.2,3605164,8007796,2800648.3219832666
0.2,4076796,8239341,3399440.1914481013
0.2,3711269,7595321,2700843.616972851
0.2,3467996,6909883,2906619.510166545
0.3,3348737,6280431,2708709.254063642
0.3,3468899,6975344,2806180.9795949436
0.3,3586093,6823551,3035172.556161955
0.3,4248115,7887134,3906187.0465005874
0.3,3547257,7346677,2930432.3333408996
0.3,3730529,6997918,3195059.2165802796
0.3,3730509,7972705,3347263.8898169566
0.3,3992939,8530450,3501508.2903265655
0.3,3738453,7205362,3240211.47767666
0.3,4269826,8227461,3689333.8558236565
0.3,3795144,8259885,3078313.743026826
0.3,4172063,8176000,3463950.0845448757
0.3,3336882,7085584,2762442.070557002
0.3,3795812,7537415,3538792.7805136666
0.3,3595712,6813826,3120243.034683507
0.3,3611735,7026325,3171571.1059635896
0.3,3761781,8176327,3178500.734738881
0.3,3936212,8110144,3161141.3165481794
0.3,3383546,7106467,2738254.046705451
0.3,3989868,8838949,3351040.4414501064
0.3,3629399,7013567,2890080.631004294
0.3,3777018,8507531,3077678.8628533566
0.3,4399891,9025008,3600615.778110067
0.3,3380483,7002581,2739499.097376583
0.3,3345087,7107775,2622573.454775753
0.3,3586297,7150870,2768389.49889298
0.3,3911098,8016258,3472471.7070873263
0.3,3938725,8559307,3098109.2744082604
0.3,3677385,7396300,2951943.7389298608
0.3,3725552,7159962,3171447.315659976
0.4,3149183,6246907,2407116.91428776
0.4,3630411,6893779,2977602.78830921
0.4,3516305,7455919,3244186.6405331613
0.4,3687519,8060215,3030266.5953323985
0.4,3333751,7463642,2712108.0631365506
0.4,3827941,6978653,3266654.4566859133
0.4,3689428,8003671,3023724.9103708775
0.4,3686341,8472205,2607215.5010629157
0.4,3863424,7167402,3244771.2345844507
0.4,3902335,8256628,3306315.9982785177
0.4,4192099,8625669,3452276.214365987
0.4,3843340,7964892,3130422.173453829
0.4,3618361,7225177,3035778.288092375
0.4,3578615,7730786,2952049.7858152036
0.4,3532015,7110240,2631588.737098066
0.4,3416211,6814160,2707797.048596948
0.4,4457317,8138250,4019146.803529912
