=== START Bayesian-like search (NO repeats) ===
Grid size: 861 total combos
Initial random evals: 20, Max evals: 100, kappa=1.0
Completed computation for 54 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:800 
Completed computation for 55 (mu,beta):(0.74, 3.6) model:Communication P:512 n:300 
Completed computation for 56 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 57 (mu,beta):(0.74, 3.6) model:Communication P:128 n:600 
Completed computation for 58 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:900 
Completed computation for 59 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 60 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:300 
Completed computation for 61 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 62 (mu,beta):(0.74, 3.6) model:Communication P:256 n:700 
Completed computation for 63 (mu,beta):(0.74, 3.6) model:Communication P:128 n:500 
Completed computation for 64 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:700 
Completed computation for 65 (mu,beta):(0.74, 3.6) model:Communication P:128 n:800 
Completed computation for 66 (mu,beta):(0.74, 3.6) model:Communication P:512 n:300 
Completed computation for 67 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:200 
Completed computation for 68 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:500 
Completed computation for 69 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 70 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 71 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:300 
Completed computation for 72 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:400 
Completed computation for 73 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 74 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:400 
Completed computation for 75 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 76 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 77 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 78 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:500 
Completed computation for 79 (mu,beta):(0.74, 3.6) model:Communication P:256 n:900 
Completed computation for 80 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 81 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 82 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:900 
Completed computation for 83 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 84 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 85 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 86 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 87 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 88 (mu,beta):(0.74, 3.6) model:Communication P:512 n:600 
Completed computation for 89 (mu,beta):(0.74, 3.6) model:Communication P:512 n:500 
Completed computation for 90 (mu,beta):(0.74, 3.6) model:Communication P:512 n:400 
Completed computation for 91 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 92 (mu,beta):(0.74, 3.6) model:Communication P:128 n:600 
Completed computation for 93 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:800 
Completed computation for 94 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:200 
Completed computation for 95 (mu,beta):(0.74, 3.6) model:Communication P:512 n:400 
Completed computation for 96 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:300 
Completed computation for 97 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 98 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:100 
Completed computation for 99 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 100 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 101 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 102 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:800 
Completed computation for 103 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:800 
Completed computation for 104 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 105 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 106 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 107 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:900 
Completed computation for 108 (mu,beta):(0.74, 3.6) model:Communication P:512 n:700 
Completed computation for 109 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:200 
Completed computation for 110 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 111 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:700 
Completed computation for 112 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:300 
Completed computation for 113 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:500 
Completed computation for 114 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 115 (mu,beta):(0.74, 3.6) model:Communication P:256 n:1000 
Completed computation for 116 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:100 
Completed computation for 117 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 118 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 119 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:400 
Completed computation for 120 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 121 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 122 (mu,beta):(0.74, 3.6) model:Communication P:512 n:900 
Completed computation for 123 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:1000 
Completed computation for 124 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:300 
Completed computation for 125 (mu,beta):(0.74, 3.6) model:Communication P:512 n:500 
Completed computation for 126 (mu,beta):(0.74, 3.6) model:Communication P:128 n:800 
Completed computation for 127 (mu,beta):(0.74, 3.6) model:Communication P:128 n:100 
Completed computation for 128 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 129 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:500 
Completed computation for 130 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 131 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 132 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 133 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:500 
Completed computation for 134 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 135 (mu,beta):(0.74, 3.6) model:Communication P:512 n:500 
Completed computation for 136 (mu,beta):(0.74, 3.6) model:Communication P:128 n:800 
Completed computation for 137 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 138 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:600 
Completed computation for 139 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:100 
Completed computation for 140 (mu,beta):(0.74, 3.6) model:Communication P:256 n:900 
Completed computation for 141 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 142 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:500 
Completed computation for 143 (mu,beta):(0.74, 3.6) model:Communication P:128 n:200 
Completed computation for 144 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:200 
Completed computation for 145 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:800 
Completed computation for 146 (mu,beta):(0.74, 3.6) model:Communication P:512 n:800 
Completed computation for 147 (mu,beta):(0.74, 3.6) model:Communication P:512 n:800 
Completed computation for 148 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:600 
Completed computation for 149 (mu,beta):(0.74, 3.6) model:Communication P:128 n:200 
Completed computation for 150 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:600 
Completed computation for 151 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:500 
Completed computation for 152 (mu,beta):(0.74, 3.6) model:Communication P:512 n:300 
Completed computation for 153 (mu,beta):(0.74, 3.6) model:Communication P:512 n:600 
Completed computation for 154 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:300 
Completed computation for 155 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 156 (mu,beta):(0.74, 3.6) model:Communication P:512 n:800 
Completed computation for 157 (mu,beta):(0.74, 3.6) model:Communication P:128 n:500 
Completed computation for 158 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:600 
Completed computation for 159 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:400 
Completed computation for 160 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 161 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 162 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 163 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 164 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:600 
Completed computation for 165 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 166 (mu,beta):(0.74, 3.6) model:Communication P:128 n:200 
Completed computation for 167 (mu,beta):(0.74, 3.6) model:Communication P:512 n:100 
Completed computation for 168 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:900 
Completed computation for 169 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:900 
Completed computation for 170 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:300 
Completed computation for 171 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:1000 
Completed computation for 172 (mu,beta):(0.74, 3.6) model:Communication P:128 n:200 
Completed computation for 173 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:200 
Completed computation for 174 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 175 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:800 
Completed computation for 176 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 177 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 178 (mu,beta):(0.74, 3.6) model:Communication P:128 n:100 
Completed computation for 179 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 180 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:1000 
Completed computation for 181 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:800 
Completed computation for 182 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:100 
Completed computation for 183 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 184 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 185 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 186 (mu,beta):(0.74, 3.6) model:Communication P:512 n:700 
Completed computation for 187 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 188 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 189 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:100 
Completed computation for 190 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 191 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:900 
Completed computation for 192 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 193 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 194 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:100 
Completed computation for 195 (mu,beta):(0.74, 3.6) model:Communication P:512 n:800 
Completed computation for 196 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 197 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:600 
Completed computation for 198 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:100 
Completed computation for 199 (mu,beta):(0.74, 3.6) model:Communication P:256 n:700 
Completed computation for 200 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 201 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 202 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 203 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:1000 
Completed computation for 204 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 205 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:200 
Completed computation for 206 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 207 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:800 
Completed computation for 208 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 209 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 210 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:1000 
Completed computation for 211 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:900 
Completed computation for 212 (mu,beta):(0.74, 3.6) model:Communication P:512 n:600 
Completed computation for 213 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 214 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:100 
Completed computation for 215 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:100 
Completed computation for 216 (mu,beta):(0.74, 3.6) model:Communication P:128 n:700 
Completed computation for 217 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 218 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 219 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 220 (mu,beta):(0.74, 3.6) model:Communication P:128 n:500 
Completed computation for 221 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 222 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 223 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 224 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:200 
Completed computation for 225 (mu,beta):(0.74, 3.6) model:Communication P:128 n:500 
Completed computation for 226 (mu,beta):(0.74, 3.6) model:Communication P:256 n:200 
Completed computation for 227 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:300 
Completed computation for 228 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 229 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:500 
Completed computation for 230 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:100 
Completed computation for 231 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 232 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:500 
Completed computation for 233 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 234 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:1000 
Completed computation for 235 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:1000 
Completed computation for 236 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:400 
Completed computation for 237 (mu,beta):(0.74, 3.6) model:Communication P:128 n:700 
Completed computation for 238 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 239 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:900 
Completed computation for 240 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:200 
Completed computation for 241 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:300 
Completed computation for 242 (mu,beta):(0.74, 3.6) model:Communication P:128 n:100 
Completed computation for 243 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 244 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:300 
Completed computation for 245 (mu,beta):(0.74, 3.6) model:Communication P:256 n:200 
Completed computation for 246 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:400 
Completed computation for 247 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 248 (mu,beta):(0.74, 3.6) model:Communication P:256 n:1000 
Completed computation for 249 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:600 
Completed computation for 250 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 251 (mu,beta):(0.74, 3.6) model:Communication P:256 n:400 
Completed computation for 252 (mu,beta):(0.74, 3.6) model:Communication P:512 n:500 
Completed computation for 253 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:900 
Completed computation for 254 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:300 
Completed computation for 255 (mu,beta):(0.74, 3.6) model:Communication P:512 n:900 
Completed computation for 256 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:600 
Completed computation for 257 (mu,beta):(0.74, 3.6) model:Communication P:256 n:700 
Completed computation for 258 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 259 (mu,beta):(0.74, 3.6) model:Communication P:128 n:300 
Completed computation for 260 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:700 
Completed computation for 261 (mu,beta):(0.74, 3.6) model:Communication P:256 n:800 
Completed computation for 262 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:1000 
Completed computation for 263 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:900 
Completed computation for 264 (mu,beta):(0.74, 3.6) model:Communication P:512 n:600 
Completed computation for 265 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:700 
Completed computation for 266 (mu,beta):(0.74, 3.6) model:Communication P:256 n:400 
Completed computation for 267 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 268 (mu,beta):(0.74, 3.6) model:Communication P:128 n:800 
Completed computation for 269 (mu,beta):(0.74, 3.6) model:Communication P:512 n:200 
Completed computation for 270 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 271 (mu,beta):(0.74, 3.6) model:Communication P:512 n:300 
Completed computation for 272 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:400 
Completed computation for 273 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:500 
Completed computation for 274 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 275 (mu,beta):(0.74, 3.6) model:Communication P:512 n:400 
Completed computation for 276 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 277 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:400 
Completed computation for 278 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:600 
Completed computation for 279 (mu,beta):(0.74, 3.6) model:Communication P:512 n:700 
Completed computation for 280 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:400 
Completed computation for 281 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:300 
Completed computation for 282 (mu,beta):(0.74, 3.6) model:Communication P:512 n:200 
Completed computation for 283 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:500 
Completed computation for 284 (mu,beta):(0.74, 3.6) model:Communication P:128 n:400 
Completed computation for 285 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 286 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:400 
Completed computation for 287 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:800 
Completed computation for 288 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:900 
Completed computation for 289 (mu,beta):(0.74, 3.6) model:Communication P:512 n:700 
Completed computation for 290 (mu,beta):(0.74, 3.6) model:Communication P:256 n:1000 
Completed computation for 291 (mu,beta):(0.74, 3.6) model:Communication P:256 n:700 
Completed computation for 292 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 293 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 294 (mu,beta):(0.74, 3.6) model:Communication P:128 n:500 
Completed computation for 295 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:900 
Completed computation for 296 (mu,beta):(0.74, 3.6) model:Communication P:128 n:200 
Completed computation for 297 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:400 
Completed computation for 298 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 299 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:100 
Completed computation for 300 (mu,beta):(0.74, 3.6) model:Communication P:256 n:300 
Completed computation for 301 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:800 
Completed computation for 302 (mu,beta):(0.74, 3.6) model:Communication P:128 n:900 
Completed computation for 303 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:900 
Completed computation for 304 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 305 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:900 
Completed computation for 306 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 307 (mu,beta):(0.74, 3.6) model:Communication P:512 n:100 
Completed computation for 308 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 309 (mu,beta):(0.74, 3.6) model:Communication P:128 n:700 
Completed computation for 310 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:400 
Completed computation for 311 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:1000 
Completed computation for 312 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:800 
Completed computation for 313 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 314 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 315 (mu,beta):(0.74, 3.6) model:Communication P:128 n:600 
Completed computation for 316 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:400 
Completed computation for 317 (mu,beta):(0.74, 3.6) model:Communication P:512 n:600 
Completed computation for 318 (mu,beta):(0.74, 3.6) model:Communication P:128 n:700 
Completed computation for 319 (mu,beta):(0.74, 3.6) model:Communication P:256 n:1000 
Completed computation for 320 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:700 
Completed computation for 321 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:700 
Completed computation for 322 (mu,beta):(0.74, 3.6) model:Communication P:512 n:400 
Completed computation for 323 (mu,beta):(0.74, 3.6) model:Communication P:256 n:400 
Completed computation for 324 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:600 
Completed computation for 325 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:900 
Completed computation for 326 (mu,beta):(0.74, 3.6) model:Communication P:4096 n:800 
Completed computation for 327 (mu,beta):(0.74, 3.6) model:Communication P:512 n:500 
Completed computation for 328 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:800 
Completed computation for 329 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:200 
Completed computation for 330 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:200 
Completed computation for 331 (mu,beta):(0.74, 3.6) model:Communication P:8192 n:500 
Completed computation for 332 (mu,beta):(0.74, 3.6) model:Communication P:256 n:500 
Completed computation for 333 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:100 
Completed computation for 334 (mu,beta):(0.74, 3.6) model:Communication P:1024 n:300 
Completed computation for 335 (mu,beta):(0.74, 3.6) model:Communication P:512 n:900 
Completed computation for 336 (mu,beta):(0.74, 3.6) model:Communication P:256 n:100 
Completed computation for 337 (mu,beta):(0.74, 3.6) model:Communication P:128 n:700 
Completed computation for 338 (mu,beta):(0.74, 3.6) model:Communication P:128 n:1000 
Completed computation for 339 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:700 
Completed computation for 340 (mu,beta):(0.74, 3.6) model:Communication P:2048 n:800 
