p,Paper,Min Time,Time opt
3000,2970359,9039837,2625898.465643862
3000,3234243,9983979,2897043.71991566
3000,3783618,10574474,3448504.6548113227
3000,3464575,10594682,3070038.3003311898
3000,2996810,8362513,2646865.035171413
3500,2693732,8346785,2350650.5873403484
3500,3028760,8931224,2654465.5336240926
3500,2882254,8518017,2510486.3847080283
3500,3604021,10149044,3180500.3989586495
3500,3074685,9008144,2722717.850216062
3500,3314600,7960188,3167216.373586525
3500,3171080,9170426,2813167.9063410545
3500,3370646,10090996,2898547.858843242
3500,3265812,9088275,3008281.0881111557
3500,3892546,10326354,3523125.5849671084
3500,3587286,10833203,3134457.7590991994
3500,3640871,9845322,3300894.0254790867
3500,2946100,8621261,2533405.2263970226
3500,3085295,9798669,2690498.39590348
3500,3124299,9226206,2651140.0992412185
3500,3343508,9072345,3047989.73156029
3500,3715249,10380607,3263746.803141443
3500,3584056,10658313,3249360.452607657
3500,3020439,8988096,2513341.2861158964
3500,3729433,11159003,3416904.0627364633
3500,2965598,8617204,2811500.586153019
3500,3517025,9970590,3091497.865923156
3500,3837867,11532749,3284041.1656116727
3500,3208809,8873988,2896982.3833106407
3500,3497433,8786120,3153923.527553106
3500,2966855,8992513,2623249.332695164
3500,3214669,9935867,2894176.7707820423
3500,3745604,10525457,3445639.175444057
3500,3428706,10547375,3067097.98648433
3500,2958778,8312277,2644302.837162328
4000,2662265,8310584,2348516.2647710824
4000,2998205,8895859,2652346.135595859
4000,2845935,8483420,2508669.432742087
4000,3601918,10112142,3178765.576353831
4000,3048861,8973004,2720543.5616335245
4000,3298679,7925258,3165016.925751487
4000,3131318,9133851,2811236.9785837517
4000,3330457,10054799,2896327.1626552898
4000,3245502,9053534,3006086.004929625
4000,3837539,10290769,3521126.32214784
4000,3540165,10796733,3132126.8145620776
4000,3610269,9808729,3298869.722124321
4000,2913637,8586814,2531583.103115546
4000,3039477,9763947,2688441.644850483
4000,3095017,9190075,2648956.417345507
4000,3324865,9037912,3046074.405981724
4000,3682581,10344660,3261625.672738836
4000,3549797,10622438,3247172.820672073
4000,2983831,8950612,2511129.495834006
4000,3723962,11123791,3414781.8183596367
4000,2943906,8583215,2809407.2300982457
4000,3502612,9933972,3089489.0432093684
4000,3848814,11496451,3282004.8392261667
4000,3189859,8840506,2894937.4460306633
4000,3469326,8750940,3151974.266376768
4000,2955118,8957009,2621262.482983641
4000,3192667,9899773,2892026.558931829
4000,3771244,10488696,3443490.065918609
4000,3412534,10511891,3064892.7510991856
4000,2939041,8274600,2642381.1886555147
4500,2651922,8282446,2346856.236106098
4500,2983845,8868368,2650697.714907233
4500,2841882,8456512,2507256.2478796896
4500,3577718,10083456,3177416.2698834157
4500,3014610,8945670,2718852.4482915513
4500,3283723,7898126,3163306.2441020133
4500,3108058,9105408,2809735.145883628
4500,3302945,10026626,2894599.954509105
4500,3274284,9026499,3004378.7180106565
4500,3813721,10263089,3519571.339955076
4500,3514037,10768343,3130313.857699873
4500,3595690,9780251,3297295.263959504
4500,2888661,8560041,2530165.8961188425
4500,3025854,9736953,2686896.3378883405
4500,3072930,9161965,2647257.9980932865
4500,3331166,9011128,3044584.708309505
4500,3660581,10316712,3259975.9046479203
4500,3530837,10594532,3245471.32916662
4500,2963907,8921458,2509409.2145036473
4500,3705683,11096421,3413131.1838443275
4500,2928171,8556765,2807779.064277867
4500,3481844,9905468,3087926.6255430873
4500,3825025,11468221,3280421.029815219
4500,3168398,8814482,2893346.939257348
4500,3453348,8723572,3150458.174350726
4500,2939647,8929384,2619717.1554302345
4500,3173310,9871710,2890354.171937219
4500,3751481,10460110,3441818.5362877054
4500,3397137,10484302,3063177.56802185
4500,2912907,8245304,2640886.573150215
5000,2615705,8259936,2345528.213174111
5000,2963211,8846382,2649378.978356332
5000,2830486,8434984,2506125.699989771
5000,3557341,10060515,3176336.8247070834
5000,3003940,8923798,2717499.5576179726
5000,3272191,7876393,3161937.6987824338
5000,3089545,9082652,2808533.6797235273
5000,3285443,10004097,2893218.1879921574
5000,3258171,9004892,3003012.8884754814
5000,3799209,10240941,3518327.3542008647
5000,3490002,10745643,3128863.492210109
5000,3580602,9757478,3296035.697427649
5000,2866725,8538591,2529032.1305214795
5000,2986280,9715360,2685660.092318628
5000,3059032,9139479,2645899.2626915104
5000,3319767,8989700,3043392.950171731
5000,3643119,10294346,3258656.0901751867
5000,3487974,10572214,3244110.135962256
5000,2945622,8898127,2508032.9894393594
5000,3692330,11074517,3411810.6762320814
5000,2914846,8535591,2806476.5316215632
5000,3464958,9882679,3086676.6914100633
5000,3799797,11445641,3279153.98228646
5000,3154010,8793660,2892074.533838695
5000,3433097,8701665,3149245.3007298927
5000,2922627,8907303,2618480.893387509
5000,3152566,9849273,2889016.2623415305
5000,3737176,10437227,3440481.3125829813
5000,3385121,10462230,3061805.4215599815
5000,2882741,8221860,2639690.8807459758
