P,n,Paper,Min Time,Time opt,mtsa
500,100,440035.7404327917,639234.8792095758,405794.85574984155,1.084379789930256
500,100,463596.45062340534,683220.8124972454,396223.7867041169,1.1700368987932557
500,200,863176.6086234252,1296994.8471524697,807346.246097327,1.0691529350585074
1000,200,476049.51016738877,943734.9764522726,403673.1230486635,1.1792945405235715
500,300,4535271.077252002,2052791.5474845818,1256359.0656989508,3.6098526297725986
1000,100,238385.86207736962,485915.5364196927,202897.42787492077,1.174908250805063
500,200,944856.5696007852,1357805.2543990517,858899.9533139734,1.10007756544305
500,400,1698534.3735177282,2664556.920069396,1581058.7177762853,1.074301893042068
1500,100,171791.66179234168,337440.2324169518,135264.95191661385,1.2700382424136392
1000,100,253190.8880881532,466921.9642999878,198111.89335205845,1.2780196272124642
1000,300,3917369.315812554,1483738.070770138,628179.5328494754,6.236066460241129
500,500,2167743.467760594,3395719.726150931,2042983.7272256638,1.0610674176560142
1000,200,502575.87687701633,976182.1594541357,429449.9766569867,1.1702780398063388
500,300,1322470.2338716553,2013791.4212195587,1192879.7370945401,1.1086366820956777
1500,100,192300.10464060458,316753.15426900855,132074.59556803896,1.4559961649970763
1000,400,913475.1607505644,1824458.5738627156,790529.3588881426,1.1555233850332158
500,400,1604959.1353977348,2575919.533894812,1522565.3581621868,1.054115100408564
500,600,2554505.9750913545,3960342.340910895,2432257.9294879143,1.0502611355980565
1500,200,359573.76276742935,669051.0907342724,269115.41536577564,1.3361321657427343
1500,300,3748287.5913016456,1021422.8924007437,418786.3552329836,8.950357490077153
500,700,3050466.3179250318,4604059.3443340855,2850482.8994442364,1.070157733105428
1000,300,712621.6293947457,1445830.5531563272,596439.8685472701,1.1947920770797162
1500,200,382078.5290226502,725751.6435140148,286299.98443799117,1.3345391190735585
1000,500,1207112.60295843,2353639.2355471137,1021491.8636128319,1.1817153380831553
1000,400,887852.1452256306,1724852.9359146322,761282.6790810934,1.1662581714026554
500,800,6814836.892429554,5440845.999433557,3267304.0757505195,2.085767573030112
1500,400,684797.2072489356,1285303.7999644654,527019.572592095,1.2993771822948177
1000,600,1385313.1254195864,2824678.971189614,1216128.9647439572,1.1391169568198296
1500,500,876952.9948715285,1614486.9076653172,680994.575741888,1.2877532745633984
500,500,5951149.145498095,3337427.027586522,1997005.0680836043,2.9800370768257616
500,600,7360775.118548101,4098625.38577776,2446288.310968251,3.0089565017929862
1500,300,537188.0770217616,975225.6815371107,397626.57903151336,1.3509863408280547
1000,700,1749995.8596611032,3243687.854775238,1425241.4497221182,1.2278592234335473
500,900,3796589.9903506124,5825917.699441853,3601261.257292789,1.0542389788195095
2000,200,309273.2816310415,481723.71322287485,201836.56152433174,1.5322956321457055
2000,100,150384.00165651191,234014.84366138608,101448.71393746039,1.4823647912305564
1000,800,5304616.217569421,3709473.5022505056,1633652.0378752598,3.2470906255340917
500,700,4633791.738376691,4685396.835794083,2828007.063429684,1.6385361261287057
1500,600,1040195.5284009866,1960378.891536014,810752.6431626381,1.2829998608987845
2000,100,167826.3464918327,244147.56192876454,126357.46311728247,1.328187052442321
2000,200,306994.9112378527,500904.0144670509,214724.98832849335,1.429712087203385
1000,900,2075058.3749785896,4201403.631160289,1800630.6286463945,1.1524064635835354
2000,300,3661455.397077791,744206.1501007389,314089.7664247377,11.657353369884945
1500,400,674882.805297204,1198514.8485758626,507521.7860540623,1.3297612513235324
1000,500,1988899.585760148,2306125.044374168,998502.5340418022,1.9918823617896628
500,1000,4296325.2686472405,6526097.429438049,4093849.1535162446,1.0494586164605229
1500,700,1346699.462541946,2214076.433749461,950160.9664814121,1.4173382300990276
1000,1000,2315820.6655922993,4563113.391945958,2046924.5767581223,1.131365899792971
2000,400,581391.6920941817,926264.3511046581,395264.6794440713,1.4708920941580026
500,800,4309765.736896952,5447414.103866731,3285289.350154368,1.311837490568204
1500,500,1722319.0562204085,1651679.145918457,665668.3560278681,2.587353057455992
1500,900,1594109.8859132237,2805741.820582067,1200420.4190975963,1.3279596552610955
2000,300,465688.2499167,695396.776798388,298219.93427363504,1.5615597631022295
1000,600,6334895.673489003,2795497.1957753417,1223144.1554841255,5.179189750517694
2500,100,132680.5456066548,184033.65560642278,81895.80016362498,1.6201141614290802
2000,500,756777.8885496408,1162478.8454166113,510745.93180641596,1.481711045397962
2500,100,148022.20366147536,192591.37522918553,126357.46311728247,1.1714559631834656
2000,600,883599.7856062349,1417051.4590974476,608064.4823719786,1.4531350066023094
1500,800,4859809.446777621,2547633.1293037524,1089101.3585835067,4.462219616637267
1500,1000,1725465.3139268763,3161351.9479392883,1364616.3845054149,1.2644325053683463
2000,400,564583.2069207461,872904.9400943625,380641.3395405467,1.483241961060316
2500,200,271237.85774322896,380002.3711613815,161469.2492194654,1.67981122755187
500,900,3922119.8658494446,6065446.300647337,3703102.005698524,1.0591444307539692
1500,600,6040991.954432935,1894713.9138064932,815429.436989417,7.408356481140058
1000,700,3272171.9619160504,3203225.883406258,1414003.531714842,2.3141186627360844
2500,300,3648062.1114849304,572459.638793974,258894.10109480406,14.090943347330466
2500,200,288335.3964236637,386782.665615898,176828.7827329652,1.630590857253642
1500,700,2889532.454998577,2188518.3814582587,942669.0211432279,3.0652672254937134
2000,700,1169610.7430821226,1621428.9989876219,712620.7248610591,1.641280841656919
2000,500,1632245.7856549502,1156459.2100411204,499251.2670209011,3.269387367597039
2500,400,529329.411392458,722823.9057502596,316211.74355525704,1.6739713884154315
2000,600,5915929.971093861,1350060.0389942743,611572.0777420627,9.673316010331279
1000,800,2826813.2315926724,3784487.4850226548,1642644.675077184,1.7208914833999915
1000,900,2115441.9647933366,4129001.829577712,1851551.002849262,1.1425242737240215
2500,300,407652.8091681551,541923.6593013199,260121.07926644332,1.5671656073308624
2000,800,4686649.656334239,1878849.38643491,816826.0189376299,5.73763512385383
3000,100,124412.29163918034,161052.07465359676,81895.80016362498,1.5191535022627398
500,1000,7078584.308703212,6532131.3368723905,3930709.7185198776,1.8008412769205144
3000,100,143082.2485394639,160933.4401185242,126357.46311728247,1.1323608832400966
2500,500,678955.8930908064,893288.8548029038,408596.7454451328,1.661677193123845
3000,200,247028.82751534364,319407.7299099853,146938.93592976892,1.6811665740754633
2500,400,521653.5380609232,680175.105307431,304513.07163243735,1.7130743690720291
1000,1000,5305276.653219554,4460197.83656959,1965354.8592599388,2.6993988532011333
2000,900,1370810.1706158037,2042934.6927563206,900315.3143231972,1.5225889738933256
1500,900,1597234.6931699845,2883333.177816096,1234367.3352328413,1.293970317894628
3000,400,478215.9622759755,583536.6423311805,263509.7862960475,1.8147939361110115
3000,200,256108.72379282865,312349.17755967175,176828.7827329652,1.4483429667645602
3000,300,3613233.987291681,455645.4090465525,258894.10109480406,13.956416820669684
2500,600,797462.7178865479,1083756.203903268,486451.5858975828,1.6393465269829446
1500,800,2405524.856449313,2666346.588879359,1095096.4500514562,2.1966328685809207
1500,1000,4789202.710152922,3047050.5088779046,1310236.572839959,3.6552198354318928
2000,1000,1454527.1262286522,2395844.1604288328,1023462.2883790612,1.4211829226578565
2500,700,1090507.836523683,1258688.7274141097,570096.5798888473,1.9128475331956933
2000,700,2697412.0749813225,1569376.9435830363,707001.765857421,3.81528336313279
2500,500,1530157.0839418576,907933.1435285814,399401.01361672085,3.8311296961560783
3500,100,117686.23814482956,138739.270005742,81895.80016362498,1.4370240953711486
3000,600,704743.6216558556,868167.4751827725,405376.32158131903,1.7384923196962876
3000,300,390489.5320311682,439817.6187788909,260121.07926644332,1.5011837300243853
3000,500,593592.7267486568,768582.3189801323,340497.287870944,1.7433111742541738
3500,100,133992.63772416202,156502.32357198067,126357.46311728247,1.060425197044299
3500,200,224130.6724959138,259585.1703341336,146938.93592976892,1.525332078102427
3000,400,462157.3606032705,558763.248958356,269185.793495553,1.7168712902781975
2500,800,4541838.535205997,1476665.0068931587,653460.815150104,6.950437470627383
3500,300,3597160.873174471,400312.1104604756,258894.10109480406,13.894333080448332
2500,900,1232742.1751932886,1596687.6203919249,720252.2514585578,1.7115422724426135
3500,200,233812.63750420825,280864.5105739778,176828.7827329652,1.322254408420015
3500,400,426135.04209068423,499532.6111097119,262268.5157638908,1.6248044140925992
2000,800,2170758.4534030026,1867540.5281019665,821322.337538592,2.643004280035186
3000,700,986373.9763418417,1038817.5467827335,475080.48324070603,2.076225000053479
2500,600,5832825.59838427,1059021.3418923186,489257.66219365015,11.92178692150071
2500,1000,1293931.095301314,1815244.8409976044,818769.8307032489,1.580335580012694
3000,600,5766542.997752326,868786.2959143587,407714.7184947085,14.14357327849857
3500,500,534766.6868794018,617036.1043084726,329665.9011070207,1.6221474076744093
3000,800,4451632.536987915,1182437.3767716778,544550.6792917533,8.174872801146334
3500,300,347787.48347116617,379765.5260665585,260121.07926644332,1.3370215303271356
3000,500,1477827.1780438297,732619.1687812628,333837.8953693262,4.426780777565422
4000,100,103674.18925441797,120841.00268020405,81895.80016362498,1.2659280335167435
3500,400,404706.10397813475,472645.2629346419,269185.793495553,1.5034452551256965
4000,100,135291.79911962184,135200.77895933262,126357.46311728247,1.0707068326787053
4000,200,205964.27161253168,223836.35327667286,146938.93592976892,1.4016997626209473
3500,600,633318.1393634104,736065.1205197397,347465.4184982734,1.8226796269412273
2000,900,1349670.4084658802,2107252.5390341273,925775.501424631,1.4578808862288297
3000,900,1142213.5535411208,1301142.8206786094,600210.2095487982,1.9030225333883743
4000,300,3564642.661170763,361789.0263888661,258894.10109480406,13.768728781755563
3000,700,2520489.249113501,1000552.0116400303,471334.51057161397,5.347559307840118
4000,200,219688.67849798125,238928.18454197203,176828.7827329652,1.2423807657475094
3500,800,4367385.415716164,998820.1169449595,466757.7251072171,9.356857274752011
2500,700,2600708.5973434057,1215041.1840693539,565601.4126859368,4.598129599770836
3500,500,1464493.056204177,633009.7079483228,333837.8953693262,4.386838871554718
2000,1000,4579094.721788603,2227630.5812735585,982677.4296299694,4.659814689661568
3500,700,914236.9828040017,852680.9285046598,407211.84277774807,2.2451139352127893
4000,400,399820.40168367955,430972.1813723683,262268.5157638908,1.5244696852733206
3000,1000,1166718.6508350028,1489891.448686335,682308.1922527074,1.7099584382578885
4500,100,100081.96641064802,100656.14531326146,81895.80016362498,1.222064699419112
4000,300,326639.45575087384,351390.6847557563,260121.07926644332,1.2557208230567711
4000,500,479594.86118209426,546567.619357837,329665.9011070207,1.4547906215705384
2500,800,2032280.6987680634,1442149.6494778097,657057.8700308737,3.093001075647372
4000,600,572713.8737026864,637934.7803748461,314795.7330049844,1.8193190493265619
4500,100,126871.04794443259,129261.46511160482,126357.46311728247,1.0040645389237786
3500,600,5713317.730781542,737642.2279857685,352212.44603539404,16.22122612387016
2500,900,1203821.5858302093,1621946.275296095,740620.4011397047,1.6254232046237274
4500,200,186211.60455198848,192808.22514424328,146938.93592976892,1.2672720363307268
3000,800,1944669.6029944425,1177282.2420498594,547548.2250257281,3.5515951182255527
4000,400,376123.0365171411,418219.9349992593,269185.793495553,1.397261837755025
