P,n,Paper,Min Time,Time opt,mtsa
500,100,475463.7553135052,636594.6023179153,405794.85574984155,1.171685024037397
500,100,487180.73488418997,672366.4061103169,396223.7867041169,1.2295595348696111
500,200,961087.2996767901,1303136.143644947,807346.246097327,1.1904276564394025
1000,100,329011.3857725125,461008.0461127226,202897.42787492077,1.6215650894073268
500,300,4528885.819847042,2036553.4984016072,1256359.0656989508,3.6047702790503484
1000,200,666840.1312338761,926768.9210065979,403673.1230486635,1.651930963839491
500,400,1900393.728275434,2626381.805556546,1581058.7177762853,1.2019754275466028
1000,300,4149548.6886465815,1490683.616025408,628179.5328494754,6.60567317407474
500,200,1004677.070269125,1337648.9641056834,858899.9533139734,1.1697253753393353
1500,100,271426.3205869568,339348.97620004666,135264.95191661385,2.0066271176755506
1000,100,342124.57216336153,461797.0442626101,198111.89335205845,1.7269259627708602
500,500,2478703.5426524887,3421736.9769428764,2042983.7272256638,1.2132762046120282
1000,400,1328848.8455877162,1850428.0917260256,790529.3588881426,1.6809607772906814
1500,100,257769.67474514604,312965.5305318579,132074.59556803896,1.9516976269092914
500,300,1446649.3212081357,2027139.4265626876,1192879.7370945401,1.2127369392087204
1000,200,671584.0405549947,978271.9758211504,429449.9766569867,1.5638236746055456
1000,300,1001666.0142108685,1455167.5437584503,596439.8685472701,1.6794082136906694
500,700,3502007.043215815,4614973.273804834,2850482.8994442364,1.2285662348294064
500,600,2873134.6856238605,3918907.0373160015,2432257.9294879143,1.181262336856177
500,400,1833920.2072282822,2594073.0201536557,1522565.3581621868,1.2044935853800827
1000,500,1697060.3890316922,2324047.8012774093,1021491.8636128319,1.6613547787150225
1500,200,542626.3059294953,656191.695489132,269115.41536577564,2.016333048747764
1500,300,3971696.9452263913,1038537.2336475658,418786.3552329836,9.48382605019883
1000,400,1284047.579551762,1710698.2558717516,761282.6790810934,1.6866896027395135
1000,600,1940978.7510104545,2746314.050870623,1216128.9647439572,1.5960303613187163
1500,200,560284.9760008049,720323.2413214287,286299.98443799117,1.9569857019051125
500,500,6158763.998788742,3338685.481081618,1997005.0680836043,3.084000184686014
1500,400,1046428.8878957721,1251983.7725803324,527019.572592095,1.9855598203858207
500,800,7307231.51024271,5447380.266775476,3267304.0757505195,2.2364712132170297
2000,100,211931.21506428762,244726.64645755052,101448.71393746039,2.089047823661282
1000,700,2392399.974992026,3277424.915222526,1425241.4497221182,1.678592757359447
1500,300,801616.7935126001,958007.2814503968,397626.57903151336,2.016004049490537
1500,500,1326154.3030341803,1585914.2333430964,680994.575741888,1.9473786580303425
500,600,7647146.824217496,4057433.1022367086,2446288.310968251,3.126020260952285
500,900,4316285.3885133425,5840132.01383337,3601261.257292789,1.198548252996803
1000,800,6086937.417291242,3734309.3372788588,1633652.0378752598,3.725969347308475
2000,100,212053.94168042854,261853.54810122834,126357.46311728247,1.6782067038145922
1000,500,2405788.0543541047,2303135.4293429097,998502.5340418022,2.409396042908176
1500,600,1572716.189713841,1909416.2340853203,810752.6431626381,1.9398224637034605
2000,200,437370.5453641105,471764.6996102737,201836.56152433174,2.166954005067039
500,1000,4841295.618762581,6591435.9855132755,4093849.1535162446,1.1825779204894122
500,700,4911601.971179237,4672304.24705639,2828007.063429684,1.7367714652107904
1500,700,1916349.6122916145,2255563.439282556,950160.9664814121,2.016868383246834
1500,400,1015828.8930572431,1212239.2840161205,507521.7860540623,2.0015473640160835
2000,300,3857994.7040762706,731711.406817048,314089.7664247377,12.28309584228598
1000,900,2922547.2902891547,4135934.5251779775,1800630.6286463945,1.6230687425805643
1000,1000,3227044.8304807567,4549266.925638054,2046924.5767581223,1.5765333354840485
2000,200,455970.51382415165,498288.10544690513,214724.98832849335,2.123509319402514
1000,600,6863601.471389718,2759626.3391046324,1223144.1554841255,5.6114411703770735
2000,400,841797.492806578,917049.0677615072,395264.6794440713,2.1297058315216595
2000,500,1073310.6307199646,1200893.273379047,510745.93180641596,2.1014570334879794
1500,800,5594281.438590798,2589695.681376695,1089101.3585835067,5.136603121923162
1500,500,2098425.8959974716,1633286.9463002915,665668.3560278681,3.1523593948780424
2000,300,631573.6185586428,704045.9578885052,298219.93427363504,2.1178115409922107
500,800,4863780.159573572,5403468.769025007,3285289.350154368,1.480472384980347
2000,400,806518.8026234534,876861.6447469288,380641.3395405467,2.1188418567383205
