P,n,Paper,Min Time,Time opt,mtsa
500,100,573079.9105019744,647760.9296894834,405794.85574984155,1.4122404519964105
500,200,1130291.0768596523,1307582.606938119,807346.246097327,1.4000078433799936
1000,100,336928.86941547465,460061.18667412887,202897.42787492077,1.660587189026268
500,100,572720.6522902707,675860.2546894612,396223.7867041169,1.4454474251894274
500,300,4813684.724567309,2031616.277590997,1256359.0656989508,3.8314561943239607
1000,200,699187.7037883579,949612.2448364306,403673.1230486635,1.7320640485248993
1000,100,344718.7703741179,463382.73797347053,198111.89335205845,1.7400205739366132
1500,100,264917.9237086504,348483.8609004437,135264.95191661385,1.9585112030495757
500,400,2207885.319645293,2651945.050108601,1581058.7177762853,1.3964600396060065
500,200,1205713.8407570366,1335365.310832973,858899.9533139734,1.4037884576718382
500,300,1711316.0695756793,2024146.998024908,1192879.7370945401,1.434609052664335
1500,100,251402.80530701988,315093.66694772505,132074.59556803896,1.903491009953601
1000,300,4175777.2009867756,1492964.7761703243,628179.5328494754,6.647426384691487
1500,200,530567.6243614022,668696.5480882099,269115.41536577564,1.971524461503874
1000,200,699021.1179411195,959727.741493679,429449.9766569867,1.6277125531187222
500,500,2874248.599984954,3390919.1496810187,2042983.7272256638,1.4068876622371014
1000,400,1363960.9615388727,1869291.7295901785,790529.3588881426,1.7253767316842545
500,600,3406646.0094472906,3985905.5544061977,2432257.9294879143,1.4006105060430507
500,700,3984428.4800204244,4634550.381296337,2850482.8994442364,1.397808238315436
1000,500,1721714.6629152813,2280098.832069799,1021491.8636128319,1.685490334524925
1500,400,1023426.4416171697,1328250.8448898692,527019.572592095,1.941913535741273
1500,200,565521.3932897924,708288.3111309834,286299.98443799117,1.9752756689802646
500,400,2156080.77664239,2588279.3127137353,1522565.3581621868,1.416084219363094
1500,300,4040168.2034284472,1023906.6093464239,418786.3552329836,9.647325307866772
1000,300,1025449.3563944112,1413250.7866555946,596439.8685472701,1.7192837207413147
1000,600,2036221.2091454905,2771946.6081480877,1216128.9647439572,1.6743464453000632
500,800,7903375.163712864,5387019.043822441,3267304.0757505195,2.4189285663280087
500,500,6355445.670359767,3346418.0180584644,1997005.0680836043,3.182488503376045
1500,500,1276513.9207103418,1580615.1384859008,680994.575741888,1.8744847113057899
1000,400,1316146.7882046192,1757997.9269708344,761282.6790810934,1.7288542408363667
1000,900,3038919.146034911,4161068.1602471583,1800630.6286463945,1.687697131043132
1500,400,983874.9679094355,1170138.2161028204,507521.7860540623,1.9385866674985082
1500,300,763405.887487014,929610.5203747153,397626.57903151336,1.9199065850839698
1000,700,2427547.6879436118,3268841.2088131737,1425241.4497221182,1.703253640579226
2000,100,210684.2318705248,251826.55790436867,101448.71393746039,2.076756064156755
500,1000,5681043.149096044,6575750.142202264,4093849.1535162446,1.387702119951475
500,900,5011735.685295833,5857660.977833809,3601261.257292789,1.391661234004265
500,600,8074595.802782,4071802.852460674,2446288.310968251,3.3007539489840596
1000,800,6225270.796567405,3749672.4334598235,1633652.0378752598,3.8106467302939486
2000,100,200719.69765853038,232122.47036015423,126357.46311728247,1.58850686541741
2000,200,416269.8441013818,486575.590089779,201836.56152433174,2.0624105016335195
1000,500,2401306.0075154034,2324659.376318969,998502.5340418022,2.404907274291277
1500,600,1543816.0011557352,1927442.1689874926,810752.6431626381,1.9041763405587118
1000,1000,3387900.187402469,4581817.063324864,2046924.5767581223,1.655117255354937
500,700,5485545.654632,4667227.618915935,2828007.063429684,1.939721341423868
2000,300,3855149.8526767474,745607.1704734651,314089.7664247377,12.274038395327725
1500,700,1906030.743562003,2212914.1910026334,950160.9664814121,2.0060082562855843
2000,200,434459.8534250269,506380.8139630644,214724.98832849335,2.0233315964156713
1500,800,5545357.871840616,2568194.939648827,1089101.3585835067,5.091682080952456
1000,600,6906567.857027577,2745930.312373512,1223144.1554841255,5.646568988668331
1500,500,2118577.621862456,1663410.4787268732,665668.3560278681,3.182632316344871
2000,400,789937.4612416169,934586.7143991942,395264.6794440713,1.9985025283631255
2000,300,604049.4744665435,701825.0744404374,298219.93427363504,2.0255167580859674
2000,500,1011815.8928994959,1175416.282960502,510745.93180641596,1.9810552172601477
2500,100,184907.10605253873,191581.9576149353,81895.80016362498,2.2578338044576243
2500,100,164885.71820050245,185309.71534031877,126357.46311728247,1.30491475638015
1500,600,6422358.564870685,1896961.8356069732,815429.436989417,7.876044539895655
500,800,5489096.719361127,5462280.985194317,3285289.350154368,1.6708107366869245
2000,400,761764.0408532708,870277.5841825054,380641.3395405467,2.001264607183125
1000,700,3964388.016544618,3212191.6102885827,1414003.531714842,2.803662033104529
1000,900,3135397.22729822,4119100.3493272136,1851551.002849262,1.693389608211337
1500,700,3427354.842354632,2217237.744259626,942669.0211432279,3.6357987432302434
500,1000,8270490.182521906,6565895.441226113,3930709.7185198776,2.104070454135745
2500,200,341861.89145473146,383670.3431518342,161469.2492194654,2.1171950269619475
2000,600,1216852.4434655795,1386764.1252079748,608064.4823719786,2.001189805921241
1500,900,2360412.945627724,2812430.6809164975,1200420.4190975963,1.9663218886281024
1000,800,3716276.1738149957,3703578.941832697,1642644.675077184,2.26237373803338
500,900,5185289.847385235,6080646.959896725,3703102.005698524,1.4002557421874537
2000,700,1524092.5600807352,1653033.8497050775,712620.7248610591,2.1387148968729335
3000,100,140604.95577118744,145460.8292202075,81895.80016362498,1.7168762682611756
2000,500,1844834.626985549,1149394.7511189778,499251.2670209011,3.695202694214325
2500,300,3764991.8373347563,575276.0025837567,258894.10109480406,14.542594139509031
2500,400,662579.143772977,698467.1489877625,316211.74355525704,2.095365391314739
2500,200,365154.8358510921,378180.5226218924,176828.7827329652,2.065019224853932
2000,800,5081410.018173052,1864224.972769085,816826.0189376299,6.220920857518682
1500,1000,2585942.594200557,3187530.540661354,1364616.3845054149,1.89499600295199
3000,100,148555.19183811912,159872.82826915142,126357.46311728247,1.175674061295716
