P,n,Paper,Min Time,Time opt,mtsa
500,100,488005.8513735736,648658.1419027267,405794.85574984155,1.2025925032288045
500,100,481083.47933336225,696293.2906783964,396223.7867041169,1.2141711211614232
1000,100,282245.14949453477,453899.8396173977,202897.42787492077,1.3910730779126934
500,200,975357.8445861812,1296498.1669808393,807346.246097327,1.2081035234894746
1000,200,563423.6569708234,955342.7382651152,403673.1230486635,1.3957423093112438
500,300,4672603.19327492,2054413.3946493038,1256359.0656989508,3.7191622370117643
1000,100,298329.6636371815,457606.0319464706,198111.89335205845,1.505864481881606
1500,100,206747.5142485872,331698.03799740423,135264.95191661385,1.528463296065339
500,400,1887063.6927492395,2670046.6224265685,1581058.7177762853,1.1935443456542472
500,200,1011077.5966594351,1354741.840880328,858899.9533139734,1.1771773799245193
1000,300,4028925.160380879,1489149.2184469197,628179.5328494754,6.413652387089618
500,500,2432850.0721041136,3426005.784109751,2042983.7272256638,1.1908318405491567
500,300,1437256.6710909063,2053718.508980679,1192879.7370945401,1.2048630104083982
1500,100,214363.0412024546,325701.036746578,132074.59556803896,1.6230452213804
1000,200,591605.2464619866,958963.1792886687,429449.9766569867,1.3775882608430496
500,600,2892411.92973462,3966420.019511064,2432257.9294879143,1.1891879946891923
1500,200,410889.0013537038,653573.7486907601,269115.41536577564,1.5268133220656745
1000,400,1113899.8179088603,1840185.40955751,790529.3588881426,1.4090555972209926
1000,500,1422436.1530880902,2374774.6010171655,1021491.8636128319,1.39250854926753
1000,300,849095.6874045733,1422788.386395207,596439.8685472701,1.4236065229386645
1500,300,3822251.9244213565,1028414.4914584507,418786.3552329836,9.126973399825602
500,400,1819063.07647154,2590991.7233391004,1522565.3581621868,1.194735626106219
500,700,3388752.759629631,4617488.531022601,2850482.8994442364,1.188834621772452
500,500,6154867.140562088,3330227.9092565314,1997005.0680836043,3.0820488334907
1500,200,431421.5427548915,716552.7220320984,286299.98443799117,1.5068863646701727
1000,600,1662882.9820353503,2741322.82870703,1216128.9647439572,1.3673574351429516
1500,400,813311.9945959224,1270273.0436122331,527019.572592095,1.5432292022774898
500,800,7272113.885039133,5433069.207168205,3267304.0757505195,2.2257230170316133
1000,700,2064032.981664447,3267865.0390386595,1425241.4497221182,1.4481988171666458
1000,400,1067876.9644737456,1780878.7909501595,761282.6790810934,1.4027338251839998
1500,300,655310.6164993076,993020.9469224503,397626.57903151336,1.6480553641444875
2000,100,158992.58768462553,238897.96568345375,101448.71393746039,1.5672213231075451
500,600,7662651.968364105,4059323.6816175845,2446288.310968251,3.1323584934807602
1500,500,1026235.8627526051,1582369.6201880153,680994.575741888,1.506966280362226
500,900,4275529.3889609035,5863586.458322443,3601261.257292789,1.1872311069636166
2000,100,173406.82757636404,244900.00674422504,126357.46311728247,1.3723512905241797
1500,600,1192124.8434826662,1924460.4251950916,810752.6431626381,1.4703927930871072
500,700,4903313.293444769,4687043.9728166135,2828007.063429684,1.7338405398104786
1000,500,2189013.641285665,2290355.1399167017,998502.5340418022,2.192296530710679
2000,200,326263.00332800427,472897.48446283047,201836.56152433174,1.6164712719240053
1000,800,5677224.406639788,3753278.719180682,1633652.0378752598,3.4751735834906614
500,1000,4849266.395599014,6536941.538668921,4093849.1535162446,1.1845249333219654
1000,900,2525029.4837047528,4183782.4225575146,1800630.6286463945,1.4023028618606348
1500,400,763013.2973471128,1195592.2164427887,507521.7860540623,1.5034099388707522
2000,300,3714517.470513889,749217.285126551,314089.7664247377,11.826292568509912
1000,1000,2772680.4638660974,4548810.0911120735,2046924.5767581223,1.3545591739669336
2000,400,626232.7334213213,909265.0727076413,395264.6794440713,1.5843377007581352
500,800,4799873.595478357,5356241.0162948035,3285289.350154368,1.4610200453889464
2000,200,336750.0674306928,505360.17170419794,214724.98832849335,1.5682854149956755
1500,700,1569912.0898666878,2273251.7235800754,950160.9664814121,1.6522590858265906
