P,n,Paper,Min Time,Time opt,mtsa
4900,200,111247.42524588271,111196.25030200643,82382.2700099313,1.3503806733229333
400,500,3308164.1866831053,2716888.0078217806,2553729.6590320794,1.2954245861470606
3200,200,168268.12639618348,183163.56509537666,126147.85095270729,1.3338960998968348
500,600,3173503.661123627,2622465.839813298,2432257.9294879134,1.3047562195806162
900,500,1513131.1452015596,1414149.3468502967,1134990.9595698132,1.3331658128581658
4700,300,210674.4039436966,212734.38089711225,142348.1066563424,1.4799944227730963
2000,400,550047.442894911,602894.5454382043,395264.67944407125,1.391592701044114
1600,400,644550.9406762606,714487.5246069476,494080.84930508904,1.3045454839684711
1600,500,846671.4705891965,922667.4259245343,638432.4147580198,1.3261724358248694
1300,600,1257898.9350212673,1227510.7191290087,935483.819033813,1.3446506603614494
2000,200,272946.0589582405,258865.69102351848,201836.56152433166,1.352312271358906
2100,300,413828.33676471456,466386.94513287523,299133.11088070244,1.3834253772386762
1200,700,1580213.6177653277,1537230.3637405084,1187701.2081017648,1.3304807698991004
600,400,1745733.9778662839,1445766.606156883,1317548.9314802375,1.3249860678077359
4300,400,240591.97555947455,248660.3333278618,183844.0369507308,1.3086743500087081
4600,500,315927.47910335776,318889.5636584944,222063.44861148516,1.4226901413933006
900,100,298003.10199682997,270371.2472573688,225441.58652768974,1.3218639319690375
1100,400,949606.2162218615,906901.6919629766,718663.0535346749,1.3213510998670586
4800,500,306072.60685953236,305956.6365215221,218726.61253679788,1.3993386689881628
1200,200,449853.7438690977,393628.0622435767,336394.2692072194,1.3372812352875938
800,600,1989966.5750646733,1743206.0323263716,1520161.205929946,1.3090497029539232
2400,300,352361.2958558063,430189.5617499555,261741.47202061463,1.346218820944258
1300,800,1684496.2055280907,1650978.4425971385,1256655.4137501998,1.3404599121576997
2700,100,109707.05783635633,121810.97144761067,75147.1955092299,1.4598955701930572
1200,800,1799461.598929556,1747654.3316794015,1361376.698229383,1.3217955039703189
4000,500,354988.80684396886,427687.36728898704,255372.96590320792,1.390079821442484
4300,300,236051.53123446117,237827.70239501484,146088.26345336632,1.6158144785519513
2200,100,131626.87166147793,142148.4698873735,92226.10357950944,1.4272192638822752
2000,800,1110204.5115447375,1224866.3743833145,816826.0189376298,1.359168887627598
2600,200,219775.22958914266,231427.36513242786,155258.89348025512,1.4155403575453946
2700,800,843655.6467291095,1008319.4322177207,605056.3103241703,1.3943423650554196
1700,1000,1598806.9820209641,1700344.4520177506,1204073.2804459543,1.3278319583911138
2900,700,683880.3449166893,854789.4911817196,491462.56886969577,1.391520714363926
1900,800,1180136.9601470032,1281291.2502565053,859816.8620396103,1.3725445641383993
3700,800,616923.5036020754,747370.8548351887,441527.5778041242,1.397247951464908
2600,500,550849.7209664523,686164.0626577818,392881.4860049353,1.402076047328768
3700,700,538595.4209405292,662922.8172108723,385200.3918167886,1.3982213735563886
600,600,2664972.8628894184,2240202.0715644704,2026881.6079065946,1.314814270598596
2100,100,127759.86968178171,146558.32961815133,96617.8227975813,1.322321968995766
1200,400,870754.1348003813,836490.3802408437,658774.4657401188,1.321778818221359
4900,500,307725.9767556493,307707.85847964394,218726.61253679788,1.4068977395417692
4500,500,326966.63215164084,323462.7198764922,226998.1919139626,1.4403931123626241
1100,700,1702771.751903085,1589438.3555391137,1295674.045201925,1.314197624169986
2700,700,734520.3601947784,901702.5495100971,527867.2036007843,1.3914870164017272
1800,400,608530.699211064,649480.7980888429,439182.9771600792,1.3855971903693771
1500,500,908717.723539938,991797.6237552209,680994.5757418879,1.3343978878979532
4000,300,252700.10523688718,260514.91605632918,157044.8832123688,1.6090948018673468
1200,300,707892.4579804196,692769.1442169778,523482.94404122926,1.352274159145606
2500,300,340450.8332832979,418129.1250159243,251271.81313979006,1.3549105609147447
700,100,373867.5993282044,317784.1826556928,289853.46839274396,1.2898503557722603
700,200,733478.405232164,606915.5731085159,576675.890069519,1.2719075270230946
2700,1000,1043503.4799731999,1228933.9457292464,758120.2136141193,1.376435374277383
2300,900,1062170.2715984317,1212544.7895470136,782882.8820201715,1.3567422356426797
2300,300,395209.39053534024,433066.4441041083,273121.53602151095,1.4470092556312135
100,300,7852244.160618442,6281795.328494754,6281795.328494752,1.2500000000000004
2600,100,110552.46694858382,133612.94189227573,78037.4722595849,1.4166587377515332
500,100,522184.7647733232,427737.6414490867,405794.8557498415,1.2868195773660376
3600,800,635001.822814518,746625.2695755207,453792.2327431277,1.3993228111816653
1400,300,615573.8314817318,608889.2782105998,448699.6663210537,1.3719061494493654
3700,100,83714.46158910406,94537.37573428737,54837.142668897504,1.5266014514024848
