P,n,Paper,Min Time,Time opt,mtpa
200,100,1087996.2156139,1025215.9451056283,1014487.1393746038,1.0724593475720274
200,100,1119931.8339623478,1020213.1882779835,990559.4667602922,1.1306053513628807
300,200,1420727.5382845171,1358888.6619952226,1345577.0768288777,1.0558499864108466
1400,100,158935.50042032468,191340.99664568162,144926.73419637198,1.0966610218717217
200,100,1117316.4413562815,1039707.8625442225,1017431.9404389191,1.098173152372504
800,100,281297.87082293554,281528.7031784608,253621.78484365094,1.109123457183877
200,100,1139515.145968105,1039419.3832380223,1017785.9972724338,1.1196019094602336
300,200,1538866.4769071843,1477274.304350984,1431499.9221899556,1.0750028365722688
200,100,1120641.3092812132,1045505.9972378191,1044119.1965996657,1.0732886752113682
1400,100,171250.49018034787,216248.68661479984,141508.4952514703,1.21017815839271
4900,100,61153.86474835057,61028.19492591852,42511.79157511906,1.4385153502714805
800,100,289372.98686957103,310394.5442782436,247639.86669007305,1.1685234317773556
200,100,1071665.5476515198,938071.1030329625,922385.8380523889,1.161840851670418
2500,200,174830.24889655,235017.3091622304,161469.24921946533,1.0827464036754435
200,100,1167065.8236642373,1037835.8242406142,1018355.7449878906,1.1460295966397431
300,200,1415735.1735882312,1430685.030551766,1353930.2813691243,1.045648504261688
800,100,306211.33001373475,346295.8460279595,254357.98510972978,1.2038597093055108
200,100,1104227.6291161343,994447.0011055407,994360.324810509,1.1104904344675681
1400,100,167650.83697096285,241724.2152881457,145347.42006270273,1.1534490044518055
200,100,1051321.2987294307,949031.0021073674,943453.8784346236,1.1143324785243136
200,100,1145843.8688570084,1095932.9029771301,1066423.722234613,1.074473349538752
800,100,277405.7896644625,345881.40470199805,254446.49931810846,1.0902322901194659
300,200,1524946.1956716527,1468579.5314146809,1369567.9149102308,1.113450584720807
4900,100,86207.16407078198,85008.844724653,82739.16147748545,1.0419148868730101
1400,100,172736.13530372633,225196.84885495948,145397.99961034767,1.188022777250321
300,600,4200434.306727655,4153571.077051348,4053763.2158131893,1.0361814647541132
800,100,277416.70152187184,291521.5608583884,261029.79914991642,1.0627778990188932
2800,300,251697.51771348875,374564.4733502663,224349.83316052685,1.121897503411086
2600,300,275252.5664857715,395246.1912633525,241607.51263441352,1.1392549986732727
2400,300,304753.05218056805,427769.27189889713,261741.47202061463,1.1643284872966781
1400,100,161256.6739642454,195426.4967622466,149159.88522852366,1.0810994773640954
300,200,1282089.831747765,1247764.200957948,1185785.1301919143,1.081215980116283
800,100,278343.92796576215,281588.35762854153,230596.45951309722,1.2070607179029695
4900,100,61502.37581409441,65655.03444263898,54290.25884700422,1.132843665148378
300,200,1420674.9313810838,1316313.9425837954,1288690.0866561602,1.1024178319454543
1400,100,167177.03748579833,196617.73733613433,131769.40543605556,1.2687090522460103
800,100,298640.1103184279,340227.68893843,254588.93624697262,1.1730286269342118
300,200,1389269.2569505,1329833.6415248178,1316282.2744100273,1.0554493393699966
4900,100,80676.53501043197,80806.70124927873,70156.3045836674,1.149954170037823
800,100,276456.042701416,273206.4357276432,248590.08120262725,1.1120960312011607
1400,100,180330.68017633623,257415.88277832593,145479.3921411272,1.2395616830829232
300,200,1541743.45440432,1487435.602801621,1444386.097875774,1.0674039695284574
2500,200,203939.14163761234,293896.638476588,171779.99066279465,1.1872112744373489
800,100,270655.0451603178,275349.9598707169,235863.4696086559,1.1475072660017593
300,600,4178839.8807005063,4233676.354549435,4077147.1849470837,1.0249421203455382
3100,300,241112.4495797691,355436.1314017522,202638.55898370166,1.189864608142826
3700,300,213371.45414025773,280138.583434194,169778.25212147977,1.2567655248776277
1400,100,167003.31827276497,172797.5276185765,142051.47497292983,1.1756535319650154
300,200,1455334.5559522773,1356248.5855308254,1337023.7404434013,1.0884881935377155
800,100,301288.4669607639,381569.465262921,266605.93055865326,1.1300891406632851
2400,300,290552.792266135,403842.0165791286,248516.61189469582,1.1691483722192832
1400,100,148379.4654263511,208153.31504103256,134779.12549066052,1.100908355698101
4900,100,56345.19033939179,66806.76525173684,43958.40781420668,1.2817841487239192
2800,300,251319.05547375258,374637.81392867956,213014.23876688213,1.1798227993049346
300,200,1487666.0052531501,1482731.7102347,1418009.510629458,1.0491227273876123
700,100,305244.2123781086,326695.9163369801,289853.46839274396,1.0530983605982267
1400,100,167417.83446675868,264702.4179223383,152346.24603351613,1.0989298313916236
700,100,317148.51687046315,357129.0793081305,283016.9905029406,1.1205988598312366
4900,100,87275.23821230416,85044.20604024864,67742.26274582943,1.288342530567113
700,100,317037.9018312412,371898.05718370015,290694.84012540546,1.0906210158201342
300,600,3993736.431374422,4015196.41510779,3860325.03517347,1.0345596277477596
4900,100,109677.22282104305,116106.76797135867,96621.71431835281,1.1351198185086477
2800,300,256133.48551070658,375423.1051184706,225743.78123827814,1.1346203386234208
700,100,334493.78130067716,357463.028021552,290795.99922069535,1.1502695435875583
2500,200,216346.3334403472,307881.6756922852,162471.63376429485,1.3315944970074645
2400,300,294306.95318234485,451356.77993022563,263367.7447779912,1.1174753135788675
700,100,330686.0967912163,322933.32719529746,298319.7704570473,1.1084954117676526
3100,300,235752.22394041813,349692.7001095181,192399.95759589353,1.2253236793096356
4900,100,65562.4733443615,68457.23302553162,50459.111537190256,1.2993188216570064
700,100,306389.246424576,310088.91368480393,263538.8108721111,1.1625962999933968
2200,400,392762.3527882838,589326.4809901344,359331.52676733746,1.093036161679719
2600,300,274075.70624420495,417143.77609103755,229399.94944125766,1.1947505084973324
700,100,324001.57739842887,373240.17397716653,290958.7842822544,1.1135652020188542
4900,100,64500.2172228978,68983.09830618925,54138.05797390288,1.1914024927526947
700,100,327055.4160498452,307973.9757165439,284102.94994585967,1.1511862728358535
300,600,4306075.223200667,4368631.778056842,4179014.350067403,1.030404507496179
2800,300,257962.9898483582,385523.3283379069,212574.2528828604,1.2135194472046875
700,100,290651.047514997,315294.71214001474,269558.25098132103,1.0782494932241478
700,100,340062.42068535107,390276.466697059,304692.49206703226,1.116084017621732
2400,300,290347.94857993606,447187.97183750046,248003.2950300038,1.1707423022134014
4900,100,105057.66500537375,104746.9580277508,100419.32952364009,1.0461896679029483
300,900,6111001.981614254,6106726.001545331,6002102.095487982,1.0181436244158752
3100,300,235715.3832440566,339630.47421635693,203897.60886038028,1.156047805374038
3700,300,215557.89273246238,291687.9264398321,161199.96447223512,1.3372080660079164
2500,200,208189.9738343673,391733.2679841332,164348.1497892277,1.2667618960199163
300,600,4297133.105959479,4280155.035267765,4180790.0424581664,1.027828009136978
2600,300,279070.77335819596,417482.0099175982,243108.68748737648,1.1479259595471545
2200,400,378045.7074694626,562134.285137783,346037.581400497,1.092498987940619
2400,300,281876.4776725483,422507.2582145562,252214.21798871268,1.1176074050082423
