P,n,Paper,Min Time,Time opt,mtpa
900,100,317140.4926714879,247611.7050273021,225441.58652768974,1.4067523989525124
500,200,1105671.7992185457,833116.3698668889,807346.2460973266,1.3695137675604618
900,100,347030.807655764,301382.58037946123,220124.3259467316,1.5765218412968258
500,200,1114292.5128466995,926710.8619219325,858899.9533139733,1.297348438019261
800,100,355945.7943331083,294733.19804864813,253621.78484365094,1.4034511844183124
900,100,390249.88999569946,312761.2659588433,226095.98676420422,1.7260363422668423
900,100,352837.94795453193,311419.5749432922,226174.66606054085,1.5600241799852452
500,200,1041805.6927401602,898139.6532018845,812358.1688214743,1.2824462567435693
600,400,1533465.1106789361,1460836.4468450425,1317548.9314802375,1.1638771616293002
4800,200,116969.59086849312,112355.3857123962,84098.56730180485,1.3908630624909921
900,100,381547.2559272498,262660.38251169666,232026.48813325906,1.6444124935775304
3000,100,104118.59066175674,121095.8141430374,67632.47595830692,1.539476252886886
900,100,402098.42963333987,264631.7295295425,204974.63067830863,1.9616985199714854
4300,100,79993.9337186623,73534.32480354342,47185.44834300483,1.6953093915133113
500,200,1075980.6976277377,967765.2074216629,821740.7489461385,1.3093919207580436
1700,100,167897.90788490535,171310.80175854062,119351.4281617181,1.4067523989525121
3800,100,87008.69360758387,95844.37723396516,53394.05996708441,1.6295575511811937
800,100,390690.03332748316,319504.5737711953,247639.86669007305,1.5776540286077632
900,100,393155.5279952054,312951.05787005776,226301.27666397564,1.7373102520273624
600,400,1503297.9868573167,1424406.9748386717,1268804.4651351557,1.184814546421999
4800,200,158141.18471342212,157309.48217558762,115155.9162563489,1.373278854048485
900,100,393258.98885917856,251214.88837939178,220968.961069002,1.7797023932984668
500,200,1078219.5171311006,808504.3416883508,711471.0781151486,1.5154790550131054
700,300,1094518.7504880824,1011552.0682118752,897399.3326421074,1.2196563009085593
4900,400,213175.11473239033,216581.74183229072,161332.52222206988,1.321339998881072
900,100,342872.6415915821,270403.5453058153,209656.41742991636,1.635402559075956
500,200,1107593.0297190892,827860.9697597411,773214.0519936961,1.432453312072139
3000,100,127060.79001959889,151537.28028888843,82865.58990685953,1.5333359741047463
600,400,1454092.590919142,1417578.467920953,1317965.8213886074,1.103285508107571
900,100,354739.32798742235,338081.96709138755,236983.04938546955,1.4968974739219174
300,900,6342157.554083928,6123847.617403035,6002102.095487982,1.05665606035785
500,200,1127995.7305697845,818822.0153604492,789769.3646460164,1.4282596680302546
800,100,439031.12624516187,333334.34857351484,254357.98510972978,1.726036342266842
4800,200,171249.8368698464,178487.75943116992,137320.72161632078,1.247079354478815
1700,100,185624.46151128816,208364.95718709973,116536.407854152,1.592845231196773
