P,n,Paper,Min Time,Time opt,mast
500,100,1440158.9136631778,3122368.286391256,1127589.673092291,1.2772012266782293
500,200,2415720.808616084,4888297.866700301,1552716.122631539,1.55580326204247
500,100,1076591.7655642207,2270356.954809949,642122.6295472876,1.6766139612977737
500,300,3535750.484334428,7775525.31467165,2244162.8420100557,1.5755320505919796
1000,100,1272171.4149039085,2863036.8646054426,1119374.320508008,1.1365022330747738
1000,200,1968140.7661851365,4386242.750002846,1542872.7100042568,1.2756339219842099
500,200,2849582.5110033303,6260796.083092606,2061937.2194733662,1.3819928580226777
1500,100,1218989.591084534,2531089.7112633414,1118634.343452282,1.0897122891136526
1000,100,912342.3797309916,1897853.2490707894,636509.6246235877,1.4333520569630396
1000,300,2920274.2365190056,6955707.485513282,2234992.366469138,1.3066148593305857
500,500,5500142.90820079,11187431.141817492,2902236.5057441294,1.8951394544568865
1000,200,2553235.397195002,5673160.526242867,2047933.098815115,1.246737697961053
1000,500,4248587.901989255,9251294.898612447,2880157.6649890523,1.4751233773187915
500,300,3848710.2092546206,8279822.547831702,2487683.6428432525,1.5471059675641907
500,400,4205953.044942093,8649163.92041371,2442992.872573496,1.7216395070819266
1500,100,865940.0665079429,1458396.608510183,636367.4180376084,1.360754875191877
1000,600,5209852.680229626,11152578.110131241,2991959.131778902,1.7412847070314263
1000,400,3556434.59800989,7337728.851152715,2428542.0475420137,1.4644319630411355
1000,300,3585825.142724209,7121093.914841286,2469880.3825660944,1.4518213788955634
1500,300,2941424.295658538,5582861.7112699635,2234677.4496811987,1.3162634706311485
500,800,9719412.73603567,22063642.261323303,4304819.047354947,2.2577982091971243
500,600,6389778.828698264,14048880.452803336,3006615.776716834,2.125239572738416
1500,200,1848158.256981151,3685893.9146685386,1542560.1639375694,1.198110971739025
1000,500,4420494.811318316,10320757.643348312,2865445.5240484737,1.5426902288733009
1500,400,3224806.2980550504,5975694.04434327,2427894.661141056,1.3282315537278968
500,900,10584341.10871971,23847759.802290138,4712246.645878133,2.246134785406018
500,500,5314210.496809933,11876916.185692025,2882036.5123111256,1.8439081094598728
500,400,4478868.049990174,10081221.616275277,2999790.8618089613,1.49306010195967
1000,400,3989545.8822885985,8655539.76277487,2984589.9365520966,1.3367149146450124
500,700,7829857.242763895,17042322.847529393,3420027.0730182915,2.28941381912915
1500,300,3386400.7045093523,5247013.813388316,2468786.0719665866,1.3716865721831506
2000,100,1308734.0099445332,2315030.5231518513,1118577.1488438414,1.169998878751669
1500,200,2489648.383583043,4686712.639508804,2047161.0970896047,1.2161467835250048
1500,500,4030414.9599593207,6583211.171473606,2879092.715088128,1.3998906457015403
2000,200,1840598.4649957996,2926618.9697596543,1542560.1639375694,1.1932101632246561
2000,100,765040.133406213,1272306.4445557185,636367.4180376084,1.2021987797008806
1000,700,6593535.897838367,14584494.944399605,3404847.968494969,1.9365140408171824
1500,400,3621254.4158380902,6397053.107202443,2984098.3940771786,1.213517095490395
500,600,6877326.36385483,15831195.92863893,3436385.8354146546,2.001325431206991
2000,200,2373120.9419850376,3988878.542071251,2047148.099343786,1.1592326626225735
1000,600,5705051.205860175,13493139.526257476,3419267.0843365737,1.6685011919643893
1500,600,4896320.705376469,7913541.12797408,2991455.1886981903,1.6367688621494043
500,1000,11480548.25139201,26025463.965820983,5367069.06968709,2.139072201666551
2000,300,2753110.2533559185,4211253.411906499,2234677.4496811987,1.2319944669190088
