P,n,Paper,Min Time,Time opt,mtpa
1400,100,172844.99289266096,186688.0950938361,144926.73419637198,1.1926370510665096
1100,100,214384.79743488468,218361.9887883484,184452.20715901887,1.162278298193854
1400,100,187682.6923303646,230798.76014066738,141508.4952514703,1.3262998238857644
1100,100,238937.07856237932,251177.9037415174,180101.72122914402,1.3266784844236934
400,300,1864193.3911364414,1662154.1121514542,1570448.832123688,1.1870449727518522
1400,100,197443.6372859723,245576.31587921467,145347.42006270273,1.358425469133166
1100,100,238210.94661220047,278731.49157348316,184987.62553434892,1.2877128722751725
1900,100,131698.98972034594,159263.66316297543,106788.11993416882,1.2332737930168056
400,300,1771334.6473452693,1591860.6141521325,1491099.671368175,1.1879384600225695
1100,100,232935.35007397988,275687.45870166353,185051.99950407888,1.2587561912231355
1400,100,191827.20068956385,242601.9911194033,145397.99961034767,1.319324895828291
1100,100,248751.63131446205,231980.8571579954,189839.85392721195,1.3103235499213877
1900,500,618183.0372736907,833059.0866154643,537627.2966383325,1.1498356596457355
1400,100,192348.2633753789,190200.18992787017,149159.88522852366,1.289544189985716
1100,100,244302.9447910661,229548.11828639056,167706.51600952525,1.4567289966073256
1000,300,761347.3302623819,773328.8013161306,628179.5328494752,1.211990029042886
400,300,1810471.5489608217,1663955.3033891805,1580206.468667947,1.1457183506450137
3500,300,232096.6852807387,303896.3749405944,179479.86652842147,1.2931627918498876
1400,100,199029.91764304045,192861.80357560245,131769.40543605556,1.5104410389073566
1100,100,256831.32798239065,276365.8302311945,185155.58999779826,1.38711085085492
2700,500,431374.4496719153,606867.6175530341,378330.3198566043,1.1402058651693998
400,300,1726012.1678917692,1586345.7799879254,1488019.7701800228,1.1599390024790825
1400,100,216394.65585280705,254897.38351783506,145479.3921411272,1.487459169769462
1100,100,243973.00453148258,216351.83588492568,180792.78632918344,1.3494620525802508
3100,600,444575.7748426517,677709.7449810783,392299.6660464377,1.1332555526316097
1400,100,192579.70178013065,180103.1622894533,142051.47497292983,1.3557036406473764
1100,100,218881.7197355978,240062.13339673943,171537.0688062952,1.276002448093395
400,300,1728034.3506279073,1582337.7158648472,1513285.307932276,1.1419091572289566
1900,100,141065.03707465212,189372.84276423292,104269.41755371496,1.3528898538440737
1400,100,170912.21588090525,181693.0511300061,134779.12549066052,1.2680911473397902
1100,100,230605.30644584328,288552.4907624077,193895.2222244751,1.1893294935285639
3500,300,225799.20937990528,304222.36233179906,170411.3910135057,1.3250241549991804
400,300,1618649.8178755962,1449904.7840947239,1366114.5966991878,1.184856542625769
1900,500,594222.7453717778,760553.163811011,525527.6494956854,1.1307164255620321
1400,100,191739.9400135189,264625.7445151626,152346.24603351613,1.2585800110318188
2000,300,365955.85459253285,486285.5032387553,314089.7664247376,1.165131416913653
400,300,1720134.4909705843,1562318.539437491,1496683.0142133213,1.1492977969518232
1000,300,721232.3095935916,745985.585856456,596439.86854727,1.20922887222525
1900,100,133580.0319025149,213653.1411543065,107098.09899357043,1.2472680015593394
1900,100,142363.08934858761,189645.7746379342,107135.3681339404,1.3288150479924201
400,300,1732440.212193067,1599866.208765548,1516452.74099877,1.1424294113195
1700,600,819038.9604437539,1073730.463116313,715369.979261151,1.144916594472799
1000,300,750139.0214009607,790955.573394606,632082.5874671788,1.1867737480427145
1900,100,139890.0059916846,149145.7831577157,109907.28385259639,1.2728001374258318
2000,300,350818.46837670496,488454.81896573177,298219.934273635,1.1763749771831404
1100,700,1468766.6684682393,1664305.077028073,1295674.045201925,1.1335927225734759
1900,100,151960.09364822763,164615.1792872858,97093.24611077778,1.565094378190322
1000,300,703171.2522367752,749788.3476286607,595207.9080720091,1.1813876171680577
1900,100,162621.081615578,208859.77637211024,107195.34157767268,1.5170536258587728
3500,300,221609.34622653993,312141.115057477,180595.0249906225,1.2271065952013192
2700,500,429553.3982506758,589672.9936505987,369815.7533488156,1.1615335322006004
400,300,1700632.600457484,1572491.8566936394,1511228.6535808968,1.1253310982608684
4400,800,459163.24666494696,532464.290601055,371284.55406255904,1.236688253364779
2100,400,436748.31937044236,588929.5481755477,376442.5518514964,1.1601991252645
400,300,1815589.9231240586,1613786.3890168867,1546848.1599971568,1.1737350633868264
1900,500,608086.3225616885,754403.9939439627,514188.4592137955,1.182613712278694
1900,100,144155.98889986708,141169.29286525268,104669.50787479042,1.3772491323099738
3100,600,453164.93322466523,702373.7328914609,394562.63080133067,1.1485247153394054
1900,600,736914.45946994,936667.1439139923,640067.87618103,1.1513067393207514
3500,300,230938.9310728941,322121.5852928,170059.4023062883,1.3579897843987345
2000,300,371596.142185344,480567.02670841484,316041.2937335894,1.1757835116906754
1800,700,890789.2408224234,1178945.0734801958,791800.8054011764,1.1250168410362922
1900,100,133136.1315823588,166125.67376958413,99310.93457206564,1.3405989195051595
1000,300,714897.9328829456,760852.1182968736,605314.1231729104,1.1810362678069088
2700,500,430884.2784619659,629250.798894218,361836.3231504487,1.1908264894754848
2100,400,406435.80046068283,548786.2227903901,362515.56146718736,1.1211540790572954
3500,300,211990.99381695007,330395.1409923988,172946.89233511727,1.2257577511492803
1900,500,624435.4988861713,936227.8732994193,548829.291317401,1.1377590605400931
200,1000,11249346.636731818,10313243.519546812,10234622.88379061,1.0991461790495776
3900,500,330621.1668710783,429801.68538024015,261920.99066995684,1.26229351082323
1900,100,145664.912045672,230805.71073887756,112255.12865627505,1.2976236701994939
1000,300,650923.0918692263,678442.2525354915,546445.8386796751,1.1911941601421827
1700,600,810408.738152157,1093141.9425030423,719496.5620494854,1.1263552613006356
2000,300,360867.7597236115,473156.93105142895,297603.95403600455,1.212577167842176
2100,400,435957.4544840643,598524.045603057,376561.66325388785,1.157731912263544
3500,300,215876.11907986726,312225.6208303044,156127.38247990716,1.3826922327840183
1000,300,693387.2430971726,720515.6223571463,598673.2056853285,1.1582065749934818
1900,600,721691.3125698214,1035255.7340650425,643760.0818337501,1.1210563266272804
3100,600,429695.1571504362,710384.6675716297,373579.84211356164,1.1502096973953335
1100,700,1454794.162074057,1668146.1626701828,1285457.7561044018,1.1317323771749852
2700,500,451205.58224140754,692459.5201851251,386213.205001134,1.1682810851588636
2000,300,353406.9008066754,491133.07976994663,302657.0615864552,1.1676810015738663
1500,1000,1549100.7879956313,1847085.3169540714,1364616.3845054149,1.1351914029356172
4400,800,424721.95129291783,509682.89426060865,373328.3352448144,1.1376633145576842
1900,500,594869.3013834156,840962.1738425894,522602.33383560856,1.1382829024459342
1000,300,697383.13980419,752100.953519082,606581.096399508,1.14969481235676
3500,300,207231.10461222718,330478.43167910876,171049.4873386653,1.211527189215861
2100,400,429727.7059245244,581616.1204256394,371780.6937126122,1.1558634248412734
3900,500,317821.8267790051,412491.2036056538,256026.29077994928,1.241364024807
3500,300,204648.22015095255,273493.15808754804,173308.88468557372,1.1808293644162349
2700,500,407344.1777411315,651403.5403325814,367757.19788431714,1.1076443373088432
1900,600,694680.7474876962,1011584.8064556828,609525.0055537059,1.1397083649695932
1900,500,581629.5337588418,774580.3562846632,518495.0917179091,1.1217647824432666
3100,600,492160.68045419967,819545.711966995,404420.74355491,1.2169521180541938
2100,400,452040.3538342697,662348.7142159512,395465.81456565537,1.1430579766565936
1000,300,709663.3830777686,723954.1915101357,604491.4614323587,1.1739841310515822
2000,300,328843.50422140735,432946.11085898784,273222.91933983756,1.2035721784100708
1800,700,889509.9487958709,1153140.7542952758,785557.5176193566,1.1323294970068438
3500,300,214247.32623044218,298319.3303470404,172711.84612353108,1.2404900476670437
1700,600,769782.6735622014,1141838.1957542785,681233.8297364947,1.129983039538653
200,1000,10896842.938815495,9984623.615006141,9826774.296299694,1.1088931739196186
1000,300,721918.6530736182,753169.5702900611,618739.2639988627,1.166757461629177
2000,300,343504.83470232226,443539.400887256,299336.60284266423,1.1475537286125796
1100,700,1464392.533743786,1647886.2138951628,1286086.9661710116,1.1386419210075915
1900,500,618643.4138696131,841624.3550465074,543695.1127016209,1.1378498710344738
3900,500,311395.78222602844,403443.08902461204,250502.06987338755,1.243086663449203
2100,400,462732.02158075967,602180.2339284626,390563.49368011794,1.1847805262612428
2700,500,418938.6955312668,601826.2170892975,364866.91639408417,1.148195894743115
4400,800,442901.6717549945,533212.2380400919,372089.42084488156,1.1903097668010116
1000,400,930609.2340844696,976866.4057853564,790529.3588881425,1.1771975621415827
3500,300,215989.81959158342,322616.38183959696,176782.64685681794,1.221781794943486
1900,600,766728.0814375767,1115481.6622429737,659844.3710632742,1.1619832115898328
2100,400,436109.4568998689,576173.6313290541,364005.38492343156,1.198085179403608
3100,600,458567.19269673084,668020.1715088565,404592.5847540161,1.1334048373020238
1900,500,624177.913964822,797179.8408647825,538727.5562513076,1.1586151603383978
3900,500,340533.0639541439,471625.28295784903,267378.3726930928,1.2735998821603305
2000,300,349550.340529766,503819.36809927475,303290.548199754,1.152526323700481
2700,500,434206.64151100576,681846.735325467,382600.2644937332,1.1348832758533491
2100,400,420752.97489524935,641612.6233100974,369330.57604071626,1.13923136125308
800,700,2010391.6293928463,2081837.547679579,1781551.8121526472,1.128449712031497
1900,600,749002.6515720368,982762.5955618345,660124.7435460263,1.1346380496943358
2400,900,839045.1493998875,1144995.9647390659,750262.7619359978,1.1183350580199307
1000,400,870367.3071509528,939203.6281686478,761282.6790810934,1.1432905687563126
1900,500,576279.4348507903,831733.4890380077,516682.723442517,1.11534488904757
1700,600,850284.199036794,1151045.4787519237,737473.12060013,1.152969749385391
1800,700,903378.0496586644,1197998.6215059457,785942.0348822848,1.1494207073349483
2000,300,368798.61036726844,459999.6753164498,302245.73071617936,1.2201946062013522
2100,400,438937.2166096433,589145.8758039774,380604.4612923385,1.1532634565533901
200,1000,10899438.21857125,9995221.916034514,9868069.501150118,1.1045157532890224
1000,400,907070.2577631971,989461.1578346594,790779.4928331644,1.147058397421754
1100,700,1427400.5286980695,1601559.9681293662,1252737.178712635,1.1394253742552176
3100,600,453526.98511643516,647171.6562328137,396787.0819136826,1.142998363074471
2700,500,438443.24969241116,659613.5391482464,379104.57662129053,1.1565232306082063
2000,300,353219.88909723086,477430.5276820884,309369.63199943135,1.1417406641188366
3900,500,292360.7558764963,422429.2223435703,254601.13699683495,1.1483089169398752
4400,800,411098.955345532,499886.6767130453,353490.63420188136,1.1629698655912621
800,700,2021316.8085914927,2118701.369006842,1767504.4146435524,1.1435992984487826
2100,400,460847.20471955254,646903.6958975361,397578.7579618855,1.1591343739841664
1900,500,600962.8535719113,932441.229541188,529811.5463128575,1.1342955013989795
1900,600,737056.9005809036,932710.4583332594,647389.4494381137,1.138506197808158
1500,1000,1484277.9668637337,1927567.2778086476,1310236.572839959,1.1328320378407215
2700,500,417822.23340297997,654899.1025374008,363591.54612621566,1.1491527728148523
3900,500,301848.2830928275,408118.9346981154,252600.1728882121,1.1949646733868629
3100,600,436131.96304621175,658732.513031467,391209.7442673877,1.1148289873580455
1000,400,914706.6519240658,931941.517286287,780739.4567964857,1.1715901431154403
800,700,2042090.513458052,2089442.0549778582,1768369.5784851408,1.1547871770149947
1700,600,834832.580416747,1045628.355388028,737786.4780808529,1.131536840561693
4300,200,114676.91577326988,123549.28515497514,93877.47047643333,1.2215594986877918
1000,400,981565.1161362836,1101595.4388341203,830478.2105878763,1.1819275974037373
4300,200,159428.68776305116,161979.44694505335,115155.9162563489,1.3844593742639026
1900,600,722758.0712755392,946505.4896204646,638289.5827520536,1.1323356839998715
1800,700,855762.5993425774,1128001.4607526006,765561.609213277,1.117823293440739
2700,500,442805.5774139432,790325.1154438632,372830.34740534413,1.1876865188029382
1100,700,1493144.6054086594,1673930.5677420704,1308884.4688836471,1.1407764710373318
3900,500,309996.7361646325,446030.8755573468,264877.10618796916,1.1703417506556582
800,700,1963927.257429769,2016667.6272687311,1722513.6207298732,1.1401519464314034
4400,800,402556.1404568689,493264.20883696765,356979.51067136833,1.1276729571951762
3100,600,444254.5298543773,725982.6115558685,385311.55730007164,1.1529748366940427
3100,800,604217.4999939429,884833.1516144739,526984.528346858,1.1465564309627145
2500,1000,919666.7538487407,1265777.0004878624,818769.8307032489,1.123229898515961
1900,600,700328.6873568237,976033.23010367,628666.225068538,1.1139912714103148
3700,400,246725.70714609593,364714.2862522649,213656.58348328175,1.1547769936394296
1000,400,954877.3232060786,1005208.5241619386,820183.3367282477,1.1642242416374027
4300,200,162905.79406184476,198498.04955015524,137320.72161632078,1.186316181158803
200,1000,10599582.123306697,9792699.852244737,9662707.269929156,1.0969578014945298
800,700,2029941.7657799649,2105968.896004103,1799716.1447150146,1.1279232959825487
2400,900,888181.537017677,1275924.8597938577,771479.5845205256,1.1512703055774076
1700,600,831003.8751995523,1006034.6630898992,723552.9140778917,1.1485046346038117
4300,200,168340.94491930417,179540.86359886112,153927.2635835206,1.0936395606614726
1000,400,893228.2992152824,937375.0317830652,764411.3083392063,1.1685179032162012
3900,500,313260.6802835254,416217.4683074162,262457.01458397036,1.1935694718622234
3100,600,472271.79012903734,638730.286071111,391169.9391744159,1.207331501816809
4300,200,140297.1941179499,148515.48233414968,112828.85828240226,1.2434513319881022
1100,700,1474507.558145103,1620822.5405841668,1303111.1582975243,1.1315286103999778
3700,400,246561.5595484372,364009.6136912092,205752.07542732256,1.1983430010917664
1000,400,906658.0048994923,1008334.8679302955,775594.2096855042,1.1689850099153436
1900,600,747618.5824091327,973002.2518460287,638224.6376003628,1.1714035127507396
3100,800,601361.0921898632,906524.3235208814,529885.3790571559,1.1348890079961946
800,700,2056827.580090433,2091362.8598693765,1791777.8426590958,1.147925558136152
4400,800,449204.4031159881,531947.9134484342,365259.3266450243,1.2298232251644747
3900,500,319490.0221614232,491091.947547701,251717.22424122624,1.2692417975150114
1500,1000,1482481.213506297,1934607.0610751214,1315742.600153349,1.1267258606155297
3700,400,256188.22130686883,386209.3160971119,213724.1872522066,1.1986861412393734
1800,700,898515.5783562898,1210534.415760343,799873.8420955621,1.123321617822005
1900,600,705852.8204597863,893012.6302708462,613223.0139909971,1.1510540282334367
3100,600,420004.95988692634,588472.3351585962,375846.363413837,1.1174910835161314
4300,200,130887.21917734228,153642.08917395628,89908.61069694141,1.4557806884429472
1000,400,930458.9654377912,977984.4887488835,799269.3687139108,1.1641369003480955
1700,600,813593.2135083812,1033211.6356636495,713382.4748405305,1.1404726667700265
2500,1000,883831.3732413711,1421177.5132983672,786141.9437039755,1.1242643651312172
3700,400,260168.7202080044,370860.432478798,211010.6639990502,1.2329647956047165
800,700,2041003.4726413626,2156285.6734466837,1811321.140349581,1.1268037606227317
200,1000,11080808.298645653,10218956.639498642,10087853.506498514,1.0984307307305252
4300,200,132213.9603483053,136057.30483667707,91833.64705186237,1.439711528320752
1000,400,969290.741314033,1022608.473033092,834915.3917199594,1.1609448704943084
3900,500,353854.15903535835,494181.95368792966,288145.1780149138,1.2280412307196187
1100,700,1509664.303351066,1759548.2092860367,1317324.4657087862,1.1460079446249345
1000,200,474540.01532019227,457174.6201673659,403673.1230486633,1.1755551415866392
3700,400,270614.4678949731,424377.67315106664,224453.57042915575,1.2056590027842178
1000,200,528939.4101500161,531122.0816926993,429449.97665698663,1.2316671065335612
3100,800,608733.9802279745,925004.7438054944,528126.9199088641,1.152628198413026
4400,800,447691.962309339,496082.17665111745,363769.63909484015,1.230701834884629
1000,200,499409.2560893762,539664.0429471814,406179.08441073715,1.2295297204037288
800,700,1879168.4281596185,1927166.8163393673,1642808.4794439448,1.1438755348984297
3200,600,442369.5452259285,628014.7768680732,380040.3014824865,1.1640069316341028
1000,200,488205.94688372774,591683.4049606104,410870.37447306927,1.1882237737628063
3700,400,257734.26422094155,395689.4598951559,221671.17208871557,1.1626873345434068
1000,200,447912.79933640343,473624.092346063,355735.5390575743,1.2591173783845944
1000,200,488855.1261703307,464660.3991076562,386607.02599684807,1.264475535357488
4300,200,154590.67059176398,179502.5459909548,115640.3076979828,1.336823411050649
1700,600,793742.0153363884,1077885.3559362083,702626.9574295424,1.1296777143879833
2400,900,851543.9997938733,1261363.31460909,757405.6701040033,1.1242905003298211
1800,700,899280.7486696311,1158138.2544197734,796345.7078484871,1.1292592398083579
4300,200,121685.1915998574,157049.26087997996,93280.7260774466,1.304505193268199
1000,200,475255.7436986745,448860.2433936048,394884.6823230082,1.203530460849642
1100,700,1367183.7510794112,1533031.7059580688,1194769.8032319597,1.1443072526448663
1000,200,521674.2777298018,562217.4024271579,433315.8293627322,1.2039123484065106
800,700,1902034.836154328,1992858.3473148623,1694271.3413707362,1.1226270489917527
3700,400,265448.3762178998,356430.3647808067,206597.65090248818,1.2848567012177137
1000,200,479985.627439589,474609.57781282027,401107.1221330204,1.1966519688982482
4800,900,429966.17481934687,492112.71874289936,375131.3809679989,1.146174904669001
1000,200,526488.6064881367,541863.957983727,425402.85318883735,1.2376235903016548
3200,600,426489.4560276474,625262.7634992201,382232.5485887891,1.11578529249342
4300,200,154752.6779622549,178800.63578054655,124828.15119872103,1.239725786821078
2500,1000,882320.5802557048,1353221.4343824498,789445.5600920095,1.1176458832105798
3100,800,554549.3165976364,922054.3164574492,501728.6420929929,1.1052773752048493
4400,800,418942.00898352393,487315.49510067614,372580.3788939341,1.124433901289225
3700,400,246050.13435752795,372640.58715369424,209620.0566717579,1.173790992446947
800,700,1951104.9146231562,1948906.0277803687,1719960.0445663005,1.1343896742177755
500,200,973315.8510288947,839423.4962179605,807346.2460973266,1.2055742573076387
2500,500,465448.6136917042,701843.9543642806,408596.74544513266,1.1391393075944256
200,1000,11050483.294384656,10161551.230323382,10075968.112863727,1.0967167790335492
3200,600,418065.246798261,704038.9756322956,361905.4720475128,1.1551780204731894
500,200,999186.4467891963,929427.6479310296,858899.9533139733,1.1633327524747705
1700,600,826858.375671737,1055184.9228220945,713309.8890827585,1.159185353135914
1500,1000,1439661.9748888982,1788371.1225617446,1288360.9693238873,1.1174368124830818
500,200,973093.3211523135,899032.046896406,812358.1688214743,1.1978624189426508
500,200,991718.580419482,975125.0314844798,821740.7489461385,1.2068509218890942
500,200,878688.9951722479,808504.3416883509,711471.0781151486,1.2350312222108848
1800,700,895981.1700658749,1246241.2419853692,805031.6179331471,1.1129763727370527
500,200,931864.5449316347,826750.7285183143,773214.0519936961,1.2051831475758437
3700,400,256605.5534311857,378910.88615008764,216018.74830105697,1.1878855675691837
1100,700,1391655.929918202,1522354.2158349783,1232197.3391787175,1.1294099456875688
2500,500,460686.51237365283,667925.1750050198,399401.01361672085,1.153443523345045
500,200,969982.5742379718,818094.2679225813,789769.3646460164,1.2281846038339674
3700,400,265652.08365679736,376067.57714588236,225652.80857296204,1.1772602580787381
3100,800,562217.1073814718,866064.03610858,506680.5957916196,1.1096085227086383
3200,600,478330.6519378615,733060.139223527,391782.59531881905,1.220908375341719
2500,1000,866042.4786507954,1330830.1489458547,773016.5815943324,1.1203413992292364
4800,900,492691.84715613304,539740.4111916507,385739.7922602628,1.2772647702980784
4400,800,409280.0990344687,472139.2265365091,362630.4427357105,1.1286424160829682
500,200,1050124.4091035733,964329.737245386,866631.6587254644,1.2117309568957677
2500,500,463392.1444280656,663918.7828417737,390783.2290024846,1.1858035607385786
1900,1000,1213325.6900518474,1606701.6164624328,1077328.724609538,1.1262353470539825
500,200,945637.0591091175,846044.2341772263,802214.2442660409,1.178783680130607
1700,600,783795.8597527479,942456.9991268395,685366.897989938,1.1436149922785663
500,200,992532.0665714787,949358.8050196107,850805.7063776747,1.1665789958052906
2400,900,831809.1143439235,1301080.6269578421,755903.1091203501,1.1004176385937952
200,1000,11322790.584672434,10140735.956918638,10047855.30662806,1.126886309479732
400,900,5063050.775731386,4672362.807469488,4501576.5716159865,1.1247283468764455
4400,1000,535946.9959313242,628422.3038747063,465210.1310813914,1.1520535777789347
2500,500,499804.56829172507,759680.2405560394,417110.26140122476,1.1982552685534518
3200,600,442983.27816272766,670237.3899513555,391949.06648045307,1.130206233530651
3100,800,585645.7168543998,912996.4912932965,518432.59265745385,1.1296467952611073
