P,n,Paper,Min Time,Time opt,mast
500,100,2402368.138940825,3112100.5068103583,1127589.673092291,2.130534002100777
500,200,3501264.732162279,4897574.791971893,1552716.122631539,2.254929076300403
500,100,1588345.589424957,2258389.2394061345,642122.6295472876,2.4735860664882345
1000,100,2360051.911660473,2865459.550071679,1119374.320508008,2.1083670300649793
1000,100,1360269.077848114,1686008.9883382213,636509.6246235877,2.137075427025217
500,300,4861576.644024289,7763945.641281879,2244162.8420100557,2.166320800352377
1000,200,3357373.8868628955,4275424.644297306,1542872.7100042568,2.1760537114261567
500,200,4406379.327208392,6229785.056708962,2061937.2194733662,2.1370094518851617
1500,100,2364492.4999212413,2571891.1461263364,1118634.343452282,2.1137313669666575
1000,300,4689901.515450899,7085726.336029863,2234992.366469138,2.0983971067695633
500,400,5654492.558993564,8688232.413018867,2442992.872573496,2.314575954139814
500,500,6575035.156953711,11248614.117483368,2902236.5057441294,2.2655063238093622
1000,200,4348215.014419322,5672526.504358843,2047933.098815115,2.123221220915417
1500,200,3277129.183224081,3772280.908291224,1542560.1639375694,2.1244741435943846
1500,100,1336581.8953908563,1498495.9094268286,636367.4180376084,2.1003304969832164
1000,400,5118722.011582324,7449725.46456144,2428542.0475420137,2.1077345631149798
1000,500,6077980.936148278,8879923.199063614,2880157.6649890523,2.110294519647896
500,300,5638814.722249743,8306337.548236503,2487683.6428432525,2.2666928483739848
500,600,7315214.9318515165,13964443.833025647,3006615.776716834,2.4330394952691923
500,800,9943877.366050573,22114898.56942551,4304819.047354947,2.309940849235112
1000,300,5289940.8881638795,6845291.88484738,2469880.3825660944,2.1417801953096487
1500,200,4331448.096746018,4793471.0605443865,2047161.0970896047,2.115831579109199
1000,600,6287432.211359635,11589722.834296707,2991959.131778902,2.1014432131034404
1500,300,4654986.372102121,5367384.727647202,2234677.4496811987,2.0830685756309957
500,700,8303914.788713557,17110052.037700545,3420027.0730182915,2.4280260393918653
500,400,6599711.224425696,10020449.136291506,2999790.8618089613,2.2000571134635294
1000,400,6296636.870706956,8441415.199079074,2984589.9365520966,2.1097159089067534
500,500,6801264.039788019,11943385.031160468,2882036.5123111256,2.359881289059047
1500,400,5091068.984512713,5754953.247954051,2427894.661141056,2.096906865852254
1000,500,6084607.045252832,10187112.350593977,2865445.5240484737,2.123441885105578
500,900,11059306.0032452,23930048.271335702,4712246.645878133,2.3469285108237967
2000,100,2359682.6649505477,2106890.855819651,1118577.1488438414,2.1095394871864763
1000,700,7333729.616500892,14530294.429938532,3404847.968494969,2.153908099380599
2000,100,1331936.4669628607,1255911.7401380262,636367.4180376084,2.093030581405639
1500,300,5226739.716071029,5049615.536553829,2468786.0719665866,2.1171294570320995
1500,500,6022628.633259995,6753108.922682177,2879092.715088128,2.0918494919242794
2000,200,3261335.6511367364,2857328.315219895,1542560.1639375694,2.11423562424417
500,600,7771558.591652325,15854492.531612061,3436385.8354146546,2.2615500598216625
500,800,9551434.51992234,19595340.6318862,4121304.1419626246,2.317575745665257
1000,800,8960713.321665565,18716624.35903107,4274232.519842748,2.0964496620308424
1000,600,7282285.239823755,13487377.731803702,3419267.0843365737,2.1297795873224996
1500,400,6295028.178609149,6207234.217539657,2984098.3940771786,2.109524334419899
2000,200,4316842.586990347,3843707.025227705,2047148.099343786,2.108710448635403
2000,300,4654160.913671002,4022188.212375526,2234677.4496811987,2.0826991896906506
1500,600,6233772.768096194,8285290.508099522,2991455.1886981903,2.0838596518669505
500,700,8149991.580674703,16314416.732384542,3430881.7652114155,2.3754801646953547
1500,700,7111539.278053109,11097610.162180722,3404155.547878198,2.089075889168964
500,1000,12346898.544390159,26000465.898130283,5367069.06968709,2.3004918297259787
1000,900,10003307.326409837,20258401.977259174,4694679.0750087295,2.130775536854186
2000,400,5080127.0296144085,4705165.232370853,2427894.661141056,2.0924000991158582
2000,300,5228716.767632519,4126957.4566478794,2468747.7831245363,2.117963124209824
1500,800,8915009.71494639,14429121.984672952,4272185.574222265,2.086756195409263
2000,500,6018045.929052793,4952089.5264966795,2879092.715088128,2.090257773747513
500,900,13105415.624510778,27617352.89840991,5737031.305066445,2.2843549089469355
1000,1000,11523919.164489476,21996725.972622007,5337962.714705862,2.15886093260666
2500,100,2359682.6649505477,1929464.5652584431,1118577.1488438414,2.1095394871864763
1500,500,5965816.892936851,7582450.907090891,2864633.2215555953,2.082576173468101
2000,600,6217177.870993268,5862746.872452914,2991430.5860711015,2.078329311715306
2500,100,1331936.4669628607,1064613.620780219,636367.4180376084,2.093030581405639
1000,700,7247003.212284084,13391613.34937738,3419762.1237131376,2.1191541838633423
2500,200,3255958.646028406,2127730.969792947,1542560.1639375694,2.110749857378128
2000,400,6290726.868592772,4948784.449001972,2984098.3940771786,2.1080829241685093
2000,700,7114511.702774014,8073537.537634219,3404155.547878198,2.0899490645215884
