P,n,Paper,Min Time,Time opt,mtpa
1200,100,187479.10591350394,210777.22864596357,169081.18989576728,1.1088111340420441
2100,100,113289.76044222461,146559.54692118248,96617.8227975813,1.1725555095520188
1200,100,188722.0441855349,247735.62706601602,165093.24446004868,1.1431239649009637
2100,100,125901.0547086225,172760.89994582208,94338.99683431353,1.3345600327904805
3800,100,74629.88730148335,83501.52412314978,53394.05996708441,1.397718910071459
2100,100,115979.45892263585,186603.18320274574,96898.28004180182,1.1969196860109637
2100,100,119197.89762265663,183050.66452323968,96931.99974023178,1.2297063708795368
1200,100,188091.75312439635,261331.58662297795,169571.99007315317,1.1092147532340322
2100,100,109661.88979739131,146280.32024813697,99439.92348568245,1.102795395987816
3800,100,91958.46095843603,97860.87909920762,82739.16147748545,1.1114260685788953
2100,100,122772.71986251998,155842.751403832,87846.2702907037,1.3975860267742335
200,600,6343893.703272978,6124762.532992426,6080644.823719784,1.043292921587246
700,800,2416914.6551078497,2688456.2027870757,2333788.625536085,1.0356184911787674
1900,600,690108.4942423268,972602.552796824,640067.87618103,1.078180174202562
2100,100,145386.888902428,212344.8880818731,96986.26142741814,1.4990462232759798
1200,100,196203.85340785698,257815.14956290688,169630.99954540562,1.1566509301581904
100,600,12686711.181367377,12161289.647439554,12161289.647439567,1.0432044256127417
2100,100,112093.58635577749,136787.96904216908,94700.98331528656,1.1836581039775056
3800,100,70332.34639699981,126418.18300964336,54290.25884700422,1.2954874021729004
3600,500,333296.56339177286,484731.8664830436,283747.73989245325,1.174622795297329
4800,500,289979.3427046345,309617.93680823635,218726.61253679788,1.3257615949949815
2100,100,111433.53811583522,160147.6410032567,89852.75032710702,1.2401794904459107
1200,100,188465.97310279153,210159.6754969927,174019.86609994428,1.08301412549387
2100,100,126251.80484976366,225405.60819433437,101653.04462974092,1.2419874417890855
1200,100,198456.9729200869,208399.27470764495,153730.97300873147,1.29093681667399
3800,100,87286.68381152242,107273.65531233355,70156.3045836674,1.2441744805333295
1900,600,685232.7478948577,1010648.6659483714,643760.0818337501,1.0644225500018154
1200,100,201850.2945104415,267442.8158012481,169725.95749798173,1.1892717972313798
3600,500,327295.22410566866,476429.5332043548,277361.81501161173,1.1800298613274018
3700,300,217676.6142173315,297573.6744599223,169778.25212147977,1.2821230722859573
700,800,2401980.889984765,2694752.1975474316,2346635.250110262,1.0235851054704401
200,600,6230661.729494244,6177834.8071005605,6115720.777420626,1.0187943426877797
100,600,12572954.0542528,12231441.55484126,12231441.554841252,1.0279208708049932
4800,500,281621.8614983242,322849.77578711306,208021.36125870878,1.3538122229095553
3800,100,67011.62206780064,79054.30225891575,54953.641926298194,1.2194209467986519
1200,100,184394.15154114878,198174.92815764772,165726.72080175148,1.1126398365277979
4200,900,480859.8064878463,591613.3165906309,428721.5782491416,1.1216132587765522
1200,100,178270.34709219405,221111.46718784983,157242.31307243727,1.1337301239652315
3800,100,93023.75122772732,102792.40558932383,67742.26274582943,1.3732011222706664
3100,600,439135.94687754114,688914.7276705778,392299.6660464377,1.1193890407889342
1200,100,195819.37814239436,270177.9848377778,177737.28703910217,1.1017349336457134
3800,100,114151.43123473306,139652.02178782565,96621.71431835281,1.1814262667563804
3700,300,218573.19038164333,315898.77321249235,161199.96447223512,1.3559133905348355
100,600,11948495.579546783,11580975.105520394,11580975.10552041,1.0317348470813295
1900,600,661117.9108827937,1004910.2598788779,609525.0055537059,1.0846444442131127
200,600,5890639.252237693,5869102.956302019,5790487.552760205,1.0172959010040092
3800,100,70914.82346102087,95483.4262704391,52334.75393739521,1.3550235383900313
3600,500,327636.4713485723,460988.34627909,271377.2423628365,1.2073100474302711
700,800,2386905.7766183666,2642619.054676396,2338847.788167827,1.0205477195624546
4800,500,261624.8974750274,297505.2401937128,203532.93177212737,1.285418016618259
3700,300,201784.8276972793,301170.8713514327,170833.13174788616,1.181180873011632
3800,100,71041.21561887297,88734.35058968852,54138.05797390288,1.3122231989392419
4300,700,405536.5787372352,486596.6758261368,331451.4999353762,1.223517102249661
1900,600,729730.8528307102,1100997.9676600797,659844.3710632742,1.1059135833118054
3700,300,206068.0453868126,294294.6212840517,160867.0021816241,1.2809839345060652
4900,700,360876.03129833797,409428.70099940925,290865.60198410565,1.2406968333026125
100,600,12945377.082960874,12537043.0502022,12537043.05020221,1.0325702026485486
4500,300,184321.46258427395,212406.39348572318,142348.1066563424,1.294864167243642
3600,500,353156.0805886297,599070.169539712,289659.9037508505,1.219209410814398
3800,100,107603.85664387456,154753.475363829,100419.32952364009,1.0715452608010407
200,600,6504011.280562339,6376944.850307253,6268521.525101105,1.0375670330744275
700,800,2264071.756642592,2560769.115453361,2221941.1292689685,1.0189611807525634
4800,500,294802.8780925183,330671.8996813254,237834.46181356232,1.23952969575794
3700,300,200706.57229897776,302590.38405899657,163598.41166835418,1.226824699898976
1900,600,685947.3341678451,980223.4459217577,660124.7435460263,1.0391177438420294
4600,800,446949.2651101914,482420.1964289833,355141.74736418686,1.258509506210935
100,600,12757988.418581007,12542370.127374502,12542370.127374498,1.0171911918574232
3600,900,558825.3196505731,781219.4061801813,500175.17462399846,1.1172592083776733
4200,900,539777.2897606954,652224.9096157404,440845.4768688718,1.2244138095608739
200,600,6446840.625146074,6303811.040007992,6271185.063687249,1.0280099470315336
4000,900,508910.46800110553,700912.7816919469,450157.6571615986,1.130516075656613
400,600,3139336.9061797946,3158152.296814772,3040322.411859892,1.0325671033880026
3700,300,206217.76947611079,288480.958733701,147688.0645080203,1.396306263224893
4500,300,196756.74401955257,210079.38695483407,148288.0517849619,1.3268550072050105
3600,500,319813.14667505916,489668.864837503,275817.8984132379,1.159508315141704
700,800,2283706.973422862,2538312.5234421887,2243871.209934315,1.0177531416741663
4800,500,265829.7560005312,294353.4231312985,206863.42380992838,1.2850495805618234
3700,300,201575.820330492,307757.27836421446,161803.56910414284,1.2458057720639664
1900,600,682004.9350297354,918565.7780671031,647389.4494381137,1.05346933846646
100,600,12574031.834457813,12300399.539324159,12300399.539324159,1.0222458054519983
3100,600,455967.48066541174,745751.1519460795,394562.63080133067,1.155627636959364
200,600,6471096.5728536565,6194555.121200032,6150199.769662079,1.052176647135026
3700,300,189649.78920352407,271749.9982772513,163940.8368647319,1.1568184768997167
3600,500,323295.637073336,472237.9015129296,273650.1872955631,1.1814193889958935
700,800,2376411.904591466,2647219.6698984583,2295915.76748301,1.0350605794204302
1900,600,675284.8449076735,947859.702666798,638289.5827520536,1.0579599967715452
400,600,3145236.4180986816,3258978.3553991336,3057860.388710313,1.0285742376306528
4800,500,262873.0198701666,281911.1428646748,205237.64047167235,1.2808226564388383
4500,300,174614.7362916327,197732.70724914162,143441.4983667211,1.21732370534233
3700,300,193073.59110260563,263250.6308034191,163376.07065739424,1.1817739912933038
100,600,12430592.004178254,12127502.07228903,12127502.072289018,1.0249919505338025
200,600,6181357.488555418,6095028.813532957,6063751.036144509,1.0193950001756151
4300,700,393868.37093872443,453525.5819297683,328838.03063135856,1.1977579666880673
3600,500,342470.532216714,473634.1465454636,286950.1983702999,1.1934842148976907
3700,300,194713.0110981002,273407.1568610845,167226.82810780074,1.1643646734277637
4200,900,502402.2091302212,594542.4713357385,432803.2400594304,1.1608097228228555
4900,700,339411.39713058394,386092.91682053625,288572.1493295596,1.17617517116305
1900,600,680518.6485112533,1009283.257727934,628666.225068538,1.0824800528087257
700,800,2332070.064789842,2636981.3628686257,2286552.0171675663,1.019906849824768
100,600,12381195.934144182,11944658.276302207,11944658.27630222,1.0365466845299407
400,600,3035404.621491247,3073328.3759008367,2895243.7763801026,1.0484107232194404
4800,500,272898.34899904404,299288.6273196745,215212.6487777249,1.2680404732200377
4500,300,188955.88449198392,220123.60491431944,132268.424016002,1.4285789363387575
200,600,6141918.69466419,6064231.262766744,5972329.13815111,1.0283958825091781
3600,500,333989.5459244736,508312.7055199251,284328.4324659679,1.1746610883329434
1900,600,684317.1303929664,945240.2908392167,638224.6376003628,1.072219858145723
700,800,2415358.984410755,2705121.501323215,2341933.8101904425,1.0313523695250557
3100,600,443393.15168907837,722680.258437779,373579.84211356164,1.1868765433930848
100,600,12403561.067024129,12126268.114406897,12126268.114406893,1.0228671302663834
4800,500,271895.4424894285,300066.5956531838,213246.32434947594,1.2750299134996401
400,600,3215627.5879454343,3388941.849951658,3134260.7625505524,1.025960451780875
200,600,6307943.079134185,6123144.025288041,6063134.0572034465,1.0403766467343547
4300,800,467748.142445464,546084.4740858902,379919.0785756418,1.231178345133661
3600,500,309158.7282803201,538776.5348480651,272693.65959466173,1.1337217328039857
4600,800,412636.43734455056,459651.68738491373,357096.66849503986,1.1555314673855104
4500,300,175223.7096260874,209373.8222347296,134514.2495939801,1.3026405020656575
1900,600,650524.3091077548,904795.1021933984,613223.0139909971,1.0608282700839817
700,800,2310199.8403464817,2602650.753886381,2279391.3543387516,1.013516101984456
4200,900,492829.27557803073,590311.0318897284,431944.6337830572,1.1409547359385708
4800,500,266583.7974971988,295962.3745366902,208283.00259983508,1.2799114386178427
100,600,11899113.40883714,11651237.265828967,11651237.265828945,1.021274662712017
4000,900,558448.3222610435,726243.1211339247,462887.7507123154,1.206444373180484
3600,900,602760.8949996792,901203.835055377,514319.72301368375,1.1719575743037223
200,600,6003791.369738037,5854585.811677907,5825618.632914472,1.0305843461528525
400,600,3204864.9065915234,3278594.605807401,3135592.5318436245,1.02209227571644
3600,500,374684.4817662862,590364.4479444143,288145.1780149138,1.3003322989735864
700,800,2356482.2935480596,2582061.108185346,2308673.708541378,1.0207082468301192
4800,500,343574.762231185,342931.7000696642,288145.1780149138,1.192366863808501
400,900,4554900.622507227,4688614.172234353,4501576.5716159865,1.011845638976235
4500,300,183116.35231594526,204446.7286626481,144863.04739585196,1.2640653058717075
3500,100,80732.51858897609,99707.95988973272,57970.693678548785,1.3926436526125268
1400,200,304931.4775714481,344346.325633155,288337.9450347595,1.0575489033699266
3500,100,93458.7779466793,126224.7095805536,82739.16147748545,1.129559162526814
4600,300,185070.0956823196,204404.50042404304,142348.1066563424,1.3001233386905304
1400,200,337026.66443332285,429466.38315880805,306749.983326419,1.098701492266051
3500,100,78059.4967030012,143029.00625775204,58138.96802508109,1.3426364339547
4300,700,367142.90563130076,476369.8393394193,328998.9913460727,1.1159393046439605
4300,800,434329.70862067223,519811.89218110405,382010.3895528334,1.1369578432908116
3500,100,89911.54823641716,154647.52752070388,70156.3045836674,1.2815890000190924
3100,600,504573.3556538426,758163.4199558871,404420.74355491,1.247644597105921
4900,700,346282.37575750035,396488.99663194036,288713.40056900255,1.1993983482409878
1400,200,342257.5228919339,439828.734525099,290127.9174362408,1.1796780051928275
400,600,3140777.593772171,3190309.450007138,3075099.8848310397,1.0213579107674222
3500,100,67242.50230180645,94181.60887901679,59663.95409140947,1.1270205491038374
1400,200,340475.195631752,484612.29325110186,293478.8389093352,1.1601354186116821
4400,600,319506.5914157344,382921.3000144703,276392.94653271744,1.155986776883662
3500,100,96960.86740939898,112727.53840529459,67781.74556486742,1.430486432613439
1400,200,296935.4789827603,397573.899963286,254096.81361255306,1.168591903067024
400,900,4708787.6107469555,4887505.33059109,4628877.507123154,1.0172633869660261
3500,100,117809.61264174103,158819.705087371,96621.71431835281,1.2192871289115979
4200,900,497214.4788263783,612124.147133139,424328.28137549973,1.1717684176378986
3500,100,81244.07856611499,90058.29460064403,56820.58998917194,1.4298351809018057
1400,200,319062.97147219896,370639.435628537,276147.8757120343,1.1554062136075105
3500,100,74582.5652470476,149987.04565621197,54138.05797390288,1.377636510031445
1400,200,319139.5321793548,353887.14394142,282060.48737357726,1.1314577775534647
3500,100,109045.78003657483,154978.4745290909,100482.34120613769,1.0852233211094215
1400,200,351235.3880892387,448387.4403800075,309511.3066876658,1.1348063237110673
4500,300,178501.9342141565,210112.1765206761,133038.4901522952,1.3417315095038829
1400,200,306307.12989112956,382821.8261701591,286505.0872378717,1.0691158500680205
4600,300,205988.45789967955,221797.422142222,148288.0517849619,1.3891102851522468
1400,200,338037.12931562186,454354.3510660615,303859.18084916956,1.112479564944979
4400,600,343368.7215908325,408593.8905102239,277987.3080645739,1.2351956784698641
400,600,3084362.870988939,3169147.087391874,3031875.5180722545,1.0173118429842585
400,900,4676885.662526574,4778782.54549214,4544434.020624019,1.0291459049248926
4300,800,458261.273985674,538749.2024828091,380742.66319011134,1.2035984361354752
4500,300,179905.15744359465,198111.3076906144,134795.79919989067,1.3346495848643671
300,1000,6993040.941228654,7025801.062748032,6823081.922527074,1.0249094207912768
4600,300,176461.58610613982,201081.86768362686,143441.4983667211,1.2301989878479929
400,600,3089095.323805887,3207369.501606254,2986164.569075555,1.0344692170673624
4400,600,365748.44815093454,386025.06448810577,277514.5116622374,1.3179435048646628
3500,600,395216.80136360205,548980.6520657244,347465.41849827336,1.1374277275468379
400,900,4625462.89638517,4819304.840927417,4535418.6547221,1.0198535677779865
4600,800,429480.625715489,511445.05375406955,355911.61993858236,1.206705827108432
3100,600,434766.9678793024,675622.6850137084,404592.5847540161,1.0745796741273241
4200,900,502342.28338873433,598770.9064157553,420530.71405201807,1.1945436245272598
300,1000,6755652.128004761,6789171.170074823,6551182.864199796,1.031211045095738
4500,300,177547.32417486206,195713.4142463796,134331.4358738575,1.3217109086929286
4400,600,383794.68206423265,438369.8413901798,314954.4837664354,1.2185718948165472
3500,600,397980.996611608,644049.7900045749,349469.75870975,1.1388138363701699
400,900,4591012.023086964,4684544.439243316,4455446.954442747,1.0304268168896138
4600,300,188725.3366842381,211025.88132187002,130823.99861272547,1.4425895759608778
3600,900,577997.1100625108,830397.0157512894,504937.11340266885,1.1446912788159014
4300,800,415058.9693681999,519631.25238504016,361711.3466251809,1.1474867273055158
400,600,3118919.9447446326,3203874.18864037,3031567.0286017233,1.0288144432627637
4300,700,383371.542958155,442707.4346256883,320467.6503683485,1.1962878078879542
4000,900,517974.46078812855,693143.4025617032,454443.40206240193,1.1397997163946125
2500,1000,890587.610877954,1300474.3370799134,818769.8307032489,1.0877142482314233
4900,700,345330.6716203332,384578.82925731107,281226.71358855075,1.2279440569986886
300,1000,6765643.835512496,6826930.260859933,6578713.000766746,1.028414499116159
4500,300,173806.19976334588,198638.08954125567,137497.6142219695,1.2640670221576467
400,600,2980485.2541968445,3040487.2846135525,2912809.316457236,1.0232339059605593
4600,300,174551.9813211699,207611.60309999782,131967.49793690105,1.3226891776384986
