P,n,Paper,Min Time,Time opt,mtpa
200,400,4053949.4440112663,3975616.4162671333,3952646.7944407123,1.0256290670122696
600,300,1068134.0567841113,1150400.1613649768,1046965.8880824585,1.020218584905782
1900,100,121968.16770089707,163622.30016180646,106788.11993416882,1.142151091114688
2900,200,152527.86218891205,204692.43548583734,139197.6286374701,1.0957648034806653
1900,100,130517.58624496864,194044.35205817458,104269.41755371496,1.251734106769435
200,400,3867866.9625642537,3831634.55859818,3806413.395405467,1.0161447432990238
600,300,1067359.0727283417,1105957.2504152188,994066.4475787833,1.0737301066021039
1900,100,122847.96039176534,201425.71321966432,107098.09899357043,1.1470601396868907
200,400,4021761.5085747507,3991934.3177280137,3953897.464165822,1.0171638351838863
2900,200,190189.1381573668,281758.08300155646,148086.19884723678,1.2843137283411719
700,600,1775583.189534925,1945860.647030833,1737327.092491367,1.0220200889106599
1400,200,309305.2807338191,356202.9377784935,288337.9450347595,1.0727179202741837
600,300,1083583.514181083,1170248.1649484073,1053470.9791119648,1.0285841144807824
1900,100,124452.06207072022,212671.28690780854,107135.3681339404,1.161633774526546
200,400,4062060.55638842,3924999.422535211,3903697.2839824287,1.040567508412034
1900,100,117772.2087119724,152453.94606120806,109907.28385259639,1.0715596326620551
1400,200,330949.2253904972,425439.51748306124,306749.983326419,1.078889138971288
700,500,1487445.0082653924,1688214.003163814,1459274.090875474,1.0193047471794812
600,300,1021187.7039247788,1104696.7791374635,992013.1801200152,1.029409411477007
1900,500,588116.3601713929,837479.1815344034,537627.2966383325,1.093910900448615
2900,200,194982.27273271652,296637.0787589421,140061.75324508178,1.3921164644536053
1900,100,133329.56084627606,155459.8502066879,97093.24611077778,1.373211486761445
200,400,4308019.372608989,4207359.125093339,4152391.0529393815,1.0374792060009477
600,300,1028321.0114528511,1130513.6569544598,1008856.8719548507,1.019293261550853
1700,700,895041.8275138072,1219144.097942517,838377.3233659515,1.0675883072795394
1400,200,337121.8633968234,445043.11215898406,290127.9174362408,1.1619766424956677
1900,100,147609.41083804145,199773.92207306952,107195.34157767268,1.3770132980180407
200,400,4216483.901709403,4124116.3931453084,4100916.683641238,1.0281808256503158
700,600,1801897.3428126585,2013748.1315144282,1747348.7935487502,1.0312178939117953
1900,100,119877.39492797233,138103.0647732324,104669.50787479042,1.145294339889074
2900,200,188569.93444385804,344984.5090265416,154293.44126561526,1.2221513299404347
600,300,931471.6502694319,1020749.3384155256,910743.0644661252,1.0227600808746842
600,900,3034672.2702476294,3296700.3976764185,3001051.047743991,1.0112031491529985
200,400,3946981.762884189,3857239.723873099,3822056.541696031,1.0326853409480756
1900,100,111631.39821013313,162474.1625041924,99310.93457206564,1.1240594874185488
600,300,1038436.0760433517,1083658.9981521082,997788.6761422141,1.0407374836706846
1900,100,133088.0088335183,220746.48249530472,112255.12865627505,1.1855851080179463
200,400,3984122.199410445,3915981.6343225474,3877971.048427521,1.0273728580377017
1400,200,340465.3565301559,486662.94675141317,293478.8389093352,1.1601018928500544
2900,200,159529.2652445462,286756.4626882911,122667.42726123251,1.3005022507304465
1900,500,577638.2067202058,794839.324756997,525527.6494956854,1.0991585452725992
4000,500,323081.196900045,412740.9557073895,255372.96590320792,1.2651346854878132
700,600,1689183.0430575276,1963952.731368395,1654425.0150743444,1.0210091286498235
200,400,4129822.1156248394,4036545.767968851,3996346.843569554,1.0333993212501207
700,500,1460946.135896806,1607472.0909096939,1426432.1914882888,1.0241959937629468
600,300,1052735.21608118,1127728.5549641042,1010968.49399918,1.041313574389227
2900,200,170504.34860448402,233502.11990710988,133312.76758512002,1.2789798883712862
200,400,4260337.065351946,4206109.503038372,4174576.9585997975,1.020543424544008
1400,200,283255.8181096978,401151.4272671889,254096.81361255306,1.1147554905651291
600,300,1049306.0685111226,1088709.21021455,1007485.7690539312,1.041509568414512
1200,800,1452015.6666166782,1742584.6102720997,1361376.698229383,1.0665789039177629
2900,200,158137.75685758633,217503.50744339149,136167.13183552006,1.1613504281532872
1700,700,889481.3081883907,1213819.8501282104,831766.7833616717,1.0693878692696284
700,600,1842626.7153887907,2126281.2006043834,1791006.1500288872,1.0288221039101797
600,300,1061230.5958523112,1133042.6139043074,1031232.1066647712,1.0290899488036322
1900,500,558585.8215094683,737605.1118948094,514188.4592137955,1.086344532826655
600,900,3135142.798543022,3424045.3678983264,3085918.3380821026,1.0159513166156926
1400,200,309778.03460459306,372553.55735847895,276147.8757120343,1.121783152616492
2900,200,187741.03925823348,298008.8362685186,149419.2515043904,1.256471554823155
1700,200,260178.44422399683,292337.3140271688,237454.7782639196,1.0956968148891952
3500,1000,660357.8975178032,951043.0687481465,584835.5933594635,1.1291342473267025
700,500,1430447.5068785527,1590814.3090927447,1395654.3892945878,1.024929608541231
1700,200,273166.4746012735,403795.95183456264,252617.6333276392,1.081343653659295
1200,900,1548152.5029777577,1865214.056294553,1500525.5238719955,1.0317401992489033
2900,200,160740.8797331419,225423.78774134343,138312.80073552427,1.162154759923513
1400,200,301307.23618407163,355262.2640984462,282060.48737357726,1.0682362460254948
700,600,1813651.5850451218,2020219.9070812184,1791767.1610535,1.0122138771528522
1400,200,338606.4597317285,462365.8894652494,309511.3066876658,1.0940035223767226
1700,200,275405.46084045916,405217.17971343896,238928.87318278657,1.152667139687915
3100,600,441116.0546547759,678515.8667334062,392299.6660464377,1.1244364776047493
2200,900,880275.3616205374,1203265.3059289292,818468.4675665429,1.0755153026698239
1900,500,605647.8751808372,977286.7176169812,548829.291317401,1.1035268794182793
2900,200,187448.25620245398,302674.88830768474,146690.63903063358,1.2778474307642012
1700,200,283707.1158749652,435122.60624408314,241688.45557239366,1.173854643586754
700,500,1527942.0337038694,1770544.4519842246,1489679.505004374,1.0256850742531918
1700,700,893067.153232394,1192960.7908297896,832173.9192871251,1.073173687055024
1700,200,238953.61536377107,341560.243079579,209256.19944563194,1.141918929985417
1400,200,317085.3376009812,376696.6056008184,286505.0872378717,1.1067354533140283
600,900,3102112.4442319106,3364576.617634828,3029622.680416013,1.0239269940393843
700,600,1794537.9272401456,1951455.8659842457,1757199.9341891657,1.021248574123245
4000,500,320209.29767696746,402617.9839236641,249625.63351045054,1.2827580772611717
1700,200,265087.55834430637,324436.9848221038,227415.89764520474,1.165650955316562
4400,900,473641.33303007024,547473.929937697,409234.23378327145,1.157384436417674
1900,500,572168.6605376533,819420.4823361395,522602.33383560856,1.0948452073266792
1700,200,249856.59494100034,323002.35201136884,232285.10724882834,1.0756462086626548
1400,200,336570.6260035825,438568.54459994537,303859.18084916956,1.1076533052679107
5000,400,189807.14692245837,221493.1165695216,158105.8717776285,1.2005066275426939
700,600,1754809.3618304506,1954223.8539984934,1732500.2960412884,1.0128768034499838
3100,600,454950.9779998814,715451.7189623158,394562.63080133067,1.1530513598713237
2700,1000,848363.4633105563,1210276.8965355712,758120.2136141193,1.1190355409021853
1700,200,296334.982631196,402905.1192881881,254891.66433101892,1.1625918933400508
700,500,1470963.505778226,1640987.5751511808,1418492.0489823662,1.0369910122749741
1700,700,863483.0084704595,1176902.6609574908,810594.6450493521,1.0652463765263183
1700,200,250971.87071300394,342459.35622266144,235945.36596060023,1.0636863737129423
1200,800,1428386.9900997577,1742015.459772994,1368870.5625643195,1.0434784918041815
1900,500,562429.6695455282,788993.5579694748,518495.0917179091,1.0847347998648404
600,900,3070925.2169316458,3381542.3756772336,3023612.4364814004,1.015647766188349
700,600,1757581.2958610465,1966444.8715117136,1706379.75375746,1.0300059479672332
1700,200,277689.59658231196,400770.4033365164,250236.97246402196,1.1097065067882286
5000,400,206188.84426444842,212969.96452673918,152256.53581621867,1.3542199890409221
700,500,1443910.1682197684,1632090.5614584605,1407343.8203771817,1.02598252631172
3500,1000,652311.0903797492,1047403.4672215728,561529.9597885539,1.1616674747423614
3100,600,450824.15940075787,727578.8599402796,373579.84211356164,1.2067678942476647
700,600,1784480.3799575253,1956460.2572917824,1732324.0163438418,1.0301077414626867
1900,500,588399.3434134758,855718.0223259088,543695.1127016209,1.0822229769359515
1200,900,1634008.25645919,1988833.1020416506,1542959.1690410513,1.05900939522251
4000,500,307883.97482324723,375932.7108213368,244239.51812655284,1.2605821415996938
5000,400,212584.39006552252,227993.97332861627,158155.89856663288,1.3441445560499174
1700,700,926669.3292080255,1235313.2714190348,846925.2445717716,1.0941571704791662
700,500,1514337.6599875067,1714042.5660928204,1475743.877332971,1.0261520872607544
600,900,3014534.593928316,3277919.9746003286,2970297.969628498,1.0148929921348433
2800,600,489715.92375720997,672026.2616360164,434331.7731228417,1.1275157703433867
700,600,1698325.1642091821,1865758.3336855639,1664462.4665469923,1.0203445246395009
1900,500,583625.4089953172,814409.2757876717,538727.5562513076,1.0833405535377245
4400,900,521488.41132197325,612224.6031378803,420807.0461021049,1.2392577932153708
5000,400,206959.84736999628,237777.31158906996,156147.89135929712,1.3254091718330065
3100,600,492685.4600154484,764716.7579015126,404420.74355491,1.2182497259776546
1900,400,456752.2706875659,628347.6648720187,416068.08362533816,1.0977825232537257
2200,900,932107.7309563244,1326827.177741971,841614.0922042098,1.107523911006658
700,500,1511132.5534905964,1661649.4640822678,1462260.5098249777,1.033422255020392
1700,700,893452.571091543,1147778.2153900121,843189.5730160451,1.059610554594158
1900,500,560541.6270454514,794851.16844816,516682.723442517,1.084885562479648
2800,600,494636.1490834235,759900.4838023882,436837.19838718756,1.1323123372039536
1900,400,435685.87443025823,634235.0392442084,400675.0942532071,1.0873794769857246
600,900,3003003.1746145026,3256389.3594599096,2943714.9983641263,1.0201405965874155
1200,800,1428320.623268231,1765461.0223164193,1364327.8764312323,1.046904228772624
5000,400,228332.960861757,234343.76571483028,176977.28425804104,1.2901823068368312
700,500,1441116.3024884844,1648680.3884956546,1402424.5350582604,1.0275891974669544
4000,500,331838.15736426867,460409.09583972825,260693.91337576546,1.2729033565350472
1900,400,458984.3750297189,641592.9713565287,416199.7330700866,1.1027983407005875
1900,500,601692.9457035606,962586.2274875126,529811.5463128575,1.135673523710366
3100,600,456361.1295041932,682498.4598107826,404592.5847540161,1.1279522826194437
2600,900,752817.7134804444,1119317.180936677,692550.2417870748,1.0870225263915203
3500,1000,648134.1594521858,984604.8928665528,563889.6857800067,1.1493988554794137
5000,400,214462.45381953486,237884.26765732124,164036.66734564953,1.3074055776055895
1700,700,929730.8303748864,1260336.4084797828,852386.4189880381,1.0907386716445722
2800,600,477616.8071393728,804311.2672337799,413606.2537685861,1.1547620539765842
1900,400,444589.57798580505,630394.7444185923,410915.5035770977,1.0819489021844348
600,900,3062660.4233302316,3305756.606218824,3002110.3209372703,1.0201691796502859
4400,900,488111.9435688183,546428.9707533373,413130.3655112745,1.1814961675953048
1200,900,1580197.8245541903,2009229.8712955306,1514811.3402080066,1.0431647708269765
700,500,1487023.6269150022,1757888.3317487326,1438059.9114206133,1.0340484531315661
1200,700,1256985.581422753,1545779.6768618794,1187701.2081017648,1.0583348512642514
2700,1000,818637.4947854632,1325440.7041391083,727909.2071333106,1.1246423135784522
3100,600,434669.59901121294,648699.917575663,396787.0819136826,1.095473161361063
5000,400,222671.83078314207,234496.80864724342,171534.09013886217,1.2981199865454285
1900,400,492446.08260798163,679100.1572008694,437093.7950462507,1.1266370929742298
2800,600,541912.0373017639,870797.5717150737,447751.5375072218,1.2102963181740574
1700,700,836986.4674869505,1171043.8366160737,773086.3432677387,1.082655869911133
1900,400,463967.49865910533,645707.0701007205,431675.44038328825,1.0748063365549467
600,900,2976654.4995580493,3187809.908009971,2921610.164118676,1.018840410714404
1200,700,1221562.3953931185,1491496.5283309533,1178336.2764290348,1.036684026307907
5000,400,199867.53300474858,209176.95098373826,162289.93398920793,1.2315460860193554
1200,800,1361195.0469430666,1720153.417160127,1296132.3254068983,1.050197591913112
900,600,1410089.7280214557,1596321.4428845334,1351254.405271063,1.0435412624897902
4000,500,292588.1300193516,390758.47808287,248236.10857191408,1.1786686945045657
1900,400,438984.42723477463,653351.5845354999,402321.74123116117,1.091127777214874
3100,600,438903.0884157517,701392.4218828032,391209.7442673877,1.1219124647257408
2200,900,898189.8754715654,1366790.233299057,826260.731022549,1.087053809709678
2800,600,497244.2827197629,748242.8280218327,447941.790263375,1.1100645073267212
1700,700,861203.7617131624,1135358.5770103065,797304.1606450524,1.0801445724507601
5000,400,208732.99662144823,238803.74492081677,167923.72650942532,1.2430226565376534
1900,400,458886.0055132976,656025.3476440076,408207.4787818443,1.1241489423042568
1200,700,1249123.520190489,1586419.8369654694,1178913.0523234273,1.0595552553504175
3500,1000,670198.527013504,989810.9404697872,552154.7011388089,1.2137875954532884
4400,900,489276.3009967396,565944.1437210073,412310.7867929182,1.1866686894186862
600,900,3033151.1488413797,3309019.1191588067,2967885.135475751,1.021990747750137
3100,600,446700.79536357167,705385.9751610673,385311.55730007164,1.1593236353813585
900,600,1405864.5045644925,1693870.0979359273,1359049.061649028,1.0344472059446184
1900,400,463278.98088965425,663577.3501154426,420668.0887967952,1.1012933788601265
1200,900,1588905.6752839792,2021881.8787804125,1511806.2182407002,1.0509982404576959
5000,400,224772.12430426618,243753.22645114898,184114.18593069012,1.2208300146349493
2800,600,476707.6986218539,680837.9829694801,439299.9835472914,1.0851530081392218
1200,700,1200863.306054921,1488104.9204051166,1148342.4138199154,1.0457362643780586
1900,400,478210.74498362147,673751.909558472,439429.1535368208,1.0882544800103962
1700,700,861741.2836289853,1157414.5218903201,809392.9621488473,1.0646760275023384
2600,900,808698.0403024871,1206935.0726358062,712135.0010958698,1.1355965358506759
4000,500,293495.01977089606,380548.317712661,246285.16856600682,1.1916877556199108
1200,800,1365620.6323893305,1667239.445783548,1308924.872461684,1.043314754819365
600,900,3101849.624785304,3377801.5694588055,3034061.7686817944,1.0223422795156083
900,600,1346822.8816147265,1605353.9844466366,1286775.01172449,1.046665399423449
3100,600,464143.19636778516,690474.6790149729,391169.9391744159,1.1865512911022331
3600,300,231049.11796871288,287794.29754394,174494.31468040976,1.3241068535206117
1200,700,1267424.105295603,1597664.2874577306,1199810.7631433432,1.056353338567427
2800,600,483521.15190997464,754515.4349671453,433125.0740103221,1.1163545611271897
800,900,2320401.6935959873,2590404.3145169113,2250788.2858079933,1.030928456588712
3600,300,219610.49703567193,312535.6175885673,165677.74126313053,1.3255280725181122
4400,900,482842.3589154774,563292.4048223475,405040.6322220679,1.1920837577864383
4200,800,471818.3492830348,572642.7669195263,388964.77092268085,1.2130104949191498
3100,600,424522.31086929707,642520.2083150045,375846.363413837,1.129510225969285
3500,1000,704205.9197250033,1052597.5392332668,576448.7717999151,1.221627929791882
2700,1000,812275.4960594773,1301520.973760297,730968.111196305,1.1112324650251901
3600,300,208560.12127742748,291529.77599825576,175578.49651866077,1.1878454674844614
1200,700,1251649.3562987586,1583297.1924829616,1194518.5617727304,1.0478274648501427
900,600,1477989.6737884094,1753029.2226390552,1393004.7833558011,1.0610083263518137
2800,600,482820.56388055894,732510.2573183697,426594.938439365,1.1318009670880933
4000,500,309080.0771634587,401796.17099358805,258255.1785332699,1.1968010822429307
3600,300,222813.926098253,324323.72513983387,165335.53002000254,1.3476469702023313
1200,900,1551784.7698820594,1855687.0071256845,1485148.984814249,1.0448680810808653
2200,900,901420.4760834023,1385930.7433493296,824621.5735858364,1.0931322984476488
1200,800,1406771.539329647,1735992.0715950574,1339284.1976984225,1.0503906054795558
800,900,2378083.4777023024,2711952.3684267304,2314438.753561577,1.0274989882721182
4900,1000,499634.9429813924,551856.7296567924,417739.7095424739,1.1960436883738288
3500,600,388521.27945622255,593770.4255092719,347465.41849827336,1.1181581209876665
1200,700,1272815.781591983,1626637.4863062177,1207547.4268997207,1.0540503447221394
3600,300,207608.76876672165,310134.73482773814,168142.81199247512,1.2347168832647615
900,600,1443374.4699928157,1651699.528202427,1393596.6808193887,1.0357189349390237
2800,600,498630.34726847534,739302.0452535334,433081.00408596045,1.1513558492847316
3600,300,201097.3278068221,290815.2235381551,151790.5107443542,1.324834647572341
4200,800,462573.2543958575,559609.4637151364,391105.87501837703,1.1827315413610762
1200,700,1156371.3908619878,1459789.4189681492,1095205.6529626297,1.055848632385981
4400,900,485726.8712793576,560096.4694933958,401415.6815951081,1.21003461885002
3600,300,213115.68885520642,307032.65609023493,166298.11269036902,1.2815280065866244
800,900,2344477.3887647,2706429.8738183244,2272217.0103120096,1.0318017064940324
2600,900,778480.2204569845,1218610.4016963944,699143.6954806184,1.1134767079918058
3500,600,408558.4624704473,587599.7792115222,349469.75870975,1.169081021427588
4000,500,307880.4704425084,399630.58992084966,255895.58921937112,1.2031487974518087
3500,1000,648648.61110258,954532.3243174101,575769.6064493558,1.126576678999527
3600,300,200646.19436018768,277238.05931938963,168494.74899986334,1.1908157111789306
2800,600,463772.1662915501,692327.1707457623,416115.6166367481,1.1145271836706967
900,600,1420201.3812675956,1553836.4729237868,1366711.0599249066,1.0391379882047842
1200,700,1191000.4739370882,1484006.914943917,1129514.227580491,1.0544360087329803
