P,n,Paper,Min Time,Time opt,mtpa
300,300,2556034.476214098,2168837.228582851,2093931.776164917,1.2206866075147549
300,300,2541339.5686236504,2048190.1166704097,1988132.8951575665,1.2782543736455003
300,300,2563937.4852936133,2164790.634244887,2106941.9582239296,1.2168999128266984
3100,200,171621.95276051608,202225.1785942855,130217.13646731075,1.3179674919636977
5000,300,195535.3568700725,195302.78082501466,142348.1066563424,1.3736421330993538
4900,300,196609.51187051437,202599.52232940588,142348.1066563424,1.381188106317214
100,500,11315125.289144492,10214918.636128321,10214918.63612832,1.1077058655293583
300,300,2408482.889553015,2056614.60442219,1984026.3602400303,1.2139369404656668
3100,200,206374.71497815615,263851.15880506224,138532.2505345118,1.4897232534798321
300,300,2525614.40535139,2093232.0058985099,2017713.7439097015,1.2517208711962953
300,300,2337822.095430281,1885224.033082898,1821486.1289322504,1.2834696121461573
3100,200,205333.0683277273,248604.65726249362,137386.0010519413,1.4945705294245908
4900,300,204941.06832535795,196379.52799866378,148288.0517849619,1.3820470756642669
3800,600,362026.15706237574,500480.16919165716,320033.938090515,1.1312117684218357
5000,300,205309.73579638492,210633.9406704119,148288.0517849619,1.3845332332918658
100,500,11065686.099803135,9985025.340418022,9985025.340418022,1.1082281438997201
100,1000,21462988.94468023,20469245.76758118,20469245.76758122,1.048548109118553
300,300,2456229.5496677286,2041184.6896542546,1995577.3522844282,1.2308365530687
1200,700,1275494.0812223135,1545229.3231745833,1187701.2081017648,1.073918315921277
100,500,10909667.281773055,9769580.725062123,9769580.725062115,1.116697593151183
500,800,3466147.006839945,3543222.597251745,3267304.075750519,1.0608584100161387
3100,200,212777.3166660143,303640.7874950706,154172.62620376144,1.3801238384873737
300,300,2397942.858735843,2070685.0761116133,2021936.98799836,1.1859631991349613
1100,800,1587161.3548160335,1861796.4987596513,1485138.2162502361,1.0686960563329866
300,300,2564044.2883874136,2049192.254693105,2014971.5381078625,1.2724965290552699
1500,900,1269492.8562279583,1634509.8477701321,1200420.4190975963,1.0575402051077125
4900,300,191027.210770784,196348.064046619,143441.4983667211,1.3317429958965274
300,300,2520560.489238029,2100780.872271088,2062464.2133295424,1.222111139164426
3100,200,206098.81745287875,244179.7845553545,114753.3996959917,1.796014915452459
5000,300,190547.25274517052,187110.7052970486,143441.4983667211,1.3283969765710293
100,500,11613009.870299852,10427756.535030618,10427756.535030618,1.1136633111146714
3700,200,146891.78168730272,162370.96034576866,109100.8440672063,1.3463853826540255
3100,200,199379.31390024268,242930.2611933761,124711.94386995098,1.5987186769228332
3800,600,371958.870025863,558059.0512150911,321880.04091687506,1.1555822752051927
4900,300,198933.74907834813,194421.97076951215,130823.99861272547,1.5206212253704767
1200,700,1256945.680046513,1528956.748630029,1178336.2764290348,1.0667121985378445
5000,300,188682.39296400975,196660.17916783137,130823.99861272547,1.4422613202839092
2600,700,628442.2756469041,960929.2343809819,548169.7883546606,1.1464372699801324
100,1000,21074196.41650551,19653548.592599366,19653548.59259939,1.0722845453182472
3100,200,191626.4722965332,200811.98698362723,127382.15558806715,1.5043431429769611
3700,200,181142.93823169492,232065.08120724623,116067.56125864504,1.560668082170141
3100,700,512955.8900475852,829723.7718968203,459755.30636197346,1.1157149965414994
4900,300,188065.9478541196,191637.79786233787,131967.49793690105,1.4250929266238075
1100,800,1582337.9195539223,1874944.8029226304,1493313.3409792576,1.0596154712689339
