P,n,Paper,Min Time,Time opt,mtpa
4800,200,114869.99572567627,109877.28631103941,84098.56730180485,1.3658971776943818
1200,300,630279.6526955034,683201.6106775053,523482.94404122926,1.2040118209579391
1600,500,709782.1564379021,907487.8069941681,638432.4147580198,1.1117577053272356
1900,200,276677.9413790512,271759.8026574823,212459.5384466649,1.3022618019501508
4800,200,157677.7330317506,164807.1474973631,115155.9162563489,1.3692542958951737
300,500,3743006.9342681677,3520654.896460388,3404972.8787094397,1.0992765779934348
1200,300,638951.9317753478,640249.613327135,497033.22378939163,1.2855316328835424
2300,500,504396.3043707931,761098.13231034,444126.8972229703,1.1357031234196227
3100,300,278579.401600182,347761.73719000886,202638.55898370166,1.3747600802006705
1900,200,298424.8665568566,343504.6950162258,226026.3035036772,1.3203103441100232
300,500,3770719.731662834,3437392.5521183936,3328341.7801393406,1.1329124172773426
3100,300,263444.32543169596,352250.215473247,192399.95759589353,1.3692535524618992
4800,200,168513.72753757884,174382.88021214545,137320.72161632078,1.2271543985066762
1200,300,669850.8308180195,696934.4137323931,526735.4895559824,1.2717024846430562
100,800,17346428.394722503,16336520.378752597,16336520.378752597,1.0618190405640726
1900,200,288559.88747764233,351346.01938976446,213778.46547933534,1.349808021264591
1600,500,710081.0396915583,867940.9609694284,624064.0837761264,1.1378335304844898
300,500,3679288.9643519577,3331758.383671526,3256526.908354038,1.1298199179357
4800,200,179229.1926173579,168701.9752817383,153927.2635835206,1.164375877572257
1900,200,295935.87651294895,419696.48503609456,216247.5655121417,1.368505008655614
1200,300,605826.6704731076,663272.8171114841,496006.5900600076,1.2214085107212262
2300,500,499254.3189749074,664753.298142543,434131.53653991397,1.1500070300214322
1900,200,294587.4203732589,345930.74979615305,187229.23108293384,1.5734050643126893
4200,600,337029.39409664896,435638.8607742632,289554.5154152278,1.1639583434343654
4800,200,160322.56073269784,133960.3543702496,112828.85828240226,1.42093577098354
1200,300,629966.6091905474,630898.7278767772,504428.43597742537,1.2488721179444773
3500,800,552392.3014831432,819927.9394706066,466757.72510721703,1.1834668646485829
1600,500,691259.0915697087,856929.0980566904,610598.7953163821,1.1321003200006845
1900,200,307009.5278649988,321907.7151580782,203477.38210360424,1.5088140248859663
2600,900,746132.2795604143,1088811.0446211842,692550.2417870748,1.077369170552991
4500,900,450350.7076241756,546066.5132971873,400140.1396991988,1.1254824571279505
1200,300,581554.0527871802,640067.1758538189,455371.5322330626,1.2770979554548358
4800,200,138735.18095155805,139146.30888553287,89579.42667687622,1.5487393266312428
100,800,16990665.46223755,16426446.75077186,16426446.75077184,1.0343481898444775
1900,200,298143.28282501077,279598.89128087845,207834.04332789904,1.4345257304869499
1300,800,1315179.7369779472,1664789.9136602955,1256655.4137501998,1.046571496519555
300,500,3767886.7814175086,3641953.588589478,3475918.845010206,1.0839973398189178
3100,300,270671.39904467383,383847.01390165073,203897.60886038028,1.3274868722468305
1200,300,606576.6804981093,615542.4219478535,498894.33807110705,1.2158419813769352
