P,n,Paper,Min Time,Time opt,mast
500,100,1973532.2320914795,3109661.416477486,1127589.673092291,1.7502219816179088
500,100,1291353.5051035415,2245717.272634669,642122.6295472876,2.0110699197970607
500,200,2816176.1047496162,4863594.372263598,1552716.122631539,1.8137095787842847
1000,100,1936287.1654413615,2895528.7313740267,1119374.320508008,1.7297941626556275
500,300,4209125.725591969,7769857.357202571,2244162.8420100557,1.875588369434872
1000,200,2744127.858541629,4267589.443956964,1542872.7100042568,1.7785834442130082
1500,100,1931049.4237135202,2570715.8753227685,1118634.343452282,1.7262561578021975
1000,100,1165539.4057552821,1991385.1433783371,636509.6246235877,1.8311418408551896
1000,300,3903630.3539137044,6936523.658636979,2234992.366469138,1.7465967277913779
500,200,3698017.595034166,6277143.761470049,2061937.2194733662,1.7934675993572038
1500,100,1086239.586734072,1472205.4892889012,636367.4180376084,1.706937778310135
500,400,4641450.333764001,8653532.56217321,2442992.872573496,1.899903346371456
1000,400,4221541.018733224,7590218.608477389,2428542.0475420137,1.7383026260574521
500,500,5497585.987952968,11144861.163165385,2902236.5057441294,1.8942584372679836
1000,200,3551006.9834568677,5749132.4131241655,2047933.098815115,1.733946770776543
500,300,4664711.736032923,8286108.766056095,2487683.6428432525,1.8751225661079138
1000,500,5034372.444968808,9118266.764916917,2880157.6649890523,1.7479502966682015
1500,200,2699557.535378439,3640726.733447732,1542560.1639375694,1.750050078103596
500,600,5943157.99783014,13902565.747344678,3006615.776716834,1.9766935448998253
500,700,7193668.296325551,17076835.651964474,3420027.0730182915,2.103395131892009
1500,300,3849322.389555035,5620315.413542988,2234677.4496811987,1.7225404901741785
500,400,5535152.011649063,10059770.39825219,2999790.8618089613,1.8451793030368806
1000,300,4344565.819966201,7048810.750092261,2469880.3825660944,1.7590187163041444
1500,400,4161114.3733335664,5982378.455767693,2427894.661141056,1.7138776405471956
1000,600,5268329.254737017,11477344.013507526,2991959.131778902,1.7608292836555806
1500,200,3553628.0446405686,4887784.012462614,2047161.0970896047,1.7358809962208974
500,800,8121253.381696294,22071977.923694823,4304819.047354947,1.8865493049437971
1000,400,5203744.046591305,8699297.417512383,2984589.9365520966,1.7435373559567964
1000,700,6336711.8657497885,14722584.274173986,3404847.968494969,1.8610851128694534
500,500,5598543.325745076,11855311.836961491,2882036.5123111256,1.942565023666395
1500,500,4914533.77271726,6723024.985702838,2879092.715088128,1.7069730845978774
1500,300,4272842.435235406,4944767.199890276,2468786.0719665866,1.730746330657862
1500,400,5204404.491869505,6386101.02458946,2984098.3940771786,1.7440458740231812
1000,500,5125503.846118486,10239777.48417166,2865445.5240484737,1.7887284204506062
2000,100,1926761.201581768,2135762.998472429,1118577.1488438414,1.7225107839662768
1000,600,6003572.788683911,13448731.85580342,3419267.0843365737,1.7558069143489443
500,600,6538239.445497331,15906692.248249527,3436385.8354146546,1.9026499813017617
