jump,Paper,Min Time,Time opt
1,4278005,6396788,2346181.3258343157
2,3534541,6225895,1973331.9927419822
3,2793665,6024784,1548859.068399214
4,3391176,6244240,1874701.8285620923
5,3019435,6087901,1684067.5481288475
6,2407356,6061273,1367144.654907349
7,2836267,5993061,1562490.480840276
8,2025071,5776618,1096791.8519710014
9,2616457,5896063,1455376.384100965
10,2226459,5925550,1254532.1981400975
