P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
131,8192,800,2,0.863552,0.250801,2.0,0.6604,1236057.3906912743,481710.4778740491,2.5659757208238707,General
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,245136.32056622807,70614.57027954298,3.47146940915739,General
133,1024,400,78,0.102245,0.689565,9.0,0.607296,167339.80376583565,44252.36107529862,3.7814887092938334,General
134,8192,800,15,0.215799,0.686416,5.0,0.298573,216830.74377696778,68639.61815064191,3.1589736309589305,General
135,8192,700,71,0.336017,0.524537,2.0,0.841195,590021.2084388518,234819.98695934584,2.5126532714653527,General
136,128,700,20,0.702088,0.779851,3.0,0.388685,208779.82107244205,88800.76117016196,2.351103958133575,General
137,128,200,72,0.394906,0.175942,1.0,0.186823,601004.8522639386,227666.24834322743,2.6398504681197608,General
138,2048,900,5,0.247729,0.836127,5.0,0.441715,163846.9098460635,62271.47321623191,2.6311712471795925,General
139,2048,700,96,0.25451,0.838536,4.0,0.8474,176237.48926612997,65894.30315831472,2.67454819034522,General
140,256,700,51,0.31475,0.897052,7.0,0.415316,84461.50850059048,48366.36010081021,1.7462862271328046,General
141,8192,500,70,0.57611,0.361377,2.0,0.279473,460256.71921468433,167414.61025664795,2.749202823511682,General
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,316197.2559079048,114052.16297138289,2.7723915765389093,General
143,8192,500,32,0.249996,0.435999,6.0,0.749528,333388.2900811846,108145.68172809156,3.082770248001357,General
144,4096,300,46,0.741354,0.414512,7.0,0.735342,246436.3724226026,92144.49532685484,2.6744557181461985,General
145,4096,900,58,0.775592,0.449467,8.0,0.362687,289051.5098512147,96624.57935134496,2.991490486081907,General
146,128,600,38,0.193398,0.268482,9.0,0.585857,345122.7836298473,107808.1218050702,3.2012688640830786,General
147,512,100,27,0.193416,0.782401,10.0,0.387746,60728.53462655311,22849.866319928216,2.6577194709270358,General
148,8192,800,14,0.47263,0.659025,1.0,0.559553,341025.2105095929,185799.5795123574,1.835446621594273,General
149,256,200,90,0.517281,0.702481,8.0,0.62128,140114.26045855155,47639.49018411157,2.9411368576165327,General
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,222970.45191671033,88788.38772271542,2.5112569068496113,General
151,4096,200,55,0.781683,0.567207,7.0,0.774825,119864.74962582202,35895.9151129629,3.3392309194127745,General
152,2048,100,66,0.841653,0.118329,10.0,0.436519,89627.81139278619,32367.14634321149,2.7690983456619813,General
153,8192,300,51,0.697882,0.371851,7.0,0.779373,256996.8613223059,79440.33604551892,3.2350928270878403,General
154,2048,200,44,0.227299,0.301321,3.0,0.308966,146612.64425006398,53226.015745211014,2.7545297576261922,General
155,256,700,82,0.290622,0.870233,9.0,0.792526,125011.10375942371,52407.49425778283,2.385366931388039,General
156,8192,200,93,0.704732,0.778132,3.0,0.294163,52519.396531278784,20091.500334061056,2.614010684022577,General
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,370924.3840334337,156736.75112649944,2.3665437835576113,General
158,256,300,74,0.520132,0.200871,9.0,0.204427,120614.12689185483,76984.27129776303,1.5667372679977498,General
159,1024,600,51,0.521,0.712088,6.0,0.601461,214732.16958188015,63838.40516106773,3.36368317848949,General
160,4096,900,14,0.188686,0.265268,1.0,0.276621,1006976.188590165,388482.62446923496,2.5920752310761594,General
161,4096,400,84,0.823799,0.897809,6.0,0.510039,132016.44336807265,56441.842041722426,2.338981836745949,General
162,512,1000,11,0.103925,0.694013,7.0,0.897745,316197.2559079048,114052.16297138289,2.7723915765389093,General
163,1024,900,48,0.501161,0.686315,3.0,0.181487,222590.489509864,83768.8311563418,2.6571994193691526,General
164,2048,600,7,0.319557,0.394072,2.0,0.311008,377554.3174232387,145366.69209829366,2.5972546528605402,General
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,444883.0982916024,124114.40321053391,3.584459875595196,General
166,512,700,35,0.797893,0.185489,4.0,0.384491,727614.423907377,209086.7573939592,3.4799641688278373,General
167,512,100,64,0.835771,0.109518,6.0,0.426156,87006.72465879579,33357.5118584631,2.6083097872517556,General
168,128,200,86,0.435028,0.623038,3.0,0.230753,128571.99074266062,37195.49330964004,3.4566550757195715,General
169,2048,900,77,0.571137,0.35821,7.0,0.677157,714358.1975008835,236166.62630723437,3.02480586978263,General
170,256,900,3,0.534845,0.213005,5.0,0.132059,362950.3743621982,138442.8795393498,2.6216615514634425,General
171,2048,300,43,0.340829,0.525727,8.0,0.841364,262603.78706766566,75713.73112096167,3.4683773098980546,General
172,1024,500,77,0.704449,0.783432,6.0,0.298018,106825.38998206245,44777.75838563506,2.385679717641529,General
173,2048,400,72,0.883618,0.15996,9.0,0.172318,254199.0447261281,94018.67907835337,2.703707893133486,General
174,4096,400,58,0.686599,0.875606,6.0,0.881213,78687.06164209668,29048.111459040316,2.708852923297628,General
175,8192,900,98,0.545468,0.62051,3.0,0.6274,460489.4764899328,155561.47710721247,2.960176806321818,General
176,2048,700,58,0.220126,0.806248,6.0,0.301839,182407.0237365028,91483.66415075141,1.993875359385729,General
177,256,100,100,0.384945,0.643933,8.0,0.250803,72212.5157075036,33477.598228978335,2.1570399170689663,General
178,1024,300,60,0.159302,0.750772,6.0,0.152271,93583.62695968988,42831.51684479748,2.1849244167278887,General
179,512,100,9,0.402947,0.593761,5.0,0.506631,33465.75547653971,11064.831273205229,3.024515661398372,General
180,4096,800,88,0.806927,0.191161,7.0,0.201831,496958.51427343895,202353.75339573988,2.455889776857983,General
181,4096,200,67,0.782643,0.855943,10.0,0.467253,107293.41226205311,42449.62169222391,2.5275469600170206,General
182,256,400,72,0.883618,0.15996,9.0,0.172318,254588.54233274132,94155.78667950773,2.703907548447583,General
183,256,600,68,0.696447,0.37295,6.0,0.689092,462770.11507329746,161951.0277511989,2.8574694554222835,General
184,1024,500,2,0.169233,0.756732,8.0,0.67342,174246.7485282283,62302.53654013194,2.7967841793405617,General
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,588297.1876627168,187034.18880639848,3.1453991990291725,General
186,4096,700,66,0.291652,0.767727,6.0,0.373913,197368.06845509922,64777.61785183952,3.0468559203044925,General
187,512,500,45,0.624476,0.809804,2.0,0.330095,156012.05015413027,51456.14267516835,3.0319421947152367,General
188,2048,800,97,0.877666,0.546156,6.0,0.465663,325132.60955457005,116119.18597245147,2.7999904307950083,General
189,8192,500,93,0.441353,0.229046,6.0,0.124186,221125.2955870519,82908.01905693996,2.667115896656347,General
190,256,300,58,0.498927,0.568496,8.0,0.582033,156405.62387590326,49583.78970234551,3.154370103915326,General
191,256,300,46,0.741354,0.414512,7.0,0.735342,246517.40423400525,92144.75057899409,2.675327706516175,General
192,8192,200,12,0.845326,0.118076,10.0,0.125299,86681.3271790706,34995.89392353165,2.4768999291309735,General
193,128,500,3,0.893572,0.680991,4.0,0.576443,183538.17916032887,78338.05610379564,2.3428993300158756,General
194,128,500,38,0.15137,0.33787,3.0,0.636078,520969.3778069143,201743.08900922665,2.582340641086783,General
195,128,700,83,0.591571,0.26118,6.0,0.272775,359235.74261047,123648.96593143292,2.905287075426713,General
196,256,400,91,0.654566,0.838252,3.0,0.336082,156234.44131463132,65136.801568810966,2.3985586880495533,General
197,4096,800,62,0.727254,0.803596,4.0,0.719382,180500.89624577222,69579.78689333206,2.594157072117591,General
198,512,800,94,0.317036,0.386954,7.0,0.797791,511793.12405009835,160684.38796188083,3.1850830721122145,General
199,512,800,55,0.706365,0.382068,4.0,0.389507,696805.5314540415,208874.10782048167,3.336007218534314,General
200,128,800,35,0.551232,0.338544,8.0,0.654431,569679.7478361274,171251.52131025647,3.3265675158823163,General
201,128,400,80,0.119984,0.303838,5.0,0.31317,192776.7599350342,57337.2855241042,3.362153582488522,General
202,256,600,15,0.832195,0.109359,8.0,0.114569,339096.96265932696,131142.9851737448,2.5857041625983603,General
203,256,600,87,0.701721,0.485789,10.0,0.896196,358821.7382795532,131772.37600602672,2.7230421819451913,General
204,512,200,41,0.721395,0.106057,9.0,0.823169,175517.95743206263,68293.22321929944,2.570064043813674,General
205,128,1000,58,0.364897,0.550257,7.0,0.86565,409119.69873463525,145523.38959975677,2.811367298823,General
206,2048,700,42,0.233968,0.821963,3.0,0.338724,162193.58641195766,60545.29623925781,2.6788800532251864,General
207,512,400,39,0.365001,0.438371,2.0,0.357296,311695.90798086044,118375.94620530441,2.633101723556854,General
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,221993.6812770479,92929.47364766299,2.3888404029783357,General
209,256,100,46,0.325311,0.799592,4.0,0.318062,60005.29562856388,23436.6403591853,2.5603198542510626,General
210,2048,900,99,0.531782,0.205223,8.0,0.525002,594762.7711155417,157334.7185904263,3.7802385668215295,General
211,4096,900,55,0.633656,0.413141,4.0,0.333687,456436.6163074199,145977.01014770556,3.1267705500035827,General
212,512,900,20,0.577605,0.764293,1.0,0.259277,207884.6729867274,83934.36071927342,2.4767529198443268,General
213,1024,100,28,0.887865,0.559718,7.0,0.171747,62842.79411209236,20053.49829918545,3.1337571716673973,General
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,447208.5133716501,150682.91879743664,2.967877958170119,General
215,512,900,76,0.749151,0.132192,4.0,0.849332,1191704.0773614896,412273.5536719884,2.890566389105882,General
216,128,700,34,0.540316,0.726719,1.0,0.216357,214402.28167712208,94617.4557646125,2.265990772469173,General
217,256,900,70,0.311977,0.384731,2.0,0.7021,1056390.7302190142,405413.3739306958,2.605712584113224,General
218,512,900,56,0.267938,0.451841,10.0,0.257167,276760.85981349455,82112.18297196667,3.3705212770677586,General
219,8192,700,92,0.130883,0.201247,8.0,0.211027,266522.90655380796,103628.00460653503,2.571919700333595,General
220,4096,700,33,0.421324,0.608456,3.0,0.220844,276988.425871623,97718.7908840865,2.8345461846758333,General
221,128,300,93,0.667712,0.743423,4.0,0.748051,122503.94552504864,44534.63653257783,2.7507566034682904,General
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,952782.3840524108,354110.7446334615,2.6906339287688987,General
223,128,500,37,0.168277,0.240408,9.0,0.157412,130732.5071355449,54608.56837707788,2.3939925733416643,General
224,1024,600,83,0.838923,0.223213,3.0,0.233695,345760.0838666897,130073.66237184455,2.6581867348230532,General
225,512,800,27,0.825223,0.895451,9.0,0.105794,117322.84647274784,47173.23554232788,2.487063800562836,General
226,1024,300,94,0.40044,0.473125,1.0,0.480569,394191.3243633034,148835.5235432784,2.648502958023193,General
227,256,400,20,0.742696,0.134324,4.0,0.54066,445278.87903789914,168174.0691560349,2.6477261403763825,General
228,8192,400,90,0.85929,0.240624,8.0,0.845339,370564.1778465681,102075.26108957673,3.6303035024458805,General
229,8192,200,27,0.585032,0.769977,1.0,0.690259,137360.39566331074,57462.271367614376,2.390444937070949,General
230,1024,500,75,0.114038,0.697068,3.0,0.307851,211450.15743461554,75308.02642475703,2.8078037292065146,General
231,256,100,94,0.771953,0.560014,10.0,0.568692,170981.06927645317,62929.765866919784,2.717014228815566,General
232,2048,800,74,0.690544,0.869602,5.0,0.881814,179309.5469533155,81387.95053606495,2.203146114041281,General
233,2048,800,42,0.470686,0.549977,8.0,0.558031,333214.2981775635,113760.30981094284,2.929090987281321,General
234,128,400,47,0.412762,0.595044,4.0,0.800959,252239.13004066344,88828.19736795158,2.839629053776893,General
235,1024,300,55,0.610289,0.392224,5.0,0.311971,165586.56227515044,62242.53045311874,2.660344318743126,General
236,2048,500,18,0.329123,0.117396,7.0,0.83432,489321.59744046093,160813.90903421727,3.0427815627337638,General
237,4096,200,80,0.274224,0.347897,5.0,0.755677,227791.2117600597,62879.27051927928,3.622675802039038,General
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,144235.93789119844,56310.26740548294,2.5614500611864286,General
239,4096,500,88,0.614454,0.398912,3.0,0.295666,244677.06798273165,92639.23301465798,2.641181927143301,General
240,256,900,32,0.614524,0.28622,7.0,0.203586,330464.3367596597,120892.13588417074,2.733547011496963,General
241,8192,600,24,0.455551,0.526882,4.0,0.445138,278676.7778924437,111350.28118031911,2.5027038543455347,General
242,4096,900,21,0.247249,0.828856,1.0,0.839932,189887.83534510643,84602.54543351936,2.244469529516936,General
243,2048,200,91,0.863484,0.245115,7.0,0.256471,134658.4649107579,49088.639705453395,2.743169615592308,General
244,128,800,1,0.687643,0.760544,5.0,0.677523,255820.98697245916,98763.99958665624,2.590225062199916,General
245,8192,500,72,0.848655,0.634481,6.0,0.125755,125956.62218434515,36142.526899969416,3.4849976741513258,General
246,8192,200,32,0.540817,0.725476,8.0,0.624229,142266.51679700208,55185.974476140334,2.577946990109073,General
247,128,900,45,0.571137,0.35821,1.0,0.16391,643110.3058203886,248870.15187570034,2.584119875257656,General
248,512,400,10,0.84137,0.627967,7.0,0.520604,158348.85459887498,64872.249617122405,2.44093361234509,General
249,2048,200,61,0.117421,0.190289,3.0,0.202452,234958.5936929291,93023.40028435529,2.5258009594865833,General
250,2048,500,1,0.510036,0.585838,5.0,0.105006,186331.89729481447,50476.7713644161,3.691438502466706,General
251,1024,600,50,0.187247,0.775146,10.0,0.180526,144495.1558572234,43653.64277618617,3.3100366124782616,General
252,4096,500,50,0.424756,0.498041,9.0,0.415643,253645.74585463645,77409.48417035426,3.276675314053777,General
253,1024,900,1,0.288884,0.872015,5.0,0.680493,129068.84861658531,54985.620150486575,2.3473200495574145,General
254,256,1000,25,0.292527,0.877152,2.0,0.394894,109928.84611935845,59786.24205795498,1.8386980404755453,General
255,512,300,16,0.208938,0.284366,3.0,0.204719,189858.18327727335,75906.6660800024,2.501205665878816,General
256,128,400,38,0.502704,0.684461,5.0,0.297657,189129.63066417165,74233.43833028698,2.54776869990417,General
