P,n,Paper,Min Time,Time opt,mtsa
200,200,2379814.5578730004,2023855.8499795943,2018365.6152433166,1.1790800139974198
200,200,2543706.364670246,2171884.4002980124,2147249.8832849334,1.1846345339084616
400,300,1932377.595044794,1669504.0882969706,1570448.832123688,1.2304619899214906
200,200,2410183.9789942154,2066379.0070184285,2030895.4220536863,1.186759275156071
200,200,2456726.39896151,2112330.10699685,2054351.8723653462,1.1958644631471418
400,300,1842025.9291312455,1598531.030483589,1491099.671368175,1.235347283955253
3000,200,182569.54035144654,194501.49919453193,134557.70768288776,1.3568122071587925
200,200,2117738.9192531593,1813924.779636968,1778677.6952878714,1.1906254431949868
200,200,2283550.760227115,1946463.696631687,1933035.1299842403,1.1813291568300326
400,300,1916003.8109925557,1651392.973681165,1580206.468667947,1.212502194480746
200,200,2329789.97410198,1980843.8038623426,1974423.4116150409,1.179984982145373
200,200,2573964.252031685,2201380.3986997344,2166579.146813661,1.1880314900183342
400,300,1827861.126925793,1579652.5512508105,1488019.7701800228,1.2283849741490032
1900,100,151965.98229078218,159994.24109049025,106788.11993416882,1.4230607523052559
4400,300,226271.99582329998,220563.27622010754,142768.075647608,1.5848921041830337
200,200,2364711.734817212,2014076.9105577206,2005535.610665102,1.1790923692613942
200,200,2524138.1191773955,2159492.1983639887,2127014.2659441866,1.1867048376645113
400,300,1851217.5255880218,1603675.8738841424,1513285.307932276,1.2233103142443706
3000,200,232809.41190313676,289519.2011743997,143149.99221899555,1.626331991321224
4600,400,239029.00881895472,238989.04648190096,171854.208453944,1.39088248678538
4700,400,226332.2801682116,226332.2801682116,168197.73593364735,1.345632144879155
400,300,1677074.0622227346,1452922.8897163244,1366114.5966991878,1.2276232654821846
300,500,4080876.958026162,3511289.9977092394,3404972.8787094397,1.1985049817997095
1800,700,1100228.1834968561,1212712.5970298985,791800.8054011764,1.3895264768509688
400,300,1808844.1260930533,1562318.539437491,1496683.0142133213,1.2085686206867314
400,300,1846208.686336209,1599697.3635675334,1516452.74099877,1.2174521740257163
4400,300,232200.97590591147,230950.0978326992,148288.0517849619,1.5658778513230107
300,500,3978590.826971206,3414302.273260818,3328341.7801393406,1.1953672698855593
3000,200,203487.10692854258,281524.7162279045,137411.27820326833,1.4808617574136111
400,300,1823222.1946881856,1572134.5296289588,1511228.6535808968,1.2064502551404195
400,300,1870315.3586062037,1613786.3890168862,1546848.1599971568,1.209113736547769
300,500,3860169.3142857263,3305485.0649105306,3256526.908354038,1.1853638624582379
4600,400,233735.27373445782,233634.4067042729,165496.2345828464,1.4123298594896512
1900,100,155795.47707422927,203157.53737213934,104269.41755371496,1.4941627250767981
3000,200,232644.80188553283,334903.84203075396,154226.969212619,1.508457328009903
4700,400,238114.82866322572,238114.82866322572,161975.0381023603,1.4700711384475724
1700,1000,1564017.2838856992,1660682.0348965698,1204073.2804459543,1.2989386188408998
300,500,4221936.772566326,3654204.4003364956,3475918.845010206,1.214624667842016
4400,300,207935.23521444155,207853.6872963435,143655.13351526792,1.447461222764739
1300,400,811346.1137514572,789925.8177860156,608099.5068370326,1.3342324810812478
3000,200,187437.42556359916,264910.5997209353,118578.51301919142,1.580703120583602
300,500,3971612.239482139,3421761.991854013,3309814.780958854,1.199949997906397
1800,700,1072114.5042046327,1172439.0921564098,785557.5176193566,1.3647816743625485
3000,200,227415.5482556282,241692.79194753084,128869.00866561601,1.7647031711535601
3400,400,323366.4605717855,438579.87807852565,232508.63496710072,1.39077183356025
4600,400,237277.62270807568,237247.1741820194,171908.585398514,1.3802546403254083
300,500,3933420.601603853,3376509.058269814,3283802.2475467576,1.1978250531201775
4700,400,234174.76047943166,234174.76047943166,168250.95592194988,1.391818306150149
1900,100,154215.29997019187,215764.9540933103,107098.09899357043,1.4399443259907918
4400,300,227561.3278473613,222147.26874948226,135274.52456182026,1.6822186482227561
3000,200,183174.298796801,202577.8708356048,131628.22744100273,1.3916034756215327
1100,500,1246231.115004761,1226392.3958451776,928628.9669207562,1.3420118899985887
300,500,4126041.9388353913,3544829.4741444313,3443402.3804435986,1.1982456544343363
3000,200,227742.69341015918,288368.1618921215,144438.60978757738,1.5767438757898269
3400,400,338311.2006961427,428909.9720760301,223906.67031796864,1.5109473970369385
300,500,4093418.0069858874,3513231.1926051714,3411941.189591615,1.199732873319496
4400,300,209268.0724615825,208105.8186105695,137571.39163020693,1.5211598136922018
4600,400,252859.80157866882,253839.85557323054,169725.96886880122,1.4898120968991513
3000,200,204806.42621021872,225693.53756761932,133702.37404434013,1.5318084489830983
1700,1000,1534094.9545279564,1752275.580535242,1156091.0936823168,1.3269671939445904
4700,400,240016.0023998983,240014.805389107,166114.77804180546,1.444880493049778
300,500,3944918.150498825,3397357.61971538,3272323.915135941,1.2055402377044153
1900,100,145340.19840262327,185857.313757207,107135.3681339404,1.3566033414933458
