P,n,Paper,Min Time,Time opt,mtsa
500,100,1581755.8569831075,3094336.7900800183,1127589.673092291,1.4027761114956965
500,300,3617654.777143587,7775139.887768304,2244162.8420100557,1.6120286413366152
500,500,5548312.285750832,11158714.553847667,2902236.5057441294,1.9117367846381812
500,900,11543839.617399218,23816831.948321145,4712246.645878133,2.4497528429452586
500,1000,10905402.7646137,25997216.230336916,5367069.06968709,2.0319102703944716
1000,100,1427878.9304227126,2898075.560296388,1119374.320508008,1.2756045089320036
1000,300,3086006.4887151495,6964166.909491373,2234992.366469138,1.3807682455714387
1000,500,4185982.4568095542,8989951.843650755,2880157.6649890523,1.4533865654974363
1000,900,9358588.02807374,20078705.119283147,4694679.0750087295,1.9934457453955652
1000,1000,7832261.623965454,22368173.470321942,5337962.714705862,1.4672754461899675
1500,100,1407987.1385251118,2548636.4335547797,1118634.343452282,1.2586661108399744
1500,300,2994458.6832189364,5434309.3344040895,2234677.4496811987,1.3399959281130835
1500,500,3904372.4586048983,6730522.276591606,2879092.715088128,1.3561120967531561
1500,900,8920749.59197443,15001700.120326523,4694330.76100381,1.9003240389620235
1500,1000,7226010.323042332,18141150.707416162,5336041.550357559,1.3541892908532787
2000,100,1407007.2136223323,2029850.8858483816,1118577.1488438414,1.2578544225372488
2000,300,2913201.4136739075,4433200.841202985,2234677.4496811987,1.3036339602789242
2000,500,3757706.6365042054,4912629.810339257,2879092.715088128,1.3051704159479225
2000,900,8802497.37514235,11056253.675445653,4694330.76100381,1.8751336075986416
2000,1000,6952480.535867846,13582311.872230414,5336022.304955912,1.3029331847827217
2500,100,1407108.655547553,1786063.5634859109,1118577.1488438414,1.257945110895513
2500,300,2869205.423508495,2953373.8753272393,2234677.4496811987,1.283946112186266
2500,500,3737654.4458029917,4015957.95455217,2879092.715088128,1.2982056556273782
2500,900,8767879.518588373,8297079.592036328,4694330.76100381,1.8677592110517365
2500,1000,6918612.925146533,10590579.210602177,5336022.304955912,1.2965862078051598
3000,100,1407227.6096398395,1470573.3526873186,1118577.1488438414,1.2580514550063413
3000,300,2843023.3465283746,2600257.2928507323,2234677.4496811987,1.272229845490213
3000,500,3692114.0928849326,3475191.022342967,2879092.715088128,1.2823880500742812
3000,900,8757227.61593936,6989824.512135141,4694330.76100381,1.8654901117506177
3000,1000,6835781.257363687,8450132.814390395,5336022.304955912,1.281063096571926
3500,100,1403345.6180913707,1234008.041047653,1118577.1488438414,1.254580982225379
3500,300,2841067.7581312023,2509895.986202623,2234677.4496811987,1.2713547355733652
3500,500,3688225.077699046,3070033.836488337,2879092.715088128,1.2810372720442769
3500,900,8739291.881096717,5964054.120878055,4694330.76100381,1.861669389318437
3500,1000,6840887.1193585275,7478319.815710462,5336022.304955912,1.2820199632608262
4000,100,1403345.6180913707,1311147.6922860174,1118577.1488438414,1.254580982225379
4000,300,2843658.6600274392,2332202.489870543,2234677.4496811987,1.2725141431185598
4000,500,3685324.3485772084,3127996.296520883,2879092.715088128,1.280029757035595
4000,900,8713536.780095488,5326962.200931476,4694330.76100381,1.8561829627514856
4000,1000,6822682.649056521,6609904.461549356,5336022.304955912,1.2786083451562507
4500,100,1403345.6180913707,1184779.000635046,1118577.1488438414,1.254580982225379
4500,300,2837388.592909657,2279339.4428764135,2234677.4496811987,1.2697083390331976
4500,500,3685324.3485772084,2969533.866004357,2879092.715088128,1.280029757035595
4500,900,8723464.770410359,5103706.921990919,4694330.76100381,1.8582978521404787
4500,1000,6803707.44156702,6373390.748116457,5336022.304955912,1.2750522866532947
5000,100,1403345.6180913707,1122025.714195451,1118577.1488438414,1.254580982225379
5000,300,2837388.592909657,2287528.285005325,2234677.4496811987,1.2697083390331976
5000,500,3685469.036031886,2946754.0780296745,2879092.715088128,1.280080011566795
5000,900,8709311.827116987,4907832.336500418,4694330.76100381,1.8552829509726825
5000,1000,6795499.05733507,5778451.39616286,5336022.304955912,1.2735139901914667
