P,n,Paper,Min Time,Time opt,mtsa
3300,100,90547.66494031787,104073.75050990953,61484.06905300629,1.4727012433457427
2200,100,142918.93667631756,139864.88915702666,92226.10357950944,1.5496581892685635
500,500,3328863.6901404494,2233572.328395781,2042983.7272256636,1.629412728931027
1500,300,651707.8605904981,575596.9945323813,418786.3552329834,1.5561821736716648
3300,100,98664.59823987196,126075.47818265214,82764.5367230505,1.1921120101236933
2200,100,131560.22899169943,167570.4883193343,90050.86061457201,1.4609547104140657
400,700,5861267.0975283645,3758884.482965286,3563103.6243052944,1.6449892328548676
3300,100,81574.1120102572,163618.3713032444,61662.54184478297,1.3229119262646625
2200,100,124074.92774601623,195527.1023192292,92493.81276717446,1.3414402978320052
500,500,3261964.2474672985,2130678.3147520213,1997005.0680836043,1.6334281267486181
2200,100,136119.05918382813,182393.77635755087,92525.99975203944,1.4711438898105806
3300,100,95173.2377840771,129088.78362723235,70156.3045836674,1.3565885254200478
1500,300,609335.5906163655,567205.5637837715,397626.5790315133,1.5324317406057344
2800,500,514347.02924970497,670539.4065658876,364818.52271886845,1.4098709281986326
2200,100,138758.9334922094,150362.38183500821,94919.92696360598,1.4618525101205788
700,300,1456073.8561270041,989693.0049577715,897399.3326421074,1.6225484053348436
3300,100,89424.48699485835,105547.53883682864,63279.95130907065,1.413156697262504
2200,100,151751.14196135287,155184.19134470567,83853.25800476263,1.8097226699615396
500,500,3184433.765369649,2089448.8477366986,1953916.1450124227,1.6297699230840856
400,700,5799504.268770527,3707455.461640466,3535008.829287105,1.6405911693126087
1500,300,636407.7243864391,584602.479563079,421388.3916447859,1.5102640153478792
3300,100,106242.0173924086,124160.18854021354,67837.48332561705,1.5661255722363903
2200,100,153931.90780031797,189739.14982680258,96748.51380656994,1.5910519112270318
3300,100,132260.25240320325,145262.81737201003,96621.71431835281,1.368846054287831
2200,100,133800.80745716466,134504.7688850377,90396.39316459172,1.4801564838272159
1500,300,614561.8844771743,596899.9784812289,396805.27204800607,1.5487744941121238
500,500,3336072.8898927,2347309.6619352396,2085551.3070061237,1.5996119964469926
3300,100,86701.14825683265,104576.44402096214,60264.26210972782,1.4386826490793023
2200,100,123263.11881548577,150171.985145804,85768.5344031476,1.4371601388931063
2800,800,829268.1151798815,948529.5327722562,583447.1563840213,1.421325146769697
3300,100,87243.198587342,135677.097028427,57179.022935431734,1.5257903005068771
