P,n,Paper,Min Time,Time opt,mtsa
2100,100,116572.9232575233,151533.5052370151,96617.8227975813,1.2065364327423196
1600,100,137627.35348085448,171093.11782807275,126810.89242182547,1.0852959935259268
1600,100,153803.28561792057,211324.11382037343,123819.93334503651,1.2421528704052236
2100,100,120285.48217757205,188150.89623616575,94338.99683431353,1.2750345690958325
2100,100,135445.16279524294,214647.1619955331,96898.28004180182,1.3978077086281824
1600,100,164809.06192251225,237962.9531680952,127178.99255486489,1.295882744561086
1600,100,156467.7302067743,214554.21428572643,127223.24965905423,1.2298674230228546
2100,100,130494.78968431946,205841.82356678334,96931.99974023178,1.3462508772544943
1600,100,146211.51728649085,174042.6980385768,130514.89957495821,1.1202668642633988
2100,100,117898.12143097311,142210.91701991716,99439.92348568245,1.18562160245375
1200,200,362092.9387780135,397175.4317983665,336394.2692072194,1.0763944927818128
3100,400,315618.87019863044,466716.14147018094,255009.4706090782,1.2376750927908267
1600,100,157437.24610868015,175337.57499793023,115298.22975654861,1.3654784331130476
2100,100,122253.76604000415,150860.15788748226,87846.2702907037,1.3916785042260538
1500,500,794043.9147565779,983221.7845480487,680994.5757418879,1.1660062253675545
1600,100,168536.323429063,221709.18588648894,127294.46812348631,1.323987804918346
4700,400,218388.2196593774,227199.792671898,168197.73593364735,1.2984016606830535
2300,200,199667.2276248113,242273.34740492923,175510.05349941883,1.1376398311306564
3200,400,308568.1388111352,425207.744613613,247040.42465254452,1.2490592956400868
2100,100,152123.70388303642,193593.06196861458,96986.26142741814,1.568507762276017
1600,100,137453.10012637376,162759.3845612487,124295.04060131362,1.1058615006793848
2500,200,190817.12938139096,242106.108930447,161469.24921946533,1.1817552277216368
1600,100,140487.4957099534,197934.45101638892,117931.73480432795,1.191261164291782
2100,100,110723.5698143507,150608.39969396594,94700.98331528656,1.1691913424565021
1600,100,166792.82648045468,276303.949980802,133302.96527932663,1.25123117952367
2100,100,117205.4999092453,162952.3461021,89852.75032710702,1.3044174995485525
1200,200,410846.7117508032,482797.74473560386,357874.9805474889,1.1480174197209216
3100,400,320227.17628503713,436096.8068139306,245575.05776809464,1.3039890092887167
2100,100,135697.95002967468,188501.6909398385,101653.04462974092,1.3349127960105698
1500,500,775033.5934046152,904533.5869357003,665668.3560278681,1.164293880558397
3500,700,546368.2179006085,751732.4108659376,407211.8427777479,1.341729685889344
3200,400,309792.0876870632,423084.94126998825,237900.8372128417,1.3021899851907746
3400,300,244947.35961777417,308903.00813383743,184758.68613219858,1.325769114002626
4700,400,229254.19298515582,244929.04339730914,161975.0381023603,1.4153674274197632
2300,200,238206.12067020364,326783.08669834584,186717.3811552116,1.2757576139748408
500,900,3657939.3088010782,3840673.809299043,3601261.257292789,1.0157383892639038
1200,200,386620.4306217521,469782.96246966533,338482.57034228096,1.1422166589871765
1500,500,720051.8307734617,925764.3126462363,651305.3816708076,1.1055517903541614
2500,200,210779.72545604644,316024.5836543621,171779.99066279465,1.2270330475789148
3100,400,337541.1850862648,456741.85567190516,255090.15897844016,1.3232230770407465
2800,500,463237.24615694716,644450.4071001521,364818.52271886845,1.2697744695214415
2800,1000,879127.3166585949,1168381.2357823176,731044.4916993293,1.2025633550908013
3200,400,317070.6996294084,420990.2605570359,247118.59151036388,1.2830710052671648
5000,1000,531856.3862514653,542931.0736184646,409384.9153516244,1.299159705957043
4700,400,238024.48224402973,232740.36953265555,168250.95592194988,1.4146991376051805
2300,200,250253.06775372266,324445.1366913426,176599.6019177118,1.4170647330809405
1600,600,857044.2418378087,1112226.3722231274,760080.602964973,1.1275702057052812
1200,200,428511.8087793719,532395.9355723667,342391.9787275577,1.251524087602356
1500,500,815631.5293332958,1057510.0184154664,695183.7690020413,1.1732603172024012
4200,1000,632610.3128766349,673413.9538160029,487362.99446621956,1.2980269738565118
