Fat,Paper,Min Time,Time opt
0.4,1138206.922988593,1525465.9439062953,654466.7297662625
0.5,1089893.0774136968,1478285.1590975784,654466.7297662625
0.6,1096959.1962089385,1478704.5834839647,654466.7297662625
0.7,1056595.0888358012,1448837.7230141624,654466.7297662625
0.8,1076571.8411804796,1414041.8973234014,654466.7297662625
0.9,1016625.5291035695,1374134.3946818013,654466.7297662625
1,970971.6907757331,1280373.5417461747,654466.7297662625
0.1,3458520.7489591055,3262793.559709951,3262793.559709951
0.2,1604229.916445404,1851469.0250473686,1374097.890346066
0.3,1381095.493523922,1659122.7295459963,937661.4870907038
0.4,1208344.117106684,1536915.9482424217,671096.4806446494
0.5,1171336.364940649,1499703.8395562097,671096.4806446494
0.6,1124098.2461844191,1475089.5301907544,671096.4806446494
0.7,1105669.6989679032,1458997.63098337,671096.4806446494
0.8,1062388.7101599264,1409662.394067776,671096.4806446494
0.9,1075497.9543230578,1374176.3362734194,671096.4806446494
1,1003494.0192463036,1292566.8538058572,671096.4806446494
