P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
242,4096,900,21,0.247249,0.828856,1.0,0.839932,24269.133826200316,9255.838236033032,2.622035217914725,Roofline
243,2048,200,91,0.863484,0.245115,7.0,0.256471,25864.902907810807,8661.561723202904,2.9861708239661877,Roofline
244,128,800,1,0.687643,0.760544,5.0,0.677523,113212.06836062035,93185.60998966866,1.2149093446206125,Roofline
245,8192,500,72,0.848655,0.634481,6.0,0.125755,13241.711081610405,3867.909787248382,3.4234798146702676,Roofline
246,8192,200,32,0.540817,0.725476,8.0,0.624229,44644.25758921233,21862.2803594279,2.0420677466044808,Roofline
247,128,900,45,0.571137,0.35821,1.0,0.16391,169580.15489278155,98096.93228718753,1.7286998781605167,Roofline
248,512,400,10,0.84137,0.627967,7.0,0.520604,48446.023948171634,13751.156760583113,3.52305080886281,Roofline
249,2048,200,61,0.117421,0.190289,3.0,0.202452,11768.120341646023,4522.9940933710595,2.601842960372972,Roofline
250,2048,500,1,0.510036,0.585838,5.0,0.105006,24340.126497340607,9323.806427561996,2.6105353737706354,Roofline
251,1024,600,50,0.187247,0.775146,10.0,0.180526,27001.829547330268,8708.895245752705,3.1004884988711923,Roofline
252,4096,500,50,0.424756,0.498041,9.0,0.415643,79509.14862725025,38563.60941349583,2.061766256750464,Roofline
253,1024,900,1,0.288884,0.872015,5.0,0.680493,40197.26583396424,14088.782783384146,2.8531397248434827,Roofline
254,256,1000,25,0.292527,0.877152,2.0,0.394894,87166.45039940238,57096.217117931854,1.5266589416836611,Roofline
255,512,300,16,0.208938,0.284366,3.0,0.204719,23807.87776261155,9686.989668497305,2.4577168529492974,Roofline
256,128,400,38,0.502704,0.684461,5.0,0.297657,55280.51729698118,42797.12681057493,1.2916875831795716,Roofline
257,1024,400,74,0.638215,0.312534,3.0,0.319525,16503.939674393867,5934.537727723152,2.7809983576809745,Roofline
258,512,800,89,0.504339,0.288368,9.0,0.587157,33976.05378009182,22549.298472852493,1.506745490153328,Roofline
259,128,200,63,0.669296,0.859692,6.0,0.776013,27001.373243804836,22971.04347618864,1.175452620243132,Roofline
260,512,600,45,0.711165,0.785108,2.0,0.79029,20490.552580151663,16407.99732611681,1.248814963392065,Roofline
261,2048,800,11,0.281828,0.349132,5.0,0.264872,58396.215736915554,34870.55437275946,1.6746569358396581,Roofline
262,8192,200,59,0.473515,0.148398,10.0,0.552116,19672.109333312987,7925.6844354705545,2.4820707275793823,Roofline
263,128,400,58,0.686599,0.875606,6.0,0.881213,47426.0851616301,37234.73001022395,1.2737056277461336,Roofline
264,2048,500,57,0.154267,0.738489,9.0,0.655512,109568.40417897153,107693.77131172961,1.017407068620669,Roofline
265,8192,300,57,0.859311,0.642949,9.0,0.450612,11704.904425574621,4143.9822383332,2.824554680109485,Roofline
266,512,300,94,0.40044,0.473125,1.0,0.480569,26751.811426196105,9707.679089177938,2.755737100541247,Roofline
267,2048,500,19,0.466853,0.250803,5.0,0.452494,11206.82254262405,4772.783421409097,2.3480685279692395,Roofline
268,256,200,26,0.545822,0.326438,7.0,0.226136,15570.509210377235,11598.431855093599,1.3424667579987761,Roofline
269,256,500,43,0.741385,0.816935,1.0,0.424356,35882.792022670685,28104.10630304643,1.276781109342056,Roofline
270,2048,300,30,0.212417,0.28392,5.0,0.603037,13666.825713168526,4793.854143500207,2.8509056187491275,Roofline
271,256,600,79,0.46302,0.137109,4.0,0.457065,89642.6899843675,66501.12780586042,1.347987514528554,Roofline
272,1024,100,5,0.290983,0.879843,10.0,0.681295,8629.474163115707,3746.1892921606004,2.303533935451161,Roofline
273,128,800,47,0.79298,0.579037,7.0,0.779851,170563.1469342904,88879.69344528945,1.9190339246532369,Roofline
274,1024,600,67,0.179374,0.766858,9.0,0.265315,16492.134336516694,7574.492106364061,2.1773254371286574,Roofline
275,8192,900,60,0.702974,0.776161,2.0,0.696497,89113.31915908073,31303.53951349218,2.8467489793181975,Roofline
276,8192,400,44,0.663527,0.338571,3.0,0.654225,22001.888727922713,7843.128074029213,2.805244096520253,Roofline
277,128,600,56,0.630578,0.819642,4.0,0.713067,80673.00783685732,67156.1035434443,1.2012758867802495,Roofline
278,512,500,33,0.139362,0.214747,6.0,0.534051,37881.9768972143,16731.4559896685,2.2641171766883903,Roofline
279,2048,600,81,0.51516,0.189915,9.0,0.106488,34721.37724716547,13993.535659909896,2.481244060901549,Roofline
280,256,800,49,0.358938,0.433562,9.0,0.750002,109561.69857530782,46152.457260502924,2.3739082397476214,Roofline
281,8192,700,59,0.731359,0.519587,3.0,0.130272,40539.43233296864,12282.867091803217,3.3004861185888763,Roofline
282,256,1000,5,0.414414,0.488141,3.0,0.898637,74556.26971321297,54958.77451892512,1.3565853745072032,Roofline
283,8192,1000,8,0.184113,0.770815,1.0,0.664573,52645.328456124866,20167.25157229077,2.6104364428347813,Roofline
284,512,900,27,0.441391,0.628377,3.0,0.545166,60583.072325988935,23629.513926057738,2.5638729817112407,Roofline
285,1024,400,11,0.721554,0.396461,1.0,0.80426,134268.60540635203,104224.3630876379,1.2882650603818147,Roofline
286,128,700,46,0.234646,0.817988,4.0,0.82686,151931.85421080422,74839.24434595129,2.0301094103580906,Roofline
287,128,500,89,0.315378,0.387523,5.0,0.705202,90743.83060606715,54336.79167332428,1.6700255538019975,Roofline
288,2048,500,26,0.485154,0.675732,9.0,0.478628,46023.69796609065,17249.52878958448,2.6681133454428294,Roofline
289,128,600,10,0.770175,0.560932,6.0,0.477471,123121.23508387269,73561.24888169592,1.673724100060904,Roofline
290,8192,100,3,0.357544,0.832457,10.0,0.747686,2383.279497992071,1008.2700756408688,2.3637312616634283,Roofline
291,256,1000,94,0.287502,0.873681,8.0,0.277458,95934.02578808625,77209.9503671817,1.242508579941573,Roofline
292,8192,100,8,0.781152,0.566447,6.0,0.173287,5412.610364003096,1721.4921248431115,3.144138904786669,Roofline
293,4096,900,27,0.441391,0.628377,3.0,0.545166,50213.43929890551,22400.149377863734,2.2416564484399117,Roofline
294,4096,1000,83,0.323485,0.107092,7.0,0.804113,68313.90762525541,25799.344373669304,2.647893164873456,Roofline
295,1024,100,39,0.320973,0.788072,9.0,0.797571,1971.232977407701,1125.9468211105404,1.7507336407446317,Roofline
296,2048,500,46,0.224312,0.700054,5.0,0.706809,66167.30408767902,46272.22520566838,1.4299572539159728,Roofline
297,2048,600,84,0.593272,0.267809,3.0,0.671771,85463.89148688574,49839.7359731086,1.7147741619858983,Roofline
298,256,1000,68,0.386105,0.573113,2.0,0.180284,135071.15313374848,54233.681665691016,2.490539992589077,Roofline
299,8192,700,9,0.354336,0.543151,9.0,0.856373,45837.769250418176,15955.807182081091,2.8727953858639967,Roofline
300,128,700,64,0.106685,0.292936,4.0,0.5906,155546.95243401264,87886.0876816849,1.769870027636103,Roofline
301,4096,1000,9,0.285327,0.477088,7.0,0.36925,51606.344079174734,19174.55975050672,2.691396556200512,Roofline
302,8192,300,5,0.643717,0.826225,9.0,0.434336,9725.84923574815,4574.017319337614,2.126325406471482,Roofline
303,2048,100,48,0.317805,0.504419,8.0,0.705416,12711.819233489874,11898.145869700966,1.068386568184624,Roofline
304,8192,600,80,0.15132,0.736347,8.0,0.542629,119545.89041842762,46738.113910744214,2.5577816564597455,Roofline
305,128,400,14,0.846485,0.521,10.0,0.530801,63945.98732955156,49915.94000856819,1.2810734871180443,Roofline
306,128,800,7,0.12627,0.71762,9.0,0.237437,116073.6423416,88327.90685789012,1.314121962930127,Roofline
307,8192,400,39,0.365001,0.438371,2.0,0.357296,25486.238892014542,10935.399010177825,2.330618102576222,Roofline
308,128,900,1,0.288884,0.872015,5.0,0.680493,119302.27409447865,99279.29026228047,1.201683390154186,Roofline
309,128,200,5,0.835685,0.624077,3.0,0.230858,27720.97876866871,20461.689030934955,1.3547747073449712,Roofline
310,128,700,63,0.486548,0.673938,8.0,0.282738,98130.06203092044,80258.14734451284,1.222680379222951,Roofline
311,512,900,46,0.886118,0.675925,1.0,0.28472,43193.46881500049,25914.485229629245,1.6667693157807886,Roofline
312,512,100,86,0.811544,0.883369,10.0,0.892846,3830.9847315605884,2662.0205162071184,1.4391266739818465,Roofline
313,1024,600,59,0.85025,0.236055,5.0,0.129897,22419.04811192681,8536.0068013463,2.6264093543588642,Roofline
314,256,800,1,0.687643,0.760544,5.0,0.677523,95365.44492632033,46592.80499483433,2.046784797285618,Roofline
315,256,900,48,0.501161,0.686315,3.0,0.181487,72766.44366932516,48268.291293538976,1.507541322041069,Roofline
316,8192,300,13,0.329273,0.115301,10.0,0.411958,11583.69196895137,4134.162396047332,2.8019441084429886,Roofline
317,4096,1000,73,0.862265,0.536174,10.0,0.849026,137415.06203064634,64026.0449036331,2.1462369296350032,Roofline
318,2048,500,23,0.751468,0.820332,7.0,0.432396,10965.53810931162,3953.7942222546553,2.7734215522876933,Roofline
319,256,500,21,0.130515,0.316781,4.0,0.124124,33537.80949529207,25943.684871811238,1.2927157287410675,Roofline
320,1024,700,3,0.289703,0.476441,7.0,0.68405,48180.89745752361,15420.131576056581,3.1245451583782793,Roofline
321,8192,300,76,0.699195,0.767005,6.0,0.690699,58205.9301922573,18791.97786543751,3.097381798182645,Roofline
322,128,500,67,0.626395,0.698293,6.0,0.310032,66418.20818036972,55418.35947281567,1.1984874473404397,Roofline
323,1024,1000,83,0.323485,0.107092,7.0,0.804113,69506.49845140983,25799.344373669304,2.694118790179329,Roofline
324,256,300,26,0.195646,0.785816,9.0,0.189693,17632.746417279606,15080.247815935165,1.169261051442884,Roofline
325,1024,300,3,0.310685,0.380166,10.0,0.790909,19227.92285980534,6480.517067643363,2.9670352934966604,Roofline
326,512,400,76,0.69167,0.476083,4.0,0.685297,24503.290667058878,13826.12287714186,1.7722459784853444,Roofline
327,512,600,60,0.339339,0.415691,3.0,0.731665,121702.81591511231,92412.49786651881,1.3169519137000345,Roofline
328,8192,900,63,0.771083,0.159473,7.0,0.453309,45902.773607705894,31007.102528552146,1.4803954534428823,Roofline
329,256,1000,72,0.108443,0.700499,1.0,0.594186,119974.13387674559,55694.48421872097,2.1541474988005698,Roofline
330,128,500,22,0.310358,0.382105,10.0,0.301422,73938.60989462405,59617.458778664455,1.2402174029109199,Roofline
331,8192,200,24,0.597824,0.781051,4.0,0.186926,13655.511496412662,5118.145442873633,2.6680585084634956,Roofline
332,512,100,3,0.357544,0.832457,10.0,0.747686,3916.4234024674624,2353.083466199894,1.6643792958148997,Roofline
333,4096,200,5,0.835685,0.624077,3.0,0.230858,8606.075787959713,2997.525748479313,2.8710598373761083,Roofline
334,1024,200,59,0.473515,0.148398,10.0,0.552116,20193.551958484848,7925.6844354705545,2.5478622222341785,Roofline
335,4096,800,83,0.138762,0.724484,4.0,0.735738,48275.1303029827,20342.784397684485,2.3730837116121437,Roofline
336,4096,500,58,0.595894,0.385992,3.0,0.185463,76397.67091076603,69544.3189537958,1.0985465392438956,Roofline
337,256,800,71,0.779838,0.561626,4.0,0.171245,124967.70831818714,53310.157388515705,2.3441631846524658,Roofline
338,256,700,28,0.69421,0.486432,8.0,0.779732,66492.31826545484,41580.56185298031,1.5991202451894952,Roofline
339,128,500,78,0.393818,0.178809,2.0,0.876269,150250.632289876,86861.86408512127,1.7297652297979258,Roofline
340,8192,800,81,0.757722,0.424368,2.0,0.43937,50243.846959261886,19610.808668303634,2.56204870533817,Roofline
341,2048,1000,6,0.185489,0.368466,2.0,0.685564,73021.34588914762,37548.762726301335,1.9447071111613279,Roofline
342,8192,200,15,0.51348,0.298072,9.0,0.502263,10899.560163401073,3837.8656888403802,2.8400056299766967,Roofline
343,256,100,21,0.440174,0.509034,4.0,0.831016,42842.88892857199,20832.84273694718,2.0565070964890384,Roofline
344,256,600,3,0.435597,0.620141,10.0,0.822575,77324.77853618377,37459.33922474364,2.0642323152648445,Roofline
345,128,300,45,0.726844,0.509826,8.0,0.827958,42671.16846948533,32106.936912606412,1.3290326818043798,Roofline
346,8192,700,73,0.859294,0.531349,2.0,0.84956,64240.25183504024,27650.38271206373,2.3233042560026673,Roofline
347,8192,300,55,0.610289,0.392224,5.0,0.311971,14189.356725904123,4271.608920895634,3.321782726057474,Roofline
348,8192,100,93,0.181805,0.767861,7.0,0.666244,10904.410402700152,3859.562352212636,2.82529712117458,Roofline
349,512,1000,31,0.152809,0.338554,1.0,0.232802,126282.89134371805,76520.98579718756,1.6503040313466457,Roofline
350,8192,200,64,0.187872,0.775944,8.0,0.177849,8638.886476160864,3331.151264730722,2.593363612042157,Roofline
351,512,200,5,0.835685,0.624077,3.0,0.230858,9877.75289130456,5115.422257733739,1.930975077643083,Roofline
352,512,900,100,0.328213,0.511444,7.0,0.830303,107672.03912417773,43184.90755953103,2.493279370246428,Roofline
353,4096,1000,80,0.654831,0.440754,8.0,0.358147,49005.94274569001,11706.78763223605,4.186113585143224,Roofline
354,8192,200,28,0.218072,0.404715,1.0,0.698704,22035.898352614375,8220.601122647562,2.680570194788553,Roofline
355,4096,900,71,0.669518,0.348262,5.0,0.261341,17668.107816198102,5873.5274415862095,3.008091473464988,Roofline
356,512,500,3,0.893572,0.680991,4.0,0.576443,40902.24307943213,14464.226972571663,2.8278208823046374,Roofline
357,4096,900,2,0.375934,0.559668,1.0,0.365799,77423.61679435089,34443.93707013234,2.247815533883549,Roofline
358,128,500,33,0.139362,0.214747,6.0,0.534051,96666.74985002696,66925.823958674,1.4443863987347796,Roofline
359,8192,100,38,0.808801,0.594419,6.0,0.511188,2733.388726238789,1580.14919940126,1.7298295169054334,Roofline
360,128,1000,71,0.623511,0.410596,4.0,0.72606,191346.15756340147,122025.46548362647,1.5680838159890202,Roofline
361,1024,600,2,0.349269,0.133522,5.0,0.335635,27182.01873137665,13392.732276309534,2.0296096547423,Roofline
362,4096,1000,88,0.691873,0.483077,1.0,0.398808,93905.76657913224,39889.791283547645,2.3541303064642314,Roofline
363,8192,300,72,0.294777,0.767809,3.0,0.287916,16973.03486051845,7534.510577709549,2.2527056914263652,Roofline
364,2048,300,73,0.49775,0.177951,2.0,0.182853,111567.34201367549,93690.19682523458,1.1908112672853928,Roofline
365,1024,1000,33,0.455546,0.125588,5.0,0.13657,68126.43860130978,29314.382451789344,2.3239936476011747,Roofline
366,4096,500,62,0.896208,0.289844,2.0,0.582387,82321.63166635254,30546.171276298068,2.6949901813137873,Roofline
367,256,400,46,0.254891,0.444032,7.0,0.76113,52627.779287227444,22720.091081832925,2.3163542389717278,Roofline
368,8192,700,65,0.405624,0.481173,7.0,0.886618,112025.5838340035,51410.44753159222,2.1790431558714345,Roofline
369,2048,400,14,0.846485,0.521,10.0,0.530801,9903.644349712613,3119.7462505355115,3.174503166086867,Roofline
370,2048,200,40,0.562862,0.233808,4.0,0.554741,49220.21990221841,43965.10411466663,1.1195292469647236,Roofline
371,256,400,25,0.298845,0.485023,7.0,0.381129,29951.632751916597,23397.4221784466,1.2801253284863001,Roofline
372,256,900,75,0.75913,0.145384,9.0,0.864756,101146.54224211295,51090.11672305945,1.979767296097419,Roofline
373,512,200,8,0.535044,0.321186,3.0,0.216257,16594.02785269782,6103.54641206681,2.7187518095858434,Roofline
374,512,400,21,0.181631,0.650976,2.0,0.665989,37418.90984727104,12717.314698756196,2.942359352869577,Roofline
375,512,800,40,0.573096,0.754962,7.0,0.252247,34297.64639751779,23247.068626158627,1.4753536004502763,Roofline
376,8192,400,82,0.221063,0.699397,7.0,0.612895,23814.44892551049,11365.357591299226,2.095354126274187,Roofline
377,2048,400,35,0.874308,0.541166,7.0,0.15259,7865.18287214784,2816.435946429569,2.792601366318531,Roofline
378,8192,400,18,0.573206,0.247304,8.0,0.56265,52393.40789863416,20137.634180263423,2.6017657997772208,Roofline
379,2048,900,100,0.328213,0.511444,7.0,0.830303,102556.22427329063,43142.196114904546,2.3771674487813113,Roofline
380,128,900,8,0.244102,0.431046,1.0,0.637677,180097.6940079531,109053.73567950244,1.65145827316949,Roofline
381,2048,400,62,0.177927,0.360037,2.0,0.280024,12572.011593193702,8967.028173672894,1.4020265521307276,Roofline
382,512,300,78,0.587157,0.368967,10.0,0.288368,31213.183994768922,9048.549712731487,3.4495234027229094,Roofline
383,256,200,10,0.206931,0.791687,9.0,0.801859,15158.244634737757,12031.714650703329,1.2598573914692752,Roofline
384,1024,700,19,0.259334,0.843152,2.0,0.339548,14899.232890972602,9476.245401327415,1.5722717447656585,Roofline
385,128,500,27,0.338474,0.126758,1.0,0.134237,125346.4982875586,58032.617497446445,2.159931839935948,Roofline
386,8192,400,42,0.889739,0.280718,1.0,0.8861,42424.706849161,16070.560766210103,2.6399020834645057,Roofline
387,128,400,31,0.100327,0.287557,10.0,0.580134,83551.41153533506,50017.50975767835,1.6704432495763908,Roofline
388,128,500,74,0.878335,0.266554,6.0,0.564381,108641.17776416412,48990.387298606445,2.2176019369263993,Roofline
389,2048,200,66,0.187894,0.373109,7.0,0.177916,12811.559063034632,4463.604645581326,2.870227110216231,Roofline
390,2048,700,61,0.876738,0.552602,1.0,0.160544,58419.16426996284,22906.49879365127,2.5503314494380174,Roofline
391,256,300,60,0.159302,0.750772,6.0,0.152271,18391.7071109495,15058.221821558773,1.2213731029395647,Roofline
392,2048,400,29,0.767607,0.842156,5.0,0.359853,10280.606853192734,3432.42666990155,2.995142458057991,Roofline
393,8192,200,13,0.620032,0.689456,5.0,0.609543,12544.821301777627,4415.40826495622,2.841146401192872,Roofline
394,8192,300,33,0.682766,0.757194,5.0,0.360677,27419.264232403366,10748.41077226849,2.551006359297937,Roofline
395,128,700,18,0.72673,0.804074,9.0,0.716726,88226.81855147594,76523.98110303223,1.1529303269348592,Roofline
396,128,300,10,0.71083,0.896536,5.0,0.700023,33027.88496209785,28602.073961809896,1.1547374154125114,Roofline
397,4096,200,42,0.250309,0.836753,5.0,0.353959,6160.858569299211,2665.486410058188,2.311344956046772,Roofline
398,1024,200,32,0.540817,0.725476,8.0,0.624229,44693.45009618601,21862.2803594279,2.0443178552923635,Roofline
399,128,300,65,0.516712,0.308233,2.0,0.201538,95789.3567313847,32962.58967422446,2.9060021581462236,Roofline
400,512,600,20,0.406358,0.100845,6.0,0.50734,79468.78542159949,33999.871542963265,2.337326049046401,Roofline
401,1024,100,79,0.667272,0.856775,9.0,0.349313,3105.2816013159936,1462.4810191249899,2.123297027932643,Roofline
402,4096,400,88,0.243032,0.43153,4.0,0.350859,29299.290082327367,9402.238788642851,3.116203570336732,Roofline
403,1024,1000,70,0.164446,0.235605,8.0,0.15458,34108.212136413546,13251.772631900218,2.5738603493925667,Roofline
404,128,600,72,0.893702,0.163381,3.0,0.485935,134224.48596887043,61796.14695220936,2.1720526697671656,Roofline
405,2048,400,16,0.864933,0.247481,9.0,0.167222,8148.9147190190215,3094.08386436616,2.633708417818976,Roofline
406,4096,1000,7,0.767643,0.84129,8.0,0.359083,37249.45857361547,15205.083835204325,2.4498029065365503,Roofline
407,512,1000,71,0.623511,0.410596,4.0,0.72606,112893.54911526293,38042.86652222655,2.967535294673572,Roofline
408,256,200,18,0.315463,0.104179,3.0,0.511105,39762.343991592694,15701.295890295787,2.5324243469717604,Roofline
409,8192,1000,99,0.829621,0.102617,10.0,0.420052,36497.71722225337,14368.347000878182,2.540147257024253,Roofline
410,512,100,58,0.314204,0.786132,9.0,0.395892,9966.64587089411,6901.431727873591,1.444141775776857,Roofline
411,8192,700,72,0.787529,0.578788,9.0,0.874276,125891.2574662672,119281.29786603454,1.0554148866459883,Roofline
412,2048,800,37,0.645998,0.321576,9.0,0.327257,21246.286225985623,5091.548136224746,4.172853846716101,Roofline
413,256,900,43,0.238553,0.709156,3.0,0.720007,151641.25920449093,57468.13985517318,2.638701367168759,Roofline
414,512,100,60,0.752689,0.142047,6.0,0.343511,35969.63998077711,11889.96150758788,3.0252108013825088,Roofline
415,8192,400,98,0.427393,0.495033,6.0,0.414675,11807.554739159359,4342.318501392488,2.7191820994643603,Roofline
416,512,900,66,0.699821,0.486548,10.0,0.494553,93891.74317305004,48650.14692671226,1.929937504906014,Roofline
417,2048,300,27,0.685249,0.875965,4.0,0.389709,9783.05215347212,3786.839985685401,2.5834342592908452,Roofline
418,8192,1000,95,0.20016,0.784092,3.0,0.188686,23910.503146258536,9026.477909835688,2.648929447908413,Roofline
419,512,1000,37,0.69814,0.787848,3.0,0.798775,41583.58557368964,30318.513481489397,1.3715575336197798,Roofline
420,2048,100,22,0.245562,0.434026,8.0,0.329415,36889.29122540137,14717.81954161977,2.506437255945694,Roofline
421,256,900,28,0.384945,0.566966,10.0,0.577573,93421.0289858045,50866.7999555116,1.8365816026860562,Roofline
422,512,500,77,0.704449,0.783432,6.0,0.298018,61193.05049930152,23782.77478459115,2.572998779728111,Roofline
423,2048,700,12,0.129546,0.203784,5.0,0.611409,23974.46871878035,8384.147776288468,2.859499779641703,Roofline
424,512,300,75,0.870783,0.549104,10.0,0.865733,10038.943384913273,7749.30408713165,1.295463859985022,Roofline
425,8192,800,55,0.706365,0.382068,4.0,0.389507,80684.70787225828,37915.50133333131,2.1280137420028993,Roofline
426,128,700,61,0.876738,0.552602,1.0,0.160544,106230.16449683494,78570.97048187479,1.3520281580503164,Roofline
427,8192,200,44,0.227299,0.301321,3.0,0.308966,12975.634853548128,5033.390368545871,2.577911487778514,Roofline
428,8192,700,64,0.106685,0.292936,4.0,0.5906,80732.96611330168,48319.623479324815,1.6708111591110806,Roofline
429,8192,500,41,0.732716,0.515441,7.0,0.832397,62720.755102359355,45543.30891270332,1.3771672853762444,Roofline
430,8192,400,60,0.626911,0.411008,5.0,0.21605,18433.34198934736,10906.01561072105,1.6901994868984642,Roofline
431,128,700,68,0.595311,0.666751,2.0,0.185863,122433.29616230814,83450.75020272893,1.4671323608820528,Roofline
432,2048,800,65,0.671581,0.853324,4.0,0.466191,50509.63084309204,20065.832792017452,2.5171958406423918,Roofline
433,4096,1000,52,0.172688,0.244064,4.0,0.65468,82943.26904747456,37516.62680144162,2.210840262544269,Roofline
434,1024,600,12,0.428009,0.498308,10.0,0.506425,24904.390651180198,8424.948334473913,2.9560288873552274,Roofline
435,1024,100,55,0.765429,0.154267,10.0,0.159715,5854.742759326702,2193.1303500836107,2.669582662564264,Roofline
436,128,300,14,0.567314,0.237865,9.0,0.649725,39707.25441675767,31834.62248822779,1.2472977944513437,Roofline
437,1024,1000,94,0.287502,0.873681,8.0,0.277458,84356.74485729358,77209.9503671817,1.0925631276295917,Roofline
438,512,500,46,0.224312,0.700054,5.0,0.706809,68410.60919743498,46272.22520566838,1.4784378510730156,Roofline
439,4096,900,80,0.361275,0.150245,1.0,0.353814,136924.97997647704,53043.1528455108,2.5813884098344166,Roofline
440,2048,500,91,0.191272,0.782096,4.0,0.673761,28784.067379162992,26754.332671641892,1.0758656451062414,Roofline
441,128,600,94,0.558802,0.347565,8.0,0.243003,80815.05620761125,66694.55216133052,1.211719002357554,Roofline
442,128,1000,39,0.783103,0.456124,8.0,0.463909,162157.2522323321,120062.23151678014,1.3506100143546698,Roofline
443,1024,800,2,0.863552,0.250801,2.0,0.6604,166073.5059139474,55237.86550546984,3.006515628260513,Roofline
444,512,900,36,0.685833,0.870047,5.0,0.674225,40144.49367819773,25247.319710559907,1.5900497216505305,Roofline
445,2048,900,95,0.621059,0.803702,3.0,0.815976,126763.40970212899,85252.4872453692,1.4869174354677215,Roofline
446,128,500,62,0.896208,0.289844,2.0,0.582387,129977.98915636362,60354.824431328874,2.15356419939969,Roofline
447,4096,600,22,0.884844,0.275299,6.0,0.679642,47611.689467899894,17835.0898652441,2.669551419568822,Roofline
448,2048,800,47,0.79298,0.579037,7.0,0.779851,133218.03406402544,45529.77511399946,2.9259541416681336,Roofline
449,256,400,23,0.558325,0.227873,8.0,0.546487,29616.633122978947,20880.400345137645,1.418393930836469,Roofline
450,4096,500,20,0.21829,0.805557,1.0,0.319626,12556.457301153669,5756.784569973827,2.181158101111773,Roofline
451,128,900,37,0.282709,0.753637,6.0,0.362798,123353.87389245795,101818.61596238031,1.211506095683273,Roofline
452,512,500,86,0.114875,0.186875,5.0,0.193192,30611.762583835392,14736.688421448154,2.07724840943792,Roofline
453,1024,900,34,0.565013,0.23578,6.0,0.646938,77110.7338305189,31616.641352351948,2.4389286948970206,Roofline
454,256,400,19,0.721333,0.103815,5.0,0.712454,36706.07986636799,19786.98939140062,1.855061381006267,Roofline
455,4096,200,25,0.624589,0.695184,10.0,0.213224,74473.51737632719,37184.08459662799,2.0028331525224843,Roofline
456,1024,100,30,0.311593,0.494797,1.0,0.411192,5192.247774258553,1846.8495894745126,2.8114080344441654,Roofline
457,8192,100,27,0.193416,0.782401,10.0,0.387746,6991.288476107126,2565.798923632676,2.7247998320183293,Roofline
458,256,900,58,0.775592,0.449467,8.0,0.362687,74474.66921042411,50329.2541822827,1.4797491125279036,Roofline
459,2048,200,90,0.517281,0.702481,8.0,0.62128,6675.108022886387,2099.0704445124884,3.1800304941346016,Roofline
460,256,700,95,0.252105,0.328997,9.0,0.241537,124299.32109160227,87799.23775106315,1.4157220982262702,Roofline
461,1024,500,82,0.126666,0.31674,3.0,0.611021,72693.46652007931,22447.00939862999,3.238447725001443,Roofline
462,2048,200,21,0.898587,0.167287,1.0,0.177836,41693.811745924606,18952.600748906778,2.199899227462468,Roofline
463,4096,800,39,0.596393,0.664573,8.0,0.184113,88231.22485013677,41477.063258337956,2.1272293146839423,Roofline
464,4096,700,51,0.31475,0.897052,7.0,0.415316,32318.004363105734,31347.334171878083,1.0309649996361874,Roofline
465,2048,900,25,0.130203,0.718417,6.0,0.637127,14133.040381642451,5982.500910177018,2.36239669560272,Roofline
466,2048,300,89,0.315128,0.389738,2.0,0.79804,58939.633624492344,20297.351970426822,2.9038090146127042,Roofline
467,512,400,74,0.638215,0.312534,3.0,0.319525,20931.363834995413,11869.075455446304,1.7635210015781593,Roofline
468,256,700,65,0.405624,0.481173,7.0,0.886618,134464.33874874853,51921.10378587071,2.5897819758088483,Roofline
469,4096,900,62,0.620396,0.407122,5.0,0.32199,68091.60716989529,47109.362386527384,1.4453943700449772,Roofline
470,1024,300,71,0.238723,0.424888,10.0,0.629234,59388.12298268685,57233.354029263035,1.0376488323980122,Roofline
471,2048,900,70,0.311977,0.384731,2.0,0.7021,232796.4780806386,142693.62179142388,1.6314427733912213,Roofline
472,4096,900,26,0.811064,0.196841,4.0,0.892136,100963.99820352896,35841.19654710983,2.81698179553859,Roofline
473,1024,700,86,0.347428,0.537967,4.0,0.458028,40395.62800882211,16923.58136691591,2.3869432322281354,Roofline
474,4096,200,64,0.187872,0.775944,8.0,0.177849,8638.886476160864,3331.151264730722,2.593363612042157,Roofline
475,8192,900,49,0.286913,0.874717,4.0,0.279122,29725.009145611948,11356.038206734042,2.6175509983741736,Roofline
476,512,600,24,0.455551,0.526882,4.0,0.445138,52708.9326590471,17762.903359308348,2.96736021093229,Roofline
477,8192,500,92,0.159316,0.230831,1.0,0.639956,107490.59816715741,39239.447684927094,2.7393504370971913,Roofline
478,2048,500,71,0.332844,0.120103,5.0,0.435214,21893.888585351404,10348.59029228615,2.115639711978078,Roofline
479,2048,1000,30,0.219986,0.403987,6.0,0.320488,134816.2961090719,94993.0142197921,1.4192232683251618,Roofline
480,8192,200,77,0.406022,0.478461,3.0,0.397584,13283.162567171721,4901.059495665019,2.7102634805638783,Roofline
481,1024,800,63,0.320973,0.502982,9.0,0.512794,59930.79379636253,38980.21906212414,1.5374668290306097,Roofline
482,4096,500,77,0.704449,0.783432,6.0,0.298018,61193.05049930152,23782.77478459115,2.572998779728111,Roofline
483,8192,1000,93,0.551596,0.62799,5.0,0.234472,51621.366222178214,19807.78056190112,2.6061156150663494,Roofline
484,512,900,25,0.130203,0.718417,6.0,0.637127,28455.246439038332,23930.003640708073,1.1891033058863487,Roofline
