eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.28,0.75,3.1295110031367868,3.1295110031367868,0.28,0.75
2,0.74,0.05,2.3811190494616716,2.3811190494616716,0.74,0.05
3,0.64,0.1,2.462913475531022,2.3811190494616716,0.74,0.05
4,0.7,0.9,2.4267227691242943,2.3811190494616716,0.74,0.05
5,0.52,0.8,2.610571395889766,2.3811190494616716,0.74,0.05
6,0.56,0.55,2.632114651254576,2.3811190494616716,0.74,0.05
7,0.6,0.85,2.5938907384309386,2.3811190494616716,0.74,0.05
8,0.68,0.4,2.4855638909665667,2.3811190494616716,0.74,0.05
9,0.22,0.05,3.858106869765955,2.3811190494616716,0.74,0.05
10,0.4,0.5,2.2308944793318206,2.2308944793318206,0.4,0.5
11,0.9,0.15,2.367876878474905,2.2308944793318206,0.4,0.5
12,0.2,0.8,4.292555767011104,2.2308944793318206,0.4,0.5
13,0.58,0.1,2.6003433318534115,2.2308944793318206,0.4,0.5
14,0.82,0.45,2.366398429993518,2.2308944793318206,0.4,0.5
15,0.42,0.5,2.2165671158940867,2.2165671158940867,0.42,0.5
16,0.82,0.35,2.366398429993518,2.2165671158940867,0.42,0.5
17,0.44,0.85,2.1885240654559497,2.1885240654559497,0.44,0.85
18,0.24,0.0,3.616303556034258,2.1885240654559497,0.44,0.85
19,0.14,0.5,6.174430211427272,2.1885240654559497,0.44,0.85
20,0.16,0.3,5.300702790805479,2.1885240654559497,0.44,0.85
21,0.44,0.0,2.1885240654559497,2.1885240654559497,0.44,0.85
22,0.36,0.0,2.4237236277979086,2.1885240654559497,0.44,0.85
23,0.9,1.0,165.01219809326884,2.1885240654559497,0.44,0.85
24,0.9,0.65,2.367876878474905,2.1885240654559497,0.44,0.85
25,0.9,0.25,2.367876878474905,2.1885240654559497,0.44,0.85
26,0.9,0.7,2.367876878474905,2.1885240654559497,0.44,0.85
27,0.9,0.5,2.367876878474905,2.1885240654559497,0.44,0.85
28,0.9,0.6,2.367876878474905,2.1885240654559497,0.44,0.85
29,0.9,0.2,2.367876878474905,2.1885240654559497,0.44,0.85
30,0.9,0.75,2.367876878474905,2.1885240654559497,0.44,0.85
