eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
1,0.18,0.4,2.761369275713999,2.761369275713999,0.18,0.4
2,0.12,0.5,2.8880697966020024,2.761369275713999,0.18,0.4
3,0.52,0.25,2.606343676446147,2.606343676446147,0.52,0.25
4,0.42,0.15,2.523578292462575,2.523578292462575,0.42,0.15
5,0.86,0.7,3.229893944259603,2.523578292462575,0.42,0.15
6,0.8,0.25,2.606343676446147,2.523578292462575,0.42,0.15
7,0.52,0.1,2.49030073797174,2.49030073797174,0.52,0.1
8,0.88,0.15,2.61002400440388,2.49030073797174,0.52,0.1
9,0.28,0.5,2.8880697966020024,2.49030073797174,0.52,0.1
10,0.9,0.65,3.155489126588991,2.49030073797174,0.52,0.1
11,0.7,0.15,2.523578292462575,2.49030073797174,0.52,0.1
12,0.16,0.2,2.552105932257039,2.49030073797174,0.52,0.1
13,0.68,0.8,3.6622889516271515,2.49030073797174,0.52,0.1
14,0.72,0.1,2.49030073797174,2.49030073797174,0.52,0.1
15,0.84,0.0,2.5510117251797215,2.49030073797174,0.52,0.1
16,0.3,1.0,38.99262825088499,2.49030073797174,0.52,0.1
17,0.5,0.0,2.4637977798705224,2.4637977798705224,0.5,0.0
18,0.74,0.5,2.8880697966020024,2.4637977798705224,0.5,0.0
19,0.3,0.45,2.80668668191845,2.4637977798705224,0.5,0.0
20,0.3,0.25,2.606343676446147,2.4637977798705224,0.5,0.0
21,0.1,0.05,2.9774996104925893,2.4637977798705224,0.5,0.0
22,0.1,0.3,2.9894844731800734,2.4637977798705224,0.5,0.0
23,0.1,0.1,2.9794460814305257,2.4637977798705224,0.5,0.0
24,0.9,0.2,2.552105932257039,2.4637977798705224,0.5,0.0
25,0.9,0.0,2.793109513735643,2.4637977798705224,0.5,0.0
26,0.88,0.2,2.552105932257039,2.4637977798705224,0.5,0.0
27,0.86,0.2,2.552105932257039,2.4637977798705224,0.5,0.0
28,0.9,0.15,2.603086907978279,2.4637977798705224,0.5,0.0
29,0.84,0.2,2.552105932257039,2.4637977798705224,0.5,0.0
30,0.82,0.2,2.552105932257039,2.4637977798705224,0.5,0.0
