fat,Paper,Min Time,Time opt
0.3,884592,955031,682388.2379183229
0.3,869765,962732,654464.7830271883
0.3,935953,1098703,671094.6253296195
0.3,870792,963477,687968.1991749884
0.3,926479,992592,689580.9764586003
0.3,836945,889592,648486.2089159007
0.3,850957,927000,654292.8127032269
0.3,886701,939083,680483.9164037625
0.3,865566,934821,648587.8302313235
0.3,925968,997469,677632.4893569171
0.3,867992,928588,676624.4427130694
0.3,903858,982731,705587.8103228756
0.3,860783,948112,664365.3703929629
0.3,876542,899972,640319.2764712868
0.3,904571,955745,690307.7181537312
0.3,894990,968843,685089.6095134421
0.3,809771,901119,630414.4107754434
0.3,889844,962618,662512.398456732
0.3,893905,959758,668547.956137865
0.3,883895,1003938,680043.2235309207
0.3,902462,967909,693004.7815155316
0.3,872942,1004026,669099.2209609594
0.3,905211,1018448,708630.5724702912
0.4,837925,911485,680994.5757418879
0.4,851106,857675,665668.3560278681
0.4,807843,819498,651305.3816708076
0.4,841920,984042,695183.7690020413
0.4,815439,884726,661962.9561917708
0.4,815725,845397,656760.4495093515
0.4,854430,884444,688680.4760887198
0.4,845877,868484,682388.2379183229
0.4,814271,871498,654464.7830271883
0.4,824831,1011857,671094.6253296195
0.4,853472,868785,687968.1991749884
0.4,882761,894948,689580.9764586003
0.4,818129,782296,648486.2089159007
0.4,817185,862500,654292.8127032269
0.4,858652,874797,680483.9164037625
0.4,818335,867259,648587.8302313235
0.4,846599,941078,677632.4893569171
0.4,830758,876401,676624.4427130694
0.4,868059,917797,705587.8103228756
0.4,818903,856200,664365.3703929629
0.4,811850,817580,640319.2764712868
0.4,872846,879074,690307.7181537312
0.4,854038,878151,685089.6095134421
0.4,788484,800568,630414.4107754434
0.4,842064,914387,662512.398456732
0.4,831975,881873,668547.956137865
0.4,849836,916544,680043.2235309207
0.4,856921,919160,693004.7815155316
0.4,834951,930521,669099.2209609594
0.4,887460,905111,708630.5724702912
0.5,834381,828857,680994.5757418879
0.5,835861,807906,665668.3560278681
0.5,814175,781026,651305.3816708076
0.5,827221,899678,695183.7690020413
0.5,812628,813298,661962.9561917708
0.5,806601,774377,656760.4495093515
0.5,846890,839103,688680.4760887198
0.5,832457,830551,682388.2379183229
0.5,801874,796304,654464.7830271883
0.5,820064,878418,671094.6253296195
0.5,857885,808825,687968.1991749884
0.5,872303,839786,689580.9764586003
0.5,812453,751588,648486.2089159007
0.5,815248,804057,654292.8127032269
0.5,844390,811437,680483.9164037625
0.5,798035,814875,648587.8302313235
0.5,835697,822470,677632.4893569171
0.5,836722,793526,676624.4427130694
0.5,864520,840714,705587.8103228756
0.5,811322,809610,664365.3703929629
0.5,809735,759664,640319.2764712868
0.5,859382,810975,690307.7181537312
0.5,844684,827919,685089.6095134421
0.5,774964,774510,630414.4107754434
0.5,827080,826173,662512.398456732
0.5,829972,816410,668547.956137865
0.5,837364,871551,680043.2235309207
0.5,852113,827707,693004.7815155316
0.5,817883,838091,669099.2209609594
0.5,871414,842715,708630.5724702912
0.6,829626,798225,680994.5757418879
0.6,839287,766658,665668.3560278681
0.6,802016,731831,651305.3816708076
0.6,831036,775681,695183.7690020413
0.6,804194,756947,661962.9561917708
0.6,807217,747259,656760.4495093515
0.6,837457,800142,688680.4760887198
0.6,836814,797062,682388.2379183229
0.6,806663,775203,654464.7830271883
0.6,805924,784934,671094.6253296195
0.6,848821,768355,687968.1991749884
0.6,856729,811104,689580.9764586003
0.6,809405,717667,648486.2089159007
0.6,805069,768777,654292.8127032269
0.6,837253,745636,680483.9164037625
0.6,788625,728637,648587.8302313235
0.6,833733,759040,677632.4893569171
0.6,833701,764884,676624.4427130694
0.6,860188,796130,705587.8103228756
0.6,813473,740716,664365.3703929629
0.6,802075,718640,640319.2764712868
0.6,861302,764897,690307.7181537312
0.6,845308,780614,685089.6095134421
0.6,777166,728871,630414.4107754434
0.6,820393,759775,662512.398456732
0.6,823415,785304,668547.956137865
0.6,826845,811431,680043.2235309207
0.6,847340,800664,693004.7815155316
0.6,812216,744351,669099.2209609594
0.6,875777,799442,708630.5724702912
0.7,820746,731814,680994.5757418879
0.7,835620,745458,665668.3560278681
0.7,802659,713580,651305.3816708076
0.7,833351,759090,695183.7690020413
0.7,816708,721334,661962.9561917708
0.7,799733,703381,656760.4495093515
0.7,833483,746025,688680.4760887198
0.7,833438,741058,682388.2379183229
0.7,797572,731771,654464.7830271883
0.7,801732,771806,671094.6253296195
0.7,849339,744192,687968.1991749884
0.7,846231,767096,689580.9764586003
0.7,802246,700515,648486.2089159007
0.7,822139,742833,654292.8127032269
0.7,835927,733439,680483.9164037625
0.7,794573,708159,648587.8302313235
0.7,825317,764224,677632.4893569171
0.7,839984,744506,676624.4427130694
0.7,849325,781718,705587.8103228756
0.7,797039,712950,664365.3703929629
0.7,801072,688635,640319.2764712868
0.7,860244,742849,690307.7181537312
0.7,851366,745004,685089.6095134421
0.7,775600,704663,630414.4107754434
0.7,814774,785112,662512.398456732
0.7,832824,739744,668547.956137865
0.7,841464,744891,680043.2235309207
0.7,849120,751140,693004.7815155316
0.7,831187,743258,669099.2209609594
0.7,870269,767989,708630.5724702912
0.8,829021,730316,680994.5757418879
0.8,831457,703869,665668.3560278681
0.8,795531,691845,651305.3816708076
0.8,844601,740929,695183.7690020413
0.8,810102,701456,661962.9561917708
0.8,797693,715056,656760.4495093515
0.8,837716,723913,688680.4760887198
0.8,844607,734799,682388.2379183229
0.8,798946,698333,654464.7830271883
0.8,818840,748687,671094.6253296195
0.8,849229,727757,687968.1991749884
0.8,848659,761071,689580.9764586003
0.8,801618,695972,648486.2089159007
0.8,812413,717565,654292.8127032269
0.8,839416,732135,680483.9164037625
0.8,797406,688816,648587.8302313235
0.8,824904,724698,677632.4893569171
0.8,833034,712148,676624.4427130694
0.8,858144,752962,705587.8103228756
0.8,799220,705126,664365.3703929629
0.8,793639,686569,640319.2764712868
0.8,859758,752235,690307.7181537312
0.8,849783,727742,685089.6095134421
0.8,776180,675971,630414.4107754434
0.8,815122,716240,662512.398456732
0.8,816619,709418,668547.956137865
0.8,836216,743109,680043.2235309207
0.8,853984,756345,693004.7815155316
0.8,818597,724317,669099.2209609594
0.8,877795,758190,708630.5724702912
0.9,843822,720107,680994.5757418879
0.9,828890,700277,665668.3560278681
0.9,801390,687952,651305.3816708076
0.9,848560,727312,695183.7690020413
0.9,817468,707978,661962.9561917708
0.9,799122,700642,656760.4495093515
0.9,826499,719883,688680.4760887198
0.9,830663,716005,682388.2379183229
0.9,800013,688987,654464.7830271883
0.9,823700,714516,671094.6253296195
0.9,851286,730546,687968.1991749884
0.9,855852,727983,689580.9764586003
0.9,808400,688437,648486.2089159007
0.9,826307,702006,654292.8127032269
0.9,832950,720627,680483.9164037625
0.9,796976,683033,648587.8302313235
0.9,825811,718336,677632.4893569171
0.9,846734,709367,676624.4427130694
0.9,851086,739351,705587.8103228756
0.9,830777,699819,664365.3703929629
0.9,799788,678679,640319.2764712868
0.9,861325,744263,690307.7181537312
0.9,856010,728325,685089.6095134421
0.9,786585,660386,630414.4107754434
0.9,816601,702735,662512.398456732
0.9,828008,706109,668547.956137865
0.9,844432,715326,680043.2235309207
0.9,846520,733665,693004.7815155316
0.9,813169,701016,669099.2209609594
0.9,884171,756206,708630.5724702912
1,842269,719217,680994.5757418879
1,847683,703241,665668.3560278681
1,798014,679997,651305.3816708076
1,855996,720276,695183.7690020413
1,829210,699266,661962.9561917708
1,804515,699972,656760.4495093515
1,829357,712987,688680.4760887198
1,838686,713760,682388.2379183229
1,804409,697471,654464.7830271883
1,830769,715077,671094.6253296195
1,867740,727480,687968.1991749884
1,854056,740083,689580.9764586003
1,803792,683253,648486.2089159007
1,814084,696960,654292.8127032269
1,845816,713884,680483.9164037625
1,795959,680947,648587.8302313235
1,831865,723726,677632.4893569171
1,849270,718968,676624.4427130694
1,874790,748333,705587.8103228756
1,822557,714842,664365.3703929629
1,802667,667348,640319.2764712868
1,865191,726464,690307.7181537312
1,862893,722702,685089.6095134421
1,785370,661155,630414.4107754434
1,812609,706144,662512.398456732
1,823904,706499,668547.956137865
1,852891,720598,680043.2235309207
1,871536,727407,693004.7815155316
1,826050,709470,669099.2209609594
1,878265,746614,708630.5724702912
