P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
34,512,100,30,0.311593,0.494797,1.0,0.411192,411777.35758357693,40347.71451518567,10.205717040765625,Amdahl
35,512,400,65,0.341813,0.131667,6.0,0.445843,1353355.4153698469,60466.577944996374,22.381875432092937,Amdahl
36,512,600,87,0.701721,0.485789,10.0,0.896196,920239.8644664808,86157.87985954233,10.680855494200749,Amdahl
37,512,200,34,0.193941,0.777444,3.0,0.390147,256336.46460570028,29532.257032924113,8.67988059022793,Amdahl
38,256,100,19,0.894956,0.277955,6.0,0.168629,335495.38657263794,17027.2207522652,19.70347313010584,Amdahl
39,2048,200,22,0.81636,0.60347,9.0,0.214718,277462.083574122,11693.687363205381,23.72750997663634,Amdahl
40,512,600,12,0.428009,0.498308,10.0,0.506425,850949.1622971317,53028.096055400216,16.047137755202765,Amdahl
41,2048,900,43,0.238553,0.709156,3.0,0.720007,673914.244464098,82766.23374934636,8.142381427008212,Amdahl
42,8192,500,56,0.178558,0.3637,3.0,0.260735,1099475.18341143,106691.21035251523,10.305208646323226,Amdahl
43,4096,200,90,0.517281,0.702481,8.0,0.62128,294674.6176519196,36308.61704382817,8.115831492458597,Amdahl
44,512,900,13,0.562432,0.233763,7.0,0.153198,1214447.5816939394,44574.09087554049,27.24559397262667,Amdahl
45,256,200,50,0.733229,0.521202,1.0,0.840543,1010047.5414267051,101918.9751009342,9.910299239434236,Amdahl
46,512,300,76,0.699195,0.767005,6.0,0.690699,293388.1456075866,37142.578131859176,7.8989709482749095,Amdahl
47,512,200,19,0.278484,0.749344,3.0,0.268131,228124.4652166349,27200.313213753878,8.386832292110645,Amdahl
48,512,800,67,0.467215,0.250236,2.0,0.546734,3795947.9144097976,262920.2939257796,14.437637573466905,Amdahl
49,128,500,88,0.614454,0.398912,3.0,0.295666,939424.1991300676,69672.06776194289,13.483512536758829,Amdahl
50,8192,800,36,0.54861,0.334123,4.0,0.231242,1508701.2435870254,85731.57829816201,17.597964175347162,Amdahl
51,1024,900,57,0.861978,0.65095,2.0,0.852374,893350.3649938728,97683.68369178884,9.145338619831007,Amdahl
52,256,900,9,0.16733,0.639422,10.0,0.553734,586094.5026402026,58495.11282531449,10.019546494259652,Amdahl
53,4096,500,26,0.485154,0.675732,9.0,0.478628,410663.0010763077,46622.014147761576,8.808349630171962,Amdahl
54,512,100,51,0.859956,0.135467,8.0,0.542046,597033.7016356105,58292.64758467105,10.242006948962286,Amdahl
55,128,400,66,0.277529,0.465338,10.0,0.361489,462851.3204844108,60374.568463500866,7.666329255243045,Amdahl
56,512,100,57,0.773757,0.558521,9.0,0.472199,218852.29759529358,28867.936236243444,7.581154946591798,Amdahl
57,8192,300,67,0.593592,0.272399,5.0,0.6807,1319394.5041203022,70498.40280997702,18.715239658359746,Amdahl
58,4096,800,87,0.759213,0.430835,5.0,0.751711,1703661.5478091442,150308.73037763743,11.33441513030444,Amdahl
59,1024,800,34,0.613512,0.287316,6.0,0.205666,1195928.767457557,55694.56199028251,21.47298990637938,Amdahl
60,128,200,70,0.413382,0.599422,3.0,0.517703,517673.745981577,44436.25183454351,11.649806736830847,Amdahl
61,8192,700,43,0.506619,0.290083,7.0,0.498927,1590309.657393173,98802.02232093838,16.095922128267514,Amdahl
62,8192,200,82,0.668572,0.457403,7.0,0.2616,430259.7844500542,34667.152980136394,12.411165828834712,Amdahl
63,1024,200,52,0.366465,0.552069,5.0,0.56244,441129.5010736896,30190.486895646347,14.611539807173603,Amdahl
64,512,200,91,0.863484,0.245115,7.0,0.256471,512359.0335529923,34266.15789303075,14.952333878587503,Amdahl
65,1024,500,48,0.273445,0.855023,3.0,0.357455,274802.91680015856,38949.34206843056,7.055393036353581,Amdahl
66,256,500,66,0.649432,0.723637,6.0,0.240238,322024.0307379693,35425.175339404035,9.090259332598883,Amdahl
67,2048,100,89,0.430902,0.107302,3.0,0.825334,889807.3213300316,44519.75175141699,19.986798810074465,Amdahl
68,4096,300,79,0.404985,0.191272,6.0,0.600165,1149938.221632239,64610.29618150784,17.798064543795785,Amdahl
69,8192,700,81,0.865154,0.543164,2.0,0.152786,997716.6345424671,116555.24523591898,8.560032047661116,Amdahl
70,512,600,10,0.770175,0.560932,6.0,0.477471,803643.6171555065,100882.28136503312,7.96615229435184,Amdahl
71,256,300,11,0.144749,0.21835,8.0,0.625963,593783.3627159843,42533.040330698066,13.960520059212023,Amdahl
72,1024,900,72,0.816699,0.891594,7.0,0.412868,256228.2588073925,33937.80581872728,7.549935908526022,Amdahl
73,512,500,8,0.753593,0.823164,5.0,0.346657,232316.04926985604,30835.494231075303,7.53404656104825,Amdahl
74,2048,300,56,0.443562,0.629253,1.0,0.240215,563996.0495698408,40406.14336430153,13.958175728003932,Amdahl
75,512,700,74,0.324086,0.508721,3.0,0.80494,1261049.720776447,100361.7556095467,12.565042461816923,Amdahl
76,256,600,49,0.247127,0.32032,7.0,0.237052,757783.8675950427,32490.927943219252,23.3229370647504,Amdahl
77,1024,1000,56,0.66855,0.855126,8.0,0.465335,307743.86840636603,38617.14510172746,7.969099414151144,Amdahl
78,128,200,21,0.898587,0.167287,1.0,0.177836,2045308.5055497244,105517.37021485844,19.38361903243978,Amdahl
79,8192,900,28,0.384945,0.566966,10.0,0.577573,821306.5323903167,61987.02171762145,13.24965306660053,Amdahl
80,512,1000,76,0.100781,0.684158,2.0,0.294628,685893.1958661461,82814.68622062249,8.282265225746217,Amdahl
81,8192,900,9,0.16733,0.639422,10.0,0.553734,586094.5026402026,57525.961089467615,10.188347861388625,Amdahl
82,2048,200,77,0.406022,0.478461,3.0,0.397584,537056.0005832643,47338.82155649158,11.34493810629339,Amdahl
83,8192,1000,84,0.637089,0.821346,9.0,0.316851,273059.89397108473,39649.89963564164,6.8867739005732265,Amdahl
84,1024,600,11,0.845114,0.635967,2.0,0.127899,586152.1388390863,54414.628752422264,10.77195879633735,Amdahl
85,1024,500,68,0.561295,0.346421,1.0,0.244844,1635541.7488318714,113400.55311449726,14.422696397084696,Amdahl
86,256,700,41,0.724393,0.109709,6.0,0.825871,3109720.887510433,129808.7857866373,23.95616651573789,Amdahl
87,512,500,23,0.751468,0.820332,7.0,0.432396,252362.72119451498,32862.617385172314,7.679325059128784,Amdahl
88,4096,500,43,0.741385,0.816935,1.0,0.424356,275619.6473642256,50355.693997050716,5.473455442404753,Amdahl
89,1024,400,75,0.345105,0.130823,1.0,0.425734,4442587.57781933,219529.418663486,20.236866679947433,Amdahl
90,2048,400,60,0.626911,0.411008,5.0,0.21605,436722.2824467806,30506.517348915288,14.315704328088733,Amdahl
91,4096,200,14,0.519277,0.703969,4.0,0.221614,247748.04907088153,29546.747040894046,8.384951775841413,Amdahl
92,128,800,5,0.195699,0.78373,4.0,0.299127,405852.1254015584,84426.00544789649,4.807193272362389,Amdahl
93,4096,400,29,0.767607,0.842156,5.0,0.359853,250439.48938647826,47507.54162775273,5.271573329321206,Amdahl
94,256,400,94,0.788038,0.172852,3.0,0.585806,2480530.8819522187,134023.2098026249,18.508218730213077,Amdahl
95,1024,100,82,0.706248,0.373687,6.0,0.690721,266124.21278174495,15284.320031077927,17.41158339007748,Amdahl
96,8192,400,26,0.439094,0.227314,4.0,0.2362,1288111.9282041462,89105.0547705121,14.456103882340313,Amdahl
97,128,100,78,0.440845,0.226428,9.0,0.831527,393830.47730125586,39067.32261015267,10.08081565330788,Amdahl
98,2048,600,47,0.881356,0.15646,7.0,0.475287,1278635.3424545694,68512.52928853522,18.662795779582087,Amdahl
99,2048,1000,38,0.631054,0.415076,3.0,0.831808,2727554.5057190047,219574.8072091269,12.421982924121316,Amdahl
100,4096,800,30,0.71568,0.506146,8.0,0.308233,705586.1392003335,58067.66517870202,12.151102287803496,Amdahl
101,128,300,99,0.605718,0.676056,6.0,0.285135,337483.27881052386,35017.52520551622,9.637553677190214,Amdahl
102,256,300,1,0.798583,0.47718,7.0,0.485837,567588.2533298938,37117.846473465084,15.291518966103084,Amdahl
103,8192,200,73,0.211051,0.283267,10.0,0.696614,455400.36164545553,20639.763560453608,22.06422376455978,Amdahl
104,128,600,61,0.788197,0.176221,7.0,0.780394,1859703.732446276,96857.26577222066,19.200456647410874,Amdahl
105,8192,600,54,0.577908,0.247989,10.0,0.167351,814346.5883718426,56207.864567023724,14.488125365460105,Amdahl
106,8192,800,58,0.766024,0.833216,2.0,0.844884,364177.2656571736,52817.306724498216,6.895036650709368,Amdahl
107,1024,500,17,0.25781,0.330995,10.0,0.74025,1029313.4848599454,86515.89874078294,11.897391113556505,Amdahl
108,128,700,69,0.218954,0.8015,6.0,0.699292,449841.93948986335,79369.73494939606,5.6676759696459875,Amdahl
109,4096,300,74,0.520132,0.200871,9.0,0.204427,447259.35208986705,28207.18074576319,15.856223141231398,Amdahl
110,128,500,44,0.524843,0.312441,9.0,0.211628,684786.1715999929,62351.7675658362,10.98262644883224,Amdahl
111,2048,400,49,0.367808,0.551241,2.0,0.447351,807824.7977283858,97355.7121730841,8.297662044649135,Amdahl
112,4096,1000,69,0.339533,0.528849,9.0,0.419937,869120.1067873109,61676.67967260102,14.09155148106011,Amdahl
113,128,1000,37,0.69814,0.787848,3.0,0.798775,417530.6607931993,127328.18363232157,3.2791692214732215,Amdahl
114,4096,200,96,0.206086,0.277858,4.0,0.596968,729050.4259525904,60358.33734597761,12.078702926716314,Amdahl
115,1024,200,74,0.585612,0.255356,2.0,0.266588,722447.607849647,33967.027604387025,21.26908531014174,Amdahl
116,1024,1000,78,0.762017,0.149154,8.0,0.55725,2809940.9499533637,187217.6267117945,15.008955082413406,Amdahl
117,1024,700,79,0.711499,0.498632,4.0,0.505429,1209209.167898474,94033.66514521289,12.859321882552752,Amdahl
118,8192,300,75,0.870783,0.549104,10.0,0.865733,584549.8151734866,35600.683290488334,16.41962347755456,Amdahl
119,512,800,17,0.567406,0.24067,1.0,0.65081,6055082.549887964,424034.844292651,14.279681567180363,Amdahl
120,1024,900,14,0.188686,0.265268,1.0,0.276621,3853066.0886821463,234301.51029093674,16.44490504520316,Amdahl
121,512,1000,61,0.379896,0.567787,9.0,0.575405,826349.4104389243,79826.99214545792,10.35175431554755,Amdahl
122,2048,100,90,0.561706,0.345543,3.0,0.548995,492691.06983320694,20983.91624902118,23.47946226940308,Amdahl
123,2048,800,90,0.793372,0.180407,6.0,0.499656,1930534.8568286428,126412.02788034106,15.27176558433226,Amdahl
124,4096,100,56,0.381611,0.365799,10.0,0.375934,328721.3881440421,36036.34906871876,9.12193928183995,Amdahl
125,1024,1000,96,0.704403,0.884561,3.0,0.807186,302525.00635608734,43448.26488987841,6.962878888785332,Amdahl
126,1024,400,13,0.174513,0.248114,5.0,0.256869,961829.2616226228,55601.441430786275,17.29863897179583,Amdahl
127,128,1000,83,0.323485,0.107092,7.0,0.804113,3371639.9586109016,142544.75921454196,23.65320182369032,Amdahl
128,4096,1000,14,0.709532,0.496691,10.0,0.700086,1293835.2562458462,85018.61239680779,15.218258917319451,Amdahl
129,4096,200,38,0.479715,0.864142,7.0,0.473108,200862.33860239675,26089.527815561145,7.698964121634737,Amdahl
130,8192,900,5,0.247729,0.836127,5.0,0.441715,352242.1754015408,49864.47393433757,7.063990605122589,Amdahl
131,8192,800,2,0.863552,0.250801,2.0,0.6604,3958370.286935482,319727.10487877135,12.38046517337449,Amdahl
132,1024,1000,64,0.4402,0.620379,8.0,0.519293,682789.7540404237,55285.457545412595,12.350259622606295,Amdahl
133,1024,400,78,0.102245,0.689565,9.0,0.607296,376028.0349857943,31876.115634303897,11.796545077817663,Amdahl
134,8192,800,15,0.215799,0.686416,5.0,0.298573,610026.0881905133,62137.90128877687,9.81729468711062,Amdahl
135,8192,700,71,0.336017,0.524537,2.0,0.841195,1543824.9573963552,178931.48669707996,8.628022858883167,Amdahl
136,128,700,20,0.702088,0.779851,3.0,0.388685,407337.2511332013,88800.76117016196,4.587091887114039,Amdahl
137,128,200,72,0.394906,0.175942,1.0,0.186823,2218167.4996567545,144274.6326808286,15.374618936399536,Amdahl
138,2048,900,5,0.247729,0.836127,5.0,0.441715,352242.1754015408,49940.48044438356,7.053239621789721,Amdahl
139,2048,700,96,0.25451,0.838536,4.0,0.8474,405594.6833824615,56519.22387451254,7.176225283683792,Amdahl
140,256,700,51,0.31475,0.897052,7.0,0.415316,195765.23827710983,45156.230695502825,4.335287406896129,Amdahl
141,8192,500,70,0.57611,0.361377,2.0,0.279473,1437603.4477423911,121435.3262730059,11.83842866704562,Amdahl
142,1024,1000,11,0.103925,0.694013,7.0,0.897745,779166.1344598169,92579.21322333123,8.416210370898424,Amdahl
143,8192,500,32,0.249996,0.435999,6.0,0.749528,902467.4317818253,72910.51659648483,12.377740193179967,Amdahl
144,4096,300,46,0.741354,0.414512,7.0,0.735342,741990.9838118106,62757.078315382736,11.82322382955704,Amdahl
145,4096,900,58,0.775592,0.449467,8.0,0.362687,1014298.486131124,65313.63845804152,15.529658277768814,Amdahl
146,128,600,38,0.193398,0.268482,9.0,0.585857,1158128.3392398611,66251.84599175508,17.48069539653262,Amdahl
147,512,100,27,0.193416,0.782401,10.0,0.387746,149397.26111055282,18438.033715027028,8.102667747526343,Amdahl
148,8192,800,14,0.47263,0.659025,1.0,0.559553,786540.2366865048,87957.95706235393,8.942229480488294,Amdahl
149,256,200,90,0.517281,0.702481,8.0,0.62128,294674.6176519196,37007.41328852182,7.962583479005693,Amdahl
150,4096,1000,77,0.816226,0.204655,9.0,0.121792,898747.336023957,41021.11243943413,21.9093847674394,Amdahl
151,4096,200,55,0.781683,0.567207,7.0,0.774825,339282.23361120466,26353.847903355287,12.874106083309691,Amdahl
152,2048,100,66,0.841653,0.118329,10.0,0.436519,355780.4703323546,27250.534757641006,13.05590783801387,Amdahl
153,8192,300,51,0.697882,0.371851,7.0,0.779373,710601.0007973991,60093.4069666644,11.824941148562115,Amdahl
154,2048,200,44,0.227299,0.301321,3.0,0.308966,530443.2035315848,33073.78886815719,16.03817469011799,Amdahl
155,256,700,82,0.290622,0.870233,9.0,0.792526,206466.24724200577,42932.52325954642,4.809087180686409,Amdahl
156,8192,200,93,0.704732,0.778132,3.0,0.294163,258575.22455103416,13853.999174172097,18.66430200408081,Amdahl
157,4096,1000,65,0.771457,0.558805,7.0,0.455316,1075728.5105035822,107671.69029516692,9.990820312698933,Amdahl
158,256,300,74,0.520132,0.200871,9.0,0.204427,447259.35208986705,29576.859453215835,15.121935200636639,Amdahl
159,1024,600,51,0.521,0.712088,6.0,0.601461,457200.1203922519,51834.813918013984,8.820329153981252,Amdahl
160,4096,900,14,0.188686,0.265268,1.0,0.276621,3853066.0886821463,231905.92690004176,16.614780571532915,Amdahl
161,4096,400,84,0.823799,0.897809,6.0,0.510039,206668.87684859033,31579.073678484558,6.544488256772328,Amdahl
162,512,1000,11,0.103925,0.694013,7.0,0.897745,779166.1344598169,93052.5133821133,8.373402352499909,Amdahl
163,1024,900,48,0.501161,0.686315,3.0,0.181487,593300.7766230997,65220.690150595656,9.096818436805227,Amdahl
164,2048,600,7,0.319557,0.394072,2.0,0.311008,1636396.1387278182,82192.64232093295,19.909277674007303,Amdahl
165,2048,1000,41,0.513846,0.58403,6.0,0.591197,994622.0607432447,95816.18706595014,10.38052223951103,Amdahl
166,512,700,35,0.797893,0.185489,4.0,0.384491,2341518.8832198023,124631.88147921619,18.78747921823099,Amdahl
167,512,100,64,0.835771,0.109518,6.0,0.426156,381421.5020483766,24913.84589967625,15.309619541852152,Amdahl
168,128,200,86,0.435028,0.623038,3.0,0.230753,346875.13493129716,35184.79149889694,9.858666774881183,Amdahl
169,2048,900,77,0.571137,0.35821,7.0,0.677157,1770940.2197954692,150142.18635386848,11.795087462104485,Amdahl
170,256,900,3,0.534845,0.213005,5.0,0.132059,1433722.5340566714,78525.93854707525,18.25794840003312,Amdahl
171,2048,300,43,0.340829,0.525727,8.0,0.841364,574019.4479853704,56410.57310709794,10.175742176835705,Amdahl
172,1024,500,77,0.704449,0.783432,6.0,0.298018,313136.3508865361,26221.786440674085,11.941838958798503,Amdahl
173,2048,400,72,0.883618,0.15996,9.0,0.172318,666256.1398010402,49951.003309073225,13.338193342755535,Amdahl
174,4096,400,58,0.686599,0.875606,6.0,0.881213,276263.3149811592,28106.307380551378,9.829228409147909,Amdahl
175,8192,900,98,0.545468,0.62051,3.0,0.6274,971854.6412526787,112979.56032436104,8.6020395057523,Amdahl
176,2048,700,58,0.220126,0.806248,6.0,0.301839,315228.3747251219,41258.400467751984,7.6403440548187955,Amdahl
177,256,100,100,0.384945,0.643933,8.0,0.250803,179045.63194949826,22637.255156617575,7.909334886705893,Amdahl
178,1024,300,60,0.159302,0.750772,6.0,0.152271,216364.3903909925,27444.915080365914,7.883587533698712,Amdahl
179,512,100,9,0.402947,0.593761,5.0,0.506631,210487.2017368119,4328.569975217943,48.62742266889515,Amdahl
180,4096,800,88,0.806927,0.191161,7.0,0.201831,1640784.2136515507,127268.05412448723,12.892349340444994,Amdahl
181,4096,200,67,0.782643,0.855943,10.0,0.467253,187766.29516939016,28183.974685788842,6.662165193615053,Amdahl
182,256,400,72,0.883618,0.15996,9.0,0.172318,666256.1398010402,52058.54407870867,12.798209239077261,Amdahl
183,256,600,68,0.696447,0.37295,6.0,0.689092,1265032.5558890367,112000.7551504031,11.294857380115475,Amdahl
184,1024,500,2,0.169233,0.756732,8.0,0.67342,400916.36150109966,36091.349604895346,11.108378209462145,Amdahl
185,4096,1000,22,0.644907,0.226642,4.0,0.236528,2147260.1817655033,112602.3702658651,19.069404815330387,Amdahl
186,4096,700,66,0.291652,0.767727,6.0,0.373913,412175.9966575257,41443.749418267,9.945432120479246,Amdahl
187,512,500,45,0.624476,0.809804,2.0,0.330095,300752.875504241,36375.8344068812,8.267930630543768,Amdahl
188,2048,800,97,0.877666,0.546156,6.0,0.465663,965248.3338591099,75138.0359633588,12.84633436958367,Amdahl
189,8192,500,93,0.441353,0.229046,6.0,0.124186,826663.3377175448,65763.30053713672,12.570283592301235,Amdahl
190,256,300,58,0.498927,0.568496,8.0,0.582033,523839.7194912961,30553.659273315963,17.14490938074941,Amdahl
191,256,300,46,0.741354,0.414512,7.0,0.735342,741990.9838118106,64222.86734208165,11.553376772475954,Amdahl
192,8192,200,12,0.845326,0.118076,10.0,0.125299,407374.5279930992,23495.806688241137,17.33818010159985,Amdahl
193,128,500,3,0.893572,0.680991,4.0,0.576443,494991.1064478326,60602.38070456751,8.167849194916625,Amdahl
194,128,500,38,0.15137,0.33787,3.0,0.636078,1765777.8379966023,128081.28150308842,13.78638484308126,Amdahl
195,128,700,83,0.591571,0.26118,6.0,0.272775,1077720.5997184822,86466.88015020516,12.46396999459596,Amdahl
196,256,400,91,0.654566,0.838252,3.0,0.336082,286894.32414676377,57877.59968178526,4.95691469107439,Amdahl
197,4096,800,62,0.727254,0.803596,4.0,0.719382,381506.798881485,55650.40716629138,6.855417926080722,Amdahl
198,512,800,94,0.317036,0.386954,7.0,0.797791,1554591.3203199022,115219.61290483916,13.49241922556928,Amdahl
199,512,800,55,0.706365,0.382068,4.0,0.389507,1895521.8684892377,163625.7320994436,11.584497402506555,Amdahl
200,128,800,35,0.551232,0.338544,8.0,0.654431,1498901.4598529236,134197.1344837362,11.169399895305368,Amdahl
201,128,400,80,0.119984,0.303838,5.0,0.31317,727283.8182030823,42967.461238325974,16.9263856239745,Amdahl
202,256,600,15,0.832195,0.109359,8.0,0.114569,1113818.4328339002,90831.04944903134,12.262529604030446,Amdahl
203,256,600,87,0.701721,0.485789,10.0,0.896196,920239.8644664808,87487.82051924868,10.51849113402035,Amdahl
204,512,200,41,0.721395,0.106057,9.0,0.823169,586421.5105913517,43847.40194160795,13.374144980637515,Amdahl
205,128,1000,58,0.364897,0.550257,7.0,0.86565,1212437.559568605,122474.4301500923,9.899515826142354,Amdahl
206,2048,700,42,0.233968,0.821963,3.0,0.338724,378037.0673788125,44288.542660440886,8.535775725952714,Amdahl
207,512,400,39,0.365001,0.438371,2.0,0.357296,1058941.4549510805,66088.4957980061,16.023083021705403,Amdahl
208,1024,1000,51,0.555869,0.745138,1.0,0.352455,530669.8551632239,63495.91451677507,8.357543303404592,Amdahl
209,256,100,46,0.325311,0.799592,4.0,0.318062,161089.28079451516,19852.99277638895,8.114105646887541,Amdahl
210,2048,900,99,0.531782,0.205223,8.0,0.525002,1783943.429368666,92689.21706414742,19.24650445729898,Amdahl
211,4096,900,55,0.633656,0.413141,4.0,0.333687,1467741.5956160726,111254.16035053265,13.192689522725301,Amdahl
212,512,900,20,0.577605,0.764293,1.0,0.259277,464663.06528309186,70503.79592528375,6.590610607342583,Amdahl
213,1024,100,28,0.887865,0.559718,7.0,0.171747,193290.0946351719,19208.184997211443,10.062902594036494,Amdahl
214,2048,1000,80,0.654831,0.440754,8.0,0.358147,1110511.169770312,112673.60082060024,9.856001420762937,Amdahl
215,512,900,76,0.749151,0.132192,4.0,0.849332,4619599.471997239,218593.1851166452,21.133318815644405,Amdahl
216,128,700,34,0.540316,0.726719,1.0,0.216357,481297.5697064922,82854.30674378709,5.808962607035303,Amdahl
217,256,900,70,0.311977,0.384731,2.0,0.7021,2811196.4967248477,245963.69160507107,11.429314946364583,Amdahl
218,512,900,56,0.267938,0.451841,10.0,0.257167,688883.6418503391,70479.52963556291,9.774237220543805,Amdahl
219,8192,700,92,0.130883,0.201247,8.0,0.211027,1165638.1967195314,71207.6936588712,16.36955414261355,Amdahl
220,4096,700,33,0.421324,0.608456,3.0,0.220844,640573.5032754656,74351.41484176276,8.615485053495702,Amdahl
221,128,300,93,0.667712,0.743423,4.0,0.748051,358298.49315212877,43788.78219464055,8.182426530144108,Amdahl
222,8192,1000,71,0.623511,0.410596,4.0,0.72606,2569704.1318722093,268176.6304029147,9.582132969645517,Amdahl
223,128,500,37,0.168277,0.240408,9.0,0.157412,436473.23866391147,54608.56837707788,7.992761056287323,Amdahl
224,1024,600,83,0.838923,0.223213,3.0,0.233695,1411517.1491563935,84863.75272313808,16.63274488651671,Amdahl
225,512,800,27,0.825223,0.895451,9.0,0.105794,218396.4971228855,38903.88400789121,5.613745328836223,Amdahl
226,1024,300,94,0.40044,0.473125,1.0,0.480569,1298264.0074201247,111732.28121788122,11.619417354313853,Amdahl
227,256,400,20,0.742696,0.134324,4.0,0.54066,2001514.0617884442,112346.4972788366,17.815544856915462,Amdahl
228,8192,400,90,0.85929,0.240624,8.0,0.845339,1216415.392278558,72543.1931908356,16.768153410046306,Amdahl
229,8192,200,27,0.585032,0.769977,1.0,0.690259,348597.69233334926,40288.55081889021,8.652524979128842,Amdahl
230,1024,500,75,0.114038,0.697068,3.0,0.307851,425955.99159910204,56633.02921470252,7.521335120257341,Amdahl
231,256,100,94,0.771953,0.560014,10.0,0.568692,281874.7308020543,38444.170849535076,7.332053847780232,Amdahl
232,2048,800,74,0.690544,0.869602,5.0,0.881814,339216.8425645187,62846.404824159494,5.397553662991976,Amdahl
233,2048,800,42,0.470686,0.549977,8.0,0.558031,757351.0263055534,89486.25007575906,8.463322864287866,Amdahl
234,128,400,47,0.412762,0.595044,4.0,0.800959,650617.8428139732,66993.35291094797,9.71167757014368,Amdahl
235,1024,300,55,0.610289,0.392224,5.0,0.311971,421185.4167695582,46727.21827016225,9.01370619441532,Amdahl
236,2048,500,18,0.329123,0.117396,7.0,0.83432,2051061.0145559732,93229.33608200516,22.000167551894243,Amdahl
237,4096,200,80,0.274224,0.347897,5.0,0.755677,818770.9392036701,48456.27591756422,16.897108242420373,Amdahl
238,2048,1000,84,0.637089,0.821346,9.0,0.316851,273059.89397108473,39713.295335539355,6.875780306418539,Amdahl
239,4096,500,88,0.614454,0.398912,3.0,0.295666,939424.1991300676,66331.12895641978,14.162644506582705,Amdahl
240,256,900,32,0.614524,0.28622,7.0,0.203586,1072526.1821629016,94420.59832288547,11.359027597931933,Amdahl
