P,n,File_number,regular,fat,jump,density,Paper,Time opt,Makespan,Model
1,128,900,84,0.748051,0.140104,7.0,0.458301,3287046.7628295715,210811.50791897665,15.59234975015176,Amdahl
2,512,400,38,0.502704,0.684461,5.0,0.297657,378533.04965923796,57470.31142497088,6.586584277578234,Amdahl
3,2048,200,75,0.254907,0.440818,7.0,0.761682,416034.99331839266,41053.74723888926,10.133910332167984,Amdahl
4,2048,200,64,0.187872,0.775944,8.0,0.177849,179786.79842444067,12653.47289062971,14.208494377664364,Amdahl
5,256,700,3,0.289703,0.476441,7.0,0.68405,1080619.3254498944,107143.71035818248,10.08570005497638,Amdahl
6,1024,300,56,0.443562,0.629253,1.0,0.240215,563996.0495698408,40591.2170671982,13.894534096776479,Amdahl
7,8192,100,73,0.677161,0.750159,7.0,0.360249,235139.55326587212,33058.951587457734,7.112734735214105,Amdahl
8,1024,400,38,0.502704,0.684461,5.0,0.297657,378533.04965923796,57178.25041263797,6.620227917564468,Amdahl
9,8192,200,55,0.781683,0.567207,7.0,0.774825,339282.23361120466,26333.609866803625,12.88400015521255,Amdahl
