p,Paper,Min Time,Time opt
3000,4142613,4194225,3643890.4885822376
3000,3956485,4215953,3288417.1790600354
3000,3908551,4085420,3437297.7488779193
3000,3415709,3555959,2658189.3728072243
3000,3385140,3595746,2864350.9818090154
3000,3225172,3491065,2840260.459851173
3000,3482649,3574955,3197033.7387665007
3000,3864346,4114152,3429015.7032619365
3000,3981593,4289739,3417983.3774406193
3000,3225555,3427404,2688117.486223984
3000,4054586,4454735,3567757.22441211
3000,3289290,3378156,2967594.1101571866
3000,3874041,4117240,3215202.2244276493
3000,4176697,4418032,3431072.902321005
3000,3492045,3593995,3053971.7112605283
3000,3721604,3870522,3302758.6023614015
3000,3240894,3369708,2775768.5473004733
3000,3786090,4105458,3052851.462433091
3000,4100209,4466112,3607054.502984223
3000,3536814,3616974,3232334.408957011
3000,3080685,3229819,2806757.8224841706
3500,2877977,2962303,2530387.6966619184
3500,3109490,3104367,2833546.0159696555
3500,3088120,3218767,2640271.093031301
3500,3638423,3769870,3354861.39268329
3500,3260051,3364866,2888507.7741282145
3500,3599807,3572723,3327385.080486515
3500,3246892,3276473,2953893.9975096094
3500,3499806,3525852,3076084.667716298
3500,3342666,3388763,3195207.04906971
3500,3922487,3971377,3643890.4885822376
3500,3721280,3864755,3288417.1790600354
3500,3637807,3792208,3437297.7488779193
3500,3073573,3322205,2658189.3728072243
3500,3119027,3193546,2864350.9818090154
3500,3016173,3130643,2840260.459851173
3500,3422721,3475835,3197033.7387665007
3500,3757452,3860818,3429015.7032619365
3500,3866326,3939238,3417983.3774406193
3500,2995910,3075219,2688117.486223984
3500,3852072,4075300,3567757.22441211
3500,3094828,3206421,2967594.1101571866
3500,3654843,3717415,3215202.2244276493
3500,3884896,3899268,3431072.902321005
3500,3348264,3410337,3053971.7112605283
3500,3611178,3690266,3302758.6023614015
3500,3131024,3174972,2775768.5473004733
3500,3527974,3579082,3052851.462433091
3500,3970663,4025917,3607054.502984223
3500,3347858,3375165,3232334.408957011
3500,2957119,3049049,2806757.8224841706
4000,2727817,2735401,2530387.6966619184
4000,3014574,3045374,2833546.0159696555
4000,2874661,2927613,2640271.093031301
4000,3495742,3554559,3354861.39268329
4000,3134164,3079834,2888507.7741282145
4000,3391439,3472876,3327385.080486515
4000,3144466,3052941,2953893.9975096094
4000,3280444,3293441,3076084.667716298
4000,3300594,3300191,3195207.04906971
4000,3831881,3819699,3643890.4885822376
4000,3610867,3663191,3288417.1790600354
4000,3612316,3652792,3437297.7488779193
4000,3038098,2970762,2658189.3728072243
4000,3001864,3064770,2864350.9818090154
4000,2996952,3018100,2840260.459851173
4000,3347815,3383739,3197033.7387665007
4000,3564197,3550602,3429015.7032619365
4000,3646587,3726932,3417983.3774406193
4000,2854581,2915244,2688117.486223984
4000,3781940,3774776,3567757.22441211
4000,3064215,3059554,2967594.1101571866
4000,3494712,3524982,3215202.2244276493
4000,3681620,3703133,3431072.902321005
4000,3223781,3296669,3053971.7112605283
4000,3492702,3527816,3302758.6023614015
4000,3000186,3048523,2775768.5473004733
4000,3423169,3490506,3052851.462433091
4000,3839758,3879914,3607054.502984223
4000,3279906,3273507,3232334.408957011
4000,2935505,2951603,2806757.8224841706
4500,2633514,2636123,2530387.6966619184
4500,3017344,2978639,2833546.0159696555
4500,2795236,2767225,2640271.093031301
4500,3415741,3421378,3354861.39268329
4500,3037877,3027149,2888507.7741282145
4500,3428064,3433624,3327385.080486515
4500,3107499,3107533,2953893.9975096094
4500,3262746,3176223,3076084.667716298
4500,3276813,3254916,3195207.04906971
4500,3778322,3781615,3643890.4885822376
4500,3523482,3443011,3288417.1790600354
4500,3532612,3578283,3437297.7488779193
4500,2902368,2907686,2658189.3728072243
4500,2985969,2996641,2864350.9818090154
4500,2935039,2943525,2840260.459851173
4500,3266360,3270164,3197033.7387665007
4500,3531486,3545342,3429015.7032619365
4500,3587285,3611408,3417983.3774406193
4500,2814175,2818663,2688117.486223984
4500,3678275,3685687,3567757.22441211
4500,3012630,3031571,2967594.1101571866
4500,3406256,3437294,3215202.2244276493
4500,3580981,3590882,3431072.902321005
4500,3167159,3162226,3053971.7112605283
4500,3421096,3425164,3302758.6023614015
4500,2856593,2895029,2775768.5473004733
4500,3289343,3303099,3052851.462433091
4500,3757907,3779545,3607054.502984223
4500,3259401,3269389,3232334.408957011
4500,2855143,2880117,2806757.8224841706
5000,2563903,2570635,2530387.6966619184
5000,2947025,2928302,2833546.0159696555
5000,2757265,2752620,2640271.093031301
5000,3411389,3393593,3354861.39268329
5000,2945646,2950942,2888507.7741282145
5000,3358439,3363040,3327385.080486515
5000,2998606,2998209,2953893.9975096094
5000,3217735,3221131,3076084.667716298
5000,3226838,3238998,3195207.04906971
5000,3755772,3770003,3643890.4885822376
5000,3396420,3388323,3288417.1790600354
5000,3530278,3538071,3437297.7488779193
5000,2796216,2818728,2658189.3728072243
5000,2909247,2955991,2864350.9818090154
5000,2904154,2901915,2840260.459851173
5000,3243859,3249207,3197033.7387665007
5000,3481706,3502896,3429015.7032619365
5000,3527253,3552004,3417983.3774406193
5000,2808049,2807887,2688117.486223984
5000,3670398,3686740,3567757.22441211
5000,2994487,3005656,2967594.1101571866
5000,3335274,3383122,3215202.2244276493
5000,3556793,3549358,3431072.902321005
5000,3134629,3185961,3053971.7112605283
5000,3390214,3414858,3302758.6023614015
5000,2818503,2827519,2775768.5473004733
5000,3176184,3245584,3052851.462433091
5000,3741384,3755845,3607054.502984223
5000,3250736,3252651,3232334.408957011
5000,2858136,2853649,2806757.8224841706
