mu,beta,average,max
0.1,0.0,1.2770066133867608,1.6774675445502822
0.1,0.1,1.2687237474369697,1.645482480983656
0.1,0.2,1.2625808000350915,1.7130743915348945
0.1,0.3,1.2606480844115209,1.651868596566452
0.1,0.4,1.2589510018074745,1.6598433358828968
0.1,0.5,1.2573199720987773,1.6779620092303478
0.1,0.6,1.2636762928490524,1.669813972113797
0.1,0.7,1.2800018253918106,1.695122259343819
0.1,0.8,1.314011746759783,1.6743924768005125
0.1,0.9,1.4242112976009853,1.8329304279543197
0.1,1.0,197.42378765463582,347.7060299765711
0.2,0.0,1.4370335791996158,1.9331332847303944
0.2,0.1,1.3769506983112911,1.7577112583693228
0.2,0.2,1.3351231183407017,1.666400477030194
0.2,0.3,1.3072583863214504,1.6005523904462249
0.2,0.4,1.2854969476484295,1.5555800396826365
0.2,0.5,1.2731960231109776,1.5045127437190913
0.2,0.6,1.265124733203689,1.477123405538474
0.2,0.7,1.2673903562604203,1.4591680798223396
0.2,0.8,1.2960612650755514,1.520913032074684
0.2,0.9,1.4026372542590104,1.7827184864658356
0.2,1.0,197.42378765463582,347.7060299765711
0.3,0.0,1.6283831164658795,2.100673906629484
0.3,0.1,1.5181269164788989,1.8681712411166824
0.3,0.2,1.4482156244438125,1.7441041870850766
0.3,0.3,1.3960327248078914,1.7239078016705665
0.3,0.4,1.3570193410409153,1.6005938836840468
0.3,0.5,1.3297880564884275,1.5853964255108817
0.3,0.6,1.309131085447913,1.500564211598027
0.3,0.7,1.3042740682945742,1.4836511435073174
0.3,0.8,1.3212466392869608,1.5059376951860974
0.3,0.9,1.4193963537968404,1.7793249471378092
0.3,1.0,197.42378765463582,347.7060299765711
0.4,0.0,1.765159697453663,2.171588456016438
0.4,0.1,1.611322896706919,1.9126588006023844
0.4,0.2,1.5246745884247708,1.832665833790704
0.4,0.3,1.4580382173052948,1.7429573536531484
0.4,0.4,1.4084500765168837,1.604578094057188
0.4,0.5,1.3685910406715902,1.6039103188235684
0.4,0.6,1.3421712052045092,1.4957803890082026
0.4,0.7,1.3314105367368274,1.5779891362628171
0.4,0.8,1.3420350268100218,1.5195159640491844
0.4,0.9,1.429273177092903,1.7793249471378092
0.4,1.0,197.4237876546358,347.7060299765711
0.5,0.0,1.765386042488013,2.336757472928383
0.5,0.1,1.6027222214468253,2.037586484174453
0.5,0.2,1.5074946008872678,1.834717962172501
0.5,0.3,1.4445595123967372,1.85459721694438
0.5,0.4,1.3939682227228212,1.7660666652755157
0.5,0.5,1.3552937773144629,1.6697506042686328
0.5,0.6,1.3278966299770898,1.5286890717815245
0.5,0.7,1.3180507118887355,1.6280887127212025
0.5,0.8,1.3319228866548354,1.5736965023033658
0.5,0.9,1.4261452259413674,1.7875270839457067
0.5,1.0,197.42378765463582,347.7060299765711
0.6,0.0,1.962448060026996,2.4048961679081
0.6,0.1,1.7542354485492684,2.1226373069873805
0.6,0.2,1.628116506459832,1.9751412609450285
0.6,0.3,1.546377160512626,1.941268129967135
0.6,0.4,1.481365152903231,1.9053724357922963
0.6,0.5,1.4293120454479287,1.8461978706452475
0.6,0.6,1.391392133949363,1.789475055895056
0.6,0.7,1.3609783963184412,1.6946578579261729
0.6,0.8,1.3590186425311674,1.587272348752692
0.6,0.9,1.4374675825734187,1.7875270839457067
0.6,1.0,197.42378765463582,347.7060299765711
0.7,0.0,1.9630154615571258,2.5268119570486363
0.7,0.1,1.7459946333217877,2.1696339648512395
0.7,0.2,1.6235106968369752,2.0077430546828468
0.7,0.3,1.5411557885398772,1.9347548637976968
0.7,0.4,1.473751570277915,1.8349372904627537
0.7,0.5,1.4227729170800723,1.762481330765386
0.7,0.6,1.383730644150592,1.683387363130908
0.7,0.7,1.3586670826025413,1.6142122777026795
0.7,0.8,1.359059350931493,1.5566956695178311
0.7,0.9,1.4362658936790262,1.801837326014272
0.7,1.0,197.42378765463582,347.7060299765711
0.8,0.0,1.962568727524647,2.540617475426248
0.8,0.1,1.7453728787482374,2.343382221883808
0.8,0.2,1.6206754532942467,2.0630819556716027
0.8,0.3,1.5354727854220005,1.9249910116079707
0.8,0.4,1.4691270147110254,1.8347413216168773
0.8,0.5,1.4189968141910014,1.7642903432610813
0.8,0.6,1.3807927328827163,1.6535052788108209
0.8,0.7,1.3568506509014873,1.6320747160265503
0.8,0.8,1.358510935320611,1.579148714454536
0.8,0.9,1.43758825100065,1.778017603559414
0.8,1.0,196.13123892289025,347.7060299765711
0.9,0.0,1.9579028383051877,2.518554661872732
0.9,0.1,1.7400199432188657,2.2689268322611493
0.9,0.2,1.6150705298380084,2.189324676610392
0.9,0.3,1.5277763479474522,1.8956706601738016
0.9,0.4,1.4644642059175672,1.868941342501558
0.9,0.5,1.41224036315499,1.7947756339683076
0.9,0.6,1.376023261492641,1.6220681115771476
0.9,0.7,1.352785506082175,1.642240516469262
0.9,0.8,1.3552446436212506,1.53776458967461
0.9,0.9,1.437469459221481,1.7925902374578233
0.9,1.0,197.42378765463582,347.7060299765711
