0.02,4.277041556159824,1.2278994773459582
0.04,2.1408758033427775,1.2278994773459582
0.06,1.5045875812185254,1.2278994773459582
0.08,1.245809702256002,1.2278994773459582
0.1,1.1049722715777495,1.2278994773459582
0.12,1.091557283779058,1.2278994773459582
0.14,1.0519022519861971,1.2278994773459582
0.16,1.0724066193507609,1.2278994773459582
0.18,1.1158035397064796,1.2278994773459582
0.2,1.0388425479771577,1.2278994773459582
0.22,1.1287465760206228,1.2278994773459582
0.24,1.082383718643817,1.2278994773459582
0.26,1.2161301278263041,1.2278994773459582
0.28,1.2386961540481616,1.2278994773459582
0.3,1.1264154221207001,1.2278994773459582
0.32,1.0950599318191183,1.2278994773459582
0.34,1.3295776866592228,1.2278994773459582
0.36,1.281291511067802,1.2278994773459582
0.38,1.281291511067802,1.2278994773459582
