P,n,Paper,Min Time,Time opt,mast
500,100,474231.6665692702,434240.06949613744,405794.8557498415,1.1686487885435828
1000,100,261420.29489179203,244472.08735999628,202897.42787492074,1.288435726513737
500,200,934902.7785609703,839423.4962179605,807346.2460973266,1.1579948294554485
500,100,480441.1694296004,455306.1099952487,396223.7867041169,1.2125500425555558
500,300,1439030.3936444267,1365006.1525406584,1256359.0656989503,1.145397389116503
1000,100,295970.1897326625,277159.5539359385,198111.89335205845,1.493954677454438
500,200,1016738.4826475966,918418.7536219058,858899.9533139733,1.1837682360147073
1000,200,479603.0082438864,464878.7257273441,403673.1230486633,1.1880974502879391
500,400,1841186.4866467037,1688761.6259375631,1581058.717776285,1.1645275826544135
1500,100,209761.61466587393,189266.2076641919,135264.95191661385,1.5507462331793433
500,500,2361707.778457659,2235778.328053979,2042983.7272256636,1.156009099330819
1000,300,781713.7613167018,782528.4665170342,628179.5328494752,1.2444113831133314
500,300,1429047.1126947466,1303458.8309682987,1192879.73709454,1.1979808762410804
1000,200,583073.3851290753,522160.57462816435,429449.97665698663,1.3577213105655652
500,600,2834938.0630368637,2617805.5300554377,2432257.9294879134,1.1655581542841267
1500,100,260670.358429577,217886.5192307348,132074.59556803893,1.9736600919235165
1000,400,954240.2539704943,958256.274693574,790529.3588881425,1.207090215235784
1500,200,316930.4502760841,330371.6266376703,269115.4153657755,1.1776748271566662
500,700,3350305.8996853647,3081746.024422141,2850482.8994442355,1.1753467808344267
500,400,1753861.7449852803,1640457.8958633333,1522565.3581621868,1.1519122877603625
500,500,2283589.077091611,2120525.3293047114,1997005.0680836043,1.1435069012033217
1000,500,1218935.8873776891,1317597.2114145304,1021491.8636128318,1.1932898643622414
500,800,3811467.8945616176,3522360.4172840826,3267304.075750519,1.16654826309244
1000,300,794305.0034909253,735657.2942609717,596439.86854727,1.3317436432034453
1500,300,578927.5236129249,594959.9340278339,418786.3552329834,1.3823934719431108
1500,200,476562.4789761635,411490.19968233537,286299.9844379911,1.6645564264058867
1000,600,1420112.5471359491,1537454.703776737,1216128.9647439567,1.1677318675120438
500,900,4157306.243711293,3838877.948650613,3601261.257292789,1.1544028457509092
500,600,2784647.6719492623,2665866.855643407,2446288.3109682505,1.1383154060230487
1000,700,1692775.5332470753,1818432.8945994063,1425241.4497221177,1.1877114109873237
500,1000,4739801.191917875,4381207.281606829,4093849.1535162446,1.157785989219172
1000,400,920560.8346007691,953839.672742916,761282.6790810934,1.2092234066220087
1500,400,615404.1858505968,719973.2747418224,527019.572592095,1.1677065100709458
1500,500,933787.1852216002,989991.3524270868,680994.5757418879,1.371210900181276
2000,100,179957.93124966818,158326.19004540128,101448.71393746037,1.7738808533403985
500,700,3275436.89961652,3074415.9285830553,2828007.063429684,1.1582138326218367
1500,300,626651.169881199,566440.8269187859,397626.5790315133,1.575979079184077
2000,100,259087.8635468405,169692.54606886723,99055.94667602921,2.615571020629474
1000,500,1178380.0885997133,1213968.9319540716,998502.5340418022,1.1801473190356275
1000,800,1987037.2333956056,2011321.025180723,1633652.0378752595,1.216316074247954
1000,900,2056986.3443291266,2165149.0700195967,1800630.6286463945,1.1423699628365451
2000,200,234187.5890706229,269759.2893563918,201836.56152433166,1.1602832871406763
500,800,3765083.4399331813,3563880.768889766,3285289.350154367,1.1460431756966156
1500,600,975182.684454992,1136327.8019745226,810752.6431626378,1.2028116006516296
1000,1000,2365733.5178593528,2496116.863218038,2046924.5767581223,1.1557502141120186
1500,800,1421960.6288744684,1533602.112684588,1089101.3585835064,1.305627449334818
2000,300,539080.4733495668,486608.4982042972,314089.7664247376,1.716326130220297
1500,400,690577.8396826377,683848.4018637327,507521.7860540623,1.3606860999048342
