P,n,Paper,Min Time,Time opt,mast
2800,700,579384.4597938289,898371.8157200677,509014.80347218487,1.138246777582156
2800,700,554947.1693142172,854579.072997396,505001.2613267292,1.098902541067464
2800,700,571611.904576988,878525.7624301186,505248.4509957545,1.1313481584168006
2800,700,551003.648400248,839401.7521326238,492146.74877996376,1.1195921740135255
2800,700,561378.322503025,888566.3115472024,514204.6127757185,1.0917411251382185
2800,700,551650.0790938974,913813.2960064635,511936.52647402737,1.077575149586215
2800,700,574803.7667201333,929243.0691896125,517520.325814166,1.1106882919349084
2800,700,517488.19578413555,809099.5446162821,469373.85126969847,1.1025075094922383
2800,700,533672.2649101202,783517.3619210399,484077.5261059247,1.1024520580477088
2800,700,568184.4561802122,811585.6813070724,491417.1555903716,1.1562161591562978
2800,700,604359.003952104,858954.1873061269,509014.80347218487,1.1873112526974459
2800,700,596534.3472377879,868075.8970270685,505001.2613267292,1.1812531827555932
2800,700,613605.8078762813,865453.6862610664,505248.4509957545,1.21446351130216
2800,700,575159.3595434991,840753.8705247701,492146.74877996376,1.1686745081001233
2800,700,600605.0816872546,931214.8372903112,514204.6127757185,1.168027409254731
2800,700,583447.0795855934,848434.6874899059,511936.52647402737,1.1396863662065615
2800,700,613260.9012333388,957219.3529946874,517520.325814166,1.1849986766578746
2800,700,524635.2688631077,844319.100460658,469373.85126969847,1.1177343336104517
2800,700,544917.419376292,797741.3470252156,484077.5261059247,1.1256821273232471
2800,700,613126.5127796759,801058.46617985,491417.1555903716,1.2476701429828734
4800,100,153521.02593798575,71496.82628151077,42511.79157511906,3.611257494681481     
